distance,from,to,n
1,C,C,327
1,C,CG,22
1,C,CGO,4
1,C,CO,6
1,C,G,366
1,C,GO,4
1,C,H,297
1,C,HC,97
1,C,HCG,329
1,C,HCGO,1690
1,C,HCO,8
1,C,HG,30
1,C,HGO,4
1,C,HO,1
1,C,O,759
1,CG,C,12
1,CG,CG,8
1,CG,G,19
1,CG,H,15
1,CG,HC,1
1,CG,HCG,16
1,CG,HCGO,83
1,CG,HGO,1
1,CG,HO,2
1,CG,O,41
1,CGO,C,2
1,CGO,G,6
1,CGO,H,8
1,CGO,HC,1
1,CGO,HCG,6
1,CGO,HCGO,22
1,CGO,O,4
1,CO,C,2
1,CO,G,4
1,CO,H,3
1,CO,HCG,4
1,CO,HCGO,13
1,CO,HG,1
1,CO,O,3
1,G,C,362
1,G,CG,16
1,G,CGO,3
1,G,CO,3
1,G,G,504
1,G,GO,8
1,G,H,377
1,G,HC,164
1,G,HCG,433
1,G,HCGO,2136
1,G,HCO,7
1,G,HG,21
1,G,HGO,4
1,G,HO,5
1,G,O,948
1,GO,C,1
1,GO,G,11
1,GO,GO,1
1,GO,H,2
1,GO,HC,6
1,GO,HCG,4
1,GO,HCGO,26
1,GO,HG,1
1,GO,O,5
1,H,C,327
1,H,CG,23
1,H,CGO,2
1,H,CO,4
1,H,G,396
1,H,GO,1
1,H,H,315
1,H,HC,96
1,H,HCG,315
1,H,HCGO,1690
1,H,HCO,6
1,H,HG,13
1,H,HGO,4
1,H,HO,3
1,H,O,708
1,HC,C,100
1,HC,CG,1
1,HC,G,171
1,HC,GO,9
1,HC,H,92
1,HC,HC,75
1,HC,HCG,121
1,HC,HCGO,621
1,HC,HCO,5
1,HC,HG,1
1,HC,O,280
1,HCG,C,335
1,HCG,CG,14
1,HCG,CGO,4
1,HCG,CO,1
1,HCG,G,435
1,HCG,GO,6
1,HCG,H,333
1,HCG,HC,109
1,HCG,HCG,465
1,HCG,HCGO,1890
1,HCG,HCO,5
1,HCG,HG,9
1,HCG,HGO,6
1,HCG,HO,2
1,HCG,O,918
1,HCGO,C,1699
1,HCGO,CG,82
1,HCGO,CGO,23
1,HCGO,CO,16
1,HCGO,G,2279
1,HCGO,GO,19
1,HCGO,H,1736
1,HCGO,HC,610
1,HCGO,HCG,2021
1,HCGO,HCGO,10327
1,HCGO,HCO,39
1,HCGO,HG,78
1,HCGO,HGO,32
1,HCGO,HO,17
1,HCGO,O,4444
1,HCO,C,5
1,HCO,G,15
1,HCO,H,2
1,HCO,HC,2
1,HCO,HCG,3
1,HCO,HCGO,31
1,HCO,O,17
1,HG,C,30
1,HG,G,16
1,HG,H,19
1,HG,HCG,11
1,HG,HCGO,85
1,HG,HG,3
1,HG,HGO,1
1,HG,O,33
1,HGO,C,2
1,HGO,G,2
1,HGO,H,2
1,HGO,HC,1
1,HGO,HCG,2
1,HGO,HCGO,21
1,HGO,HGO,1
1,HGO,O,9
1,HO,C,4
1,HO,CG,1
1,HO,G,3
1,HO,H,3
1,HO,HCGO,10
1,HO,O,4
1,O,C,731
1,O,CG,39
1,O,CGO,12
1,O,CO,8
1,O,G,1000
1,O,GO,19
1,O,H,764
1,O,HC,238
1,O,HCG,914
1,O,HCGO,4289
1,O,HCO,16
1,O,HG,38
1,O,HGO,10
1,O,HO,6
1,O,O,1901
100000,C,C,301
100000,C,CG,16
100000,C,CGO,5
100000,C,CO,5
100000,C,G,351
100000,C,GO,1
100000,C,H,285
100000,C,HC,114
100000,C,HCG,333
100000,C,HCGO,1667
100000,C,HCO,1
100000,C,HG,17
100000,C,HGO,4
100000,C,HO,2
100000,C,O,748
100000,CG,C,13
100000,CG,CG,1
100000,CG,G,15
100000,CG,H,17
100000,CG,HC,7
100000,CG,HCG,18
100000,CG,HCGO,69
100000,CG,HO,1
100000,CG,O,34
100000,CGO,C,3
100000,CGO,G,7
100000,CGO,H,4
100000,CGO,HC,4
100000,CGO,HCG,5
100000,CGO,HCGO,14
100000,CGO,O,2
100000,CO,C,3
100000,CO,G,5
100000,CO,H,1
100000,CO,HCG,3
100000,CO,HCGO,8
100000,CO,O,10
100000,G,C,384
100000,G,CG,19
100000,G,CGO,5
100000,G,CO,2
100000,G,G,481
100000,G,GO,7
100000,G,H,343
100000,G,HC,127
100000,G,HCG,431
100000,G,HCGO,2211
100000,G,HCO,12
100000,G,HG,9
100000,G,HGO,9
100000,G,HO,2
100000,G,O,951
100000,GO,C,3
100000,GO,G,6
100000,GO,H,2
100000,GO,HC,2
100000,GO,HCG,4
100000,GO,HCGO,20
100000,GO,HG,1
100000,GO,HO,1
100000,GO,O,14
100000,H,C,263
100000,H,CG,20
100000,H,CGO,3
100000,H,G,374
100000,H,GO,6
100000,H,H,268
100000,H,HC,93
100000,H,HCG,358
100000,H,HCGO,1674
100000,H,HCO,5
100000,H,HG,10
100000,H,HGO,3
100000,H,HO,4
100000,H,O,735
100000,HC,C,101
100000,HC,CG,4
100000,HC,CGO,1
100000,HC,CO,1
100000,HC,G,152
100000,HC,GO,4
100000,HC,H,106
100000,HC,HC,41
100000,HC,HCG,101
100000,HC,HCGO,614
100000,HC,HCO,2
100000,HC,HG,1
100000,HC,HGO,1
100000,HC,HO,1
100000,HC,O,289
100000,HCG,C,339
100000,HCG,CG,12
100000,HCG,CGO,5
100000,HCG,CO,2
100000,HCG,G,433
100000,HCG,GO,6
100000,HCG,H,358
100000,HCG,HC,122
100000,HCG,HCG,401
