distance,from,to,n
1,C,C,300
1,C,CG,18
1,C,CGO,2
1,C,CO,7
1,C,G,358
1,C,GO,3
1,C,H,303
1,C,HC,81
1,C,HCG,320
1,C,HCGO,1708
1,C,HCO,9
1,C,HG,23
1,C,HGO,5
1,C,HO,1
1,C,O,835
1,CG,C,27
1,CG,CG,12
1,CG,G,9
1,CG,H,28
1,CG,HCG,12
1,CG,HCGO,73
1,CG,HO,2
1,CG,O,41
1,CGO,C,4
1,CGO,CG,1
1,CGO,G,6
1,CGO,H,4
1,CGO,HCG,1
1,CGO,HCGO,13
1,CGO,O,12
1,CO,C,3
1,CO,G,1
1,CO,H,2
1,CO,HCGO,5
1,CO,HG,1
1,CO,O,4
1,G,C,378
1,G,CG,14
1,G,CGO,4
1,G,G,530
1,G,GO,4
1,G,H,387
1,G,HC,168
1,G,HCG,412
1,G,HCGO,2192
1,G,HCO,17
1,G,HG,21
1,G,HGO,5
1,G,HO,3
1,G,O,1009
1,GO,C,5
1,GO,CG,1
1,GO,G,7
1,GO,GO,1
1,GO,H,7
1,GO,HC,4
1,GO,HCG,2
1,GO,HCGO,23
1,GO,HGO,1
1,GO,O,5
1,H,C,297
1,H,CG,21
1,H,CGO,4
1,H,CO,4
1,H,G,394
1,H,GO,1
1,H,H,305
1,H,HC,73
1,H,HCG,314
1,H,HCGO,1650
1,H,HCO,3
1,H,HG,20
1,H,HGO,3
1,H,HO,5
1,H,O,744
1,HC,C,103
1,HC,CG,2
1,HC,CGO,1
1,HC,G,191
1,HC,GO,2
1,HC,H,73
1,HC,HC,73
1,HC,HCG,105
1,HC,HCGO,622
1,HC,HCO,4
1,HC,HGO,1
1,HC,O,262
1,HCG,C,352
1,HCG,CG,15
1,HCG,CGO,8
1,HCG,CO,1
1,HCG,G,448
1,HCG,GO,2
1,HCG,H,301
1,HCG,HC,118
1,HCG,HCG,471
1,HCG,HCGO,2048
1,HCG,HCO,4
1,HCG,HG,10
1,HCG,HO,2
1,HCG,O,923
1,HCGO,C,1700
1,HCGO,CG,112
1,HCGO,CGO,27
1,HCGO,CO,7
1,HCGO,G,2130
1,HCGO,GO,18
1,HCGO,H,1731
1,HCGO,HC,634
1,HCGO,HCG,2005
1,HCGO,HCGO,10204
1,HCGO,HCO,40
1,HCGO,HG,87
1,HCGO,HGO,23
1,HCGO,HO,8
1,HCGO,O,4286
1,HCO,C,9
1,HCO,G,10
1,HCO,H,6
1,HCO,HC,1
1,HCO,HCG,4
1,HCO,HCGO,38
1,HCO,O,15
1,HG,C,30
1,HG,CO,1
1,HG,G,18
1,HG,GO,1
1,HG,H,8
1,HG,HCG,12
1,HG,HCGO,88
1,HG,HG,10
1,HG,HO,1
1,HG,O,40
1,HGO,C,5
1,HGO,G,5
1,HGO,H,4
1,HGO,HC,2
