distance,from,to,n
1,C,C,256
1,C,CG,16
1,C,CGO,1
1,C,CO,2
1,C,G,403
1,C,GO,2
1,C,H,270
1,C,HC,92
1,C,HCG,316
1,C,HCGO,1575
1,C,HCO,7
1,C,HG,26
1,C,HGO,4
1,C,HO,4
1,C,O,700
1,CG,C,13
1,CG,CG,4
1,CG,G,8
1,CG,H,12
1,CG,HC,1
1,CG,HCG,11
1,CG,HCGO,71
1,CG,O,35
1,CGO,C,5
1,CGO,G,1
1,CGO,H,1
1,CGO,HCG,1
1,CGO,HCGO,16
1,CGO,O,10
1,CO,C,1
1,CO,G,2
1,CO,HCGO,11
1,CO,HG,2
1,G,C,370
1,G,CG,11
1,G,CGO,2
1,G,CO,2
1,G,G,535
1,G,GO,5
1,G,H,328
1,G,HC,222
1,G,HCG,422
1,G,HCGO,2295
1,G,HCO,9
1,G,HG,16
1,G,HGO,6
1,G,HO,3
1,G,O,999
1,GO,C,2
1,GO,G,4
1,GO,GO,2
1,GO,H,3
1,GO,HC,5
1,GO,HCG,3
1,GO,HCGO,22
1,GO,HCO,1
1,GO,O,20
1,H,C,246
1,H,CG,15
1,H,CGO,2
1,H,CO,2
1,H,G,348
1,H,GO,3
1,H,H,263
1,H,HC,96
1,H,HCG,292
1,H,HCGO,1586
1,H,HCO,6
1,H,HG,16
1,H,HGO,5
1,H,O,700
1,HC,C,101
1,HC,CGO,1
1,HC,CO,2
1,HC,G,202
1,HC,GO,1
1,HC,H,101
1,HC,HC,92
1,HC,HCG,125
1,HC,HCGO,782
1,HC,HCO,5
1,HC,HGO,1
1,HC,O,366
1,HCG,C,317
1,HCG,CG,7
1,HCG,CGO,2
1,HCG,CO,3
1,HCG,G,445
1,HCG,GO,6
1,HCG,H,302
1,HCG,HC,144
1,HCG,HCG,502
1,HCG,HCGO,2081
1,HCG,HCO,4
1,HCG,HG,15
1,HCG,HGO,1
1,HCG,HO,4
1,HCG,O,907
1,HCGO,C,1412
1,HCGO,CG,61
1,HCGO,CGO,15
1,HCGO,CO,6
1,HCGO,G,2280
1,HCGO,GO,24
1,HCGO,H,1498
1,HCGO,HC,763
1,HCGO,HCG,2132
1,HCGO,HCGO,10345
1,HCGO,HCO,32
1,HCGO,HG,67
1,HCGO,HGO,12
1,HCGO,HO,10
1,HCGO,O,4317
1,HCO,C,3
1,HCO,G,11
1,HCO,H,10
1,HCO,HC,4
1,HCO,HCG,10
1,HCO,HCGO,32
1,HCO,HCO,1
1,HCO,O,14
1,HG,C,22
1,HG,G,9
1,HG,GO,1
1,HG,H,9
1,HG,HCG,10
1,HG,HCGO,81
1,HG,HG,9
1,HG,O,29
1,HGO,C,1
1,HGO,G,3
