distance,from,to,n
1,C,C,292
1,C,CG,12
1,C,CO,1
1,C,G,367
1,C,GO,4
1,C,H,280
1,C,HC,74
1,C,HCG,311
1,C,HCGO,1611
1,C,HCO,7
1,C,HG,24
1,C,HGO,5
1,C,HO,2
1,C,O,681
1,CG,C,15
1,CG,CG,5
1,CG,CGO,1
1,CG,G,13
1,CG,H,20
1,CG,HC,1
1,CG,HCG,18
1,CG,HCGO,70
1,CG,O,32
1,CGO,C,2
1,CGO,G,4
1,CGO,H,2
1,CGO,HCG,4
1,CGO,HCGO,14
1,CGO,HG,1
1,CGO,O,10
1,CO,C,1
1,CO,G,2
1,CO,H,2
1,CO,HC,1
1,CO,HCG,3
1,CO,HCGO,4
1,CO,HG,2
1,CO,O,5
1,G,C,399
1,G,CG,19
1,G,CO,4
1,G,G,542
1,G,GO,5
1,G,H,359
1,G,HC,189
1,G,HCG,421
1,G,HCGO,2247
1,G,HCO,8
1,G,HG,13
1,G,HGO,6
1,G,HO,3
1,G,O,994
1,GO,C,4
1,GO,G,13
1,GO,GO,1
1,GO,H,3
1,GO,HC,5
1,GO,HCG,4
1,GO,HCGO,22
1,GO,O,9
1,H,C,278
1,H,CG,20
1,H,CGO,4
1,H,CO,1
1,H,G,369
1,H,GO,2
1,H,H,279
1,H,HC,82
1,H,HCG,326
1,H,HCGO,1653
1,H,HCO,7
1,H,HG,21
1,H,HGO,4
1,H,HO,5
1,H,O,736
1,HC,C,105
1,HC,CO,1
1,HC,G,161
1,HC,GO,3
1,HC,H,97
1,HC,HC,101
1,HC,HCG,122
1,HC,HCGO,691
1,HC,HCO,2
1,HC,HG,1
1,HC,HGO,3
1,HC,O,272
1,HCG,C,370
1,HCG,CG,9
1,HCG,CGO,2
1,HCG,G,488
1,HCG,GO,2
1,HCG,H,315
1,HCG,HC,90
1,HCG,HCG,467
1,HCG,HCGO,1926
1,HCG,HCO,4
1,HCG,HG,10
1,HCG,HO,2
1,HCG,O,1001
1,HCGO,C,1648
1,HCGO,CG,76
1,HCGO,CGO,23
1,HCGO,CO,12
1,HCGO,G,2236
1,HCGO,GO,21
1,HCGO,H,1691
1,HCGO,HC,675
1,HCGO,HCG,1970
1,HCGO,HCGO,10282
1,HCGO,HCO,22
1,HCGO,HG,69
1,HCGO,HGO,21
1,HCGO,HO,15
1,HCGO,O,4331
1,HCO,C,7
1,HCO,G,9
1,HCO,H,6
1,HCO,HC,4
1,HCO,HCG,4
1,HCO,HCGO,26
1,HCO,O,8
1,HG,C,24
1,HG,CO,1
1,HG,G,20
1,HG,H,17
1,HG,HCG,14
1,HG,HCGO,76
1,HG,HG,7
1,HG,HGO,1
1,HG,O,36
1,HGO,C,5
1,HGO,G,6
1,HGO,H,3
1,HGO,HC,1
1,HGO,HCG,2
1,HGO,HCGO,25
1,HGO,O,5
1,HO,C,3
1,HO,CG,1
1,HO,G,2
1,HO,H,4
1,HO,HCGO,11
1,HO,O,5
1,O,C,725
1,O,CG,44
1,O,CGO,8
1,O,CO,5
1,O,G,987
1,O,GO,6
1,O,H,686
1,O,HC,308
1,O,HCG,915
1,O,HCGO,4366
1,O,HCO,7
1,O,HG,31
1,O,HGO,7
1,O,HO,2
1,O,O,1942
100000,C,C,256
100000,C,CG,14
100000,C,CGO,1
100000,C,G,390
100000,C,GO,6
100000,C,H,263
100000,C,HC,120
100000,C,HCG,325
100000,C,HCGO,1626
100000,C,HCO,6
100000,C,HG,12
100000,C,HGO,5
100000,C,HO,2
100000,C,O,730
100000,CG,C,14
100000,CG,CG,1
100000,CG,G,14
100000,CG,H,10
100000,CG,HC,7
100000,CG,HCG,20
100000,CG,HCGO,85
100000,CG,HG,2
100000,CG,O,38
100000,CGO,C,3
100000,CGO,CGO,1
100000,CGO,G,4
100000,CGO,H,3
100000,CGO,HC,2
100000,CGO,HCG,4
100000,CGO,HCGO,18
100000,CGO,O,13
100000,CO,C,3
100000,CO,G,3
100000,CO,H,1
100000,CO,HCGO,9
100000,CO,O,3
100000,G,C,427
100000,G,CG,17
100000,G,CGO,7
100000,G,CO,2
100000,G,G,498
100000,G,GO,7
100000,G,H,347
100000,G,HC,144
100000,G,HCG,449
100000,G,HCGO,2198
100000,G,HCO,9
100000,G,HG,16
100000,G,HGO,5
100000,G,HO,4
100000,G,O,923
100000,GO,C,8
100000,GO,G,5
100000,GO,H,4
100000,GO,HC,1
100000,GO,HCG,6
100000,GO,HCGO,17
100000,GO,O,7
100000,H,C,260
100000,H,CG,14
100000,H,CGO,2
100000,H,G,334
100000,H,GO,3
100000,H,H,252
100000,H,HC,105
100000,H,HCG,320
100000,H,HCGO,1548
100000,H,HCO,3
100000,H,HG,14
100000,H,HGO,7
100000,H,HO,1
100000,H,O,736
100000,HC,C,133
100000,HC,CG,3
100000,HC,G,169
100000,HC,GO,3
100000,HC,H,105
100000,HC,HC,49
100000,HC,HCG,151
100000,HC,HCGO,666
100000,HC,HG,3
100000,HC,HGO,1
100000,HC,HO,2
100000,HC,O,266
100000,HCG,C,322
100000,HCG,CG,20
100000,HCG,CGO,5
100000,HCG,CO,3
100000,HCG,G,454
100000,HCG,GO,5
100000,HCG,H,289
100000,HCG,HC,150
100000,HCG,HCG,357
100000,HCG,HCGO,1961
100000,HCG,HCO,6
100000,HCG,HG,17
100000,HCG,HGO,5
100000,HCG,HO,6
100000,HCG,O,900
100000,HCGO,C,1612
100000,HCGO,CG,59
100000,HCGO,CGO,30
100000,HCGO,CO,8
100000,HCGO,G,2264
100000,HCGO,GO,23
100000,HCGO,H,1671
100000,HCGO,HC,680
100000,HCGO,HCG,2058
100000,HCGO,HCGO,9655
100000,HCGO,HCO,25
100000,HCGO,HG,88
100000,HCGO,HGO,18
100000,HCGO,HO,4
100000,HCGO,O,4501
100000,HCO,C,5
100000,HCO,CGO,1
100000,HCO,G,6
100000,HCO,H,6
100000,HCO,HC,1
100000,HCO,HCG,7
100000,HCO,HCGO,40
100000,HCO,O,8
100000,HG,C,12
100000,HG,G,15
100000,HG,H,7
100000,HG,HC,3
100000,HG,HCG,20
100000,HG,HCGO,95
100000,HG,O,33
100000,HGO,C,3
100000,HGO,CG,1
100000,HGO,G,6
100000,HGO,H,3
100000,HGO,HCG,7
100000,HGO,HCGO,18
100000,HGO,O,6
100000,HO,C,4
100000,HO,G,3
100000,HO,H,3
100000,HO,HCG,3
100000,HO,HCGO,14
100000,HO,HCO,1
100000,HO,O,6
100000,O,C,719
100000,O,CG,33
100000,O,CGO,10
100000,O,CO,3
100000,O,G,953
100000,O,GO,10
100000,O,H,736
100000,O,HC,289
100000,O,HCG,934
100000,O,HCGO,4398
100000,O,HCO,12
100000,O,HG,36
100000,O,HGO,13
100000,O,HO,2
100000,O,O,1933
11,C,C,305
11,C,CG,12
11,C,CGO,2
11,C,CO,2
11,C,G,377
11,C,GO,3
11,C,H,314
11,C,HC,89
11,C,HCG,351
11,C,HCGO,1693
11,C,HCO,6
11,C,HG,27
11,C,HGO,5
11,C,HO,2
11,C,O,705
11,CG,C,22
11,CG,CG,7
11,CG,G,11
11,CG,H,14
11,CG,HC,1
11,CG,HCG,14
11,CG,HCGO,84
11,CG,O,39
11,CGO,C,5
11,CGO,G,3
11,CGO,H,2
11,CGO,HCG,4
11,CGO,HCGO,28
11,CGO,O,6
11,CO,C,3
11,CO,G,2
11,CO,H,3
11,CO,HC,1
11,CO,HCG,2
11,CO,HCGO,7
11,CO,HGO,1
11,CO,O,5
11,G,C,385
11,G,CG,16
11,G,CGO,6
11,G,CO,2
11,G,G,532
11,G,GO,10
11,G,H,409
11,G,HC,183
11,G,HCG,419
11,G,HCGO,2279
11,G,HCO,7
11,G,HG,23
11,G,HGO,2
11,G,HO,4
11,G,O,1003
11,GO,C,6
11,GO,G,11
11,GO,H,3
11,GO,HC,5
11,GO,HCG,6
11,GO,HCGO,22
11,GO,O,5
11,H,C,279
11,H,CG,24
11,H,CGO,4
11,H,CO,3
11,H,G,362
11,H,GO,7
11,H,H,288
11,H,HC,96
11,H,HCG,355
11,H,HCGO,1591
11,H,HG,19
11,H,HGO,2
11,H,HO,2
11,H,O,716
11,HC,C,91
11,HC,CG,2
11,HC,CGO,1
11,HC,G,188
11,HC,GO,5
11,HC,H,104
11,HC,HC,82
11,HC,HCG,120
11,HC,HCGO,709
11,HC,HCO,1
11,HC,HG,1
11,HC,HGO,3
11,HC,HO,1
11,HC,O,307
11,HCG,C,311
11,HCG,CG,14
11,HCG,CGO,4
11,HCG,G,458
11,HCG,GO,3
11,HCG,H,324
11,HCG,HC,109
11,HCG,HCG,506
11,HCG,HCGO,2054
11,HCG,HCO,5
11,HCG,HG,9
11,HCG,HGO,7
11,HCG,O,932
11,HCGO,C,1603
11,HCGO,CG,79
11,HCGO,CGO,15
11,HCGO,CO,10
11,HCGO,G,2227
11,HCGO,GO,36
11,HCGO,H,1735
11,HCGO,HC,669
11,HCGO,HCG,2054
11,HCGO,HCGO,10201
11,HCGO,HCO,24
11,HCGO,HG,64
11,HCGO,HGO,20
11,HCGO,HO,11
11,HCGO,O,4321
11,HCO,C,2
11,HCO,G,7
11,HCO,H,4
11,HCO,HC,3
11,HCO,HCG,8
11,HCO,HCGO,34
11,HCO,O,5
11,HG,C,20
11,HG,G,18
11,HG,H,11
11,HG,HC,1
11,HG,HCG,16
11,HG,HCGO,91
11,HG,HG,7
11,HG,HO,1
11,HG,O,26
11,HGO,C,2
11,HGO,G,6
11,HGO,H,4
11,HGO,HC,1
11,HGO,HCG,6
11,HGO,HCGO,18
11,HGO,HG,1
11,HGO,O,10
11,HO,C,1
11,HO,CG,1
11,HO,G,1
11,HO,H,1
11,HO,HCG,1
11,HO,HCGO,8
11,HO,HO,1
11,HO,O,5
11,O,C,772
11,O,CG,31
11,O,CGO,7
11,O,CO,6
11,O,G,991
11,O,GO,9
11,O,H,702
11,O,HC,288
11,O,HCG,922
11,O,HCGO,4407
11,O,HCO,13
11,O,HG,31
11,O,HGO,4
11,O,HO,3
11,O,O,1973
117,C,C,266
117,C,CG,10
117,C,CGO,1
117,C,CO,2
117,C,G,347
117,C,GO,1
117,C,H,302
117,C,HC,106
117,C,HCG,320
117,C,HCGO,1682
117,C,HCO,1
117,C,HG,24
117,C,HGO,2
117,C,HO,1
117,C,O,702
117,CG,C,16
117,CG,CG,3
117,CG,G,15
117,CG,H,24
117,CG,HC,1
117,CG,HCG,19
117,CG,HCGO,77
117,CG,HG,2
117,CG,O,38
117,CGO,C,1
117,CGO,G,7
117,CGO,H,4
117,CGO,HC,1
117,CGO,HCG,5
117,CGO,HCGO,19
117,CGO,O,4
117,CO,C,4
117,CO,G,2
117,CO,H,2
117,CO,HCG,1
