distance,from,to,n
1,C,C,333
1,C,CG,15
1,C,CGO,4
1,C,CO,1
1,C,G,397
1,C,H,299
1,C,HC,102
1,C,HCG,302
1,C,HCGO,1702
1,C,HCO,7
1,C,HG,31
1,C,HGO,3
1,C,HO,2
1,C,O,813
1,CG,C,20
1,CG,CG,8
1,CG,G,13
1,CG,H,19
1,CG,HCG,13
1,CG,HCGO,75
1,CG,O,28
1,CGO,C,1
1,CGO,CG,1
1,CGO,G,5
1,CGO,H,3
1,CGO,HC,3
1,CGO,HCG,1
1,CGO,HCGO,19
1,CGO,HG,1
1,CGO,O,9
1,CO,C,2
1,CO,G,3
1,CO,H,3
1,CO,HCG,3
1,CO,HCGO,16
1,CO,HG,1
1,CO,O,3
1,G,C,389
1,G,CG,11
1,G,CGO,3
1,G,CO,1
1,G,G,498
1,G,GO,3
1,G,H,390
1,G,HC,167
1,G,HCG,472
1,G,HCGO,2269
1,G,HCO,10
1,G,HG,20
1,G,HGO,5
1,G,HO,2
1,G,O,1021
1,GO,C,6
1,GO,G,8
1,GO,GO,3
1,GO,H,3
1,GO,HC,4
1,GO,HCG,3
1,GO,HCGO,26
1,GO,O,10
1,H,C,291
1,H,CG,19
1,H,CGO,3
1,H,CO,3
1,H,G,367
1,H,GO,1
1,H,H,323
1,H,HC,91
1,H,HCG,344
1,H,HCGO,1621
1,H,HCO,4
1,H,HG,12
1,H,HGO,1
1,H,HO,2
1,H,O,716
1,HC,C,89
1,HC,CG,1
1,HC,CGO,2
1,HC,G,154
1,HC,GO,1
1,HC,H,94
1,HC,HC,98
1,HC,HCG,109
1,HC,HCGO,673
1,HC,HCO,5
1,HC,HG,1
1,HC,HGO,1
1,HC,HO,1
1,HC,O,262
1,HCG,C,345
1,HCG,CG,11
1,HCG,CGO,5
1,HCG,CO,2
1,HCG,G,403
1,HCG,GO,4
1,HCG,H,378
1,HCG,HC,118
1,HCG,HCG,467
1,HCG,HCGO,1994
1,HCG,HCO,10
1,HCG,HG,10
1,HCG,HGO,2
1,HCG,HO,2
1,HCG,O,954
1,HCGO,C,1671
1,HCGO,CG,86
1,HCGO,CGO,20
1,HCGO,CO,13
1,HCGO,G,2219
1,HCGO,GO,31
1,HCGO,H,1724
1,HCGO,HC,569
1,HCGO,HCG,1983
1,HCGO,HCGO,10166
1,HCGO,HCO,37
1,HCGO,HG,85
1,HCGO,HGO,12
1,HCGO,HO,12
1,HCGO,O,4290
1,HCO,C,3
1,HCO,G,9
1,HCO,GO,1
1,HCO,H,7
1,HCO,HC,4
1,HCO,HCG,3
1,HCO,HCGO,42
1,HCO,O,16
1,HG,C,19
1,HG,CG,1
1,HG,CO,1
1,HG,G,22
1,HG,H,12
1,HG,HCG,18
1,HG,HCGO,85
1,HG,HG,10
1,HG,O,34
1,HGO,C,3
1,HGO,G,8
1,HGO,H,4
1,HGO,HC,1
1,HGO,HCG,6
1,HGO,HCGO,21
1,HGO,O,10
1,HO,C,2
1,HO,G,4
1,HO,H,5
1,HO,HCG,2
1,HO,HCGO,5
1,HO,O,2
1,O,C,748
1,O,CG,35
1,O,CGO,4
1,O,CO,4
1,O,G,1027
1,O,GO,12
1,O,H,782
1,O,HC,276
1,O,HCG,889
1,O,HCGO,4410
1,O,HCO,13
1,O,HG,41
1,O,HGO,13
1,O,HO,3
1,O,O,2020
100000,C,C,306
100000,C,CG,18
100000,C,CGO,6
100000,C,G,423
100000,C,GO,7
100000,C,H,266
100000,C,HC,121
100000,C,HCG,296
100000,C,HCGO,1674
100000,C,HCO,12
100000,C,HG,12
100000,C,HGO,2
100000,C,O,737
100000,CG,C,13
100000,CG,CG,1
100000,CG,G,11
100000,CG,H,19
100000,CG,HC,5
100000,CG,HCG,18
100000,CG,HCGO,85
100000,CG,HCO,1
100000,CG,HG,1
100000,CG,O,47
100000,CGO,C,1
100000,CGO,G,4
100000,CGO,H,3
100000,CGO,HCG,5
100000,CGO,HCGO,21
100000,CGO,O,10
100000,CO,C,2
100000,CO,G,1
100000,CO,H,1
100000,CO,HC,1
100000,CO,HCG,3
100000,CO,HCGO,13
100000,CO,O,4
100000,G,C,375
100000,G,CG,11
100000,G,CGO,2
100000,G,CO,5
100000,G,G,471
100000,G,GO,10
100000,G,H,398
100000,G,HC,142
100000,G,HCG,458
100000,G,HCGO,2253
100000,G,HCO,7
100000,G,HG,21
100000,G,HGO,1
100000,G,HO,5
100000,G,O,985
100000,GO,C,4
100000,GO,CG,1
100000,GO,CGO,1
100000,GO,G,5
100000,GO,H,6
100000,GO,HCG,7
100000,GO,HCGO,28
100000,GO,HGO,1
100000,GO,O,9
100000,H,C,249
100000,H,CG,12
100000,H,CGO,3
100000,H,CO,1
100000,H,G,363
100000,H,GO,4
100000,H,H,279
100000,H,HC,113
100000,H,HCG,376
100000,H,HCGO,1637
100000,H,HCO,2
100000,H,HG,12
100000,H,HGO,6
100000,H,HO,1
100000,H,O,724
100000,HC,C,102
100000,HC,CG,8
100000,HC,CO,1
100000,HC,G,140
100000,HC,H,98
100000,HC,HC,35
100000,HC,HCG,117
100000,HC,HCGO,587
100000,HC,HG,5
100000,HC,HGO,2
100000,HC,HO,2
100000,HC,O,244
100000,HCG,C,334
