distance,from,to,n
1,C,C,343
1,C,CG,24
1,C,CGO,3
1,C,CO,1
1,C,G,381
1,C,GO,4
1,C,H,326
1,C,HC,96
1,C,HCG,370
1,C,HCGO,1761
1,C,HCO,8
1,C,HG,25
1,C,HGO,3
1,C,HO,1
1,C,O,726
1,CG,C,17
1,CG,CG,12
1,CG,G,21
1,CG,H,22
1,CG,HCG,15
1,CG,HCGO,116
1,CG,HCO,1
1,CG,HG,1
1,CG,HO,1
1,CG,O,35
1,CGO,C,5
1,CGO,G,5
1,CGO,H,5
1,CGO,HCG,4
1,CGO,HCGO,16
1,CGO,O,8
1,CO,C,2
1,CO,G,2
1,CO,H,3
1,CO,HCG,1
1,CO,HCGO,11
1,CO,HGO,1
1,CO,O,3
1,G,C,400
1,G,CG,26
1,G,CGO,8
1,G,CO,4
1,G,G,526
1,G,GO,3
1,G,H,412
1,G,HC,132
1,G,HCG,467
1,G,HCGO,2235
1,G,HCO,12
1,G,HG,22
1,G,HGO,7
1,G,HO,4
1,G,O,965
1,GO,C,2
1,GO,G,6
1,GO,H,5
1,GO,HC,2
1,GO,HCG,6
1,GO,HCGO,26
1,GO,O,9
1,H,C,330
1,H,CG,33
1,H,CGO,9
1,H,CO,1
1,H,G,417
1,H,GO,3
1,H,H,313
1,H,HC,60
1,H,HCG,385
1,H,HCGO,1709
1,H,HCO,8
1,H,HG,18
1,H,HGO,3
1,H,O,733
1,HC,C,98
1,HC,CG,1
1,HC,CGO,2
1,HC,G,164
1,HC,GO,3
1,HC,H,91
1,HC,HC,62
1,HC,HCG,92
1,HC,HCGO,534
1,HC,HCO,3
1,HC,HG,3
1,HC,O,244
1,HCG,C,327
1,HCG,CG,24
1,HCG,CGO,6
1,HCG,CO,1
1,HCG,G,408
1,HCG,GO,2
1,HCG,H,337
1,HCG,HC,87
1,HCG,HCG,447
1,HCG,HCGO,2086
1,HCG,HCO,3
1,HCG,HG,14
1,HCG,HGO,2
1,HCG,HO,2
1,HCG,O,873
1,HCGO,C,1704
1,HCGO,CG,78
1,HCGO,CGO,20
1,HCGO,CO,16
1,HCGO,G,2143
1,HCGO,GO,26
1,HCGO,H,1744
1,HCGO,HC,487
1,HCGO,HCG,2001
1,HCGO,HCGO,10168
1,HCGO,HCO,37
1,HCGO,HG,104
1,HCGO,HGO,20
1,HCGO,HO,8
1,HCGO,O,4256
1,HCO,C,9
1,HCO,CG,1
1,HCO,CO,1
1,HCO,G,8
1,HCO,H,6
1,HCO,HC,2
1,HCO,HCG,7
1,HCO,HCGO,29
1,HCO,O,18
1,HG,C,25
1,HG,CGO,1
1,HG,CO,1
1,HG,G,22
1,HG,H,26
1,HG,HC,1
1,HG,HCG,17
1,HG,HCGO,97
1,HG,HG,14
1,HG,O,37
1,HGO,C,1
1,HGO,G,3
1,HGO,H,3
1,HGO,HC,1
1,HGO,HCG,2
1,HGO,HCGO,28
1,HGO,O,7
1,HO,G,2
1,HO,GO,1
1,HO,H,4
1,HO,HCG,5
1,HO,HCGO,13
1,HO,O,5
1,O,C,809
1,O,CG,42
1,O,CGO,7
1,O,CO,5
1,O,G,951
1,O,GO,16
1,O,H,801
1,O,HC,248
1,O,HCG,914
1,O,HCGO,4368
1,O,HCO,14
1,O,HG,41
1,O,HGO,13
1,O,HO,4
1,O,O,1970
100000,C,C,351
100000,C,CG,21
100000,C,CGO,3
100000,C,CO,3
100000,C,G,379
100000,C,GO,6
100000,C,H,341
100000,C,HC,95
100000,C,HCG,342
100000,C,HCGO,1840
100000,C,HCO,3
100000,C,HG,19
100000,C,HGO,4
100000,C,HO,2
100000,C,O,769
100000,CG,C,22
100000,CG,CG,1
100000,CG,G,32
100000,CG,H,21
100000,CG,HC,5
100000,CG,HCG,21
100000,CG,HCGO,97
100000,CG,HCO,1
100000,CG,O,46
100000,CGO,C,6
100000,CGO,CG,1
100000,CGO,G,2
100000,CGO,H,4
100000,CGO,HC,2
100000,CGO,HCG,4
100000,CGO,HCGO,22
100000,CGO,O,9
100000,CO,C,1
100000,CO,G,3
100000,CO,H,2
100000,CO,HC,2
100000,CO,HCG,3
100000,CO,HCGO,13
100000,CO,O,5
100000,G,C,376
100000,G,CG,23
100000,G,CGO,13
100000,G,CO,5
100000,G,G,476
100000,G,GO,9
100000,G,H,400
100000,G,HC,117
100000,G,HCG,403
100000,G,HCGO,2304
100000,G,HCO,6
100000,G,HG,15
100000,G,HGO,7
100000,G,HO,3
100000,G,O,914
100000,GO,C,5
100000,GO,CG,1
100000,GO,G,6
100000,GO,H,9
100000,GO,HC,2
100000,GO,HCG,1
100000,GO,HCGO,27
100000,GO,HG,1
100000,GO,O,4
100000,H,C,314
100000,H,CG,18
100000,H,CGO,6
100000,H,CO,1
100000,H,G,406
100000,H,GO,7
100000,H,H,307
100000,H,HC,88
100000,H,HCG,371
100000,H,HCGO,1752
100000,H,HCO,5
100000,H,HG,11
100000,H,HGO,4
100000,H,HO,2
100000,H,O,745
100000,HC,C,80
100000,HC,CG,6
100000,HC,CGO,1
100000,HC,CO,1
100000,HC,G,111
100000,HC,GO,4
100000,HC,H,85
100000,HC,HC,31
100000,HC,HCG,103
100000,HC,HCGO,545
100000,HC,HCO,3
100000,HC,HG,5
100000,HC,HGO,2
100000,HC,O,240
100000,HCG,C,355
100000,HCG,CG,17
100000,HCG,CGO,3
100000,HCG,CO,1
100000,HCG,G,426
100000,HCG,GO,7
100000,HCG,H,382
100000,HCG,HC,121
100000,HCG,HCG,410
100000,HCG,HCGO,2014
100000,HCG,HCO,4
100000,HCG,HG,22
100000,HCG,HGO,6
100000,HCG,HO,3
100000,HCG,O,839
100000,HCGO,C,1758
100000,HCGO,CG,92
100000,HCGO,CGO,17
100000,HCGO,CO,16
100000,HCGO,G,2184
100000,HCGO,GO,21
100000,HCGO,H,1728
100000,HCGO,HC,522
100000,HCGO,HCG,2039
100000,HCGO,HCGO,9788
100000,HCGO,HCO,43
100000,HCGO,HG,95
100000,HCGO,HGO,16
100000,HCGO,HO,6
100000,HCGO,O,4271
100000,HCO,C,5
100000,HCO,G,6
100000,HCO,H,7
100000,HCO,HC,4
100000,HCO,HCG,9
100000,HCO,HCGO,28
100000,HCO,O,15
100000,HG,C,17
100000,HG,CG,1
100000,HG,G,27
100000,HG,H,26
100000,HG,HC,10
100000,HG,HCG,18
100000,HG,HCGO,105
100000,HG,HCO,1
100000,HG,HG,1
100000,HG,O,42
100000,HGO,C,5
100000,HGO,G,7
100000,HGO,H,2
100000,HGO,HCG,6
100000,HGO,HCGO,17
100000,HGO,O,13
100000,HO,C,1
100000,HO,CG,1
100000,HO,G,1
100000,HO,HCG,1
100000,HO,HCGO,8
100000,HO,HG,1
100000,HO,HGO,1
100000,HO,O,4
100000,O,C,757
100000,O,CG,47
100000,O,CGO,6
100000,O,CO,5
100000,O,G,917
100000,O,GO,8
100000,O,H,774
100000,O,HC,224
100000,O,HCG,897
100000,O,HCGO,4272
100000,O,HCO,13
100000,O,HG,44
100000,O,HGO,12
100000,O,HO,8
100000,O,O,1879
11,C,C,325
11,C,CG,19
11,C,CGO,2
11,C,CO,2
11,C,G,420
11,C,GO,3
11,C,H,305
11,C,HC,88
11,C,HCG,365
11,C,HCGO,1712
11,C,HCO,2
11,C,HG,20
11,C,HGO,5
11,C,HO,2
11,C,O,765
11,CG,C,27
11,CG,CG,10
11,CG,G,24
11,CG,H,28
11,CG,HC,2
11,CG,HCG,16
11,CG,HCGO,110
11,CG,HO,2
11,CG,O,51
11,CGO,C,4
11,CGO,CGO,1
11,CGO,G,4
11,CGO,H,5
11,CGO,HC,1
11,CGO,HCG,4
11,CGO,HCGO,13
11,CGO,O,6
11,CO,C,4
11,CO,CO,1
11,CO,G,5
11,CO,H,3
11,CO,HCG,1
11,CO,HCGO,8
11,CO,O,1
11,G,C,389
11,G,CG,25
11,G,CGO,7
11,G,CO,4
11,G,G,539
11,G,GO,7
11,G,H,347
11,G,HC,125
11,G,HCG,429
11,G,HCGO,2186
11,G,HCO,8
11,G,HG,19
11,G,HGO,4
11,G,HO,2
11,G,O,989
11,GO,C,6
11,GO,G,6
11,GO,H,4
