distance,from,to,n
1,C,C,285
1,C,CG,10
1,C,CGO,3
1,C,G,352
1,C,GO,4
1,C,H,259
1,C,HC,78
1,C,HCG,287
1,C,HCGO,1602
1,C,HCO,5
1,C,HG,25
1,C,HGO,1
1,C,HO,1
1,C,O,700
1,CG,C,13
1,CG,CG,11
1,CG,G,16
1,CG,H,17
1,CG,HC,1
1,CG,HCG,8
1,CG,HCGO,72
1,CG,O,29
1,CGO,C,4
1,CGO,G,5
1,CGO,H,2
1,CGO,HC,1
1,CGO,HCG,2
1,CGO,HCGO,19
1,CGO,O,6
1,CO,C,1
1,CO,CO,1
1,CO,G,3
1,CO,H,2
1,CO,HCGO,8
1,CO,O,2
1,G,C,316
1,G,CG,13
1,G,CGO,4
1,G,CO,2
1,G,G,550
1,G,GO,6
1,G,H,350
1,G,HC,184
1,G,HCG,450
1,G,HCGO,2248
1,G,HCO,10
1,G,HG,12
1,G,HGO,4
1,G,HO,2
1,G,O,1018
1,GO,C,5
1,GO,G,2
1,GO,GO,1
1,GO,H,3
1,GO,HC,1
1,GO,HCG,4
1,GO,HCGO,24
1,GO,O,6
1,H,C,245
1,H,CG,24
1,H,CGO,5
1,H,G,384
1,H,GO,3
1,H,H,264
1,H,HC,102
1,H,HCG,290
1,H,HCGO,1532
1,H,HCO,5
1,H,HG,8
1,H,HGO,2
1,H,HO,1
1,H,O,658
1,HC,C,89
1,HC,CG,1
1,HC,CGO,2
1,HC,CO,1
1,HC,G,190
1,HC,GO,2
1,HC,H,111
1,HC,HC,94
1,HC,HCG,125
1,HC,HCGO,758
1,HC,HCO,4
1,HC,HG,1
1,HC,O,336
1,HCG,C,323
1,HCG,CG,7
1,HCG,CGO,4
1,HCG,G,426
1,HCG,GO,2
1,HCG,H,327
1,HCG,HC,142
1,HCG,HCG,506
1,HCG,HCGO,1996
1,HCG,HCO,5
1,HCG,HG,9
1,HCG,HGO,1
1,HCG,O,871
1,HCGO,C,1547
1,HCGO,CG,61
1,HCGO,CGO,23
1,HCGO,CO,4
1,HCGO,G,2205
1,HCGO,GO,22
1,HCGO,H,1486
1,HCGO,HC,783
1,HCGO,HCG,2059
1,HCGO,HCGO,10064
1,HCGO,HCO,35
1,HCGO,HG,55
1,HCGO,HGO,18
1,HCGO,HO,10
1,HCGO,O,4403
1,HCO,C,3
1,HCO,G,13
1,HCO,H,8
1,HCO,HC,5
1,HCO,HCG,5
1,HCO,HCGO,24
1,HCO,HCO,1
1,HCO,O,15
1,HG,C,27
1,HG,CG,1
1,HG,CO,1
1,HG,G,10
1,HG,GO,1
1,HG,H,14
1,HG,HCG,11
1,HG,HCGO,52
1,HG,HG,5
1,HG,O,26
1,HGO,C,5
1,HGO,G,3
1,HGO,GO,1
1,HGO,H,1
1,HGO,HCG,4
1,HGO,HCGO,18
1,HGO,HG,2
1,HGO,O,5
1,HO,C,2
1,HO,G,3
1,HO,H,1
1,HO,HC,1
1,HO,HCGO,5
1,HO,O,3
1,O,C,688
1,O,CG,36
1,O,CGO,14
1,O,CO,5
1,O,G,983
1,O,GO,19
1,O,H,691
1,O,HC,310
1,O,HCG,960
1,O,HCGO,4318
1,O,HCO,10
1,O,HG,27
1,O,HGO,7
1,O,HO,4
1,O,O,1924
100000,C,C,240
100000,C,CG,10
100000,C,CGO,1
100000,C,CO,1
100000,C,G,343
100000,C,GO,7
100000,C,H,246
100000,C,HC,128
100000,C,HCG,324
100000,C,HCGO,1542
100000,C,HCO,6
100000,C,HG,12
100000,C,O,694
100000,CG,C,8
100000,CG,G,15
100000,CG,H,9
100000,CG,HC,5
100000,CG,HCG,20
100000,CG,HCGO,80
100000,CG,O,32
100000,CGO,C,3
100000,CGO,G,4
100000,CGO,GO,1
100000,CGO,H,2
100000,CGO,HC,2
100000,CGO,HCG,5
100000,CGO,HCGO,15
100000,CGO,O,9
100000,CO,C,1
100000,CO,G,3
100000,CO,HCG,2
100000,CO,HCGO,13
100000,CO,O,4
100000,G,C,377
100000,G,CG,23
100000,G,CGO,3
100000,G,CO,3
100000,G,G,509
100000,G,GO,6
100000,G,H,375
100000,G,HC,187
100000,G,HCG,477
100000,G,HCGO,2214
100000,G,HCO,3
100000,G,HG,22
100000,G,HGO,3
100000,G,HO,2
100000,G,O,956
100000,GO,C,3
100000,GO,G,4
100000,GO,H,2
100000,GO,HC,2
100000,GO,HCG,6
100000,GO,HCGO,30
100000,GO,O,8
100000,H,C,243
100000,H,CG,12
100000,H,CGO,3
100000,H,CO,3
100000,H,G,342
100000,H,GO,6
100000,H,H,252
100000,H,HC,108
100000,H,HCG,338
100000,H,HCGO,1549
100000,H,HCO,8
100000,H,HG,12
100000,H,HGO,3
100000,H,HO,1
100000,H,O,689
100000,HC,C,110
100000,HC,CG,7
100000,HC,CGO,4
100000,HC,G,183
100000,HC,H,104
100000,HC,HC,62
100000,HC,HCG,167
100000,HC,HCGO,750
100000,HC,HCO,4
100000,HC,HG,3
100000,HC,O,331
100000,HCG,C,311
100000,HCG,CG,13
100000,HCG,CGO,5
100000,HCG,CO,1
100000,HCG,G,461
100000,HCG,GO,2
100000,HCG,H,303
100000,HCG,HC,146
100000,HCG,HCG,440
100000,HCG,HCGO,2028
100000,HCG,HCO,6
100000,HCG,HG,10
100000,HCG,HGO,4
100000,HCG,HO,3
100000,HCG,O,915
100000,HCGO,C,1553
100000,HCGO,CG,66
100000,HCGO,CGO,15
100000,HCGO,CO,5
100000,HCGO,G,2189
100000,HCGO,GO,21
100000,HCGO,H,1563
100000,HCGO,HC,779
100000,HCGO,HCG,2092
100000,HCGO,HCGO,9867
100000,HCGO,HCO,32
100000,HCGO,HG,74
100000,HCGO,HGO,13
100000,HCGO,HO,5
100000,HCGO,O,4346
100000,HCO,C,7
100000,HCO,G,5
100000,HCO,H,6
100000,HCO,HC,4
100000,HCO,HCG,12
100000,HCO,HCGO,39
100000,HCO,O,18
100000,HG,C,10
100000,HG,CG,2
100000,HG,G,12
100000,HG,H,19
100000,HG,HC,4
100000,HG,HCG,7
100000,HG,HCGO,70
