distance,from,to,n
1,C,C,318
1,C,CG,23
1,C,CO,3
1,C,G,378
1,C,GO,4
1,C,H,327
1,C,HC,99
1,C,HCG,341
1,C,HCGO,1695
1,C,HCO,7
1,C,HG,22
1,C,HGO,6
1,C,HO,2
1,C,O,696
1,CG,C,15
1,CG,CG,4
1,CG,G,18
1,CG,GO,1
1,CG,H,22
1,CG,HCG,16
1,CG,HCGO,92
1,CG,O,32
1,CGO,C,7
1,CGO,CGO,2
1,CGO,G,2
1,CGO,H,2
1,CGO,HCG,3
1,CGO,HCGO,23
1,CGO,O,11
1,CO,C,2
1,CO,G,2
1,CO,GO,1
1,CO,H,4
1,CO,HC,1
1,CO,HCG,3
1,CO,HCGO,7
1,CO,HG,3
1,CO,O,3
1,G,C,348
1,G,CG,17
1,G,CGO,5
1,G,CO,1
1,G,G,514
1,G,GO,3
1,G,H,372
1,G,HC,162
1,G,HCG,420
1,G,HCGO,2116
1,G,HCO,13
1,G,HG,16
1,G,HGO,8
1,G,HO,1
1,G,O,964
1,GO,C,2
1,GO,G,7
1,GO,GO,1
1,GO,H,5
1,GO,HC,3
1,GO,HCG,3
1,GO,HCGO,20
1,GO,O,10
1,H,C,338
1,H,CG,34
1,H,CGO,3
1,H,CO,3
1,H,G,389
1,H,GO,3
1,H,H,330
1,H,HC,92
1,H,HCG,330
1,H,HCGO,1735
1,H,HCO,5
1,H,HG,17
1,H,HGO,1
1,H,O,717
1,HC,C,86
1,HC,CO,1
1,HC,G,172
1,HC,GO,3
1,HC,H,88
1,HC,HC,70
1,HC,HCG,101
1,HC,HCGO,609
1,HC,HCO,3
1,HC,HG,2
1,HC,HGO,1
1,HC,O,263
1,HCG,C,330
1,HCG,CG,14
1,HCG,CGO,7
1,HCG,G,430
1,HCG,GO,3
1,HCG,H,342
1,HCG,HC,93
1,HCG,HCG,495
1,HCG,HCGO,2016
1,HCG,HCO,5
1,HCG,HG,15
1,HCG,HGO,3
1,HCG,O,941
1,HCGO,C,1711
1,HCGO,CG,100
1,HCGO,CGO,19
1,HCGO,CO,8
1,HCGO,G,2178
1,HCGO,GO,18
1,HCGO,H,1743
1,HCGO,HC,622
1,HCGO,HCG,2018
1,HCGO,HCGO,10067
1,HCGO,HCO,30
1,HCGO,HG,95
1,HCGO,HGO,18
1,HCGO,HO,14
1,HCGO,O,4276
1,HCO,C,4
1,HCO,G,9
1,HCO,H,4
1,HCO,HC,1
1,HCO,HCG,7
1,HCO,HCGO,35
1,HCO,HCO,1
1,HCO,HG,1
1,HCO,O,15
1,HG,C,30
1,HG,CG,1
1,HG,CO,1
1,HG,G,12
1,HG,H,22
1,HG,HCG,15
1,HG,HCGO,74
1,HG,HG,5
1,HG,O,35
1,HGO,C,5
1,HGO,CO,1
1,HGO,G,4
1,HGO,H,5
1,HGO,HC,1
1,HGO,HCG,5
1,HGO,HCGO,14
1,HGO,HCO,1
1,HGO,O,10
1,HO,C,1
1,HO,G,4
1,HO,H,2
1,HO,HCG,4
1,HO,HCGO,4
1,HO,O,4
1,O,C,785
1,O,CG,33
1,O,CGO,12
1,O,CO,14
1,O,G,972
1,O,GO,5
1,O,H,763
1,O,HC,274
1,O,HCG,929
1,O,HCGO,4387
1,O,HCO,8
1,O,HG,30
1,O,HGO,8
1,O,HO,3
1,O,O,1971
100000,C,C,266
100000,C,CG,12
100000,C,CGO,5
100000,C,CO,2
100000,C,G,380
100000,C,GO,5
100000,C,H,290
100000,C,HC,91
100000,C,HCG,312
100000,C,HCGO,1708
100000,C,HCO,5
100000,C,HG,15
100000,C,HGO,5
100000,C,O,724
100000,CG,C,11
100000,CG,CG,2
100000,CG,G,14
100000,CG,H,15
100000,CG,HC,6
100000,CG,HCG,16
100000,CG,HCGO,81
100000,CG,HG,2
100000,CG,HGO,1
100000,CG,O,38
100000,CGO,C,4
100000,CGO,CGO,1
100000,CGO,G,3
100000,CGO,H,3
100000,CGO,HC,1
100000,CGO,HCG,3
100000,CGO,HCGO,22
100000,CGO,O,7
100000,CO,C,2
100000,CO,CG,1
100000,CO,CO,1
100000,CO,G,4
100000,CO,H,4
100000,CO,HCG,3
100000,CO,HCGO,11
100000,CO,O,5
100000,G,C,382
100000,G,CG,17
100000,G,CGO,4
100000,G,CO,2
100000,G,G,469
100000,G,GO,6
100000,G,H,423
100000,G,HC,137
100000,G,HCG,459
100000,G,HCGO,2298
100000,G,HCO,7
100000,G,HG,19
100000,G,HGO,1
100000,G,HO,3
100000,G,O,967
100000,GO,C,1
100000,GO,G,7
100000,GO,H,3
100000,GO,HC,2
100000,GO,HCG,7
100000,GO,HCGO,18
100000,GO,O,17
100000,H,C,287
100000,H,CG,20
100000,H,CGO,3
100000,H,G,391
100000,H,GO,5
100000,H,H,282
100000,H,HC,103
100000,H,HCG,352
100000,H,HCGO,1713
100000,H,HCO,5
100000,H,HG,10
100000,H,HGO,5
100000,H,HO,2
100000,H,O,755
100000,HC,C,134
100000,HC,CG,3
100000,HC,CGO,3
100000,HC,G,127
100000,HC,H,99
100000,HC,HC,36
100000,HC,HCG,139
100000,HC,HCGO,586
100000,HC,HCO,1
100000,HC,HG,7
