distance,from,to,n
1,C,C,314
1,C,CG,26
1,C,CGO,5
1,C,CO,3
1,C,G,394
1,C,GO,5
1,C,H,346
1,C,HC,108
1,C,HCG,362
1,C,HCGO,1668
1,C,HCO,10
1,C,HG,24
1,C,HGO,2
1,C,HO,1
1,C,O,751
1,CG,C,17
1,CG,CG,13
1,CG,G,13
1,CG,H,18
1,CG,HC,1
1,CG,HCG,11
1,CG,HCGO,88
1,CG,HCO,1
1,CG,HO,2
1,CG,O,40
1,CGO,C,4
1,CGO,G,2
1,CGO,H,4
1,CGO,HCG,4
1,CGO,HCGO,16
1,CGO,HG,1
1,CGO,O,9
1,CO,C,4
1,CO,CO,1
1,CO,HC,1
1,CO,HCG,2
1,CO,HCGO,9
1,CO,O,5
1,G,C,408
1,G,CG,18
1,G,CGO,7
1,G,G,503
1,G,GO,4
1,G,H,425
1,G,HC,181
1,G,HCG,434
1,G,HCGO,2282
1,G,HCO,7
1,G,HG,15
1,G,HGO,5
1,G,HO,3
1,G,O,962
1,GO,C,6
1,GO,G,8
1,GO,H,6
1,GO,HC,3
1,GO,HCG,2
1,GO,HCGO,25
1,GO,O,7
1,H,C,275
1,H,CG,31
1,H,CGO,4
1,H,CO,2
1,H,G,375
1,H,GO,6
1,H,H,312
1,H,HC,98
1,H,HCG,356
1,H,HCGO,1721
1,H,HCO,11
1,H,HG,11
1,H,HGO,4
1,H,HO,2
1,H,O,765
1,HC,C,99
1,HC,CG,1
1,HC,CGO,1
1,HC,CO,1
1,HC,G,153
1,HC,H,101
1,HC,HC,74
1,HC,HCG,124
1,HC,HCGO,563
1,HC,HCO,2
1,HC,HGO,1
1,HC,HO,1
1,HC,O,244
1,HCG,C,359
1,HCG,CG,7
1,HCG,CGO,2
1,HCG,CO,1
1,HCG,G,438
1,HCG,GO,5
1,HCG,H,341
1,HCG,HC,120
1,HCG,HCG,492
1,HCG,HCGO,2057
1,HCG,HCO,5
1,HCG,HG,21
1,HCG,HGO,6
1,HCG,HO,2
1,HCG,O,898
1,HCGO,C,1707
1,HCGO,CG,79
1,HCGO,CGO,14
1,HCGO,CO,8
1,HCGO,G,2218
1,HCGO,GO,26
1,HCGO,H,1700
1,HCGO,HC,626
1,HCGO,HCG,2045
1,HCGO,HCGO,9943
1,HCGO,HCO,35
1,HCGO,HG,81
1,HCGO,HGO,18
1,HCGO,HO,11
1,HCGO,O,4359
1,HCO,C,6
1,HCO,G,5
1,HCO,H,7
1,HCO,HC,3
1,HCO,HCG,3
1,HCO,HCGO,33
1,HCO,O,17
1,HG,C,21
1,HG,CO,1
1,HG,G,20
1,HG,H,27
1,HG,HCG,19
1,HG,HCGO,73
1,HG,HG,11
1,HG,HGO,2
1,HG,O,31
1,HGO,C,6
1,HGO,G,5
1,HGO,H,6
1,HGO,HC,1
1,HGO,HCG,5
1,HGO,HCGO,21
1,HGO,O,10
1,HO,C,2
1,HO,CG,2
1,HO,G,4
1,HO,H,3
1,HO,HC,1
1,HO,HCG,3
1,HO,HCGO,18
1,HO,O,5
1,O,C,752
1,O,CG,32
1,O,CGO,10
1,O,CO,5
1,O,G,974
1,O,GO,5
1,O,H,758
1,O,HC,274
1,O,HCG,908
1,O,HCGO,4343
1,O,HCO,16
1,O,HG,39
1,O,HGO,8
1,O,HO,4
1,O,O,1944
100000,C,C,295
100000,C,CG,12
100000,C,CGO,1
100000,C,CO,2
100000,C,G,368
100000,C,GO,3
100000,C,H,324
100000,C,HC,113
100000,C,HCG,381
100000,C,HCGO,1809
100000,C,HCO,7
100000,C,HG,16
100000,C,HGO,3
100000,C,HO,1
100000,C,O,720
100000,CG,C,16
100000,CG,CO,1
100000,CG,G,15
100000,CG,H,14
100000,CG,HC,3
100000,CG,HCG,16
100000,CG,HCGO,99
100000,CG,HG,1
100000,CG,HGO,1
100000,CG,O,33
100000,CGO,C,6
100000,CGO,CG,1
100000,CGO,G,5
100000,CGO,H,3
100000,CGO,HC,1
100000,CGO,HCG,6
100000,CGO,HCGO,17
100000,CGO,HCO,1
100000,CGO,O,18
100000,CO,C,1
100000,CO,CG,1
100000,CO,G,1
100000,CO,H,1
100000,CO,HCG,2
100000,CO,HCGO,10
100000,CO,O,11
100000,G,C,378
100000,G,CG,11
100000,G,CGO,2
100000,G,CO,3
100000,G,G,517
100000,G,GO,7
100000,G,H,374
100000,G,HC,117
100000,G,HCG,464
100000,G,HCGO,2185
100000,G,HCO,7
100000,G,HG,32
100000,G,HGO,5
100000,G,HO,7
100000,G,O,909
100000,GO,C,6
100000,GO,G,4
100000,GO,H,4
100000,GO,HCG,7
100000,GO,HCGO,22
100000,GO,O,11
100000,H,C,317
100000,H,CG,19
100000,H,CGO,4
100000,H,G,394
100000,H,GO,2
100000,H,H,290
100000,H,HC,97
100000,H,HCG,371
100000,H,HCGO,1679
100000,H,HCO,7
100000,H,HG,10
100000,H,HGO,3
100000,H,HO,1
100000,H,O,724
