distance,from,to,n
1,C,C,340
1,C,CG,14
1,C,CGO,4
1,C,CO,2
1,C,G,383
1,C,GO,2
1,C,H,340
1,C,HC,70
1,C,HCG,346
1,C,HCGO,1787
1,C,HCO,3
1,C,HG,30
1,C,HGO,7
1,C,O,807
1,CG,C,19
1,CG,CG,6
1,CG,CGO,1
1,CG,G,23
1,CG,H,23
1,CG,HCG,10
1,CG,HCGO,90
1,CG,HCO,1
1,CG,O,40
1,CGO,C,6
1,CGO,CG,1
1,CGO,CO,1
1,CGO,G,6
1,CGO,H,3
1,CGO,HCG,3
1,CGO,HCGO,12
1,CGO,O,7
1,CO,C,3
1,CO,CG,1
1,CO,CO,1
1,CO,H,2
1,CO,HCGO,10
1,CO,HG,1
1,CO,O,3
1,G,C,405
1,G,CG,17
1,G,CGO,4
1,G,CO,7
1,G,G,539
1,G,GO,9
1,G,H,392
1,G,HC,138
1,G,HCG,451
1,G,HCGO,2213
1,G,HCO,8
1,G,HG,20
1,G,HGO,2
1,G,HO,2
1,G,O,994
1,GO,C,7
1,GO,G,8
1,GO,GO,1
1,GO,H,2
1,GO,HC,1
1,GO,HCG,3
1,GO,HCGO,26
1,GO,HCO,1
1,GO,O,11
1,H,C,316
1,H,CG,31
1,H,CGO,2
1,H,CO,5
1,H,G,372
1,H,GO,4
1,H,H,349
1,H,HC,80
1,H,HCG,360
1,H,HCGO,1740
1,H,HCO,3
1,H,HG,18
1,H,HGO,4
1,H,HO,2
1,H,O,779
1,HC,C,97
1,HC,CG,1
1,HC,CGO,1
1,HC,G,153
1,HC,GO,4
1,HC,H,77
1,HC,HC,71
1,HC,HCG,88
1,HC,HCGO,537
1,HC,HCO,2
1,HC,HGO,3
1,HC,O,231
1,HCG,C,366
1,HCG,CG,13
1,HCG,CGO,3
1,HCG,CO,2
1,HCG,G,444
1,HCG,GO,2
1,HCG,H,359
1,HCG,HC,95
1,HCG,HCG,512
1,HCG,HCGO,1943
1,HCG,HCO,2
1,HCG,HG,15
1,HCG,HGO,3
1,HCG,HO,2
1,HCG,O,924
1,HCGO,C,1723
1,HCGO,CG,92
1,HCGO,CGO,21
1,HCGO,CO,17
1,HCGO,G,2196
1,HCGO,GO,21
1,HCGO,H,1682
1,HCGO,HC,535
1,HCGO,HCG,1937
1,HCGO,HCGO,10249
1,HCGO,HCO,37
1,HCGO,HG,98
1,HCGO,HGO,30
1,HCGO,HO,14
1,HCGO,O,4355
1,HCO,C,5
1,HCO,G,4
1,HCO,H,5
1,HCO,HC,4
1,HCO,HCG,5
1,HCO,HCGO,38
1,HCO,HCO,2
1,HCO,O,19
1,HG,C,26
1,HG,CGO,1
1,HG,G,17
1,HG,GO,1
1,HG,H,17
1,HG,HC,1
1,HG,HCG,12
1,HG,HCGO,110
1,HG,HCO,1
1,HG,HG,11
1,HG,HGO,1
1,HG,O,33
1,HGO,C,3
1,HGO,CG,1
1,HGO,G,3
1,HGO,H,3
1,HGO,HC,2
1,HGO,HCG,4
1,HGO,HCGO,26
1,HGO,O,11
1,HO,C,1
1,HO,CG,1
1,HO,H,3
1,HO,HCG,3
1,HO,HCGO,13
1,HO,O,5
1,O,C,775
1,O,CG,43
1,O,CGO,10
1,O,CO,5
1,O,G,911
1,O,GO,16
1,O,H,761
1,O,HC,252
1,O,HCG,895
1,O,HCGO,4434
1,O,HCO,7
1,O,HG,46
1,O,HGO,8
1,O,HO,15
1,O,O,1934
100000,C,C,306
100000,C,CG,14
100000,C,CGO,4
100000,C,CO,3
100000,C,G,418
100000,C,H,319
100000,C,HC,74
100000,C,HCG,360
100000,C,HCGO,1766
100000,C,HCO,3
100000,C,HG,14
100000,C,HGO,1
100000,C,O,770
100000,CG,C,15
100000,CG,CO,1
100000,CG,G,20
100000,CG,H,24
100000,CG,HC,6
100000,CG,HCG,9
100000,CG,HCGO,102
100000,CG,HCO,3
100000,CG,HG,2
100000,CG,O,52
100000,CGO,C,3
100000,CGO,G,6
100000,CGO,H,4
100000,CGO,HC,3
100000,CGO,HCG,7
100000,CGO,HCGO,22
100000,CGO,O,6
100000,CO,C,2
100000,CO,CG,1
100000,CO,G,2
100000,CO,H,3
100000,CO,HC,1
100000,CO,HCG,3
100000,CO,HCGO,15
100000,CO,O,5
100000,G,C,387
100000,G,CG,21
100000,G,CGO,7
100000,G,G,472
100000,G,GO,6
100000,G,H,392
100000,G,HC,121
100000,G,HCG,445
100000,G,HCGO,2145
100000,G,HCO,12
100000,G,HG,25
100000,G,HGO,5
100000,G,HO,2
100000,G,O,965
100000,GO,C,7
100000,GO,G,7
100000,GO,H,5
100000,GO,HCG,6
100000,GO,HCGO,18
100000,GO,HCO,1
100000,GO,O,6
100000,H,C,298
100000,H,CG,23
100000,H,CGO,6
100000,H,CO,3
100000,H,G,371
100000,H,GO,9
100000,H,H,304
100000,H,HC,98
100000,H,HCG,349
100000,H,HCGO,1759
100000,H,HCO,6
100000,H,HG,23
100000,H,HGO,6
100000,H,O,731
100000,HC,C,91
100000,HC,CG,4
100000,HC,CGO,2
100000,HC,CO,1
100000,HC,G,128
100000,HC,GO,3
100000,HC,H,100
100000,HC,HC,29
100000,HC,HCG,97
100000,HC,HCGO,559
100000,HC,HCO,2
100000,HC,HG,7
100000,HC,HGO,3
100000,HC,O,220
100000,HCG,C,362
100000,HCG,CG,22
100000,HCG,CGO,1
100000,HCG,G,454
100000,HCG,GO,1
100000,HCG,H,330
100000,HCG,HC,124
100000,HCG,HCG,403
100000,HCG,HCGO,2009
100000,HCG,HCO,4
100000,HCG,HG,13
100000,HCG,HGO,8
100000,HCG,HO,1
100000,HCG,O,879
100000,HCGO,C,1809
100000,HCGO,CG,107
100000,HCGO,CGO,20
100000,HCGO,CO,6
100000,HCGO,G,2116
100000,HCGO,GO,22
100000,HCGO,H,1806
100000,HCGO,HC,566
100000,HCGO,HCG,2012
100000,HCGO,HCGO,9904
100000,HCGO,HCO,35
100000,HCGO,HG,92
100000,HCGO,HGO,28
100000,HCGO,HO,10
100000,HCGO,O,4276
100000,HCO,C,7
100000,HCO,CG,1
100000,HCO,G,5
100000,HCO,H,2
100000,HCO,HC,1
100000,HCO,HCG,5
100000,HCO,HCGO,29
100000,HCO,O,13
100000,HG,C,20
100000,HG,G,19
100000,HG,GO,1
100000,HG,H,17
100000,HG,HC,5
100000,HG,HCG,21
100000,HG,HCGO,100
100000,HG,HG,1
100000,HG,O,42
100000,HGO,C,2
100000,HGO,G,10
100000,HGO,H,4
100000,HGO,HC,1
100000,HGO,HCG,5
100000,HGO,HCGO,19
100000,HGO,O,9
100000,HO,CG,1
100000,HO,G,3
100000,HO,H,1
100000,HO,HCG,2
100000,HO,HCGO,8
100000,HO,O,7
100000,O,C,784
100000,O,CG,39
100000,O,CGO,12
100000,O,CO,1
100000,O,G,956
100000,O,GO,10
100000,O,H,783
100000,O,HC,234
100000,O,HCG,879
100000,O,HCGO,4239
100000,O,HCO,13
100000,O,HG,41
100000,O,HGO,7
100000,O,HO,2
100000,O,O,1924
11,C,C,341
11,C,CG,19
11,C,CGO,5
11,C,CO,3
11,C,G,381
11,C,GO,7
11,C,H,315
11,C,HC,88
11,C,HCG,347
11,C,HCGO,1890
11,C,HCO,4
11,C,HG,30
11,C,HGO,7
11,C,HO,2
11,C,O,779
11,CG,C,17
11,CG,CG,7
11,CG,G,14
11,CG,H,24
11,CG,HC,1
11,CG,HCG,13
11,CG,HCGO,92
11,CG,HG,1
11,CG,HO,1
11,CG,O,50
11,CGO,CG,2
11,CGO,G,5
11,CGO,H,6
11,CGO,HC,3
11,CGO,HCG,7
11,CGO,HCGO,24
11,CGO,HO,1
11,CGO,O,13
11,CO,G,2
11,CO,H,1
11,CO,HCG,1
11,CO,HCGO,15
11,CO,HG,1
11,CO,O,11
11,G,C,367
11,G,CG,19
11,G,CGO,6
11,G,CO,1
11,G,G,530
11,G,GO,4
11,G,H,367
11,G,HC,158
11,G,HCG,436
11,G,HCGO,2198
11,G,HCO,8
11,G,HG,18
11,G,HGO,1
11,G,HO,3
11,G,O,948
11,GO,C,2
11,GO,G,8
11,GO,H,3
11,GO,HC,2
11,GO,HCG,3
11,GO,HCGO,27
11,GO,O,7
11,H,C,327
11,H,CG,31
11,H,CGO,2
11,H,CO,3
11,H,G,391
11,H,GO,5
11,H,H,294
11,H,HC,81
11,H,HCG,351
11,H,HCGO,1702
11,H,HCO,8
11,H,HG,17
11,H,HGO,1
11,H,HO,3
11,H,O,787
11,HC,C,84
11,HC,CG,1
11,HC,CGO,1
11,HC,CO,1
11,HC,G,169
11,HC,GO,2
11,HC,H,70
11,HC,HC,65
11,HC,HCG,108
11,HC,HCGO,542
11,HC,HCO,1
11,HC,HGO,1
11,HC,HO,1
11,HC,O,236
11,HCG,C,380
11,HCG,CG,10
11,HCG,CGO,7
11,HCG,CO,1
11,HCG,G,426
11,HCG,H,341
11,HCG,HC,92
11,HCG,HCG,464
11,HCG,HCGO,1968
11,HCG,HCO,2
11,HCG,HG,16
11,HCG,HGO,5
11,HCG,HO,1
11,HCG,O,946
11,HCGO,C,1750
11,HCGO,CG,89
11,HCGO,CGO,24
11,HCGO,CO,15
11,HCGO,G,2156
11,HCGO,GO,23
11,HCGO,H,1711
11,HCGO,HC,528
11,HCGO,HCG,2093
11,HCGO,HCGO,10131
11,HCGO,HCO,37
11,HCGO,HG,93
11,HCGO,HGO,20
11,HCGO,HO,14
11,HCGO,O,4310
11,HCO,C,8
11,HCO,CG,1
11,HCO,G,3
11,HCO,H,4
11,HCO,HC,3
11,HCO,HCG,9
11,HCO,HCGO,38
11,HCO,HCO,1
11,HCO,O,13
11,HG,C,19
11,HG,CG,1
11,HG,G,16
11,HG,H,27
11,HG,HC,2
11,HG,HCG,14
11,HG,HCGO,97
11,HG,HCO,1
11,HG,HG,12
11,HG,O,49
11,HGO,C,6
11,HGO,G,5
11,HGO,GO,1
11,HGO,H,4
11,HGO,HC,1
11,HGO,HCG,4
11,HGO,HCGO,19
11,HGO,O,10
11,HO,C,1
11,HO,CG,1
11,HO,G,1
11,HO,H,2
11,HO,HCG,1
11,HO,HCGO,7
11,HO,O,8
11,O,C,779
11,O,CG,39
11,O,CGO,4
11,O,CO,6
11,O,G,982
11,O,GO,8
11,O,H,819
11,O,HC,234
11,O,HCG,875
11,O,HCGO,4303
11,O,HCO,12
11,O,HG,36
11,O,HGO,8
11,O,HO,6
11,O,O,1885
117,C,C,347
117,C,CG,22
117,C,CGO,3
117,C,CO,2
117,C,G,378
117,C,GO,5
117,C,H,338
117,C,HC,86
117,C,HCG,322
117,C,HCGO,1824
117,C,HCO,8
117,C,HG,37
117,C,HGO,4
117,C,HO,2
117,C,O,787
117,CG,C,14
117,CG,CG,6
117,CG,CO,1
117,CG,G,17
117,CG,H,17
117,CG,HC,2
117,CG,HCG,16
117,CG,HCGO,104
117,CG,HCO,1
117,CG,HG,2
117,CG,HO,2
117,CG,O,39
117,CGO,C,1
117,CGO,CG,1
117,CGO,G,5
117,CGO,H,6
117,CGO,HC,1
117,CGO,HCG,4
117,CGO,HCGO,20
117,CGO,O,9
117,CO,C,4
