distance,from,to,n
1,C,C,338
1,C,CG,14
1,C,CGO,6
1,C,CO,4
1,C,G,381
1,C,GO,2
1,C,H,288
1,C,HC,84
1,C,HCG,350
1,C,HCGO,1661
1,C,HCO,2
1,C,HG,29
1,C,HGO,2
1,C,HO,2
1,C,O,714
1,CG,C,23
1,CG,CG,7
1,CG,CGO,1
1,CG,G,16
1,CG,H,17
1,CG,HC,1
1,CG,HCG,13
1,CG,HCGO,81
1,CG,O,36
1,CGO,C,3
1,CGO,CG,1
1,CGO,G,12
1,CGO,H,4
1,CGO,HC,1
1,CGO,HCG,2
1,CGO,HCGO,19
1,CGO,O,4
1,CO,C,2
1,CO,G,3
1,CO,H,3
1,CO,HCG,1
1,CO,HCGO,9
1,CO,HG,1
1,CO,O,5
1,G,C,378
1,G,CG,26
1,G,CGO,5
1,G,CO,3
1,G,G,474
1,G,GO,6
1,G,H,402
1,G,HC,154
1,G,HCG,446
1,G,HCGO,2120
1,G,HCO,6
1,G,HG,20
1,G,HGO,4
1,G,HO,4
1,G,O,971
1,GO,C,3
1,GO,G,3
1,GO,GO,2
1,GO,H,2
1,GO,HC,2
1,GO,HCG,2
1,GO,HCGO,16
1,GO,HG,1
1,GO,O,9
1,H,C,301
1,H,CG,36
1,H,CGO,6
1,H,CO,2
1,H,G,374
1,H,GO,3
1,H,H,336
1,H,HC,81
1,H,HCG,343
1,H,HCGO,1667
1,H,HCO,6
1,H,HG,14
1,H,HGO,4
1,H,O,759
1,HC,C,100
1,HC,CGO,2
1,HC,G,145
1,HC,GO,2
1,HC,H,87
1,HC,HC,84
1,HC,HCG,94
1,HC,HCGO,620
1,HC,HCO,4
1,HC,HG,1
1,HC,HGO,1
1,HC,O,252
1,HCG,C,318
1,HCG,CG,15
1,HCG,CGO,4
1,HCG,G,437
1,HCG,GO,3
1,HCG,H,348
1,HCG,HC,121
1,HCG,HCG,466
1,HCG,HCGO,1976
1,HCG,HCO,4
1,HCG,HG,15
1,HCG,HGO,4
1,HCG,HO,3
1,HCG,O,952
1,HCGO,C,1708
1,HCGO,CG,101
1,HCGO,CGO,19
1,HCGO,CO,9
1,HCGO,G,2218
1,HCGO,GO,20
1,HCGO,H,1721
1,HCGO,HC,671
1,HCGO,HCG,2007
1,HCGO,HCGO,10161
1,HCGO,HCO,37
1,HCGO,HG,96
1,HCGO,HGO,20
1,HCGO,HO,10
1,HCGO,O,4309
1,HCO,C,2
1,HCO,G,9
1,HCO,H,2
1,HCO,HC,3
1,HCO,HCG,4
1,HCO,HCGO,46
1,HCO,O,14
1,HG,C,27
1,HG,CO,1
1,HG,G,22
1,HG,H,26
1,HG,HCG,9
1,HG,HCGO,90
1,HG,HG,10
1,HG,HGO,1
1,HG,O,38
1,HGO,C,3
1,HGO,G,2
1,HGO,H,1
1,HGO,HCG,4
1,HGO,HCGO,21
1,HGO,HGO,2
1,HGO,O,4
1,HO,C,2
1,HO,G,2
1,HO,H,3
1,HO,HC,1
1,HO,HCG,2
1,HO,HCGO,11
1,HO,HO,1
1,HO,O,8
1,O,C,711
1,O,CG,42
1,O,CGO,10
1,O,CO,3
1,O,G,1013
1,O,GO,9
1,O,H,750
1,O,HC,245
1,O,HCG,930
1,O,HCGO,4346
1,O,HCO,17
1,O,HG,23
1,O,HGO,6
1,O,HO,6
1,O,O,2014
100000,C,C,277
100000,C,CG,15
100000,C,CGO,6
100000,C,CO,1
100000,C,G,357
100000,C,GO,6
100000,C,H,325
100000,C,HC,108
100000,C,HCG,345
100000,C,HCGO,1649
100000,C,HCO,4
100000,C,HG,12
100000,C,HGO,7
100000,C,HO,1
100000,C,O,743
