distance,from,to,n
1,C,C,346
1,C,CG,19
1,C,CGO,3
1,C,CO,5
1,C,G,396
1,C,GO,1
1,C,H,341
1,C,HC,90
1,C,HCG,386
1,C,HCGO,1945
1,C,HCO,8
1,C,HG,23
1,C,HGO,6
1,C,HO,3
1,C,O,877
1,CG,C,23
1,CG,CG,15
1,CG,CGO,1
1,CG,G,23
1,CG,H,28
1,CG,HCG,11
1,CG,HCGO,126
1,CG,HGO,1
1,CG,O,60
1,CGO,C,4
1,CGO,G,4
1,CGO,H,5
1,CGO,HCG,1
1,CGO,HCGO,20
1,CGO,O,11
1,CO,C,3
1,CO,CG,1
1,CO,CO,1
1,CO,G,1
1,CO,H,3
1,CO,HCGO,15
1,CO,HG,1
1,CO,O,4
1,G,C,382
1,G,CG,19
1,G,CGO,5
1,G,CO,1
1,G,G,524
1,G,GO,8
1,G,H,394
1,G,HC,115
1,G,HCG,436
1,G,HCGO,2194
1,G,HCO,10
1,G,HG,23
1,G,HGO,4
1,G,HO,2
1,G,O,1002
1,GO,C,3
1,GO,G,8
1,GO,GO,1
1,GO,H,4
1,GO,HC,1
1,GO,HCG,5
1,GO,HCGO,27
1,GO,O,7
1,H,C,389
1,H,CG,19
1,H,CGO,4
1,H,CO,1
1,H,G,395
1,H,GO,5
1,H,H,368
1,H,HC,73
1,H,HCG,364
1,H,HCGO,1802
1,H,HCO,4
1,H,HG,18
1,H,HGO,5
1,H,HO,3
1,H,O,828
1,HC,C,73
1,HC,CG,1
1,HC,CGO,1
1,HC,CO,1
1,HC,G,121
1,HC,H,91
1,HC,HC,58
1,HC,HCG,76
1,HC,HCGO,515
1,HC,HCO,4
1,HC,O,177
1,HCG,C,345
1,HCG,CG,20
1,HCG,CGO,6
1,HCG,CO,1
1,HCG,G,420
1,HCG,GO,3
1,HCG,H,355
1,HCG,HC,79
1,HCG,HCG,419
1,HCG,HCGO,2048
1,HCG,HCO,9
1,HCG,HG,16
1,HCG,HGO,6
1,HCG,HO,2
1,HCG,O,898
1,HCGO,C,1928
1,HCGO,CG,108
1,HCGO,CGO,28
1,HCGO,CO,14
1,HCGO,G,2200
1,HCGO,GO,23
1,HCGO,H,1925
1,HCGO,HC,412
1,HCGO,HCG,2010
1,HCGO,HCGO,10315
1,HCGO,HCO,28
1,HCGO,HG,125
1,HCGO,HGO,18
1,HCGO,HO,10
1,HCGO,O,4328
1,HCO,C,2
1,HCO,G,6
1,HCO,H,10
1,HCO,HC,1
1,HCO,HCG,6
1,HCO,HCGO,29
1,HCO,O,15
1,HG,C,38
1,HG,CO,3
1,HG,G,22
1,HG,H,17
1,HG,HCG,19
1,HG,HCGO,110
1,HG,HG,17
1,HG,O,47
1,HGO,C,6
1,HGO,G,3
1,HGO,H,3
1,HGO,HC,1
1,HGO,HCG,2
1,HGO,HCGO,31
1,HGO,O,10
1,HO,C,3
1,HO,CG,1
1,HO,CGO,1
1,HO,G,2
1,HO,H,3
1,HO,HC,1
1,HO,HCGO,10
1,HO,O,3
1,O,C,802
1,O,CG,44
1,O,CGO,9
1,O,CO,5
1,O,G,947
1,O,GO,5
1,O,H,823
1,O,HC,220
1,O,HCG,916
1,O,HCGO,4427
1,O,HCO,13
1,O,HG,58
1,O,HGO,12
1,O,HO,5
1,O,O,1899
100000,C,C,353
100000,C,CG,22
100000,C,CGO,5
100000,C,CO,1
100000,C,G,452
100000,C,GO,4
100000,C,H,305
100000,C,HC,97
100000,C,HCG,388
100000,C,HCGO,1884
100000,C,HCO,8
100000,C,HG,27
100000,C,HGO,3
100000,C,O,802
100000,CG,C,22
100000,CG,CG,1
100000,CG,G,33
100000,CG,H,26
100000,CG,HC,8
100000,CG,HCG,27
100000,CG,HCGO,131
100000,CG,HCO,1
100000,CG,O,51
100000,CGO,C,6
100000,CGO,G,5
100000,CGO,H,4
100000,CGO,HCG,6
100000,CGO,HCGO,27
100000,CGO,O,11
100000,CO,C,2
100000,CO,G,1
100000,CO,H,2
100000,CO,HCGO,8
100000,CO,O,5
100000,G,C,396
100000,G,CG,20
100000,G,CGO,6
100000,G,CO,2
100000,G,G,483
100000,G,GO,2
100000,G,H,376
100000,G,HC,108
100000,G,HCG,486
100000,G,HCGO,2154
100000,G,HCO,12
100000,G,HG,25
100000,G,HGO,1
100000,G,HO,2
100000,G,O,909
100000,GO,C,5
100000,GO,G,3
100000,GO,H,6
100000,GO,HCGO,18
100000,GO,O,10
100000,H,C,359
100000,H,CG,20
100000,H,CGO,5
100000,H,CO,3
