distance,from,to,n
1,C,C,239
1,C,CG,6
1,C,CGO,3
1,C,CO,1
1,C,G,323
1,C,GO,2
1,C,H,270
1,C,HC,108
1,C,HCG,293
1,C,HCGO,1530
1,C,HCO,7
1,C,HG,17
1,C,HGO,4
1,C,O,618
1,CG,C,14
1,CG,CG,2
1,CG,CO,1
1,CG,G,15
1,CG,GO,1
1,CG,H,18
1,CG,HCG,11
1,CG,HCGO,64
1,CG,O,29
1,CGO,C,1
1,CGO,G,6
1,CGO,H,3
1,CGO,HC,1
1,CGO,HCG,5
1,CGO,HCGO,21
1,CGO,O,8
1,CO,C,2
1,CO,G,1
1,CO,H,1
1,CO,HCG,2
1,CO,HCGO,12
1,CO,O,4
1,G,C,346
1,G,CG,15
1,G,CGO,4
1,G,CO,2
1,G,G,550
1,G,GO,4
1,G,H,370
1,G,HC,190
1,G,HCG,429
1,G,HCGO,2318
1,G,HCO,9
1,G,HG,7
1,G,HGO,2
1,G,HO,2
1,G,O,1019
1,GO,C,2
1,GO,G,11
1,GO,H,4
1,GO,HC,5
1,GO,HCG,2
1,GO,HCGO,16
1,GO,O,14
1,H,C,272
1,H,CG,15
1,H,CGO,4
1,H,G,372
1,H,GO,2
1,H,H,263
1,H,HC,110
1,H,HCG,324
1,H,HCGO,1560
1,H,HCO,6
1,H,HG,20
1,H,HGO,5
1,H,HO,4
1,H,O,707
1,HC,C,88
1,HC,CGO,2
1,HC,CO,1
1,HC,G,197
1,HC,GO,2
1,HC,H,114
1,HC,HC,95
1,HC,HCG,134
1,HC,HCGO,800
1,HC,HCO,1
1,HC,HG,2
1,HC,HGO,1
1,HC,HO,1
1,HC,O,340
1,HCG,C,322
1,HCG,CG,10
1,HCG,CGO,3
1,HCG,G,463
1,HCG,GO,8
1,HCG,H,327
1,HCG,HC,128
1,HCG,HCG,476
1,HCG,HCGO,2087
1,HCG,HCO,4
1,HCG,HG,10
1,HCG,HO,1
1,HCG,O,977
1,HCGO,C,1544
1,HCGO,CG,71
1,HCGO,CGO,21
1,HCGO,CO,5
1,HCGO,G,2288
1,HCGO,GO,26
1,HCGO,H,1574
1,HCGO,HC,769
1,HCGO,HCG,1987
1,HCGO,HCGO,10106
1,HCGO,HCO,26
1,HCGO,HG,66
1,HCGO,HGO,20
1,HCGO,HO,8
1,HCGO,O,4402
1,HCO,C,2
1,HCO,CG,1
1,HCO,G,19
1,HCO,HC,2
1,HCO,HCG,7
1,HCO,HCGO,24
1,HCO,O,12
1,HG,C,16
1,HG,CO,2
1,HG,G,13
1,HG,H,16
1,HG,HC,1
1,HG,HCG,10
