distance,from,to,n
1,C,C,312
1,C,CG,17
1,C,CGO,8
1,C,CO,4
1,C,G,366
1,C,GO,6
1,C,H,282
1,C,HC,87
1,C,HCG,341
1,C,HCGO,1739
1,C,HCO,7
1,C,HG,19
1,C,HGO,3
1,C,O,726
1,CG,C,22
1,CG,CG,11
1,CG,CGO,1
1,CG,G,18
1,CG,H,21
1,CG,HC,1
1,CG,HCG,8
1,CG,HCGO,87
1,CG,O,41
1,CGO,C,1
1,CGO,G,4
1,CGO,H,1
1,CGO,HC,3
1,CGO,HCG,3
1,CGO,HCGO,20
1,CGO,O,7
1,CO,C,2
1,CO,CO,1
1,CO,G,5
1,CO,H,1
1,CO,HCG,1
1,CO,HCGO,8
1,CO,HG,1
1,CO,O,5
1,G,C,427
1,G,CG,17
1,G,CGO,2
1,G,CO,3
1,G,G,490
1,G,GO,7
1,G,H,418
1,G,HC,184
1,G,HCG,455
1,G,HCGO,2246
1,G,HCO,9
1,G,HG,16
1,G,HGO,4
1,G,HO,2
1,G,O,989
1,GO,C,3
1,GO,G,7
1,GO,GO,1
1,GO,H,6
1,GO,HCG,4
1,GO,HCGO,14
1,GO,O,8
1,H,C,292
1,H,CG,37
1,H,CGO,1
1,H,CO,2
1,H,G,369
1,H,GO,3
1,H,H,309
1,H,HC,85
1,H,HCG,342
1,H,HCGO,1729
1,H,HCO,1
1,H,HG,23
1,H,HGO,2
1,H,HO,2
1,H,O,745
1,HC,C,97
1,HC,CG,1
1,HC,CGO,1
1,HC,G,159
1,HC,GO,1
1,HC,H,72
1,HC,HC,80
1,HC,HCG,96
1,HC,HCGO,664
1,HC,HCO,3
1,HC,HG,2
1,HC,HGO,1
1,HC,HO,1
1,HC,O,266
1,HCG,C,343
1,HCG,CG,20
1,HCG,CGO,2
1,HCG,CO,4
1,HCG,G,434
1,HCG,GO,6
1,HCG,H,346
1,HCG,HC,111
1,HCG,HCG,460
1,HCG,HCGO,1972
1,HCG,HCO,6
1,HCG,HG,10
1,HCG,HGO,6
1,HCG,O,935
1,HCGO,C,1741
1,HCGO,CG,79
1,HCGO,CGO,26
1,HCGO,CO,7
1,HCGO,G,2320
1,HCGO,GO,22
1,HCGO,H,1689
1,HCGO,HC,631
1,HCGO,HCG,1965
1,HCGO,HCGO,10133
1,HCGO,HCO,38
1,HCGO,HG,104
1,HCGO,HGO,29
1,HCGO,HO,13
1,HCGO,O,4460
1,HCO,C,2
1,HCO,G,8
1,HCO,H,5
1,HCO,HC,6
1,HCO,HCG,7
1,HCO,HCGO,42
1,HCO,HCO,1
1,HCO,O,13
1,HG,C,33
1,HG,G,13
1,HG,H,23
1,HG,HC,1
1,HG,HCG,14
1,HG,HCGO,82
1,HG,HCO,1
1,HG,HG,6
1,HG,HGO,1
1,HG,O,39
1,HGO,C,4
1,HGO,G,2
1,HGO,H,2
1,HGO,HCGO,24
1,HGO,HG,2
1,HGO,O,7
1,HO,C,1
1,HO,CG,3
1,HO,H,3
1,HO,HC,1
1,HO,HCG,2
1,HO,HCGO,8
1,HO,O,3
1,O,C,753
1,O,CG,31
1,O,CGO,9
1,O,CO,2
1,O,G,912
1,O,GO,4
1,O,H,713
1,O,HC,287
1,O,HCG,962
1,O,HCGO,4223
1,O,HCO,15
1,O,HG,30
1,O,HGO,7
1,O,HO,5
1,O,O,1943
100000,C,C,292
100000,C,CG,13
100000,C,CGO,4
100000,C,CO,2
100000,C,G,364
100000,C,GO,6
100000,C,H,275
100000,C,HC,106
100000,C,HCG,358
100000,C,HCGO,1670
100000,C,HCO,5
100000,C,HG,9
100000,C,HGO,3
100000,C,HO,4
100000,C,O,723
100000,CG,C,8
100000,CG,CGO,1
100000,CG,G,14
100000,CG,H,19
100000,CG,HC,6
100000,CG,HCG,17
100000,CG,HCGO,77
100000,CG,O,38
100000,CGO,C,5
100000,CGO,G,9
100000,CGO,H,6
100000,CGO,HC,2
100000,CGO,HCG,5
