distance,from,to,n
1,C,C,301
1,C,CG,15
1,C,CGO,7
1,C,CO,2
1,C,G,388
1,C,GO,2
1,C,H,276
1,C,HC,79
1,C,HCG,331
1,C,HCGO,1758
1,C,HCO,7
1,C,HG,31
1,C,HGO,4
1,C,O,776
1,CG,C,14
1,CG,CG,6
1,CG,CGO,1
1,CG,G,16
1,CG,H,30
1,CG,HCG,20
1,CG,HCGO,71
1,CG,HO,1
1,CG,O,35
1,CGO,C,5
1,CGO,CG,1
1,CGO,G,1
1,CGO,H,3
1,CGO,HCG,6
1,CGO,HCGO,22
1,CGO,O,10
1,CO,C,4
1,CO,G,1
1,CO,H,2
1,CO,HC,1
1,CO,HCG,1
1,CO,HCGO,9
1,CO,HG,3
1,CO,O,5
1,G,C,378
1,G,CG,16
1,G,CGO,3
1,G,CO,2
1,G,G,501
1,G,GO,11
1,G,H,412
1,G,HC,168
1,G,HCG,408
1,G,HCGO,2240
1,G,HCO,7
1,G,HG,17
1,G,HGO,5
1,G,HO,2
1,G,O,1005
1,GO,C,4
1,GO,G,5
1,GO,GO,1
1,GO,HC,4
1,GO,HCG,3
1,GO,HCGO,18
1,GO,O,14
1,H,C,338
1,H,CG,21
1,H,CGO,7
1,H,CO,2
1,H,G,421
1,H,GO,4
1,H,H,285
1,H,HC,79
1,H,HCG,322
1,H,HCGO,1733
1,H,HCO,3
1,H,HG,22
1,H,HGO,3
1,H,HO,2
1,H,O,763
1,HC,C,105
1,HC,CG,1
1,HC,CGO,1
1,HC,CO,1
1,HC,G,155
1,HC,GO,4
1,HC,H,72
1,HC,HC,82
1,HC,HCG,108
1,HC,HCGO,610
1,HC,HCO,2
1,HC,HGO,1
1,HC,O,290
1,HCG,C,325
1,HCG,CG,12
1,HCG,CGO,3
1,HCG,CO,2
1,HCG,G,460
1,HCG,GO,5
1,HCG,H,349
1,HCG,HC,119
1,HCG,HCG,517
1,HCG,HCGO,2000
1,HCG,HCO,8
1,HCG,HG,8
1,HCG,HGO,4
1,HCG,HO,3
1,HCG,O,898
1,HCGO,C,1684
1,HCGO,CG,91
1,HCGO,CGO,19
1,HCGO,CO,11
1,HCGO,G,2241
1,HCGO,GO,31
1,HCGO,H,1751
1,HCGO,HC,624
1,HCGO,HCG,2048
1,HCGO,HCGO,10296
1,HCGO,HCO,31
1,HCGO,HG,75
1,HCGO,HGO,26
1,HCGO,HO,8
1,HCGO,O,4377
1,HCO,C,7
1,HCO,G,6
1,HCO,H,8
1,HCO,HC,6
1,HCO,HCG,6
1,HCO,HCGO,33
1,HCO,O,14
1,HG,C,31
1,HG,CG,1
1,HG,CO,2
1,HG,G,17
1,HG,H,17
1,HG,HCG,19
1,HG,HCGO,87
1,HG,HG,9
1,HG,HGO,1
1,HG,HO,1
1,HG,O,55
1,HGO,C,11
1,HGO,G,9
1,HGO,H,6
1,HGO,HC,1
1,HGO,HCG,3
1,HGO,HCGO,25
1,HGO,O,5
1,HO,C,3
1,HO,G,1
1,HO,HC,2
1,HO,HCG,1
1,HO,HCGO,5
1,HO,HO,1
1,HO,O,3
1,O,C,774
1,O,CG,44
1,O,CGO,14
1,O,CO,3
1,O,G,993
1,O,GO,14
1,O,H,738
1,O,HC,292
1,O,HCG,1006
1,O,HCGO,4443
1,O,HCO,15
1,O,HG,47
1,O,HGO,6
1,O,HO,6
