distance,from,to,n
1,C,C,292
1,C,CG,11
1,C,CGO,2
1,C,CO,4
1,C,G,360
1,C,GO,5
1,C,H,240
1,C,HC,107
1,C,HCG,305
1,C,HCGO,1520
1,C,HCO,5
1,C,HG,18
1,C,HGO,3
1,C,HO,3
1,C,O,693
1,CG,C,9
1,CG,CG,11
1,CG,G,15
1,CG,H,14
1,CG,HCG,10
1,CG,HCGO,59
1,CG,HCO,1
1,CG,O,28
1,CGO,C,1
1,CGO,G,5
1,CGO,H,6
1,CGO,HC,3
1,CGO,HCG,3
1,CGO,HCGO,18
1,CGO,O,7
1,CO,CO,2
1,CO,G,1
1,CO,HCGO,8
1,CO,O,2
1,G,C,364
1,G,CG,11
1,G,CGO,8
1,G,CO,1
1,G,G,545
1,G,GO,7
1,G,H,363
1,G,HC,182
1,G,HCG,430
1,G,HCGO,2203
1,G,HCO,11
1,G,HG,12
1,G,HGO,3
1,G,O,940
1,GO,C,3
1,GO,CG,1
1,GO,G,7
1,GO,H,1
1,GO,HC,7
1,GO,HCG,10
1,GO,HCGO,25
1,GO,O,15
1,H,C,287
1,H,CG,23
1,H,CGO,4
1,H,G,325
1,H,GO,5
1,H,H,281
1,H,HC,107
1,H,HCG,309
1,H,HCGO,1531
1,H,HCO,6
1,H,HG,11
1,H,HGO,4
1,H,HO,2
1,H,O,670
1,HC,C,101
1,HC,CG,2
1,HC,G,173
1,HC,GO,4
1,HC,H,111
1,HC,HC,96
1,HC,HCG,110
1,HC,HCGO,756
1,HC,HCO,3
1,HC,HGO,2
1,HC,O,339
1,HCG,C,296
1,HCG,CG,9
1,HCG,CGO,4
1,HCG,G,438
1,HCG,GO,6
1,HCG,H,303
1,HCG,HC,140
1,HCG,HCG,486
1,HCG,HCGO,1965
1,HCG,HCO,1
1,HCG,HG,15
1,HCG,HGO,5
1,HCG,HO,1
1,HCG,O,935
1,HCGO,C,1488
1,HCGO,CG,65
1,HCGO,CGO,19
1,HCGO,CO,8
1,HCGO,G,2294
1,HCGO,GO,30
1,HCGO,H,1534
1,HCGO,HC,735
1,HCGO,HCG,2000
1,HCGO,HCGO,10016
1,HCGO,HCO,28
1,HCGO,HG,74
1,HCGO,HGO,17
1,HCGO,HO,5
1,HCGO,O,4388
1,HCO,C,4
1,HCO,G,4
1,HCO,H,5
1,HCO,HC,4
1,HCO,HCG,6
1,HCO,HCGO,38
1,HCO,O,13
1,HG,C,20
1,HG,G,20
1,HG,H,5
1,HG,HC,1
1,HG,HCG,8
1,HG,HCGO,77
1,HG,HG,6
1,HG,O,34
1,HGO,C,2
1,HGO,G,2
1,HGO,H,1
1,HGO,HC,1
1,HGO,HCG,1
1,HGO,HCGO,23
1,HGO,O,7
1,HO,CG,2
1,HO,G,3
1,HO,H,4
1,HO,HCG,2
1,HO,HCGO,10
1,HO,O,5
1,O,C,680
1,O,CG,24
1,O,CGO,6
1,O,CO,3
1,O,G,950
1,O,GO,12
1,O,H,689
1,O,HC,305
1,O,HCG,866
1,O,HCGO,4430
1,O,HCO,14
1,O,HG,40
1,O,HGO,9
1,O,HO,2
1,O,O,1988
100000,C,C,233
100000,C,CG,9
100000,C,CGO,3
100000,C,G,347
100000,C,GO,4
100000,C,H,227
100000,C,HC,104
100000,C,HCG,307
100000,C,HCGO,1515
100000,C,HCO,4
100000,C,HG,14
100000,C,HGO,2
100000,C,O,662
100000,CG,C,12
100000,CG,CG,1
100000,CG,G,21
100000,CG,H,6
100000,CG,HC,5
100000,CG,HCG,19
100000,CG,HCGO,70
100000,CG,HCO,1
100000,CG,HGO,1
100000,CG,O,32
100000,CGO,C,5
100000,CGO,G,2
100000,CGO,H,1
100000,CGO,HC,2
100000,CGO,HCG,2
100000,CGO,HCGO,23
100000,CGO,O,13
100000,CO,C,1
100000,CO,G,2
100000,CO,H,2
100000,CO,HCG,2
100000,CO,HCGO,8
100000,CO,O,3
100000,G,C,331
100000,G,CG,16
100000,G,CGO,4
100000,G,G,530
100000,G,GO,3
100000,G,H,332
100000,G,HC,177
100000,G,HCG,428
100000,G,HCGO,2231
100000,G,HCO,8
100000,G,HG,17
100000,G,HGO,4
100000,G,HO,4
100000,G,O,993
100000,GO,C,4
100000,GO,G,8
100000,GO,H,5
100000,GO,HC,2
100000,GO,HCG,4
100000,GO,HCGO,22
100000,GO,O,9
100000,H,C,254
100000,H,CG,18
100000,H,CGO,6
100000,H,CO,2
100000,H,G,371
100000,H,GO,4
100000,H,H,246
100000,H,HC,128
100000,H,HCG,322
100000,H,HCGO,1505
100000,H,HCO,6
100000,H,HG,10
100000,H,HGO,3
100000,H,HO,2
100000,H,O,652
100000,HC,C,118
100000,HC,CG,5
100000,HC,CGO,1
100000,HC,G,177
100000,HC,GO,2
100000,HC,H,108
100000,HC,HC,64
100000,HC,HCG,139
100000,HC,HCGO,769
100000,HC,HCO,1
100000,HC,HG,6
100000,HC,HO,2
100000,HC,O,337
100000,HCG,C,313
100000,HCG,CG,11
100000,HCG,CGO,4
100000,HCG,CO,2
100000,HCG,G,437
100000,HCG,GO,9
100000,HCG,H,308
100000,HCG,HC,149
100000,HCG,HCG,447
