distance,from,to,n
1,C,C,285
1,C,CG,13
1,C,CGO,2
1,C,CO,3
1,C,G,395
1,C,GO,2
1,C,H,276
1,C,HC,81
1,C,HCG,315
1,C,HCGO,1649
1,C,HCO,3
1,C,HG,36
1,C,HGO,4
1,C,HO,2
1,C,O,724
1,CG,C,14
1,CG,CG,9
1,CG,CGO,1
1,CG,G,21
1,CG,H,25
1,CG,HCG,14
1,CG,HCGO,85
1,CG,HCO,1
1,CG,HO,1
1,CG,O,33
1,CGO,C,6
1,CGO,CG,1
1,CGO,CGO,1
1,CGO,G,4
1,CGO,H,5
1,CGO,HC,2
1,CGO,HCG,3
1,CGO,HCGO,18
1,CGO,O,9
1,CO,C,2
1,CO,CG,1
1,CO,G,2
1,CO,H,1
1,CO,HCG,1
1,CO,HCGO,7
1,CO,HG,1
1,CO,O,8
1,G,C,352
1,G,CG,10
1,G,CGO,8
1,G,CO,3
1,G,G,536
1,G,GO,5
1,G,H,370
1,G,HC,170
1,G,HCG,447
1,G,HCGO,2290
1,G,HCO,11
1,G,HG,16
1,G,HGO,5
1,G,HO,2
1,G,O,971
1,GO,C,3
1,GO,G,4
1,GO,GO,1
1,GO,H,9
1,GO,HC,2
1,GO,HCG,3
1,GO,HCGO,26
1,GO,HGO,1
1,GO,O,8
1,H,C,298
1,H,CG,25
1,H,CGO,3
1,H,CO,3
1,H,G,371
1,H,GO,7
1,H,H,308
1,H,HC,88
1,H,HCG,303
1,H,HCGO,1731
1,H,HCO,4
1,H,HG,22
1,H,HGO,5
1,H,HO,2
1,H,O,724
1,HC,C,86
1,HC,CG,1
1,HC,CGO,2
1,HC,CO,1
1,HC,G,168
1,HC,GO,5
1,HC,H,93
1,HC,HC,84
1,HC,HCG,97
1,HC,HCGO,607
1,HC,HCO,6
1,HC,HGO,2
1,HC,HO,2
1,HC,O,262
1,HCG,C,340
1,HCG,CG,13
1,HCG,CGO,2
1,HCG,CO,2
1,HCG,G,439
1,HCG,GO,1
1,HCG,H,318
1,HCG,HC,110
1,HCG,HCG,506
1,HCG,HCGO,2004
1,HCG,HCO,6
1,HCG,HG,9
1,HCG,HGO,3
1,HCG,HO,1
1,HCG,O,908
1,HCGO,C,1687
1,HCGO,CG,104
1,HCGO,CGO,16
1,HCGO,CO,12
1,HCGO,G,2154
1,HCGO,GO,19
1,HCGO,H,1634
1,HCGO,HC,632
1,HCGO,HCG,1997
1,HCGO,HCGO,10140
1,HCGO,HCO,32
1,HCGO,HG,76
1,HCGO,HGO,22
1,HCGO,HO,10
1,HCGO,O,4333
1,HCO,C,2
1,HCO,G,11
1,HCO,HC,1
1,HCO,HCG,5
1,HCO,HCGO,30
1,HCO,HCO,1
1,HCO,O,13
1,HG,C,31
1,HG,CO,2
1,HG,G,15
1,HG,H,16
1,HG,HC,1
1,HG,HCG,17
1,HG,HCGO,93
1,HG,HG,7
1,HG,HGO,1
1,HG,O,36
1,HGO,C,3
1,HGO,G,3
1,HGO,H,2
1,HGO,HCG,7
1,HGO,HCGO,28
1,HGO,HCO,1
1,HGO,HG,1
1,HGO,O,9
1,HO,CG,1
1,HO,G,3
1,HO,H,2
1,HO,HC,1
1,HO,HCG,4
