distance,from,to,n
1,C,C,346
1,C,CG,14
1,C,CGO,9
1,C,CO,2
1,C,G,411
1,C,GO,4
1,C,H,338
1,C,HC,87
1,C,HCG,371
1,C,HCGO,1817
1,C,HCO,3
1,C,HG,26
1,C,HGO,14
1,C,HO,1
1,C,O,752
1,CG,C,22
1,CG,CG,8
1,CG,G,20
1,CG,GO,1
1,CG,H,36
1,CG,HC,2
1,CG,HCG,9
1,CG,HCGO,94
1,CG,HO,1
1,CG,O,44
1,CGO,C,2
1,CGO,CG,1
1,CGO,CGO,1
1,CGO,CO,1
1,CGO,G,6
1,CGO,H,4
1,CGO,HC,2
1,CGO,HCG,7
1,CGO,HCGO,30
1,CGO,HO,1
1,CGO,O,9
1,CO,C,4
1,CO,G,2
1,CO,H,3
1,CO,HC,1
1,CO,HCG,2
1,CO,HCGO,9
1,CO,HG,1
1,CO,O,4
1,G,C,386
1,G,CG,18
1,G,CGO,3
1,G,CO,1
1,G,G,483
1,G,GO,5
1,G,H,440
1,G,HC,159
1,G,HCG,444
1,G,HCGO,2172
1,G,HCO,13
1,G,HG,18
1,G,HGO,8
1,G,HO,4
1,G,O,987
1,GO,C,9
1,GO,CO,1
1,GO,G,5
1,GO,H,3
1,GO,HC,4
1,GO,HCG,2
1,GO,HCGO,19
1,GO,O,15
1,H,C,341
1,H,CG,26
1,H,CO,4
1,H,G,400
1,H,GO,2
1,H,H,356
1,H,HC,76
1,H,HCG,342
1,H,HCGO,1780
1,H,HCO,10
1,H,HG,20
1,H,HGO,4
1,H,HO,3
1,H,O,790
1,HC,C,81
1,HC,CGO,1
1,HC,CO,2
1,HC,G,124
1,HC,GO,1
1,HC,H,82
1,HC,HC,67
1,HC,HCG,110
1,HC,HCGO,518
1,HC,HGO,1
1,HC,O,255
1,HCG,C,373
1,HCG,CG,15
1,HCG,CGO,4
1,HCG,CO,2
1,HCG,G,429
1,HCG,GO,2
1,HCG,H,365
1,HCG,HC,99
1,HCG,HCG,451
1,HCG,HCGO,1994
1,HCG,HCO,5
1,HCG,HG,13
1,HCG,HGO,5
1,HCG,HO,5
1,HCG,O,877
1,HCGO,C,1848
1,HCGO,CG,98
1,HCGO,CGO,26
1,HCGO,CO,11
1,HCGO,G,2208
1,HCGO,GO,12
1,HCGO,H,1726
1,HCGO,HC,499
1,HCGO,HCG,1968
1,HCGO,HCGO,10289
1,HCGO,HCO,26
1,HCGO,HG,108
1,HCGO,HGO,22
1,HCGO,HO,9
1,HCGO,O,4364
1,HCO,C,9
1,HCO,CG,1
1,HCO,G,9
1,HCO,H,9
1,HCO,HC,5
1,HCO,HCG,6
1,HCO,HCGO,35
1,HCO,HCO,1
1,HCO,HG,2
1,HCO,O,8
1,HG,C,34
1,HG,CO,1
1,HG,G,20
1,HG,H,15
1,HG,HCG,10
1,HG,HCGO,115
1,HG,HG,7
1,HG,HGO,1
1,HG,O,46
1,HGO,C,7
1,HGO,G,5
1,HGO,H,7
1,HGO,HC,1
1,HGO,HCG,3
1,HGO,HCGO,23
1,HGO,O,10
1,HO,C,4
1,HO,CG,1
1,HO,G,3
1,HO,H,3
1,HO,HCG,1
1,HO,HCGO,12
1,HO,O,6
1,O,C,767
1,O,CG,40
1,O,CGO,8
1,O,CO,4
1,O,G,911
1,O,GO,9
1,O,H,776
1,O,HC,219
1,O,HCG,951
1,O,HCGO,4306
1,O,HCO,14
1,O,HG,43
1,O,HGO,10
1,O,HO,9
1,O,O,1980
100000,C,C,309
100000,C,CG,15
100000,C,CGO,2
100000,C,CO,4
100000,C,G,403
100000,C,GO,5
100000,C,H,308
100000,C,HC,86
100000,C,HCG,321
100000,C,HCGO,1774
100000,C,HCO,7
