distance,from,to,n
1,C,C,376
1,C,CG,19
1,C,CGO,2
1,C,CO,4
1,C,G,377
1,C,GO,5
1,C,H,342
1,C,HC,84
1,C,HCG,360
1,C,HCGO,1828
1,C,HCO,4
1,C,HG,41
1,C,HGO,8
1,C,HO,6
1,C,O,782
1,CG,C,19
1,CG,CG,10
1,CG,CGO,1
1,CG,G,21
1,CG,H,43
1,CG,HCG,14
1,CG,HCGO,122
1,CG,HO,1
1,CG,O,42
1,CGO,C,2
1,CGO,CG,1
1,CGO,G,7
1,CGO,H,8
1,CGO,HC,2
1,CGO,HCG,4
1,CGO,HCGO,28
1,CGO,O,7
1,CO,C,1
1,CO,G,2
1,CO,H,3
1,CO,HC,1
1,CO,HCG,2
1,CO,HCGO,11
1,CO,HG,1
1,CO,O,10
1,G,C,382
1,G,CG,20
1,G,CGO,4
1,G,CO,2
1,G,G,549
1,G,GO,5
1,G,H,387
1,G,HC,124
1,G,HCG,408
1,G,HCGO,2177
1,G,HCO,10
1,G,HG,22
1,G,HGO,5
1,G,HO,2
1,G,O,957
1,GO,C,3
1,GO,G,3
1,GO,GO,1
1,GO,H,4
1,GO,HC,2
1,GO,HCG,1
1,GO,HCGO,24
1,GO,O,6
1,H,C,340
1,H,CG,42
1,H,CGO,3
1,H,CO,4
1,H,G,411
1,H,GO,2
1,H,H,361
1,H,HC,68
1,H,HCG,357
1,H,HCGO,1895
1,H,HCO,10
1,H,HG,18
1,H,HGO,7
1,H,HO,3
1,H,O,807
1,HC,C,68
1,HC,G,145
1,HC,GO,4
1,HC,H,73
1,HC,HC,49
1,HC,HCG,72
1,HC,HCGO,455
1,HC,HCO,4
1,HC,HGO,2
1,HC,O,194
1,HCG,C,349
1,HCG,CG,17
1,HCG,CO,6
1,HCG,G,409
1,HCG,GO,4
1,HCG,H,375
1,HCG,HC,64
1,HCG,HCG,452
1,HCG,HCGO,1956
1,HCG,HCO,6
1,HCG,HG,18
1,HCG,HGO,4
1,HCG,HO,2
1,HCG,O,919
1,HCGO,C,1868
1,HCGO,CG,117
1,HCGO,CGO,19
1,HCGO,CO,15
1,HCGO,G,2217
1,HCGO,GO,17
1,HCGO,H,1887
1,HCGO,HC,453
1,HCGO,HCG,2013
1,HCGO,HCGO,10026
1,HCGO,HCO,40
1,HCGO,HG,115
1,HCGO,HGO,28
1,HCGO,HO,14
1,HCGO,O,4299
1,HCO,C,3
1,HCO,G,14
1,HCO,GO,1
1,HCO,H,6
1,HCO,HC,3
1,HCO,HCG,6
1,HCO,HCGO,52
1,HCO,HCO,1
1,HCO,HG,2
1,HCO,O,18
1,HG,C,32
1,HG,G,27
1,HG,H,18
1,HG,HCG,17
1,HG,HCGO,110
1,HG,HG,15
1,HG,O,50
1,HGO,C,4
1,HGO,G,6
1,HGO,H,4
1,HGO,HC,2
1,HGO,HCG,4
1,HGO,HCGO,29
1,HGO,HCO,1
1,HGO,HG,1
1,HGO,O,13
1,HO,C,4
1,HO,G,4
1,HO,H,2
1,HO,HC,1
1,HO,HCG,5
1,HO,HCGO,13
1,HO,O,7
1,O,C,820
1,O,CG,65
1,O,CGO,7
1,O,CO,4
1,O,G,982
1,O,GO,13
1,O,H,817
1,O,HC,190
1,O,HCG,960
1,O,HCGO,4295
1,O,HCO,10
1,O,HG,56
1,O,HGO,11
1,O,HO,3
1,O,O,1955
100000,C,C,392
100000,C,CG,23
100000,C,CO,2
100000,C,G,407
100000,C,GO,4
100000,C,H,376
100000,C,HC,70
100000,C,HCG,391
100000,C,HCGO,1829
100000,C,HCO,6
100000,C,HG,22
100000,C,HGO,6
100000,C,HO,4
100000,C,O,812
100000,CG,C,23
100000,CG,CG,4
100000,CG,G,30
100000,CG,H,17
100000,CG,HC,7
100000,CG,HCG,38
100000,CG,HCGO,124
100000,CG,HGO,1
100000,CG,O,47
100000,CGO,C,3
100000,CGO,CG,1
100000,CGO,G,3
100000,CGO,H,3
100000,CGO,HC,1
100000,CGO,HCG,3
100000,CGO,HCGO,18
100000,CGO,HG,1
100000,CGO,O,13
100000,CO,C,4
100000,CO,G,3
100000,CO,HCG,4
100000,CO,HCGO,10
100000,CO,O,11
100000,G,C,408
100000,G,CG,31
100000,G,CGO,5
100000,G,CO,5
100000,G,G,461
100000,G,GO,5
100000,G,H,429
100000,G,HC,101
100000,G,HCG,474
100000,G,HCGO,2141
100000,G,HCO,5
100000,G,HG,30
100000,G,HGO,8
100000,G,HO,3
100000,G,O,984
100000,GO,C,7
100000,GO,G,5
100000,GO,H,4
100000,GO,HCG,3
100000,GO,HCGO,24
100000,GO,HCO,1
100000,GO,O,8
100000,H,C,368
100000,H,CG,25
100000,H,CGO,5
100000,H,CO,1
100000,H,G,429
100000,H,GO,4
100000,H,H,358
100000,H,HC,81
100000,H,HCG,379
100000,H,HCGO,1857
100000,H,HCO,5
100000,H,HG,23
100000,H,HGO,3
100000,H,HO,3
100000,H,O,848
100000,HC,C,74
100000,HC,CG,11
100000,HC,G,89
100000,HC,GO,1
100000,HC,H,81
100000,HC,HC,17
100000,HC,HCG,94
100000,HC,HCGO,440
100000,HC,HCO,2
100000,HC,HG,1
100000,HC,HGO,1
100000,HC,O,187
100000,HCG,C,395
100000,HCG,CG,20
100000,HCG,CGO,2
100000,HCG,CO,2
100000,HCG,G,434
100000,HCG,GO,4
100000,HCG,H,387
100000,HCG,HC,93
100000,HCG,HCG,404
100000,HCG,HCGO,2006
100000,HCG,HCO,10
100000,HCG,HG,27
100000,HCG,HGO,5
100000,HCG,HO,4
100000,HCG,O,867
100000,HCGO,C,1718
100000,HCGO,CG,126
