distance,from,to,n
1,C,C,388
1,C,CG,26
1,C,CGO,4
1,C,CO,2
1,C,G,412
1,C,GO,5
1,C,H,340
1,C,HC,71
1,C,HCG,366
1,C,HCGO,1854
1,C,HCO,4
1,C,HG,37
1,C,HGO,1
1,C,HO,2
1,C,O,834
1,CG,C,21
1,CG,CG,14
1,CG,CGO,1
1,CG,CO,1
1,CG,G,19
1,CG,H,20
1,CG,HCG,14
1,CG,HCGO,119
1,CG,HO,3
1,CG,O,58
1,CGO,C,4
1,CGO,CG,1
1,CGO,CGO,1
1,CGO,G,7
1,CGO,H,4
1,CGO,HCG,4
1,CGO,HCGO,22
1,CGO,O,13
1,CO,C,1
1,CO,G,1
1,CO,GO,1
1,CO,H,1
1,CO,HC,1
1,CO,HCG,2
1,CO,HCGO,17
1,CO,HG,1
1,CO,O,8
1,G,C,365
1,G,CG,24
1,G,CGO,5
1,G,CO,2
1,G,G,499
1,G,GO,9
1,G,H,414
1,G,HC,149
1,G,HCG,443
1,G,HCGO,2272
1,G,HCO,9
1,G,HG,28
1,G,HGO,4
1,G,HO,4
1,G,O,1005
1,GO,C,3
1,GO,G,8
1,GO,H,4
1,GO,HC,1
1,GO,HCG,6
1,GO,HCGO,27
1,GO,O,16
1,H,C,315
1,H,CG,33
1,H,CGO,4
1,H,CO,5
1,H,G,411
1,H,GO,3
1,H,H,372
1,H,HC,72
1,H,HCG,346
1,H,HCGO,1900
1,H,HCO,5
1,H,HG,29
1,H,HGO,1
1,H,HO,3
1,H,O,786
1,HC,C,83
1,HC,CG,1
1,HC,CO,1
1,HC,G,128
1,HC,H,56
1,HC,HC,53
1,HC,HCG,78
1,HC,HCGO,474
1,HC,HCO,4
1,HC,O,185
1,HCG,C,359
1,HCG,CG,10
1,HCG,CGO,5
1,HCG,CO,5
1,HCG,G,448
1,HCG,GO,1
1,HCG,H,345
1,HCG,HC,85
1,HCG,HCG,476
1,HCG,HCGO,1994
1,HCG,HCO,6
1,HCG,HG,16
1,HCG,HGO,2
1,HCG,HO,1
1,HCG,O,899
1,HCGO,C,1848
1,HCGO,CG,136
1,HCGO,CGO,24
1,HCGO,CO,9
1,HCGO,G,2222
1,HCGO,GO,22
1,HCGO,H,1919
1,HCGO,HC,479
1,HCGO,HCG,1998
1,HCGO,HCGO,10167
1,HCGO,HCO,39
1,HCGO,HG,112
1,HCGO,HGO,23
1,HCGO,HO,18
1,HCGO,O,4474
1,HCO,C,7
1,HCO,G,8
1,HCO,H,7
1,HCO,HC,1
1,HCO,HCG,5
1,HCO,HCGO,27
1,HCO,HCO,1
1,HCO,O,13
1,HG,C,28
1,HG,CG,1
1,HG,CGO,1
1,HG,CO,1
1,HG,G,24
1,HG,H,24
1,HG,HC,1
1,HG,HCG,16
1,HG,HCGO,108
1,HG,HG,10
1,HG,HGO,3
1,HG,O,44
1,HGO,C,6
1,HGO,G,3
1,HGO,H,6
1,HGO,HC,1
1,HGO,HCG,5
1,HGO,HCGO,23
1,HGO,HG,1
1,HGO,O,7
1,HO,C,2
1,HO,G,2
1,HO,H,3
1,HO,HCGO,10
1,HO,HG,1
1,HO,O,7
1,O,C,783
1,O,CG,59
1,O,CGO,6
1,O,CO,4
1,O,G,1009
1,O,GO,11
1,O,H,788
1,O,HC,202
1,O,HCG,938
1,O,HCGO,4368
