distance,from,to,n
1,C,C,369
1,C,CG,26
1,C,CGO,6
1,C,CO,3
1,C,G,386
1,C,GO,3
1,C,H,338
1,C,HC,82
1,C,HCG,334
1,C,HCGO,1872
1,C,HCO,3
1,C,HG,29
1,C,HGO,4
1,C,HO,5
1,C,O,806
1,CG,C,23
1,CG,CG,19
1,CG,CGO,3
1,CG,G,29
1,CG,GO,1
1,CG,H,22
1,CG,HC,2
1,CG,HCG,12
1,CG,HCGO,119
1,CG,HCO,1
1,CG,HO,2
1,CG,O,48
1,CGO,C,5
1,CGO,G,3
1,CGO,H,9
1,CGO,HCG,5
1,CGO,HCGO,18
1,CGO,HCO,1
1,CGO,O,9
1,CO,C,5
1,CO,G,2
1,CO,H,3
1,CO,HCG,1
1,CO,HCGO,7
1,CO,HG,1
1,CO,O,4
1,G,C,413
1,G,CG,23
1,G,CGO,5
1,G,G,534
1,G,GO,7
1,G,H,422
1,G,HC,120
1,G,HCG,414
1,G,HCGO,2225
1,G,HCO,5
1,G,HG,21
1,G,HGO,4
1,G,HO,3
1,G,O,994
1,GO,C,4
1,GO,G,4
1,GO,GO,1
1,GO,H,3
1,GO,HC,3
1,GO,HCG,3
1,GO,HCGO,14
1,GO,O,11
1,H,C,350
1,H,CG,35
1,H,CGO,10
1,H,CO,1
1,H,G,417
1,H,GO,1
1,H,H,359
1,H,HC,75
1,H,HCG,348
1,H,HCGO,1871
1,H,HCO,8
1,H,HG,21
1,H,HGO,6
1,H,HO,4
1,H,O,763
1,HC,C,75
1,HC,CGO,3
1,HC,G,124
1,HC,GO,4
1,HC,H,68
1,HC,HC,37
1,HC,HCG,76
1,HC,HCGO,438
1,HC,HCO,5
1,HC,HG,1
1,HC,HO,1
1,HC,O,212
1,HCG,C,354
1,HCG,CG,20
1,HCG,CGO,6
1,HCG,CO,1
1,HCG,G,422
1,HCG,GO,3
1,HCG,H,378
1,HCG,HC,74
1,HCG,HCG,456
1,HCG,HCGO,1989
1,HCG,HCO,5
1,HCG,HG,10
1,HCG,O,875
1,HCGO,C,1829
1,HCGO,CG,108
1,HCGO,CGO,25
1,HCGO,CO,11
1,HCGO,G,2177
1,HCGO,GO,20
1,HCGO,H,1811
1,HCGO,HC,451
1,HCGO,HCG,2047
1,HCGO,HCGO,10174
1,HCGO,HCO,30
1,HCGO,HG,112
1,HCGO,HGO,24
1,HCGO,HO,11
1,HCGO,O,4314
1,HCO,C,2
1,HCO,G,6
1,HCO,H,4
1,HCO,HCG,3
1,HCO,HCGO,29
1,HCO,HCO,1
1,HCO,O,17
1,HG,C,37
1,HG,CO,3
1,HG,G,31
1,HG,GO,1
1,HG,H,35
1,HG,HC,1
1,HG,HCG,16
1,HG,HCGO,121
1,HG,HG,14
1,HG,HGO,1
1,HG,O,48
1,HGO,C,2
1,HGO,G,4
1,HGO,H,5
1,HGO,HC,3
1,HGO,HCG,4
1,HGO,HCGO,22
1,HGO,O,10
1,HO,C,3
1,HO,CG,1
1,HO,G,5
1,HO,H,2
1,HO,HC,1
1,HO,HCG,4
1,HO,HCGO,10
1,HO,HCO,1
1,HO,O,6
1,O,C,815
1,O,CG,39
1,O,CGO,10
1,O,CO,10
1,O,G,982
1,O,GO,5
1,O,H,806
1,O,HC,215
1,O,HCG,881
1,O,HCGO,4327
1,O,HCO,14
1,O,HG,57
1,O,HGO,11
1,O,HO,3
1,O,O,2002
100000,C,C,344
100000,C,CG,22
100000,C,CGO,5
100000,C,CO,4
100000,C,G,359
100000,C,GO,5
100000,C,H,351
100000,C,HC,85
100000,C,HCG,350
100000,C,HCGO,1769
100000,C,HCO,8
100000,C,HG,23
100000,C,HGO,3
100000,C,HO,2
100000,C,O,776
100000,CG,C,39
100000,CG,CG,1
100000,CG,G,28
100000,CG,H,25
100000,CG,HC,5
100000,CG,HCG,36
100000,CG,HCGO,116
100000,CG,HG,1
100000,CG,O,49
100000,CGO,C,3
100000,CGO,G,10
100000,CGO,H,4
100000,CGO,HCG,7
100000,CGO,HCGO,20
100000,CGO,O,9
100000,CO,G,4
100000,CO,HCG,2
100000,CO,HCGO,13
100000,CO,O,5
100000,G,C,415
100000,G,CG,19
100000,G,CGO,9
100000,G,CO,4
100000,G,G,482
100000,G,GO,4
100000,G,H,401
100000,G,HC,99
100000,G,HCG,461
100000,G,HCGO,2085
100000,G,HCO,11
100000,G,HG,27
100000,G,HGO,5
100000,G,HO,5
100000,G,O,973
100000,GO,C,6
100000,GO,G,3
100000,GO,H,6
100000,GO,HC,1
100000,GO,HCG,4
100000,GO,HCGO,24
100000,GO,O,13
100000,H,C,331
100000,H,CG,26
100000,H,CGO,5
100000,H,CO,4
100000,H,G,443
100000,H,GO,1
100000,H,H,359
100000,H,HC,101
100000,H,HCG,401
100000,H,HCGO,1842
100000,H,HCO,8
