distance,from,to,n
1,C,C,288
1,C,CG,7
1,C,CGO,2
1,C,G,376
1,C,GO,4
1,C,H,296
1,C,HC,97
1,C,HCG,330
1,C,HCGO,1531
1,C,HCO,5
1,C,HG,23
1,C,HGO,5
1,C,HO,1
1,C,O,755
1,CG,C,24
1,CG,CG,9
1,CG,CGO,1
1,CG,G,18
1,CG,H,19
1,CG,HCG,9
1,CG,HCGO,70
1,CG,O,35
1,CGO,C,5
1,CGO,CG,1
1,CGO,G,2
1,CGO,H,2
1,CGO,HCG,3
1,CGO,HCGO,21
1,CGO,HGO,1
1,CGO,O,7
1,CO,C,3
1,CO,G,3
1,CO,H,1
1,CO,HC,2
1,CO,HCG,1
1,CO,HCGO,8
1,CO,HG,1
1,CO,O,3
1,G,C,336
1,G,CG,21
1,G,CGO,5
1,G,CO,1
1,G,G,557
1,G,GO,7
1,G,H,347
1,G,HC,174
1,G,HCG,465
1,G,HCGO,2179
1,G,HCO,5
1,G,HG,21
1,G,HGO,3
1,G,HO,5
1,G,O,979
1,GO,C,4
1,GO,G,11
1,GO,GO,3
1,GO,H,6
1,GO,HC,4
1,GO,HCG,4
1,GO,HCGO,25
1,GO,HG,1
1,GO,O,7
1,H,C,284
1,H,CG,15
1,H,CO,2
1,H,G,377
1,H,H,288
1,H,HC,93
1,H,HCG,346
1,H,HCGO,1594
1,H,HCO,6
1,H,HG,6
1,H,HGO,5
1,H,HO,1
1,H,O,668
1,HC,C,84
1,HC,CG,4
1,HC,CGO,1
1,HC,G,179
1,HC,GO,4
1,HC,H,112
1,HC,HC,84
1,HC,HCG,117
1,HC,HCGO,686
1,HC,HCO,3
1,HC,HGO,3
1,HC,O,297
1,HCG,C,347
1,HCG,CG,4
1,HCG,CGO,7
1,HCG,CO,1
1,HCG,G,469
1,HCG,GO,3
1,HCG,H,335
1,HCG,HC,113
1,HCG,HCG,474
1,HCG,HCGO,1993
1,HCG,HCO,9
1,HCG,HG,13
1,HCG,HGO,6
1,HCG,HO,1
1,HCG,O,992
1,HCGO,C,1711
1,HCGO,CG,74
1,HCGO,CGO,26
1,HCGO,CO,12
1,HCGO,G,2211
1,HCGO,GO,24
1,HCGO,H,1629
1,HCGO,HC,697
1,HCGO,HCG,2083
1,HCGO,HCGO,10231
1,HCGO,HCO,34
1,HCGO,HG,86
1,HCGO,HGO,16
1,HCGO,HO,6
1,HCGO,O,4308
1,HCO,C,3
1,HCO,CG,1
1,HCO,G,7
1,HCO,H,5
1,HCO,HC,2
1,HCO,HCG,5
1,HCO,HCGO,34
1,HCO,HG,1
1,HCO,O,19
1,HG,C,27
1,HG,G,7
1,HG,H,14
1,HG,HCG,12
1,HG,HCGO,86
1,HG,HG,9
1,HG,O,33
1,HGO,C,4
1,HGO,G,9
1,HGO,H,6
1,HGO,HCG,2
1,HGO,HCGO,23
1,HGO,O,8
1,HO,C,2
1,HO,G,1
1,HO,H,1
1,HO,HCGO,10
1,HO,O,4
1,O,C,720
1,O,CG,43
1,O,CGO,13
1,O,CO,7
1,O,G,923
1,O,GO,13
1,O,H,694
1,O,HC,294
1,O,HCG,930
1,O,HCGO,4292
1,O,HCO,12
1,O,HG,30
1,O,HGO,6
1,O,HO,2
1,O,O,1939
100000,C,C,270
100000,C,CG,15
100000,C,CGO,3
100000,C,CO,1
100000,C,G,350
100000,C,GO,4
100000,C,H,252
100000,C,HC,122
100000,C,HCG,342
100000,C,HCGO,1595
100000,C,HCO,4
100000,C,HG,13
100000,C,HGO,4
100000,C,HO,1
100000,C,O,730
100000,CG,C,10
100000,CG,G,23
100000,CG,H,16
100000,CG,HC,9
100000,CG,HCG,13
100000,CG,HCGO,73
100000,CG,O,35
100000,CGO,C,3
100000,CGO,G,3
100000,CGO,H,1
100000,CGO,HCG,8
100000,CGO,HCGO,25
100000,CGO,O,16
100000,CO,C,2
100000,CO,H,1
100000,CO,HC,2
100000,CO,HCGO,10
100000,CO,O,4
100000,G,C,373
100000,G,CG,19
100000,G,CGO,4
100000,G,CO,3
100000,G,G,465
100000,G,GO,5
100000,G,H,355
100000,G,HC,152
100000,G,HCG,446
100000,G,HCGO,2146
100000,G,HCO,5
100000,G,HG,17
100000,G,HGO,6
100000,G,HO,1
100000,G,O,982
100000,GO,C,4
100000,GO,CG,1
100000,GO,G,7
100000,GO,H,3
100000,GO,HC,1
100000,GO,HCG,5
100000,GO,HCGO,21
100000,GO,O,7
100000,H,C,260
100000,H,CG,15
100000,H,CGO,4
100000,H,CO,1
100000,H,G,350
100000,H,GO,8
100000,H,H,243
100000,H,HC,110
100000,H,HCG,339
100000,H,HCGO,1609
100000,H,HCO,6
100000,H,HG,13
100000,H,HGO,5
100000,H,O,701
100000,HC,C,125
100000,HC,CG,5
100000,HC,CO,1
100000,HC,G,154
100000,HC,GO,3
100000,HC,H,124
100000,HC,HC,61
100000,HC,HCG,131
100000,HC,HCGO,656
100000,HC,HCO,2
100000,HC,HG,5
100000,HC,O,277
100000,HCG,C,317
100000,HCG,CG,19
100000,HCG,CGO,7
100000,HCG,CO,1
100000,HCG,G,441
100000,HCG,GO,3
100000,HCG,H,341
100000,HCG,HC,140
100000,HCG,HCG,420
100000,HCG,HCGO,2083
100000,HCG,HCO,3
100000,HCG,HG,10
100000,HCG,HGO,6
100000,HCG,HO,2
100000,HCG,O,929
