distance,from,to,n
1,C,C,338
1,C,CG,19
1,C,CGO,6
1,C,CO,1
1,C,G,422
1,C,GO,3
1,C,H,351
1,C,HC,83
1,C,HCG,363
1,C,HCGO,1821
1,C,HCO,6
1,C,HG,26
1,C,HGO,2
1,C,HO,2
1,C,O,782
1,CG,C,19
1,CG,CG,5
1,CG,CGO,1
1,CG,G,16
1,CG,H,30
1,CG,HC,1
1,CG,HCG,22
1,CG,HCGO,103
1,CG,HO,1
1,CG,O,42
1,CGO,C,2
1,CGO,G,4
1,CGO,H,3
1,CGO,HCG,7
1,CGO,HCGO,15
1,CGO,HG,1
1,CGO,O,10
1,CO,C,2
1,CO,G,4
1,CO,H,1
1,CO,HC,1
1,CO,HCG,1
1,CO,HCGO,11
1,CO,HG,2
1,CO,O,2
1,G,C,351
1,G,CG,22
1,G,CGO,10
1,G,CO,2
1,G,G,515
1,G,GO,6
1,G,H,386
1,G,HC,162
1,G,HCG,422
1,G,HCGO,2228
1,G,HCO,11
1,G,HG,15
1,G,HGO,2
1,G,HO,2
1,G,O,967
1,GO,C,5
1,GO,G,7
1,GO,GO,2
1,GO,H,5
1,GO,HC,4
1,GO,HCG,1
1,GO,HCGO,22
1,GO,O,6
1,H,C,329
1,H,CG,26
1,H,CGO,3
1,H,CO,3
1,H,G,428
1,H,GO,1
1,H,H,326
1,H,HC,75
1,H,HCG,368
1,H,HCGO,1774
1,H,HG,17
1,H,HGO,5
1,H,HO,4
1,H,O,755
1,HC,C,83
1,HC,CG,1
1,HC,CGO,1
1,HC,G,143
1,HC,GO,4
1,HC,H,75
1,HC,HC,69
1,HC,HCG,79
1,HC,HCGO,552
1,HC,HCO,3
1,HC,HGO,2
1,HC,HO,1
1,HC,O,210
1,HCG,C,350
1,HCG,CG,16
1,HCG,CGO,4
1,HCG,CO,1
1,HCG,G,429
1,HCG,GO,1
1,HCG,H,350
1,HCG,HC,101
1,HCG,HCG,432
1,HCG,HCGO,2041
1,HCG,HCO,4
1,HCG,HG,19
1,HCG,HGO,5
1,HCG,O,997
1,HCGO,C,1786
1,HCGO,CG,92
1,HCGO,CGO,23
1,HCGO,CO,13
1,HCGO,G,2174
1,HCGO,GO,22
1,HCGO,H,1829
1,HCGO,HC,521
1,HCGO,HCG,1992
1,HCGO,HCGO,10334
1,HCGO,HCO,31
1,HCGO,HG,91
1,HCGO,HGO,17
1,HCGO,HO,10
1,HCGO,O,4203
1,HCO,C,12
1,HCO,G,10
1,HCO,H,6
1,HCO,HC,1
1,HCO,HCG,5
1,HCO,HCGO,35
1,HCO,O,10
1,HG,C,23
1,HG,CG,1
1,HG,G,20
1,HG,GO,1
1,HG,H,31
1,HG,HCG,19
1,HG,HCGO,99
1,HG,HG,16
1,HG,O,45
1,HGO,C,8
1,HGO,G,7
1,HGO,GO,1
1,HGO,H,7
1,HGO,HC,3
1,HGO,HCG,4
1,HGO,HCGO,22
1,HGO,HGO,1
1,HGO,O,12
1,HO,C,1
1,HO,G,6
1,HO,H,2
1,HO,HCG,2
1,HO,HCGO,7
1,HO,HO,1
1,HO,O,6
1,O,C,781
1,O,CG,41
1,O,CGO,10
1,O,CO,4
1,O,G,962
1,O,GO,6
1,O,H,774
1,O,HC,223
1,O,HCG,919
1,O,HCGO,4316
1,O,HCO,13
1,O,HG,39
1,O,HGO,12
1,O,HO,6
1,O,O,1941
100000,C,C,287
100000,C,CG,20
100000,C,CGO,2
100000,C,CO,1
100000,C,G,424
100000,C,GO,5
100000,C,H,291
100000,C,HC,101
100000,C,HCG,340
100000,C,HCGO,1762
100000,C,HCO,2
100000,C,HG,15
100000,C,HGO,2
100000,C,HO,3
100000,C,O,757
100000,CG,C,18
100000,CG,CGO,1
100000,CG,G,21
100000,CG,H,11
100000,CG,HC,7
100000,CG,HCG,11
100000,CG,HCGO,104
100000,CG,O,39
100000,CGO,C,7
100000,CGO,CG,2
100000,CGO,G,8
100000,CGO,H,5
100000,CGO,HC,1
100000,CGO,HCG,4
100000,CGO,HCGO,34
100000,CGO,O,17
100000,CO,C,5
100000,CO,G,3
100000,CO,H,2
100000,CO,HC,1
100000,CO,HCG,4
100000,CO,HCGO,12
100000,CO,O,8
100000,G,C,377
100000,G,CG,23
100000,G,CGO,7
100000,G,CO,2
100000,G,G,462
100000,G,GO,7
100000,G,H,373
100000,G,HC,123
100000,G,HCG,411
100000,G,HCGO,2249
100000,G,HCO,9
100000,G,HG,25
100000,G,HGO,5
100000,G,HO,2
100000,G,O,969
100000,GO,C,3
100000,GO,G,8
100000,GO,H,3
100000,GO,HCG,4
100000,GO,HCGO,23
100000,GO,HCO,1
100000,GO,O,12
100000,H,C,282
100000,H,CG,20
100000,H,CGO,7
100000,H,CO,1
100000,H,G,402
100000,H,GO,2
100000,H,H,286
100000,H,HC,109
100000,H,HCG,347
100000,H,HCGO,1822
100000,H,HCO,3
100000,H,HG,14
100000,H,HGO,3
100000,H,HO,1
100000,H,O,760
100000,HC,C,87
100000,HC,CG,3
100000,HC,CO,1
100000,HC,G,141
100000,HC,GO,1
100000,HC,H,99
100000,HC,HC,37
100000,HC,HCG,91
100000,HC,HCGO,522
100000,HC,HCO,3
100000,HC,HG,10
100000,HC,HGO,1
100000,HC,O,227
100000,HCG,C,349
100000,HCG,CG,22
100000,HCG,CGO,7
100000,HCG,CO,1
100000,HCG,G,455
100000,HCG,GO,6
100000,HCG,H,367
100000,HCG,HC,117
100000,HCG,HCG,391
100000,HCG,HCGO,1969
100000,HCG,HCO,8
100000,HCG,HG,28
100000,HCG,HGO,3
100000,HCG,O,894
100000,HCGO,C,1823
100000,HCGO,CG,96
100000,HCGO,CGO,26
100000,HCGO,CO,7
100000,HCGO,G,2242
100000,HCGO,GO,17
100000,HCGO,H,1739
100000,HCGO,HC,528
100000,HCGO,HCG,1944
100000,HCGO,HCGO,9841
100000,HCGO,HCO,42
100000,HCGO,HG,108
100000,HCGO,HGO,27
100000,HCGO,HO,12
100000,HCGO,O,4350
100000,HCO,C,7
100000,HCO,G,9
100000,HCO,H,10
100000,HCO,HC,1
100000,HCO,HCG,12
100000,HCO,HCGO,25
100000,HCO,O,11
100000,HG,C,19
100000,HG,CG,4
100000,HG,G,28
100000,HG,H,21
100000,HG,HC,6
100000,HG,HCG,26
100000,HG,HCGO,103
100000,HG,HCO,1
100000,HG,HG,2
100000,HG,O,52
100000,HGO,C,4
100000,HGO,G,3
100000,HGO,H,3
100000,HGO,HCG,3
100000,HGO,HCGO,23
100000,HGO,O,9
100000,HO,C,1
100000,HO,G,1
100000,HO,H,2
100000,HO,HCG,3
100000,HO,HCGO,9
100000,HO,O,2
100000,O,C,739
100000,O,CG,34
100000,O,CGO,14
100000,O,CO,6
100000,O,G,956
100000,O,GO,15
100000,O,H,804
100000,O,HC,223
100000,O,HCG,887
100000,O,HCGO,4291
100000,O,HCO,19
100000,O,HG,45
100000,O,HGO,8
100000,O,HO,4
100000,O,O,1837
11,C,C,305
11,C,CG,15
11,C,CGO,5
11,C,CO,4
11,C,G,404
11,C,GO,6
11,C,H,346
11,C,HC,78
11,C,HCG,354
11,C,HCGO,1803
11,C,HCO,4
11,C,HG,23
11,C,HGO,7
11,C,HO,1
11,C,O,797
11,CG,C,7
11,CG,CG,4
11,CG,CGO,1
11,CG,CO,1
11,CG,G,15
11,CG,H,27
11,CG,HC,2
11,CG,HCG,17
11,CG,HCGO,101
11,CG,HCO,1
11,CG,HGO,1
11,CG,HO,2
11,CG,O,47
11,CGO,C,7
11,CGO,CG,2
11,CGO,G,3
11,CGO,H,8
11,CGO,HCG,4
11,CGO,HCGO,17
11,CGO,O,6
11,CO,C,1
11,CO,CO,1
11,CO,G,1
11,CO,H,2
11,CO,HCG,3
11,CO,HCGO,14
11,CO,HG,1
11,CO,O,9
11,G,C,425
11,G,CG,20
11,G,CGO,6
11,G,CO,3
11,G,G,501
11,G,GO,11
11,G,H,367
11,G,HC,139
11,G,HCG,450
11,G,HCGO,2264
11,G,HCO,7
11,G,HG,24
11,G,HGO,7
11,G,HO,3
11,G,O,924
11,GO,C,3
11,GO,G,10
11,GO,GO,1
11,GO,H,6
11,GO,HC,2
11,GO,HCG,7
11,GO,HCGO,18
11,GO,O,7
11,H,C,329
11,H,CG,20
11,H,CGO,2
11,H,CO,5
11,H,G,425
11,H,GO,1
11,H,H,309
11,H,HC,65
11,H,HCG,362
11,H,HCGO,1713
11,H,HCO,9
11,H,HG,13
11,H,HGO,4
11,H,HO,1
11,H,O,754
11,HC,C,79
11,HC,G,157
11,HC,GO,1
11,HC,H,86
11,HC,HC,70
11,HC,HCG,97
11,HC,HCGO,530
11,HC,HCO,3
11,HC,HG,3
11,HC,HGO,1
11,HC,O,243
11,HCG,C,351
11,HCG,CG,14
11,HCG,CGO,5
11,HCG,CO,3
11,HCG,G,453
11,HCG,GO,2
11,HCG,H,343
11,HCG,HC,86
11,HCG,HCG,480
11,HCG,HCGO,2140
11,HCG,HCO,7
11,HCG,HG,12
11,HCG,HGO,3
11,HCG,HO,3
11,HCG,O,880
11,HCGO,C,1714
11,HCGO,CG,98
11,HCGO,CGO,29
11,HCGO,CO,9
11,HCGO,G,2241
11,HCGO,GO,12
11,HCGO,H,1801
11,HCGO,HC,540
11,HCGO,HCG,2049
11,HCGO,HCGO,10065
11,HCGO,HCO,29
11,HCGO,HG,115
11,HCGO,HGO,20
11,HCGO,HO,6
11,HCGO,O,4319
11,HCO,C,4
11,HCO,G,3
11,HCO,H,3
11,HCO,HC,2
11,HCO,HCG,6
11,HCO,HCGO,27
11,HCO,O,19
11,HG,C,27
11,HG,CG,1
11,HG,CGO,1
11,HG,G,17
11,HG,H,24
11,HG,HCG,18
11,HG,HCGO,90
11,HG,HCO,1
11,HG,HG,9
11,HG,HGO,1
11,HG,O,43
11,HGO,C,5
11,HGO,G,1
11,HGO,H,6
11,HGO,HC,2
11,HGO,HCG,3
11,HGO,HCGO,18
11,HGO,HCO,1
11,HGO,HGO,1
11,HGO,O,9
11,HO,C,1
11,HO,G,1
11,HO,H,2
11,HO,HCG,2
11,HO,HCGO,8
11,HO,HO,1
11,HO,O,8
11,O,C,761
11,O,CG,40
11,O,CGO,14
11,O,CO,3
11,O,G,997
11,O,GO,10
11,O,H,818
11,O,HC,234
11,O,HCG,866
11,O,HCGO,4311
11,O,HCO,11
11,O,HG,46
11,O,HGO,13
11,O,HO,6
11,O,O,1892
117,C,C,334
117,C,CG,24
117,C,CGO,6
117,C,CO,1
117,C,G,384
117,C,GO,5
117,C,H,379
117,C,HC,94
117,C,HCG,335
117,C,HCGO,1784
117,C,HCO,2
117,C,HG,33
117,C,HGO,5
117,C,HO,3
117,C,O,744
117,CG,C,18
117,CG,CG,8
117,CG,G,25
117,CG,H,26
117,CG,HC,8
117,CG,HCG,18
117,CG,HCGO,106
117,CG,O,48
117,CGO,C,5
117,CGO,CG,1
117,CGO,G,3
117,CGO,H,8
117,CGO,HC,2
117,CGO,HCG,5
117,CGO,HCGO,28
117,CGO,O,15
117,CO,C,1
117,CO,G,1
117,CO,H,7
117,CO,HCG,3
117,CO,HCGO,10
117,CO,HCO,1
117,CO,O,5
117,G,C,393
117,G,CG,18
117,G,CGO,8
117,G,CO,3
117,G,G,518
117,G,GO,7
117,G,H,414
117,G,HC,137
117,G,HCG,467
117,G,HCGO,2315
117,G,HCO,10
117,G,HG,14
117,G,HGO,4
117,G,HO,1
117,G,O,972
117,GO,C,5
117,GO,G,3
117,GO,H,3
117,GO,HC,2
117,GO,HCG,2
117,GO,HCGO,23
117,GO,O,10
117,H,C,306
117,H,CG,25
117,H,CGO,7
117,H,CO,3
117,H,G,433
117,H,GO,3
117,H,H,295
117,H,HC,78
117,H,HCG,331
117,H,HCGO,1766
117,H,HCO,5
117,H,HG,18
117,H,HGO,4
117,H,HO,3
117,H,O,757
117,HC,C,80
117,HC,CG,5
117,HC,CGO,1
117,HC,CO,1
117,HC,G,139
117,HC,GO,4
117,HC,H,92
117,HC,HC,45
117,HC,HCG,95
117,HC,HCGO,507
117,HC,HCO,3
117,HC,HG,3
117,HC,HGO,1
117,HC,HO,1
117,HC,O,220
117,HCG,C,334
117,HCG,CG,18
117,HCG,CGO,3
117,HCG,CO,3
117,HCG,G,429
117,HCG,GO,3
117,HCG,H,373
117,HCG,HC,102
117,HCG,HCG,442
117,HCG,HCGO,2001
117,HCG,HCO,6
117,HCG,HG,15
117,HCG,HGO,3
117,HCG,HO,1
117,HCG,O,892
117,HCGO,C,1807
117,HCGO,CG,109
117,HCGO,CGO,22
117,HCGO,CO,11
117,HCGO,G,2273
117,HCGO,GO,32
117,HCGO,H,1674
117,HCGO,HC,531
117,HCGO,HCG,1979
117,HCGO,HCGO,9965
117,HCGO,HCO,34
117,HCGO,HG,101
117,HCGO,HGO,25
117,HCGO,HO,15
117,HCGO,O,4233
117,HCO,C,4
117,HCO,G,5
117,HCO,H,3
117,HCO,HC,5
117,HCO,HCG,7
117,HCO,HCGO,25
117,HCO,O,15
117,HG,C,26
117,HG,CG,1
117,HG,CGO,1
117,HG,G,23
117,HG,H,24
117,HG,HC,1
117,HG,HCG,20
117,HG,HCGO,98
117,HG,HCO,2
117,HG,HG,5
117,HG,HGO,1
117,HG,O,45
117,HGO,C,6
117,HGO,CG,1
117,HGO,G,7
117,HGO,H,2
117,HGO,HC,1
117,HGO,HCG,8
117,HGO,HCGO,18
117,HGO,O,14
117,HO,C,1
117,HO,G,5
117,HO,H,3
117,HO,HCG,3
117,HO,HCGO,11
117,HO,O,9
117,O,C,799
117,O,CG,43
117,O,CGO,13
117,O,CO,7
117,O,G,941
117,O,GO,9
117,O,H,779
117,O,HC,230
117,O,HCG,919
117,O,HCGO,4427
117,O,HCO,8
117,O,HG,38
117,O,HGO,4
117,O,HO,5
117,O,O,1946
1269,C,C,329
1269,C,CG,14
1269,C,CGO,3
1269,C,G,369
1269,C,GO,4
1269,C,H,305
1269,C,HC,95
1269,C,HCG,391
1269,C,HCGO,1793
1269,C,HCO,9
1269,C,HG,9
1269,C,HGO,3
1269,C,HO,4
1269,C,O,748
1269,CG,C,21
1269,CG,CG,1
1269,CG,G,24
1269,CG,H,15
1269,CG,HC,8
1269,CG,HCG,22
1269,CG,HCGO,96
1269,CG,HG,2
1269,CG,O,40
1269,CGO,C,2
1269,CGO,CG,1
1269,CGO,G,5
1269,CGO,GO,1
1269,CGO,H,3
1269,CGO,HC,1
1269,CGO,HCG,4
1269,CGO,HCGO,29
1269,CGO,O,10
1269,CO,C,3
1269,CO,G,4
1269,CO,H,1
1269,CO,HC,1
1269,CO,HCG,2
1269,CO,HCGO,12
1269,CO,O,6
1269,G,C,408
1269,G,CG,33
1269,G,CGO,10
1269,G,CO,1
