distance,from,to,n
1,C,C,352
1,C,CG,25
1,C,CGO,2
1,C,CO,2
1,C,G,398
1,C,GO,2
1,C,H,330
1,C,HC,84
1,C,HCG,343
1,C,HCGO,1806
1,C,HCO,4
1,C,HG,40
1,C,HGO,6
1,C,HO,3
1,C,O,775
1,CG,C,24
1,CG,CG,19
1,CG,G,19
1,CG,H,28
1,CG,HC,1
1,CG,HCG,12
1,CG,HCGO,96
1,CG,O,40
1,CGO,C,4
1,CGO,G,4
1,CGO,H,2
1,CGO,HC,1
1,CGO,HCG,6
1,CGO,HCGO,24
1,CGO,HO,1
1,CGO,O,9
1,CO,C,3
1,CO,H,3
1,CO,HCG,3
1,CO,HCGO,8
1,CO,O,7
1,G,C,388
1,G,CG,29
1,G,CGO,6
1,G,CO,4
1,G,G,496
1,G,GO,8
1,G,H,353
1,G,HC,132
1,G,HCG,442
1,G,HCGO,2223
1,G,HCO,8
1,G,HG,25
1,G,HGO,12
1,G,HO,3
1,G,O,1008
1,GO,G,5
1,GO,GO,1
1,GO,H,1
1,GO,HC,6
1,GO,HCG,4
1,GO,HCGO,17
1,GO,O,10
1,H,C,332
1,H,CG,28
1,H,CGO,4
1,H,CO,2
1,H,G,365
1,H,GO,3
1,H,H,330
1,H,HC,85
1,H,HCG,319
1,H,HCGO,1822
1,H,HCO,7
1,H,HG,20
1,H,HGO,1
1,H,HO,2
1,H,O,776
1,HC,C,76
1,HC,CGO,1
1,HC,G,159
1,HC,GO,3
1,HC,H,81
1,HC,HC,55
1,HC,HCG,96
1,HC,HCGO,570
1,HC,HCO,7
1,HC,HGO,1
1,HC,O,263
1,HCG,C,381
1,HCG,CG,18
1,HCG,CO,2
1,HCG,G,421
1,HCG,GO,3
1,HCG,H,366
1,HCG,HC,103
1,HCG,HCG,450
1,HCG,HCGO,2038
1,HCG,HCO,11
1,HCG,HG,10
1,HCG,HGO,4
1,HCG,O,963
1,HCGO,C,1837
1,HCGO,CG,104
1,HCGO,CGO,18
1,HCGO,CO,14
1,HCGO,G,2163
1,HCGO,GO,15
1,HCGO,H,1805
1,HCGO,HC,523
1,HCGO,HCG,2007
1,HCGO,HCGO,10213
1,HCGO,HCO,33
1,HCGO,HG,114
1,HCGO,HGO,24
1,HCGO,HO,8
1,HCGO,O,4351
1,HCO,C,7
1,HCO,G,16
1,HCO,H,5
1,HCO,HC,2
1,HCO,HCG,11
1,HCO,HCGO,50
1,HCO,HO,1
1,HCO,O,24
1,HG,C,32
1,HG,G,20
1,HG,H,19
1,HG,HC,1
1,HG,HCG,14
1,HG,HCGO,101
1,HG,HG,6
1,HG,HGO,1
1,HG,O,41
1,HGO,C,4
1,HGO,CG,2
1,HGO,G,4
1,HGO,H,4
1,HGO,HCG,4
1,HGO,HCGO,22
1,HGO,HCO,1
1,HGO,HG,3
1,HGO,O,6
1,HO,C,5
1,HO,CG,1
1,HO,G,1
1,HO,H,3
1,HO,HCG,4
1,HO,HCGO,13
1,HO,O,6
1,O,C,776
1,O,CG,52
1,O,CGO,13
1,O,CO,1
1,O,G,967
1,O,GO,9
1,O,H,743
1,O,HC,247
1,O,HCG,940
1,O,HCGO,4299
1,O,HCO,16
1,O,HG,47
1,O,HGO,7
1,O,HO,6
1,O,O,1894
100000,C,C,298
100000,C,CG,20
100000,C,CGO,6
100000,C,CO,1
100000,C,G,391
100000,C,GO,4
100000,C,H,333
100000,C,HC,103
100000,C,HCG,397
100000,C,HCGO,1808
100000,C,HCO,7
100000,C,HG,17
100000,C,HGO,2
100000,C,HO,4
100000,C,O,756
100000,CG,C,15
100000,CG,CG,2
100000,CG,G,30
100000,CG,H,21
100000,CG,HC,8
100000,CG,HCG,28
100000,CG,HCGO,106
100000,CG,O,43
100000,CGO,C,8
100000,CGO,G,8
100000,CGO,H,5
100000,CGO,HC,2
100000,CGO,HCG,7
100000,CGO,HCGO,17
100000,CGO,HGO,1
100000,CGO,O,8
100000,CO,C,6
100000,CO,CG,1
100000,CO,G,4
100000,CO,H,1
100000,CO,HC,2
100000,CO,HCG,4
100000,CO,HCGO,11
100000,CO,O,3
100000,G,C,354
100000,G,CG,31
100000,G,CGO,5
100000,G,CO,1
100000,G,G,470
100000,G,GO,5
100000,G,H,409
100000,G,HC,119
100000,G,HCG,420
100000,G,HCGO,2162
100000,G,HCO,9
100000,G,HG,16
100000,G,HGO,2
100000,G,HO,3
100000,G,O,963
100000,GO,C,5
100000,GO,CG,1
100000,GO,G,9
100000,GO,H,4
100000,GO,HC,1
100000,GO,HCG,2
100000,GO,HCGO,26
100000,GO,O,5
100000,H,C,337
100000,H,CG,12
100000,H,CGO,2
100000,H,CO,1
100000,H,G,361
100000,H,GO,2
100000,H,H,317
100000,H,HC,94
100000,H,HCG,350
100000,H,HCGO,1772
100000,H,HCO,4
100000,H,HG,22
100000,H,HGO,2
100000,H,HO,3
100000,H,O,761
100000,HC,C,94
100000,HC,CG,2
100000,HC,CGO,1
100000,HC,CO,2
100000,HC,G,111
100000,HC,GO,1
100000,HC,H,96
100000,HC,HC,39
100000,HC,HCG,111
100000,HC,HCGO,522
100000,HC,HCO,2
100000,HC,HG,6
100000,HC,HGO,1
100000,HC,O,232
100000,HCG,C,356
100000,HCG,CG,19
100000,HCG,CGO,7
100000,HCG,CO,2
100000,HCG,G,457
100000,HCG,GO,7
100000,HCG,H,347
100000,HCG,HC,120
100000,HCG,HCG,366
100000,HCG,HCGO,2027
100000,HCG,HCO,8
100000,HCG,HG,12
100000,HCG,HGO,5
100000,HCG,O,859
100000,HCGO,C,1758
100000,HCGO,CG,126
100000,HCGO,CGO,19
100000,HCGO,CO,10
100000,HCGO,G,2163
100000,HCGO,GO,20
100000,HCGO,H,1798
100000,HCGO,HC,540
100000,HCGO,HCG,1941
100000,HCGO,HCGO,9775
100000,HCGO,HCO,33
100000,HCGO,HG,103
100000,HCGO,HGO,27
100000,HCGO,HO,9
100000,HCGO,O,4236
100000,HCO,C,5
100000,HCO,G,3
100000,HCO,H,7
100000,HCO,HC,2
100000,HCO,HCG,3
100000,HCO,HCGO,32
100000,HCO,O,14
100000,HG,C,21
100000,HG,CG,1
100000,HG,G,32
100000,HG,H,13
100000,HG,HC,8
100000,HG,HCG,19
100000,HG,HCGO,102
100000,HG,O,52
100000,HGO,C,5
100000,HGO,G,5
100000,HGO,H,6
100000,HGO,HC,3
100000,HGO,HCG,7
100000,HGO,HCGO,19
100000,HGO,HG,1
100000,HGO,O,12
100000,HO,C,3
100000,HO,G,2
100000,HO,H,3
100000,HO,HC,1
100000,HO,HCGO,10
100000,HO,O,8
100000,O,C,768
100000,O,CG,38
100000,O,CGO,8
100000,O,CO,7
100000,O,G,909
100000,O,GO,10
100000,O,H,787
100000,O,HC,219
100000,O,HCG,937
100000,O,HCGO,4216
100000,O,HCO,9
100000,O,HG,36
100000,O,HGO,13
100000,O,HO,7
100000,O,O,1955
11,C,C,342
11,C,CG,22
11,C,CGO,5
11,C,CO,6
11,C,G,378
11,C,GO,2
11,C,H,303
11,C,HC,81
11,C,HCG,363
11,C,HCGO,1709
11,C,HCO,7
11,C,HG,32
11,C,HGO,3
11,C,HO,3
11,C,O,806
11,CG,C,25
11,CG,CG,8
11,CG,CGO,1
11,CG,G,30
11,CG,H,19
11,CG,HCG,17
11,CG,HCGO,108
11,CG,O,38
11,CGO,C,5
11,CGO,CG,1
11,CGO,G,6
11,CGO,H,2
11,CGO,HC,1
11,CGO,HCG,7
11,CGO,HCGO,22
11,CGO,O,6
11,CO,C,6
11,CO,CO,1
11,CO,G,5
11,CO,HCG,1
11,CO,HCGO,12
11,CO,HG,2
11,CO,O,6
11,G,C,399
11,G,CG,21
11,G,CGO,6
11,G,CO,2
11,G,G,521
11,G,GO,7
11,G,H,372
11,G,HC,123
11,G,HCG,421
11,G,HCGO,2252
11,G,HCO,10
11,G,HG,18
11,G,HGO,4
11,G,HO,4
11,G,O,943
11,GO,CGO,1
11,GO,G,8
11,GO,GO,1
11,GO,H,5
11,GO,HC,3
11,GO,HCG,3
11,GO,HCGO,24
11,GO,O,5
11,H,C,330
11,H,CG,32
11,H,CGO,5
11,H,CO,2
11,H,G,368
11,H,H,350
11,H,HC,81
11,H,HCG,353
11,H,HCGO,1747
11,H,HCO,13
11,H,HG,15
11,H,HGO,4
11,H,HO,1
11,H,O,754
11,HC,C,77
11,HC,G,134
11,HC,GO,6
11,HC,H,98
11,HC,HC,67
11,HC,HCG,82
11,HC,HCGO,552
11,HC,HCO,3
11,HC,HO,1
11,HC,O,244
11,HCG,C,330
11,HCG,CG,16
11,HCG,CGO,5
11,HCG,CO,2
11,HCG,G,426
11,HCG,GO,2
11,HCG,H,362
11,HCG,HC,92
11,HCG,HCG,463
11,HCG,HCGO,1995
11,HCG,HCO,4
11,HCG,HG,14
11,HCG,HGO,8
11,HCG,HO,1
11,HCG,O,948
11,HCGO,C,1730
11,HCGO,CG,100
11,HCGO,CGO,22
11,HCGO,CO,19
11,HCGO,G,2139
11,HCGO,GO,20
11,HCGO,H,1736
11,HCGO,HC,520
11,HCGO,HCG,2000
11,HCGO,HCGO,10029
11,HCGO,HCO,46
11,HCGO,HG,106
11,HCGO,HGO,23
11,HCGO,HO,16
11,HCGO,O,4255
11,HCO,C,6
11,HCO,CGO,1
11,HCO,G,4
11,HCO,GO,1
11,HCO,H,3
11,HCO,HC,4
11,HCO,HCG,7
11,HCO,HCGO,25
11,HCO,HCO,2
11,HCO,O,12
11,HG,C,27
11,HG,CG,1
11,HG,G,21
11,HG,H,18
11,HG,HC,1
11,HG,HCG,13
11,HG,HCGO,92
11,HG,HCO,1
11,HG,HG,14
11,HG,O,52
11,HGO,C,6
11,HGO,CGO,1
11,HGO,G,6
11,HGO,H,4
11,HGO,HC,1
11,HGO,HCG,3
11,HGO,HCGO,28
11,HGO,O,13
11,HO,C,2
11,HO,CG,1
11,HO,G,4
11,HO,H,1
11,HO,HCG,1
11,HO,HCGO,17
11,HO,HO,1
11,O,C,735
11,O,CG,45
11,O,CGO,3
11,O,CO,2
11,O,G,998
11,O,GO,6
11,O,H,767
11,O,HC,229
11,O,HCG,916
11,O,HCGO,4211
11,O,HCO,12
11,O,HG,35
11,O,HGO,5
11,O,HO,4
11,O,O,1998
117,C,C,349
117,C,CG,21
117,C,CGO,5
117,C,CO,3
117,C,G,373
117,C,GO,3
117,C,H,324
117,C,HC,82
117,C,HCG,357
117,C,HCGO,1810
117,C,HCO,3
117,C,HG,25
117,C,HGO,5
117,C,HO,1
117,C,O,769
117,CG,C,15
117,CG,CG,6
117,CG,CGO,1
117,CG,G,19
117,CG,H,19
117,CG,HC,2
117,CG,HCG,11
117,CG,HCGO,110
117,CG,HG,2
117,CG,HO,2
