distance,from,to,n
1,C,C,259
1,C,CG,15
1,C,CGO,1
1,C,CO,2
1,C,G,362
1,C,GO,5
1,C,H,254
1,C,HC,97
1,C,HCG,303
1,C,HCGO,1546
1,C,HCO,5
1,C,HG,16
1,C,HGO,6
1,C,HO,2
1,C,O,668
1,CG,C,10
1,CG,CG,8
1,CG,G,15
1,CG,H,16
1,CG,HCG,13
1,CG,HCGO,72
1,CG,HO,2
1,CG,O,21
1,CGO,C,4
1,CGO,CGO,1
1,CGO,G,5
1,CGO,H,3
1,CGO,HCG,1
1,CGO,HCGO,14
1,CGO,HG,1
1,CGO,O,5
1,CO,HCG,3
1,CO,HCGO,13
1,CO,O,4
1,G,C,343
1,G,CG,9
1,G,CGO,6
1,G,CO,2
1,G,G,563
1,G,GO,5
1,G,H,367
1,G,HC,200
1,G,HCG,434
1,G,HCGO,2171
1,G,HCO,7
1,G,HG,11
1,G,HGO,6
1,G,O,993
1,GO,C,4
1,GO,G,6
1,GO,GO,1
1,GO,H,8
1,GO,HC,1
1,GO,HCG,3
1,GO,HCGO,28
1,GO,O,7
1,H,C,260
1,H,CG,16
1,H,CGO,4
1,H,G,362
1,H,GO,3
1,H,H,279
1,H,HC,98
1,H,HCG,301
1,H,HCGO,1556
1,H,HCO,5
1,H,HG,18
1,H,HGO,3
1,H,HO,2
1,H,O,681
1,HC,C,112
1,HC,CG,1
1,HC,CGO,4
1,HC,G,185
1,HC,GO,1
1,HC,H,93
1,HC,HC,107
1,HC,HCG,128
1,HC,HCGO,780
1,HC,HCO,2
1,HC,HG,1
1,HC,HGO,1
1,HC,O,373
1,HCG,C,302
1,HCG,CG,10
1,HCG,CGO,7
1,HCG,CO,1
1,HCG,G,455
1,HCG,GO,5
1,HCG,H,315
1,HCG,HC,136
1,HCG,HCG,457
1,HCG,HCGO,1999
1,HCG,HCO,5
1,HCG,HG,14
1,HCG,HGO,1
1,HCG,HO,3
1,HCG,O,925
1,HCGO,C,1496
1,HCGO,CG,78
1,HCGO,CGO,18
1,HCGO,CO,8
1,HCGO,G,2225
1,HCGO,GO,22
1,HCGO,H,1621
1,HCGO,HC,726
1,HCGO,HCG,2032
1,HCGO,HCGO,10257
1,HCGO,HCO,32
1,HCGO,HG,70
1,HCGO,HGO,25
1,HCGO,HO,9
1,HCGO,O,4333
1,HCO,C,3
1,HCO,CG,1
1,HCO,CO,1
1,HCO,G,11
1,HCO,H,4
1,HCO,HC,8
1,HCO,HCG,5
1,HCO,HCGO,38
1,HCO,O,5
1,HG,C,26
1,HG,G,14
1,HG,H,10
1,HG,HCG,11
1,HG,HCGO,56
1,HG,HG,9
1,HG,HGO,1
1,HG,O,26
1,HGO,C,4
1,HGO,G,6
1,HGO,H,6
1,HGO,HC,2
1,HGO,HCG,2
1,HGO,HCGO,16
1,HGO,HG,1
1,HGO,O,9
1,HO,CG,1
1,HO,G,1
1,HO,HCG,5
1,HO,HCGO,10
1,HO,O,6
1,O,C,663
1,O,CG,32
1,O,CGO,6
1,O,CO,3
1,O,G,1017
1,O,GO,13
1,O,H,687
1,O,HC,324
1,O,HCG,965
1,O,HCGO,4364
1,O,HCO,16
1,O,HG,30
1,O,HGO,7
1,O,HO,3
1,O,O,1951
100000,C,C,230
100000,C,CG,7
100000,C,CGO,2
100000,C,CO,3
100000,C,G,338
100000,C,GO,3
100000,C,H,232
100000,C,HC,118
100000,C,HCG,290
100000,C,HCGO,1588
100000,C,HCO,3
100000,C,HG,9
100000,C,HO,1
100000,C,O,680
100000,CG,C,8
100000,CG,CGO,1
100000,CG,G,17
100000,CG,GO,1
100000,CG,H,9
100000,CG,HC,7
100000,CG,HCG,12
100000,CG,HCGO,77
100000,CG,HG,1
100000,CG,O,25
100000,CGO,C,6
100000,CGO,G,1
100000,CGO,H,2
100000,CGO,HC,2
100000,CGO,HCG,6
100000,CGO,HCGO,22
100000,CGO,O,3
100000,CO,CG,1
100000,CO,G,3
100000,CO,H,1
100000,CO,HCG,1
100000,CO,HCGO,8
100000,CO,O,4
100000,G,C,348
100000,G,CG,9
100000,G,CGO,8
100000,G,CO,2
100000,G,G,516
100000,G,H,352
100000,G,HC,155
100000,G,HCG,441
100000,G,HCGO,2265
100000,G,HCO,10
100000,G,HG,11
100000,G,HGO,3
100000,G,O,943
100000,GO,C,4
100000,GO,CG,1
100000,GO,CGO,1
100000,GO,G,3
100000,GO,H,3
100000,GO,HC,1
100000,GO,HCG,3
100000,GO,HCGO,28
100000,GO,O,9
100000,H,C,234
100000,H,CG,18
100000,H,CGO,4
100000,H,CO,2
100000,H,G,364
100000,H,GO,2
100000,H,H,225
100000,H,HC,106
100000,H,HCG,321
100000,H,HCGO,1556
100000,H,HCO,8
100000,H,HG,12
100000,H,HGO,7
100000,H,HO,1
100000,H,O,686
100000,HC,C,106
100000,HC,CG,6
100000,HC,CGO,1
100000,HC,CO,1
100000,HC,G,158
100000,HC,GO,3
100000,HC,H,100
100000,HC,HC,57
100000,HC,HCG,141
100000,HC,HCGO,766
100000,HC,HCO,1
100000,HC,HG,4
100000,HC,HGO,2
100000,HC,O,327
100000,HCG,C,320
100000,HCG,CG,15
100000,HCG,CGO,6
100000,HCG,CO,2
100000,HCG,G,463
100000,HCG,GO,2
100000,HCG,H,301
100000,HCG,HC,160
100000,HCG,HCG,447
100000,HCG,HCGO,1977
100000,HCG,HCO,4
100000,HCG,HG,15
100000,HCG,HGO,1
100000,HCG,HO,2
100000,HCG,O,857
100000,HCGO,C,1502
100000,HCGO,CG,54
100000,HCGO,CGO,18
100000,HCGO,CO,17
100000,HCGO,G,2131
100000,HCGO,GO,29
100000,HCGO,H,1517
100000,HCGO,HC,717
100000,HCGO,HCG,2025
100000,HCGO,HCGO,9846
100000,HCGO,HCO,34
100000,HCGO,HG,58
100000,HCGO,HGO,19
100000,HCGO,HO,18
100000,HCGO,O,4432
100000,HCO,C,7
100000,HCO,G,7
100000,HCO,GO,1
100000,HCO,H,5
100000,HCO,HC,1
100000,HCO,HCG,13
100000,HCO,HCGO,45
100000,HCO,HG,1
100000,HCO,O,10
100000,HG,C,7
100000,HG,G,11
100000,HG,H,9
100000,HG,HC,3
100000,HG,HCG,16
100000,HG,HCGO,60
100000,HG,HG,1
100000,HG,O,25
100000,HGO,C,5
100000,HGO,G,1
100000,HGO,H,1
100000,HGO,HC,2
100000,HGO,HCG,6
100000,HGO,HCGO,20
100000,HGO,O,10
100000,HO,C,1
100000,HO,G,4
100000,HO,H,1
100000,HO,HC,2
100000,HO,HCG,4
100000,HO,HCGO,12
100000,HO,O,7
100000,O,C,680
100000,O,CG,21
100000,O,CGO,11
100000,O,CO,4
100000,O,G,1022
100000,O,GO,16
100000,O,H,675
100000,O,HC,348
100000,O,HCG,900
100000,O,HCGO,4335
100000,O,HCO,17
100000,O,HG,28
100000,O,HGO,5
100000,O,HO,6
100000,O,O,1944
11,C,C,273
11,C,CG,16
11,C,CGO,1
11,C,CO,4
11,C,G,367
11,C,GO,4
11,C,H,293
11,C,HC,93
11,C,HCG,345
11,C,HCGO,1599
11,C,HCO,6
