distance,from,to,n
1,C,C,349
1,C,CG,12
1,C,CGO,4
1,C,CO,5
1,C,G,402
1,C,GO,3
1,C,H,375
1,C,HC,82
1,C,HCG,369
1,C,HCGO,1781
1,C,HCO,7
1,C,HG,41
1,C,HGO,5
1,C,HO,2
1,C,O,857
1,CG,C,21
1,CG,CG,9
1,CG,CGO,1
1,CG,G,23
1,CG,H,46
1,CG,HCG,27
1,CG,HCGO,111
1,CG,HO,2
1,CG,O,60
1,CGO,C,6
1,CGO,CG,1
1,CGO,G,7
1,CGO,H,9
1,CGO,HCG,5
1,CGO,HCGO,24
1,CGO,HG,1
1,CGO,O,11
1,CO,C,4
1,CO,G,1
1,CO,H,2
1,CO,HC,2
1,CO,HCG,1
1,CO,HCGO,8
1,CO,HG,2
1,CO,O,7
1,G,C,411
1,G,CG,22
1,G,CGO,6
1,G,G,486
1,G,GO,6
1,G,H,411
1,G,HC,126
1,G,HCG,424
1,G,HCGO,2150
1,G,HCO,8
1,G,HG,14
1,G,HGO,2
1,G,HO,2
1,G,O,949
1,GO,C,1
1,GO,G,8
1,GO,H,2
1,GO,HC,3
1,GO,HCG,1
1,GO,HCGO,24
1,GO,O,9
1,H,C,338
1,H,CG,31
1,H,CGO,4
1,H,CO,4
1,H,G,422
1,H,GO,3
1,H,H,392
1,H,HC,87
1,H,HCG,347
1,H,HCGO,1924
1,H,HCO,7
1,H,HG,25
1,H,HGO,3
1,H,HO,3
1,H,O,835
1,HC,C,72
1,HC,CG,1
1,HC,CGO,1
1,HC,G,118
1,HC,GO,1
1,HC,H,73
1,HC,HC,66
1,HC,HCG,68
1,HC,HCGO,460
1,HC,HCO,2
1,HC,HGO,1
1,HC,O,219
1,HCG,C,376
1,HCG,CG,16
1,HCG,CGO,3
1,HCG,CO,2
1,HCG,G,413
1,HCG,GO,1
1,HCG,H,364
1,HCG,HC,82
1,HCG,HCG,492
1,HCG,HCGO,2038
1,HCG,HCO,5
1,HCG,HG,20
1,HCG,HGO,2
1,HCG,O,961
1,HCGO,C,1814
1,HCGO,CG,112
1,HCGO,CGO,26
1,HCGO,CO,12
1,HCGO,G,2119
1,HCGO,GO,9
1,HCGO,H,1847
1,HCGO,HC,448
1,HCGO,HCG,1942
1,HCGO,HCGO,10158
1,HCGO,HCO,21
1,HCGO,HG,112
1,HCGO,HGO,22
1,HCGO,HO,10
1,HCGO,O,4227
1,HCO,C,9
1,HCO,CG,2
