distance,from,to,n
1,C,C,357
1,C,CG,19
1,C,CGO,1
1,C,CO,3
1,C,G,393
1,C,GO,6
1,C,H,310
1,C,HC,79
1,C,HCG,377
1,C,HCGO,1818
1,C,HCO,7
1,C,HG,39
1,C,HGO,3
1,C,HO,3
1,C,O,796
1,CG,C,34
1,CG,CG,6
1,CG,CGO,1
1,CG,G,20
1,CG,GO,1
1,CG,H,35
1,CG,HC,1
1,CG,HCG,16
1,CG,HCGO,109
1,CG,HO,2
1,CG,O,48
1,CGO,C,6
1,CGO,CO,1
1,CGO,G,3
1,CGO,H,5
1,CGO,HC,1
1,CGO,HCG,4
1,CGO,HCGO,23
1,CGO,O,8
1,CO,C,3
1,CO,CGO,1
1,CO,CO,1
1,CO,G,2
1,CO,H,2
1,CO,HCG,3
1,CO,HCGO,16
1,CO,HG,1
1,CO,O,3
1,G,C,397
1,G,CG,30
1,G,CGO,5
1,G,CO,3
1,G,G,480
1,G,GO,5
1,G,H,385
1,G,HC,111
1,G,HCG,417
1,G,HCGO,2168
1,G,HCO,9
1,G,HG,22
1,G,HGO,5
1,G,HO,2
1,G,O,935
1,GO,C,2
1,GO,G,3
1,GO,H,4
1,GO,HC,1
1,GO,HCG,4
1,GO,HCGO,26
1,GO,HCO,1
1,GO,O,13
1,H,C,329
1,H,CG,47
1,H,CGO,6
1,H,CO,2
1,H,G,402
1,H,GO,4
1,H,H,372
1,H,HC,58
1,H,HCG,409
1,H,HCGO,1920
1,H,HCO,3
1,H,HG,31
1,H,HGO,6
1,H,HO,2
1,H,O,830
1,HC,C,78
1,HC,CG,1
1,HC,CGO,1
1,HC,G,122
1,HC,GO,3
1,HC,H,69
1,HC,HC,52
1,HC,HCG,74
1,HC,HCGO,447
1,HC,HCO,2
1,HC,HGO,1
1,HC,O,182
1,HCG,C,379
1,HCG,CG,13
1,HCG,CGO,1
1,HCG,CO,1
1,HCG,G,424
1,HCG,GO,2
1,HCG,H,389
1,HCG,HC,73
1,HCG,HCG,436
1,HCG,HCGO,2026
1,HCG,HCO,9
1,HCG,HG,16
1,HCG,HGO,3
1,HCG,HO,1
1,HCG,O,996
1,HCGO,C,1840
1,HCGO,CG,116
1,HCGO,CGO,24
1,HCGO,CO,12
1,HCGO,G,2216
1,HCGO,GO,13
1,HCGO,H,1817
1,HCGO,HC,501
1,HCGO,HCG,2026
1,HCGO,HCGO,10124
1,HCGO,HCO,24
1,HCGO,HG,112
1,HCGO,HGO,18
1,HCGO,HO,7
1,HCGO,O,4302
1,HCO,C,1
1,HCO,G,8
1,HCO,GO,1
1,HCO,H,3
1,HCO,HC,3
1,HCO,HCG,6
1,HCO,HCGO,24
1,HCO,HCO,1
1,HCO,HG,1
1,HCO,O,8
1,HG,C,26
1,HG,CGO,1
1,HG,CO,2
1,HG,G,32
1,HG,H,17
1,HG,HC,2
1,HG,HCG,17
1,HG,HCGO,122
1,HG,HG,12
1,HG,HGO,1
1,HG,O,58
1,HGO,C,5
1,HGO,CG,1
1,HGO,G,3
1,HGO,H,8
1,HGO,HC,2
1,HGO,HCG,6
1,HGO,HCGO,29
1,HGO,HG,1
1,HGO,O,12
1,HO,C,5
1,HO,G,2
1,HO,H,1
1,HO,HCG,2
1,HO,HCGO,14
1,HO,O,4
1,O,C,825
1,O,CG,47
1,O,CGO,9
1,O,CO,7
1,O,G,987
1,O,GO,5
1,O,H,795
1,O,HC,187
1,O,HCG,934
1,O,HCGO,4248
1,O,HCO,10
1,O,HG,57
1,O,HGO,6
1,O,HO,6
1,O,O,1921
100000,C,C,357
100000,C,CG,12
100000,C,CGO,6
100000,C,CO,5
100000,C,G,392
100000,C,GO,2
100000,C,H,350
100000,C,HC,90
100000,C,HCG,339
100000,C,HCGO,1817
100000,C,HCO,4
100000,C,HG,20
100000,C,HGO,2
100000,C,HO,3
100000,C,O,841
100000,CG,C,29
100000,CG,CG,1
100000,CG,CGO,1
100000,CG,G,30
100000,CG,H,26
100000,CG,HC,4
100000,CG,HCG,18
100000,CG,HCGO,104
100000,CG,HG,1
100000,CG,O,49
100000,CGO,C,1
100000,CGO,G,4
100000,CGO,H,8
100000,CGO,HCGO,21
100000,CGO,O,9
100000,CO,CGO,1
100000,CO,G,3
100000,CO,H,3
100000,CO,HC,1
100000,CO,HCG,3
100000,CO,HCGO,5
100000,CO,O,3
100000,G,C,402
100000,G,CG,21
100000,G,CGO,2
100000,G,CO,2
100000,G,G,467
100000,G,GO,4
100000,G,H,429
100000,G,HC,103
100000,G,HCG,432
100000,G,HCGO,2154
100000,G,HCO,4
100000,G,HG,31
100000,G,HGO,5
100000,G,HO,8
100000,G,O,977
100000,GO,C,1
100000,GO,G,6
100000,GO,H,2
100000,GO,HC,2
100000,GO,HCG,4
100000,GO,HCGO,24
100000,GO,O,3
100000,H,C,333
100000,H,CG,19
100000,H,CGO,3
100000,H,CO,5
100000,H,G,439
100000,H,GO,4
100000,H,H,357
100000,H,HC,76
100000,H,HCG,364
100000,H,HCGO,1855
100000,H,HCO,8
100000,H,HG,20
100000,H,HGO,2
100000,H,HO,2
100000,H,O,834
100000,HC,C,79
100000,HC,CG,6
100000,HC,G,110
100000,HC,H,71
100000,HC,HC,23
100000,HC,HCG,101
100000,HC,HCGO,460
100000,HC,HCO,1
100000,HC,HG,7
100000,HC,HGO,1
100000,HC,O,194
100000,HCG,C,390
100000,HCG,CG,18
100000,HCG,CO,6
100000,HCG,G,459
100000,HCG,GO,4
100000,HCG,H,387
100000,HCG,HC,90
100000,HCG,HCG,411
100000,HCG,HCGO,2002
100000,HCG,HCO,8
100000,HCG,HG,25
100000,HCG,HO,1
100000,HCG,O,958
100000,HCGO,C,1784
100000,HCGO,CG,130
100000,HCGO,CGO,25
100000,HCGO,CO,12
100000,HCGO,G,2244
100000,HCGO,GO,10
100000,HCGO,H,1848
100000,HCGO,HC,432
100000,HCGO,HCG,2035
