distance,from,to,n
1,C,C,302
1,C,CG,10
1,C,CGO,5
1,C,CO,5
1,C,G,372
1,C,GO,10
1,C,H,309
1,C,HC,95
1,C,HCG,345
1,C,HCGO,1759
1,C,HCO,5
1,C,HG,19
1,C,HGO,2
1,C,HO,2
1,C,O,706
1,CG,C,11
1,CG,CG,5
1,CG,CO,1
1,CG,G,18
1,CG,H,29
1,CG,HCG,21
1,CG,HCGO,103
1,CG,O,35
1,CGO,C,3
1,CGO,CG,1
1,CGO,G,3
1,CGO,H,1
1,CGO,HC,1
1,CGO,HCG,4
1,CGO,HCGO,14
1,CGO,HCO,1
1,CGO,O,9
1,CO,CG,1
1,CO,G,1
1,CO,HCG,1
1,CO,HCGO,11
1,CO,HG,1
1,CO,O,4
1,G,C,351
1,G,CG,14
1,G,CGO,4
1,G,CO,4
1,G,G,526
1,G,GO,5
1,G,H,356
1,G,HC,149
1,G,HCG,428
1,G,HCGO,2224
1,G,HCO,12
1,G,HG,17
1,G,HGO,7
1,G,HO,2
1,G,O,967
1,GO,C,1
1,GO,CGO,1
1,GO,G,3
1,GO,H,6
1,GO,HC,4
1,GO,HCG,3
1,GO,HCGO,22
1,GO,HG,1
1,GO,O,6
1,H,C,322
1,H,CG,23
1,H,CGO,5
1,H,CO,1
1,H,G,368
1,H,GO,6
1,H,H,325
1,H,HC,101
1,H,HCG,351
1,H,HCGO,1751
1,H,HCO,2
1,H,HG,16
1,H,HGO,6
1,H,O,757
1,HC,C,79
1,HC,CG,2
1,HC,CGO,1
1,HC,CO,1
1,HC,G,160
1,HC,GO,4
1,HC,H,99
1,HC,HC,72
1,HC,HCG,100
1,HC,HCGO,619
1,HC,HCO,2
1,HC,HGO,1
1,HC,HO,1
1,HC,O,267
1,HCG,C,358
1,HCG,CG,11
1,HCG,CGO,5
1,HCG,CO,2
1,HCG,G,467
1,HCG,GO,5
1,HCG,H,354
1,HCG,HC,102
1,HCG,HCG,462
1,HCG,HCGO,1942
1,HCG,HCO,8
1,HCG,HG,11
1,HCG,HGO,1
1,HCG,O,880
1,HCGO,C,1699
1,HCGO,CG,85
1,HCGO,CGO,27
1,HCGO,CO,16
1,HCGO,G,2214
1,HCGO,GO,29
1,HCGO,H,1729
1,HCGO,HC,635
1,HCGO,HCG,2002
1,HCGO,HCGO,10187
1,HCGO,HCO,42
1,HCGO,HG,96
1,HCGO,HGO,20
1,HCGO,HO,9
1,HCGO,O,4408
1,HCO,C,7
1,HCO,G,10
1,HCO,H,5
1,HCO,HC,4
1,HCO,HCG,5
1,HCO,HCGO,27
1,HCO,HCO,1
1,HCO,O,12
1,HG,C,23
1,HG,G,12
1,HG,H,18
1,HG,HC,1
1,HG,HCG,19
1,HG,HCGO,72
1,HG,HG,9
1,HG,HGO,2
1,HG,O,36
1,HGO,C,4
1,HGO,CO,1
1,HGO,G,2
1,HGO,H,3
1,HGO,HCG,2
1,HGO,HCGO,34
1,HGO,O,8
1,HO,C,2
1,HO,CG,1
1,HO,G,1
1,HO,H,5
1,HO,HC,1
1,HO,HCG,4
1,HO,HCGO,9
1,HO,O,3
1,O,C,793
1,O,CG,34
1,O,CGO,9
1,O,CO,2
1,O,G,983
1,O,GO,7
1,O,H,738
1,O,HC,264
1,O,HCG,941
1,O,HCGO,4256
1,O,HCO,13
1,O,HG,33
1,O,HGO,11
1,O,HO,2
1,O,O,1954
100000,C,C,305
100000,C,CG,8
100000,C,CO,2
100000,C,G,397
100000,C,GO,1
100000,C,H,249
100000,C,HC,88
100000,C,HCG,357
100000,C,HCGO,1609
100000,C,HCO,6
100000,C,HG,10
100000,C,HGO,4
100000,C,HO,1
100000,C,O,730
100000,CG,C,20
100000,CG,G,23
100000,CG,H,12
100000,CG,HC,3
100000,CG,HCG,25
100000,CG,HCGO,76
100000,CG,HG,1
100000,CG,HGO,2
100000,CG,O,41
100000,CGO,C,5
100000,CGO,G,5
100000,CGO,GO,1
100000,CGO,H,4
100000,CGO,HC,1
100000,CGO,HCG,4
100000,CGO,HCGO,15
100000,CGO,O,6
100000,CO,G,3
100000,CO,H,3
100000,CO,HCG,3
100000,CO,HCGO,8
100000,CO,O,4
100000,G,C,362
100000,G,CG,25
100000,G,CGO,5
100000,G,G,489
100000,G,GO,5
100000,G,H,380
100000,G,HC,132
100000,G,HCG,449
100000,G,HCGO,2201
100000,G,HCO,11
100000,G,HG,13
100000,G,HGO,8
100000,G,HO,5
100000,G,O,978
100000,GO,C,3
100000,GO,G,4
100000,GO,H,1
100000,GO,HC,3
100000,GO,HCG,4
100000,GO,HCGO,22
100000,GO,O,9
100000,H,C,304
100000,H,CG,14
100000,H,CGO,1
100000,H,CO,3
100000,H,G,355
100000,H,GO,7
100000,H,H,291
100000,H,HC,95
100000,H,HCG,350
100000,H,HCGO,1707
100000,H,HCO,3
100000,H,HG,15
100000,H,HGO,3
100000,H,O,744
100000,HC,C,96
100000,HC,CG,2
100000,HC,CGO,1
100000,HC,CO,1
100000,HC,G,115
100000,HC,H,92
100000,HC,HC,29
100000,HC,HCG,120
100000,HC,HCGO,583
100000,HC,HCO,1
100000,HC,HG,3
100000,HC,O,274
100000,HCG,C,331
100000,HCG,CG,18
100000,HCG,CGO,7
100000,HCG,CO,2
100000,HCG,G,448
100000,HCG,GO,3
100000,HCG,H,348
100000,HCG,HC,133
100000,HCG,HCG,396
100000,HCG,HCGO,2067
100000,HCG,HCO,6
100000,HCG,HG,19
100000,HCG,HGO,4
100000,HCG,HO,4
100000,HCG,O,906
100000,HCGO,C,1668
100000,HCGO,CG,81
100000,HCGO,CGO,25
100000,HCGO,CO,10
100000,HCGO,G,2215
100000,HCGO,GO,14
100000,HCGO,H,1669
100000,HCGO,HC,595
100000,HCGO,HCG,2049
100000,HCGO,HCGO,9881
100000,HCGO,HCO,33
100000,HCGO,HG,74
100000,HCGO,HGO,28
100000,HCGO,HO,13
100000,HCGO,O,4292
100000,HCO,C,7
100000,HCO,G,5
100000,HCO,H,4
100000,HCO,HC,1
100000,HCO,HCG,8
100000,HCO,HCGO,26
100000,HCO,HG,1
100000,HCO,O,15
100000,HG,C,16
100000,HG,CG,1
100000,HG,G,16
100000,HG,H,16
100000,HG,HC,8
100000,HG,HCG,19
100000,HG,HCGO,68
100000,HG,HG,1
100000,HG,O,43
100000,HGO,C,5
100000,HGO,G,4
100000,HGO,H,2
100000,HGO,HC,1
100000,HGO,HCG,1
100000,HGO,HCGO,23
100000,HGO,HG,1
100000,HGO,HGO,1
100000,HGO,O,10
100000,HO,C,1
100000,HO,G,2
100000,HO,HCG,1
100000,HO,HCGO,13
100000,HO,HG,1
100000,HO,O,3
100000,O,C,726
100000,O,CG,34
100000,O,CGO,5
100000,O,CO,2
100000,O,G,985
100000,O,GO,9
100000,O,H,755
100000,O,HC,259
100000,O,HCG,932
100000,O,HCGO,4420
100000,O,HCO,14
100000,O,HG,36
100000,O,HGO,11
100000,O,HO,5
100000,O,O,1879
11,C,C,309
11,C,CG,18
11,C,CGO,6
11,C,CO,3
11,C,G,367
11,C,GO,4
11,C,H,326
11,C,HC,71
11,C,HCG,312
11,C,HCGO,1717
11,C,HCO,11
11,C,HG,25
11,C,HGO,2
11,C,HO,2
11,C,O,724
11,CG,C,23
11,CG,CG,8
11,CG,CGO,1
11,CG,G,14
11,CG,H,21
11,CG,HCG,8
11,CG,HCGO,98
11,CG,HCO,1
11,CG,HO,1
11,CG,O,40
11,CGO,C,4
11,CGO,G,3
11,CGO,H,6
11,CGO,HC,2
11,CGO,HCG,5
11,CGO,HCGO,23
11,CGO,O,15
11,CO,G,1
11,CO,H,1
11,CO,HCG,3
11,CO,HCGO,14
11,CO,O,5
11,G,C,357
11,G,CG,13
11,G,CGO,3
11,G,CO,3
11,G,G,473
11,G,GO,10
11,G,H,362
11,G,HC,167
11,G,HCG,467
11,G,HCGO,2244
11,G,HCO,10
11,G,HG,22
11,G,HGO,4
11,G,O,972
11,GO,C,1
11,GO,G,9
11,GO,H,7
11,GO,HC,3
11,GO,HCG,3
11,GO,HCGO,22
11,GO,O,9
11,H,C,307
11,H,CG,13
11,H,CGO,3
11,H,CO,3
11,H,G,334
11,H,GO,3
11,H,H,372
11,H,HC,99
11,H,HCG,350
11,H,HCGO,1761
11,H,HCO,3
11,H,HG,16
11,H,HGO,1
11,H,HO,2
11,H,O,781
11,HC,C,95
11,HC,CO,1
11,HC,G,186
11,HC,GO,4
11,HC,H,85
11,HC,HC,64
11,HC,HCG,100
11,HC,HCGO,622
11,HC,HCO,1
11,HC,HG,1
11,HC,HO,1
11,HC,O,277
11,HCG,C,354
11,HCG,CG,12
11,HCG,CGO,4
11,HCG,G,431
11,HCG,GO,3
11,HCG,H,375
11,HCG,HC,107
11,HCG,HCG,467
11,HCG,HCGO,2039
11,HCG,HCO,6
11,HCG,HG,11
11,HCG,HGO,10
11,HCG,HO,1
11,HCG,O,925
11,HCGO,C,1633
11,HCGO,CG,96
