distance,from,to,n
1,C,C,340
1,C,CG,21
1,C,CGO,3
1,C,CO,3
1,C,G,395
1,C,GO,6
1,C,H,358
1,C,HC,75
1,C,HCG,333
1,C,HCGO,1833
1,C,HCO,8
1,C,HG,34
1,C,HGO,6
1,C,O,797
1,CG,C,25
1,CG,CG,16
1,CG,G,23
1,CG,H,29
1,CG,HCG,14
1,CG,HCGO,117
1,CG,HO,2
1,CG,O,56
1,CGO,C,5
1,CGO,G,6
1,CGO,H,6
1,CGO,HC,1
1,CGO,HCG,7
1,CGO,HCGO,24
1,CGO,O,7
1,CO,C,2
1,CO,G,3
1,CO,H,2
1,CO,HC,1
1,CO,HCG,7
1,CO,HCGO,14
1,CO,O,6
1,G,C,418
1,G,CG,18
1,G,CGO,6
1,G,CO,2
1,G,G,529
1,G,GO,5
1,G,H,425
1,G,HC,118
1,G,HCG,420
1,G,HCGO,2240
1,G,HCO,8
1,G,HG,15
1,G,HGO,2
1,G,HO,2
1,G,O,937
1,GO,C,3
1,GO,G,9
1,GO,GO,1
1,GO,H,4
1,GO,HCG,3
1,GO,HCGO,23
1,GO,O,11
1,H,C,341
1,H,CG,39
1,H,CGO,5
1,H,CO,4
1,H,G,422
1,H,H,372
1,H,HC,82
1,H,HCG,368
1,H,HCGO,1938
1,H,HCO,7
1,H,HG,25
1,H,HGO,4
1,H,HO,3
1,H,O,799
1,HC,C,78
1,HC,CGO,1
1,HC,G,134
1,HC,GO,1
1,HC,H,69
1,HC,HC,61
1,HC,HCG,73
1,HC,HCGO,498
1,HC,HCO,5
1,HC,HG,1
1,HC,HGO,1
1,HC,O,193
1,HCG,C,358
1,HCG,CG,21
1,HCG,CGO,3
1,HCG,CO,5
1,HCG,G,423
1,HCG,GO,5
1,HCG,H,359
1,HCG,HC,75
1,HCG,HCG,472
1,HCG,HCGO,1945
1,HCG,HCO,6
1,HCG,HG,21
1,HCG,HGO,9
1,HCG,HO,3
1,HCG,O,891
1,HCGO,C,1798
1,HCGO,CG,98
1,HCGO,CGO,26
1,HCGO,CO,9
1,HCGO,G,2168
1,HCGO,GO,17
1,HCGO,H,1794
1,HCGO,HC,426
1,HCGO,HCG,1934
1,HCGO,HCGO,10020
1,HCGO,HCO,36
1,HCGO,HG,132
1,HCGO,HGO,24
1,HCGO,HO,7
1,HCGO,O,4355
1,HCO,C,2
1,HCO,G,9
1,HCO,H,5
1,HCO,HC,2
