distance,from,to,n
1,C,C,317
1,C,CG,20
1,C,CGO,1
1,C,CO,2
1,C,G,380
1,C,GO,7
1,C,H,295
1,C,HC,82
1,C,HCG,348
1,C,HCGO,1790
1,C,HCO,5
1,C,HG,26
1,C,HGO,3
1,C,HO,2
1,C,O,752
1,CG,C,12
1,CG,CG,11
1,CG,CGO,2
1,CG,G,17
1,CG,H,23
1,CG,HCG,14
1,CG,HCGO,85
1,CG,HO,2
1,CG,O,44
1,CGO,C,10
1,CGO,G,5
1,CGO,H,1
1,CGO,HC,1
1,CGO,HCG,2
1,CGO,HCGO,20
1,CGO,O,6
1,CO,C,4
1,CO,G,1
1,CO,H,2
1,CO,HCG,2
1,CO,HCGO,6
1,CO,O,5
1,G,C,375
1,G,CG,18
1,G,CGO,4
1,G,CO,2
1,G,G,517
1,G,GO,3
1,G,H,366
1,G,HC,178
1,G,HCG,421
1,G,HCGO,2201
1,G,HCO,11
1,G,HG,13
1,G,O,986
1,GO,C,5
1,GO,G,10
1,GO,H,6
1,GO,HC,1
1,GO,HCG,3
1,GO,HCGO,29
1,GO,O,5
1,H,C,302
1,H,CG,33
1,H,CGO,6
1,H,CO,1
1,H,G,380
1,H,GO,8
1,H,H,299
1,H,HC,90
1,H,HCG,324
1,H,HCGO,1680
1,H,HCO,5
1,H,HG,16
1,H,HGO,7
1,H,HO,3
1,H,O,728
1,HC,C,91
1,HC,CG,2
1,HC,CGO,2
1,HC,G,189
1,HC,GO,5
1,HC,H,92
1,HC,HC,88
1,HC,HCG,111
1,HC,HCGO,628
1,HC,HCO,3
1,HC,HGO,3
1,HC,O,257
1,HCG,C,345
1,HCG,CG,18
1,HCG,CGO,2
1,HCG,CO,3
1,HCG,G,420
1,HCG,GO,2
1,HCG,H,345
1,HCG,HC,110
1,HCG,HCG,438
1,HCG,HCGO,1946
1,HCG,HCO,4
1,HCG,HG,18
1,HCG,HGO,2
1,HCG,HO,5
1,HCG,O,925
1,HCGO,C,1693
1,HCGO,CG,85
1,HCGO,CGO,15
1,HCGO,CO,10
1,HCGO,G,2212
1,HCGO,GO,24
1,HCGO,H,1668
1,HCGO,HC,623
1,HCGO,HCG,1921
1,HCGO,HCGO,10084
1,HCGO,HCO,37
1,HCGO,HG,82
1,HCGO,HGO,26
1,HCGO,HO,12
1,HCGO,O,4401
1,HCO,C,1
1,HCO,G,14
1,HCO,GO,1
1,HCO,H,5
1,HCO,HC,3
1,HCO,HCG,7
1,HCO,HCGO,34
1,HCO,O,11
1,HG,C,24
1,HG,CO,1
1,HG,G,21
1,HG,H,19
1,HG,HCG,16
1,HG,HCGO,108
1,HG,HG,9
1,HG,O,35
1,HGO,C,3
1,HGO,G,2
1,HGO,H,5
1,HGO,HC,3
1,HGO,HCG,4
1,HGO,HCGO,23
1,HGO,O,8
1,HO,C,1
1,HO,G,3
1,HO,H,5
1,HO,HC,3
1,HO,HCG,1
1,HO,HCGO,11
1,HO,O,11
1,O,C,752
1,O,CG,41
1,O,CGO,5
1,O,CO,7
1,O,G,1003
1,O,GO,9
1,O,H,790
1,O,HC,283
1,O,HCG,918
1,O,HCGO,4350
1,O,HCO,21
1,O,HG,32
1,O,HGO,17
1,O,HO,4
1,O,O,1982
100000,C,C,309
100000,C,CG,17
100000,C,CGO,2
100000,C,CO,2
100000,C,G,409
100000,C,GO,1
100000,C,H,300
100000,C,HC,115
100000,C,HCG,398
100000,C,HCGO,1664
100000,C,HCO,6
100000,C,HG,16
100000,C,HGO,5
100000,C,HO,2
100000,C,O,729
100000,CG,C,14
100000,CG,G,18
100000,CG,H,14
100000,CG,HC,6
100000,CG,HCG,17
100000,CG,HCGO,94
100000,CG,HCO,1
100000,CG,HG,2
100000,CG,O,38
100000,CGO,C,4
100000,CGO,G,5
100000,CGO,H,2
100000,CGO,HC,2
100000,CGO,HCG,4
100000,CGO,HCGO,18
100000,CGO,HCO,1
100000,CGO,HGO,1
100000,CGO,O,2
100000,CO,C,4
100000,CO,G,3
100000,CO,H,1
100000,CO,HC,2
100000,CO,HCG,4
100000,CO,HCGO,9
100000,CO,O,4
100000,G,C,388
100000,G,CG,17
100000,G,CGO,3
100000,G,CO,4
100000,G,G,482
100000,G,GO,3
100000,G,H,364
100000,G,HC,147
100000,G,HCG,467
100000,G,HCGO,2161
100000,G,HCO,12
100000,G,HG,21
100000,G,HGO,3
100000,G,O,928
100000,GO,C,2
100000,GO,G,6
100000,GO,H,6
100000,GO,HC,4
100000,GO,HCG,2
100000,GO,HCGO,21
100000,GO,O,12
100000,H,C,299
100000,H,CG,21
100000,H,CGO,2
100000,H,G,378
100000,H,GO,4
100000,H,H,263
100000,H,HC,88
100000,H,HCG,318
100000,H,HCGO,1721
100000,H,HCO,11
100000,H,HG,14
100000,H,HGO,6
100000,H,HO,4
100000,H,O,713
100000,HC,C,112
100000,HC,CG,4
100000,HC,CGO,2
100000,HC,G,151
100000,HC,GO,1
100000,HC,H,117
100000,HC,HC,35
100000,HC,HCG,122
100000,HC,HCGO,635
100000,HC,HCO,1
100000,HC,HG,7
100000,HC,HGO,3
100000,HC,HO,1
100000,HC,O,284
100000,HCG,C,349
100000,HCG,CG,13
100000,HCG,CGO,1
100000,HCG,CO,5
100000,HCG,G,415
100000,HCG,GO,10
100000,HCG,H,350
100000,HCG,HC,138
100000,HCG,HCG,430
100000,HCG,HCGO,2062
100000,HCG,HCO,9
100000,HCG,HG,20
100000,HCG,HGO,6
100000,HCG,HO,1
100000,HCG,O,865
100000,HCGO,C,1708
100000,HCGO,CG,78
100000,HCGO,CGO,23
100000,HCGO,CO,11
100000,HCGO,G,2285
100000,HCGO,GO,25
100000,HCGO,H,1684
100000,HCGO,HC,692
100000,HCGO,HCG,1995
100000,HCGO,HCGO,9955
100000,HCGO,HCO,23
100000,HCGO,HG,92
100000,HCGO,HGO,19
100000,HCGO,HO,13
100000,HCGO,O,4361
100000,HCO,C,6
100000,HCO,G,5
100000,HCO,H,3
100000,HCO,HCG,13
100000,HCO,HCGO,39
100000,HCO,HG,2
100000,HCO,O,17
100000,HG,C,18
100000,HG,G,26
100000,HG,H,13
100000,HG,HC,5
100000,HG,HCG,18
100000,HG,HCGO,110
100000,HG,HG,1
100000,HG,O,40
100000,HGO,C,3
100000,HGO,G,7
100000,HGO,H,4
100000,HGO,HCG,9
100000,HGO,HCGO,20
100000,HGO,HG,1
100000,HGO,O,12
100000,HO,C,1
100000,HO,CG,1
100000,HO,G,2
100000,HO,H,2
100000,HO,HCG,2
100000,HO,HCGO,14
100000,HO,HG,1
100000,HO,O,5
100000,O,C,765
100000,O,CG,48
100000,O,CGO,5
100000,O,CO,5
100000,O,G,997
100000,O,GO,9
100000,O,H,702
100000,O,HC,277
100000,O,HCG,868
100000,O,HCGO,4172
100000,O,HCO,17
100000,O,HG,36
100000,O,HGO,13
100000,O,HO,4
100000,O,O,1857
11,C,C,323
11,C,CG,17
11,C,CGO,6
11,C,CO,3
11,C,G,402
11,C,GO,5
11,C,H,286
11,C,HC,84
11,C,HCG,326
11,C,HCGO,1766
11,C,HCO,3
11,C,HG,27
11,C,HGO,6
11,C,HO,2
11,C,O,738
11,CG,C,22
11,CG,CG,10
11,CG,CGO,1
11,CG,G,19
11,CG,H,25
11,CG,HCG,20
11,CG,HCGO,91
11,CG,HO,1
11,CG,O,48
11,CGO,C,5
11,CGO,G,5
11,CGO,H,4
11,CGO,HC,2
11,CGO,HCG,8
11,CGO,HCGO,19
11,CGO,O,9
11,CO,C,3
11,CO,G,1
11,CO,H,4
11,CO,HCG,1
11,CO,HCGO,5
11,CO,O,1
11,G,C,366
11,G,CG,20
11,G,CGO,7
11,G,CO,4
11,G,G,500
11,G,GO,13
11,G,H,391
11,G,HC,184
11,G,HCG,482
11,G,HCGO,2232
11,G,HCO,12
11,G,HG,20
11,G,HGO,6
11,G,HO,7
11,G,O,1019
11,GO,C,4
11,GO,G,2
11,GO,H,2
11,GO,HC,4
11,GO,HCG,5
11,GO,HCGO,19
11,GO,O,4
11,H,C,319
11,H,CG,26
11,H,CGO,6
11,H,CO,1
11,H,G,381
11,H,GO,6
11,H,H,323
11,H,HC,89
11,H,HCG,304
11,H,HCGO,1680
11,H,HCO,6
11,H,HG,17
11,H,HGO,3
11,H,HO,2
11,H,O,724
11,HC,C,101
11,HC,CG,3
11,HC,CGO,2
11,HC,CO,1
11,HC,G,171
11,HC,GO,5
11,HC,H,88
11,HC,HC,91
11,HC,HCG,115
11,HC,HCGO,620
11,HC,HCO,4
11,HC,HGO,2
11,HC,HO,2
11,HC,O,297
11,HCG,C,368
11,HCG,CG,10
11,HCG,CGO,3
11,HCG,CO,3
11,HCG,G,435
11,HCG,GO,1
11,HCG,H,354
11,HCG,HC,91
11,HCG,HCG,480
11,HCG,HCGO,2033
11,HCG,HCO,4
11,HCG,HG,13
11,HCG,HGO,5
11,HCG,HO,1
11,HCG,O,921
11,HCGO,C,1772
11,HCGO,CG,77
11,HCGO,CGO,24
11,HCGO,CO,9
11,HCGO,G,2282
11,HCGO,GO,22
11,HCGO,H,1661
11,HCGO,HC,649
11,HCGO,HCG,1915
11,HCGO,HCGO,10423
11,HCGO,HCO,31
11,HCGO,HG,78
11,HCGO,HGO,16
11,HCGO,HO,12
11,HCGO,O,4331
11,HCO,C,11
11,HCO,G,10
11,HCO,H,8
11,HCO,HC,5
11,HCO,HCG,8
11,HCO,HCGO,42
11,HCO,HCO,1
11,HCO,O,17
11,HG,C,30
11,HG,G,15
11,HG,H,13
11,HG,HC,2
11,HG,HCG,13
11,HG,HCGO,83
11,HG,HG,10
11,HG,HGO,1
11,HG,O,30
11,HGO,C,6
11,HGO,G,2
11,HGO,GO,1
11,HGO,H,1
11,HGO,HC,1
11,HGO,HCG,3
11,HGO,HCGO,13
11,HGO,O,10
11,HO,G,2
11,HO,H,4
11,HO,HCGO,11
11,HO,HO,1
11,HO,O,5
11,O,C,781
11,O,CG,49
11,O,CGO,3
11,O,CO,7
11,O,G,1018
11,O,GO,9
11,O,H,715
11,O,HC,293
11,O,HCG,872
11,O,HCGO,4392
11,O,HCO,11
11,O,HG,34
11,O,HGO,12
11,O,HO,7
11,O,O,1923
117,C,C,329
117,C,CG,20
117,C,CO,3
117,C,G,379
117,C,GO,5
117,C,H,281
117,C,HC,109
117,C,HCG,363
117,C,HCGO,1703
117,C,HCO,4
117,C,HG,32
117,C,HGO,4
117,C,HO,2
117,C,O,796
117,CG,C,17
117,CG,CG,3
117,CG,G,8
117,CG,GO,1
117,CG,H,26
117,CG,HC,1
117,CG,HCG,14
117,CG,HCGO,101
117,CG,HCO,1
117,CG,O,43
117,CGO,C,1
117,CGO,CGO,1
117,CGO,G,3
117,CGO,H,3
117,CGO,HCG,4
117,CGO,HCGO,19
117,CGO,O,18
117,CO,C,6
117,CO,G,1
117,CO,H,2
117,CO,HCGO,9
117,CO,HG,1
117,CO,O,2
117,G,C,382
117,G,CG,17
117,G,CGO,5
117,G,CO,2
117,G,G,551
117,G,GO,5
117,G,H,391
117,G,HC,157
117,G,HCG,423
117,G,HCGO,2186
117,G,HCO,13
117,G,HG,19
117,G,HGO,1
117,G,HO,5
117,G,O,973
117,GO,C,4
117,GO,G,5
117,GO,GO,1
117,GO,H,5
117,GO,HC,1
117,GO,HCG,3
117,GO,HCGO,21
117,GO,HCO,1
117,GO,O,8
117,H,C,324
117,H,CG,25
117,H,CGO,1
117,H,CO,2
117,H,G,398
117,H,GO,6
117,H,H,301
117,H,HC,97
117,H,HCG,346
117,H,HCGO,1695
117,H,HCO,6
117,H,HG,23
117,H,HGO,5
117,H,HO,2
117,H,O,773
117,HC,C,101
117,HC,CO,1
117,HC,G,175
117,HC,GO,1
117,HC,H,98
117,HC,HC,63
117,HC,HCG,115
117,HC,HCGO,621
117,HC,HCO,2
117,HC,HG,4
117,HC,HO,2
117,HC,O,276
117,HCG,C,326
117,HCG,CG,11
117,HCG,CGO,5
117,HCG,CO,2
117,HCG,G,430
117,HCG,GO,4
117,HCG,H,333
117,HCG,HC,109
117,HCG,HCG,434
117,HCG,HCGO,1986
117,HCG,HCO,1
117,HCG,HG,19
117,HCG,HGO,8
117,HCG,HO,2
117,HCG,O,875
117,HCGO,C,1712
117,HCGO,CG,94
117,HCGO,CGO,29
117,HCGO,CO,12
117,HCGO,G,2310
117,HCGO,GO,16
117,HCGO,H,1688
117,HCGO,HC,615
117,HCGO,HCG,1996
117,HCGO,HCGO,10109
117,HCGO,HCO,28
117,HCGO,HG,91
117,HCGO,HGO,29
117,HCGO,HO,12
117,HCGO,O,4373
117,HCO,C,7
117,HCO,G,2
117,HCO,H,11
117,HCO,HC,5
117,HCO,HCG,6
117,HCO,HCGO,34
117,HCO,O,6
117,HG,C,20
117,HG,G,15
117,HG,H,12
117,HG,HC,2
117,HG,HCG,13
117,HG,HCGO,90
117,HG,HG,1
117,HG,O,44
117,HGO,C,3
117,HGO,G,5
117,HGO,H,8
117,HGO,HCG,3
117,HGO,HCGO,22
117,HGO,HG,3
117,HGO,O,15
117,HO,C,1
117,HO,G,3
117,HO,H,3
117,HO,HCG,1
117,HO,HCGO,8
117,HO,HG,1
117,HO,O,4
117,O,C,809
117,O,CG,45
117,O,CGO,6
117,O,CO,6
117,O,G,975
117,O,GO,16
117,O,H,710
117,O,HC,269
117,O,HCG,900
117,O,HCGO,4290
117,O,HCO,13
117,O,HG,42
117,O,HGO,18
117,O,O,1919
1269,C,C,307
1269,C,CG,21
1269,C,CGO,4
1269,C,G,381
1269,C,GO,5
1269,C,H,287
1269,C,HC,109
1269,C,HCG,337
1269,C,HCGO,1678
1269,C,HCO,7
1269,C,HG,23
1269,C,HGO,5
1269,C,HO,1
1269,C,O,751
1269,CG,C,19
1269,CG,CG,1
1269,CG,G,25
1269,CG,GO,1
1269,CG,H,18
1269,CG,HC,3
1269,CG,HCG,15
1269,CG,HCGO,88
1269,CG,HCO,1
1269,CG,HG,1
1269,CG,HGO,1
1269,CG,O,37
1269,CGO,C,1
1269,CGO,G,2
1269,CGO,H,3
1269,CGO,HC,1
1269,CGO,HCG,4
1269,CGO,HCGO,25
1269,CGO,O,8
1269,CO,C,2
1269,CO,G,2
1269,CO,H,1
1269,CO,HCGO,8
1269,CO,O,1
1269,G,C,385
1269,G,CG,21
1269,G,CGO,4
1269,G,CO,2
