distance,from,to,n
1,C,C,291
1,C,CG,19
1,C,CGO,3
1,C,CO,1
1,C,G,383
1,C,GO,1
1,C,H,313
1,C,HC,79
1,C,HCG,335
1,C,HCGO,1642
1,C,HCO,5
1,C,HG,32
1,C,HGO,6
1,C,HO,2
1,C,O,744
1,CG,C,19
1,CG,CG,8
1,CG,G,17
1,CG,H,36
1,CG,HC,1
1,CG,HCG,9
1,CG,HCGO,89
1,CG,O,37
1,CGO,C,2
1,CGO,CGO,1
1,CGO,G,5
1,CGO,H,2
1,CGO,HC,1
1,CGO,HCG,6
1,CGO,HCGO,31
1,CGO,HCO,1
1,CGO,O,6
1,CO,C,4
1,CO,G,2
1,CO,H,5
1,CO,HCGO,9
1,CO,HG,1
1,CO,O,3
1,G,C,385
1,G,CG,15
1,G,CGO,9
1,G,CO,4
1,G,G,520
1,G,GO,6
1,G,H,353
1,G,HC,147
1,G,HCG,430
1,G,HCGO,2143
1,G,HCO,7
1,G,HG,13
1,G,HGO,3
1,G,HO,4
1,G,O,980
1,GO,C,7
1,GO,G,6
1,GO,H,1
1,GO,HC,4
1,GO,HCG,6
1,GO,HCGO,22
1,GO,O,8
1,H,C,351
1,H,CG,20
1,H,CGO,6
1,H,CO,1
1,H,G,362
1,H,GO,5
1,H,H,325
1,H,HC,101
1,H,HCG,360
1,H,HCGO,1727
1,H,HCO,4
1,H,HG,14
1,H,HGO,3
1,H,HO,1
1,H,O,763
1,HC,C,79
1,HC,CGO,3
1,HC,G,167
1,HC,GO,5
1,HC,H,74
1,HC,HC,84
1,HC,HCG,106
1,HC,HCGO,583
1,HC,HCO,4
1,HC,HG,1
1,HC,HGO,1
1,HC,HO,1
1,HC,O,248
1,HCG,C,341
1,HCG,CG,10
1,HCG,CGO,5
1,HCG,G,444
1,HCG,GO,3
1,HCG,H,347
1,HCG,HC,91
1,HCG,HCG,474
1,HCG,HCGO,2003
1,HCG,HCO,7
1,HCG,HG,13
1,HCG,HGO,4
1,HCG,HO,3
1,HCG,O,959
1,HCGO,C,1652
1,HCGO,CG,107
1,HCGO,CGO,26
1,HCGO,CO,11
1,HCGO,G,2195
1,HCGO,GO,21
1,HCGO,H,1672
1,HCGO,HC,612
1,HCGO,HCG,2025
1,HCGO,HCGO,10204
1,HCGO,HCO,41
1,HCGO,HG,96
1,HCGO,HGO,13
1,HCGO,HO,10
1,HCGO,O,4379
1,HCO,C,6
1,HCO,G,11
1,HCO,H,5
1,HCO,HC,5
1,HCO,HCG,4
1,HCO,HCGO,31
1,HCO,HCO,1
1,HCO,O,10
1,HG,C,36
1,HG,G,15
1,HG,H,29
1,HG,HCG,13
1,HG,HCGO,91
1,HG,HG,7
1,HG,O,44
1,HGO,C,1
1,HGO,G,3
1,HGO,H,3
1,HGO,HC,3
1,HGO,HCG,2
1,HGO,HCGO,16
1,HGO,HCO,1
1,HGO,HG,2
1,HGO,O,4
1,HO,G,3
1,HO,H,2
1,HO,HC,1
1,HO,HCG,3
1,HO,HCGO,8
1,HO,O,8
1,O,C,795
1,O,CG,41
1,O,CGO,15
1,O,CO,2
1,O,G,992
1,O,GO,10
1,O,H,719
1,O,HC,255
1,O,HCG,968
1,O,HCGO,4319
1,O,HCO,20
1,O,HG,27
1,O,HGO,10
1,O,HO,3
1,O,O,1992
100000,C,C,289
100000,C,CG,14
100000,C,CGO,8
100000,C,CO,1
100000,C,G,381
100000,C,GO,3
100000,C,H,263
100000,C,HC,114
100000,C,HCG,351
100000,C,HCGO,1703
100000,C,HCO,8
100000,C,HG,15
100000,C,HGO,6
100000,C,HO,3
100000,C,O,698
100000,CG,C,16
100000,CG,G,22
100000,CG,H,11
100000,CG,HC,4
100000,CG,HCG,20
100000,CG,HCGO,88
100000,CG,HG,2
100000,CG,O,41
100000,CGO,C,1
100000,CGO,G,4
100000,CGO,H,4
100000,CGO,HCG,3
100000,CGO,HCGO,15
100000,CGO,O,13
100000,CO,C,1
100000,CO,CGO,1
100000,CO,G,3
100000,CO,H,2
100000,CO,HCG,2
100000,CO,HCGO,12
100000,CO,O,5
100000,G,C,389
100000,G,CG,18
100000,G,CGO,6
100000,G,CO,1
100000,G,G,488
100000,G,H,359
100000,G,HC,118
100000,G,HCG,449
100000,G,HCGO,2204
100000,G,HCO,7
100000,G,HG,10
100000,G,HGO,4
100000,G,HO,1
100000,G,O,978
100000,GO,C,4
100000,GO,CGO,1
100000,GO,G,6
100000,GO,H,3
100000,GO,HC,1
100000,GO,HCG,6
100000,GO,HCGO,21
100000,GO,O,10
100000,H,C,296
100000,H,CG,18
100000,H,CGO,1
100000,H,CO,3
100000,H,G,337
100000,H,GO,2
100000,H,H,281
100000,H,HC,98
100000,H,HCG,375
100000,H,HCGO,1654
100000,H,HCO,7
100000,H,HG,11
100000,H,HGO,1
100000,H,HO,2
100000,H,O,744
100000,HC,C,115
100000,HC,CG,4
100000,HC,CGO,2
100000,HC,G,149
100000,HC,H,103
100000,HC,HC,30
100000,HC,HCG,118
100000,HC,HCGO,600
100000,HC,HCO,4
100000,HC,HG,7
100000,HC,HGO,1
100000,HC,O,259
100000,HCG,C,334
100000,HCG,CG,12
100000,HCG,CGO,5
100000,HCG,G,404
100000,HCG,GO,7
100000,HCG,H,346
100000,HCG,HC,120
100000,HCG,HCG,414
100000,HCG,HCGO,2048
100000,HCG,HCO,3
100000,HCG,HG,17
100000,HCG,HGO,11
100000,HCG,HO,2
100000,HCG,O,870
100000,HCGO,C,1712
100000,HCGO,CG,75
100000,HCGO,CGO,26
100000,HCGO,CO,12
100000,HCGO,G,2246
100000,HCGO,GO,24
100000,HCGO,H,1700
100000,HCGO,HC,586
100000,HCGO,HCG,2027
100000,HCGO,HCGO,9801
100000,HCGO,HCO,28
100000,HCGO,HG,84
100000,HCGO,HGO,14
100000,HCGO,HO,9
100000,HCGO,O,4272
100000,HCO,C,9
100000,HCO,G,7
100000,HCO,H,4
100000,HCO,HCG,6
100000,HCO,HCGO,40
100000,HCO,O,23
100000,HG,C,14
100000,HG,CG,1
100000,HG,G,23
100000,HG,H,25
100000,HG,HC,6
100000,HG,HCG,26
100000,HG,HCGO,111
100000,HG,HG,1
100000,HG,O,34
100000,HGO,C,5
100000,HGO,CG,1
100000,HGO,G,2
100000,HGO,H,5
100000,HGO,HC,1
100000,HGO,HCG,6
100000,HGO,HCGO,24
100000,HGO,HCO,1
100000,HGO,O,16
100000,HO,C,2
100000,HO,CG,1
100000,HO,G,1
100000,HO,H,2
100000,HO,HC,2
100000,HO,HCG,1
100000,HO,HCGO,18
100000,HO,O,4
100000,O,C,794
100000,O,CG,40
100000,O,CGO,9
100000,O,CO,2
100000,O,G,974
100000,O,GO,13
100000,O,H,723
100000,O,HC,262
100000,O,HCG,870
100000,O,HCGO,4287
100000,O,HCO,11
100000,O,HG,36
100000,O,HGO,12
100000,O,HO,4
100000,O,O,1854
11,C,C,282
11,C,CG,21
11,C,CGO,2
11,C,CO,1
11,C,G,368
11,C,GO,2
11,C,H,285
11,C,HC,76
11,C,HCG,366
11,C,HCGO,1712
11,C,HCO,7
11,C,HG,26
11,C,HGO,5
11,C,HO,3
11,C,O,753
11,CG,C,19
11,CG,CG,14
11,CG,G,13
11,CG,H,25
11,CG,HC,1
11,CG,HCG,13
11,CG,HCGO,104
11,CG,O,43
11,CGO,C,6
11,CGO,CGO,1
11,CGO,G,4
11,CGO,H,7
11,CGO,HCG,5
11,CGO,HCGO,26
11,CGO,O,8
11,CO,C,4
11,CO,G,2
11,CO,H,1
11,CO,HC,1
11,CO,HCG,1
11,CO,HCGO,11
11,CO,O,1
11,G,C,369
11,G,CG,13
11,G,CGO,5
11,G,CO,1
11,G,G,503
11,G,GO,11
11,G,H,398
11,G,HC,141
11,G,HCG,437
11,G,HCGO,2150
11,G,HCO,4
11,G,HG,18
11,G,HGO,3
11,G,HO,2
11,G,O,959
11,GO,C,3
11,GO,G,5
11,GO,GO,1
11,GO,HC,2
11,GO,HCG,2
11,GO,HCGO,37
11,GO,O,11
11,H,C,313
11,H,CG,22
11,H,CGO,2
