distance,from,to,n
1,C,C,318
1,C,CG,11
1,C,CGO,4
1,C,CO,3
1,C,G,377
1,C,GO,6
1,C,H,298
1,C,HC,94
1,C,HCG,347
1,C,HCGO,1724
1,C,HCO,6
1,C,HG,22
1,C,HGO,10
1,C,HO,5
1,C,O,735
1,CG,C,15
1,CG,CG,7
1,CG,G,21
1,CG,GO,1
1,CG,H,33
1,CG,HC,1
1,CG,HCG,11
1,CG,HCGO,90
1,CG,HCO,1
1,CG,HG,1
1,CG,O,31
1,CGO,C,5
1,CGO,G,7
1,CGO,H,2
1,CGO,HC,1
1,CGO,HCG,4
1,CGO,HCGO,12
1,CGO,O,11
1,CO,C,2
1,CO,G,1
1,CO,H,4
1,CO,HCG,2
1,CO,HCGO,10
1,CO,O,4
1,G,C,357
1,G,CG,21
1,G,CGO,3
1,G,CO,5
1,G,G,510
1,G,GO,2
1,G,H,390
1,G,HC,163
1,G,HCG,425
1,G,HCGO,2267
1,G,HCO,12
1,G,HG,13
1,G,HGO,4
1,G,HO,1
1,G,O,939
1,GO,C,7
1,GO,G,8
1,GO,H,2
1,GO,HC,3
1,GO,HCG,3
1,GO,HCGO,21
1,GO,O,17
1,H,C,330
1,H,CG,29
1,H,CGO,6
1,H,CO,1
1,H,G,405
1,H,GO,4
1,H,H,312
1,H,HC,96
1,H,HCG,332
1,H,HCGO,1673
1,H,HCO,4
1,H,HG,20
1,H,HGO,3
1,H,HO,2
1,H,O,739
1,HC,C,98
1,HC,G,153
1,HC,GO,4
1,HC,H,75
1,HC,HC,79
1,HC,HCG,91
1,HC,HCGO,616
1,HC,HCO,6
1,HC,HO,1
1,HC,O,274
1,HCG,C,348
1,HCG,CG,17
1,HCG,CGO,7
1,HCG,CO,1
1,HCG,G,448
1,HCG,GO,3
1,HCG,H,343
1,HCG,HC,112
1,HCG,HCG,493
1,HCG,HCGO,2024
1,HCG,HCO,2
1,HCG,HG,11
1,HCG,HGO,4
1,HCG,HO,2
1,HCG,O,890
1,HCGO,C,1681
