distance,from,to,n
1,C,C,326
1,C,CG,15
1,C,CGO,1
1,C,CO,1
1,C,G,327
1,C,GO,3
1,C,H,322
1,C,HC,80
1,C,HCG,316
1,C,HCGO,1688
1,C,HCO,5
1,C,HG,26
1,C,HGO,5
1,C,HO,1
1,C,O,756
1,CG,C,19
1,CG,CG,9
1,CG,CGO,1
1,CG,G,17
1,CG,GO,1
1,CG,H,16
1,CG,HC,1
1,CG,HCG,9
1,CG,HCGO,87
1,CG,HO,2
1,CG,O,49
1,CGO,C,2
1,CGO,G,4
1,CGO,H,2
1,CGO,HC,3
1,CGO,HCG,4
1,CGO,HCGO,15
1,CGO,O,7
1,CO,C,4
1,CO,CG,1
1,CO,G,1
1,CO,H,2
1,CO,HC,1
1,CO,HCG,3
1,CO,HCGO,10
1,CO,HG,1
1,CO,O,3
1,G,C,361
1,G,CG,14
1,G,CGO,4
1,G,CO,2
1,G,G,518
1,G,GO,8
1,G,H,383
1,G,HC,176
1,G,HCG,452
1,G,HCGO,2229
1,G,HCO,8
1,G,HG,21
1,G,HGO,2
1,G,HO,3
1,G,O,935
1,GO,C,4
1,GO,G,11
1,GO,H,3
1,GO,HC,3
1,GO,HCG,4
1,GO,HCGO,18
1,GO,O,6
1,H,C,315
1,H,CG,29
1,H,CGO,3
1,H,CO,1
1,H,G,377
1,H,GO,5
1,H,H,325
1,H,HC,101
1,H,HCG,314
1,H,HCGO,1678
1,H,HCO,7
1,H,HG,15
1,H,HGO,3
1,H,HO,1
1,H,O,722
1,HC,C,84
1,HC,CO,1
1,HC,G,159
1,HC,GO,7
1,HC,H,99
1,HC,HC,72
1,HC,HCG,104
1,HC,HCGO,600
1,HC,HCO,1
1,HC,HG,1
1,HC,O,272
1,HCG,C,345
1,HCG,CG,8
1,HCG,CGO,4
1,HCG,CO,2
1,HCG,G,466
1,HCG,GO,6
1,HCG,H,331
1,HCG,HC,102
1,HCG,HCG,509
1,HCG,HCGO,2112
1,HCG,HCO,5
1,HCG,HG,14
1,HCG,HGO,1
1,HCG,O,952
1,HCGO,C,1706
1,HCGO,CG,74
1,HCGO,CGO,26
1,HCGO,CO,6
1,HCGO,G,2326
1,HCGO,GO,19
1,HCGO,H,1731
1,HCGO,HC,627
1,HCGO,HCG,1964
1,HCGO,HCGO,10076
1,HCGO,HCO,31
1,HCGO,HG,99
1,HCGO,HGO,25
1,HCGO,HO,7
1,HCGO,O,4312
1,HCO,C,7
1,HCO,G,18
1,HCO,GO,1
1,HCO,H,10
1,HCO,HC,2
1,HCO,HCG,5
1,HCO,HCGO,34
1,HCO,O,20
1,HG,C,18
1,HG,CO,1
1,HG,G,16
1,HG,H,17
1,HG,HCG,13
1,HG,HCGO,88
1,HG,HG,12
1,HG,O,47
1,HGO,C,7
1,HGO,CGO,1
1,HGO,G,3
1,HGO,H,4
1,HGO,HCG,2
1,HGO,HCGO,15
1,HGO,O,11
1,HO,C,2
1,HO,CG,1
1,HO,G,2
1,HO,H,2
1,HO,HCG,1
1,HO,HCGO,7
1,HO,O,8
1,O,C,762
1,O,CG,33
1,O,CGO,6
1,O,CO,3
1,O,G,1030
1,O,GO,5
1,O,H,735
1,O,HC,277
1,O,HCG,984
1,O,HCGO,4364
1,O,HCO,22
1,O,HG,30
1,O,HGO,9
1,O,HO,4
1,O,O,2017
100000,C,C,278
100000,C,CG,12
100000,C,CGO,2
100000,C,CO,2
100000,C,G,350
100000,C,GO,5
100000,C,H,259
100000,C,HC,107
100000,C,HCG,350
100000,C,HCGO,1699
100000,C,HG,11
100000,C,HGO,6
100000,C,HO,2
100000,C,O,776
100000,CG,C,17
100000,CG,G,21
100000,CG,H,12
100000,CG,HC,5
100000,CG,HCG,14
100000,CG,HCGO,90
100000,CG,O,30
100000,CGO,C,1
100000,CGO,G,4
100000,CGO,H,6
100000,CGO,HC,2
100000,CGO,HCG,5
100000,CGO,HCGO,22
100000,CGO,O,9
100000,CO,H,2
100000,CO,HCG,1
100000,CO,HCGO,11
100000,CO,O,4
100000,G,C,363
100000,G,CG,20
100000,G,CGO,3
100000,G,CO,5
100000,G,G,474
100000,G,GO,6
100000,G,H,367
100000,G,HC,126
100000,G,HCG,430
100000,G,HCGO,2209
100000,G,HCO,4
100000,G,HG,30
100000,G,HGO,1
100000,G,HO,1
100000,G,O,934
100000,GO,C,2
100000,GO,CG,1
100000,GO,G,10
100000,GO,H,3
100000,GO,HCG,3
100000,GO,HCGO,25
100000,GO,O,12
100000,H,C,298
100000,H,CG,16
100000,H,CGO,3
100000,H,CO,3
100000,H,G,336
100000,H,GO,3
100000,H,H,271
100000,H,HC,111
100000,H,HCG,354
100000,H,HCGO,1597
100000,H,HCO,9
100000,H,HG,15
100000,H,HGO,3
100000,H,HO,4
100000,H,O,730
100000,HC,C,94
100000,HC,CG,8
100000,HC,CGO,1
100000,HC,G,140
100000,HC,GO,1
100000,HC,H,102
100000,HC,HC,41
100000,HC,HCG,116
100000,HC,HCGO,583
100000,HC,HCO,3
100000,HC,HG,3
100000,HC,HGO,3
100000,HC,HO,4
100000,HC,O,288
100000,HCG,C,333
100000,HCG,CG,17
100000,HCG,CGO,11
100000,HCG,CO,1
100000,HCG,G,448
100000,HCG,GO,3
100000,HCG,H,341
100000,HCG,HC,121
100000,HCG,HCG,417
100000,HCG,HCGO,2006
100000,HCG,HCO,3
100000,HCG,HG,17
100000,HCG,HGO,8
100000,HCG,HO,4
100000,HCG,O,899
100000,HCGO,C,1669
100000,HCGO,CG,94
100000,HCGO,CGO,24
100000,HCGO,CO,8
100000,HCGO,G,2204
100000,HCGO,GO,26
100000,HCGO,H,1644
100000,HCGO,HC,568
100000,HCGO,HCG,2020
100000,HCGO,HCGO,10005
100000,HCGO,HCO,28
100000,HCGO,HG,105
100000,HCGO,HGO,18
100000,HCGO,HO,10
100000,HCGO,O,4380
100000,HCO,C,9
100000,HCO,CG,1
100000,HCO,G,7
100000,HCO,H,4
100000,HCO,HC,2
100000,HCO,HCGO,41
100000,HCO,O,13
100000,HG,C,15
100000,HG,G,19
100000,HG,H,13
100000,HG,HC,8
100000,HG,HCG,20
100000,HG,HCGO,89
100000,HG,HGO,1
100000,HG,O,38
100000,HGO,C,4
100000,HGO,G,4
100000,HGO,H,3
100000,HGO,HC,2
100000,HGO,HCG,6
100000,HGO,HCGO,25
100000,HGO,O,9
100000,HO,G,3
100000,HO,H,2
100000,HO,HC,2
100000,HO,HCG,2
100000,HO,HCGO,7
100000,HO,O,5
100000,O,C,706
100000,O,CG,29
100000,O,CGO,13
100000,O,CO,4
100000,O,G,934
100000,O,GO,9
100000,O,H,747
100000,O,HC,257
100000,O,HCG,942
100000,O,HCGO,4425
100000,O,HCO,24
100000,O,HG,47
100000,O,HGO,8
100000,O,HO,5
100000,O,O,1978
11,C,C,300
11,C,CG,15
11,C,CGO,1
11,C,CO,1
11,C,G,353
11,C,GO,6
11,C,H,306
11,C,HC,86
11,C,HCG,333
11,C,HCGO,1755
11,C,HCO,3
11,C,HG,21
11,C,HGO,4
11,C,HO,2
11,C,O,776
11,CG,C,17
11,CG,CG,9
11,CG,CGO,1
11,CG,G,16
11,CG,H,29
11,CG,HC,1
11,CG,HCG,17
11,CG,HCGO,82
11,CG,HCO,1
11,CG,O,36
11,CGO,C,4
11,CGO,CG,1
11,CGO,G,5
11,CGO,H,2
11,CGO,HC,1
11,CGO,HCG,5
11,CGO,HCGO,18
11,CGO,O,13
11,CO,C,4
11,CO,CO,1
11,CO,G,1
11,CO,H,1
11,CO,HCG,5
11,CO,HCGO,9
11,CO,O,2
11,G,C,369
11,G,CG,18
11,G,CGO,5
11,G,CO,4
11,G,G,496
11,G,GO,5
11,G,H,383
11,G,HC,163
11,G,HCG,457
11,G,HCGO,2154
11,G,HCO,3
11,G,HG,16
11,G,HGO,5
11,G,HO,1
11,G,O,1009
11,GO,C,2
11,GO,G,9
11,GO,GO,1
11,GO,H,6
11,GO,HC,1
11,GO,HCG,1
11,GO,HCGO,14
11,GO,O,11
11,H,C,316
11,H,CG,29
11,H,CGO,5
