distance,from,to,n
1,C,C,295
1,C,CG,18
1,C,CGO,3
1,C,CO,3
1,C,G,358
1,C,H,288
1,C,HC,102
1,C,HCG,307
1,C,HCGO,1679
1,C,HCO,4
1,C,HG,30
1,C,HGO,4
1,C,HO,2
1,C,O,725
1,CG,C,19
1,CG,CG,6
1,CG,G,14
1,CG,H,20
1,CG,HC,2
1,CG,HCG,17
1,CG,HCGO,75
1,CG,O,45
1,CGO,C,1
1,CGO,G,3
1,CGO,H,3
1,CGO,HC,3
1,CGO,HCG,1
1,CGO,HCGO,20
1,CGO,O,7
1,CO,C,1
1,CO,CGO,1
1,CO,G,1
1,CO,H,2
1,CO,HC,1
1,CO,HCG,2
1,CO,HCGO,8
1,CO,O,6
1,G,C,348
1,G,CG,14
1,G,CGO,5
1,G,CO,4
1,G,G,484
1,G,GO,8
1,G,H,351
1,G,HC,173
1,G,HCG,488
1,G,HCGO,2319
1,G,HCO,5
1,G,HG,8
1,G,HGO,2
1,G,HO,3
1,G,O,1019
1,GO,C,8
1,GO,G,9
1,GO,GO,1
1,GO,H,3
1,GO,HC,2
1,GO,HCG,5
1,GO,HCGO,29
1,GO,O,9
1,H,C,274
1,H,CG,23
1,H,CGO,5
1,H,CO,3
1,H,G,366
1,H,GO,4
1,H,H,277
1,H,HC,88
1,H,HCG,340
1,H,HCGO,1636
1,H,HCO,5
1,H,HG,20
1,H,HGO,2
1,H,HO,1
1,H,O,658
1,HC,C,104
1,HC,G,172
1,HC,GO,4
1,HC,H,107
1,HC,HC,87
1,HC,HCG,128
1,HC,HCGO,697
1,HC,HCO,3
1,HC,HO,1
1,HC,O,276
1,HCG,C,306
1,HCG,CG,13
1,HCG,CGO,2
1,HCG,CO,1
1,HCG,G,431
1,HCG,GO,5
1,HCG,H,301
1,HCG,HC,138
1,HCG,HCG,475
1,HCG,HCGO,2040
1,HCG,HCO,12
1,HCG,HG,6
1,HCG,HGO,2
1,HCG,HO,2
1,HCG,O,1003
1,HCGO,C,1643
1,HCGO,CG,78
1,HCGO,CGO,17
1,HCGO,CO,13
1,HCGO,G,2273
1,HCGO,GO,27
1,HCGO,H,1587
1,HCGO,HC,694
1,HCGO,HCG,2076
1,HCGO,HCGO,10179
1,HCGO,HCO,31
1,HCGO,HG,68
1,HCGO,HGO,24
1,HCGO,HO,11
1,HCGO,O,4369
1,HCO,C,6
1,HCO,CG,1
1,HCO,G,7
1,HCO,H,5
1,HCO,HC,2
1,HCO,HCG,3
1,HCO,HCGO,39
1,HCO,HCO,1
1,HCO,O,21
1,HG,C,22
1,HG,CG,1
1,HG,CGO,1
1,HG,CO,2
1,HG,G,21
1,HG,H,22
1,HG,HC,1
1,HG,HCG,15
1,HG,HCGO,82
1,HG,HG,8
1,HG,O,46
1,HGO,C,4
1,HGO,G,2
1,HGO,H,2
1,HGO,HCG,2
1,HGO,HCGO,14
1,HGO,O,6
1,HO,C,1
1,HO,G,5
1,HO,HCG,2
1,HO,HCGO,8
1,HO,O,6
1,O,C,697
1,O,CG,40
1,O,CGO,9
1,O,CO,3
1,O,G,958
1,O,GO,7
1,O,H,665
1,O,HC,303
1,O,HCG,994
1,O,HCGO,4387
1,O,HCO,13
1,O,HG,40
1,O,HGO,8
1,O,HO,7
1,O,O,1948
100000,C,C,232
100000,C,CG,11
100000,C,CGO,1
100000,C,CO,2
100000,C,G,400
100000,C,GO,6
100000,C,H,283
100000,C,HC,95
100000,C,HCG,346
100000,C,HCGO,1594
100000,C,HCO,3
100000,C,HG,13
100000,C,HGO,3
100000,C,HO,2
100000,C,O,703
100000,CG,C,22
100000,CG,CG,1
100000,CG,G,12
100000,CG,H,15
100000,CG,HC,9
100000,CG,HCG,17
100000,CG,HCGO,71
100000,CG,HCO,1
100000,CG,HG,1
100000,CG,O,31
100000,CGO,C,6
100000,CGO,G,1
100000,CGO,H,3
100000,CGO,HC,1
100000,CGO,HCG,5
100000,CGO,HCGO,21
100000,CGO,O,9
100000,CO,C,1
100000,CO,G,1
100000,CO,H,2
100000,CO,HCG,1
100000,CO,HCGO,5
100000,CO,O,3
100000,G,C,354
100000,G,CG,15
100000,G,CGO,6
100000,G,CO,1
100000,G,G,471
100000,G,GO,6
100000,G,H,369
100000,G,HC,127
100000,G,HCG,445
100000,G,HCGO,2236
100000,G,HCO,12
100000,G,HG,14
100000,G,HGO,5
100000,G,HO,2
100000,G,O,942
100000,GO,C,1
100000,GO,G,4
100000,GO,GO,1
100000,GO,H,5
100000,GO,HC,2
100000,GO,HCG,9
100000,GO,HCGO,22
100000,GO,O,9
100000,H,C,279
100000,H,CG,8
100000,H,CGO,8
100000,H,CO,1
100000,H,G,370
100000,H,GO,8
100000,H,H,280
100000,H,HC,121
100000,H,HCG,324
100000,H,HCGO,1729
100000,H,HCO,5
100000,H,HG,13
100000,H,HGO,3
100000,H,HO,1
100000,H,O,677
100000,HC,C,111
100000,HC,CG,6
100000,HC,CGO,3
100000,HC,CO,2
100000,HC,G,164
100000,HC,H,102
100000,HC,HC,51
100000,HC,HCG,135
100000,HC,HCGO,644
100000,HC,HCO,2
100000,HC,HG,4
100000,HC,HGO,1
100000,HC,HO,2
100000,HC,O,283
100000,HCG,C,317
100000,HCG,CG,21
100000,HCG,CGO,2
100000,HCG,CO,1
100000,HCG,G,447
100000,HCG,GO,7
100000,HCG,H,335
100000,HCG,HC,157
100000,HCG,HCG,440
100000,HCG,HCGO,2044
100000,HCG,HCO,7
100000,HCG,HG,13
100000,HCG,HGO,4
100000,HCG,HO,3
100000,HCG,O,918
100000,HCGO,C,1595
100000,HCGO,CG,69
100000,HCGO,CGO,20
100000,HCGO,CO,14
100000,HCGO,G,2247
100000,HCGO,GO,29
100000,HCGO,H,1651
100000,HCGO,HC,670
100000,HCGO,HCG,2050
100000,HCGO,HCGO,9817
100000,HCGO,HCO,42
100000,HCGO,HG,74
100000,HCGO,HGO,25
100000,HCGO,HO,12
100000,HCGO,O,4445
100000,HCO,C,5
100000,HCO,G,9
100000,HCO,H,6
100000,HCO,HC,1
100000,HCO,HCG,5
100000,HCO,HCGO,38
100000,HCO,O,12
100000,HG,C,14
100000,HG,G,20
100000,HG,H,10
100000,HG,HC,4
100000,HG,HCG,17
100000,HG,HCGO,78
100000,HG,O,30
100000,HGO,C,2
100000,HGO,G,1
100000,HGO,H,3
100000,HGO,HC,1
100000,HGO,HCG,3
100000,HGO,HCGO,21
100000,HGO,HCO,1
100000,HGO,HG,1
100000,HGO,HGO,1
100000,HGO,O,4
100000,HO,C,2
100000,HO,G,2
100000,HO,HCG,2
100000,HO,HCGO,12
100000,HO,O,6
100000,O,C,683
100000,O,CG,39
100000,O,CGO,10
100000,O,CO,8
100000,O,G,939
100000,O,GO,7
100000,O,H,716
100000,O,HC,260
100000,O,HCG,938
100000,O,HCGO,4425
100000,O,HCO,14
100000,O,HG,36
100000,O,HGO,10
100000,O,HO,4
100000,O,O,1864
11,C,C,302
11,C,CG,9
11,C,CGO,4
11,C,CO,4
11,C,G,398
11,C,GO,3
11,C,H,285
11,C,HC,79
11,C,HCG,299
11,C,HCGO,1613
11,C,HCO,4
11,C,HG,15
11,C,HGO,2
11,C,HO,3
11,C,O,700
11,CG,C,13
11,CG,CG,8
11,CG,CGO,1
11,CG,G,10
11,CG,H,21
11,CG,HCG,11
11,CG,HCGO,95
11,CG,HG,1
11,CG,HGO,1
11,CG,O,36
11,CGO,C,2
11,CGO,CG,1
11,CGO,G,3
11,CGO,H,3
11,CGO,HCG,3
11,CGO,HCGO,12
11,CGO,O,14
11,CO,C,3
11,CO,G,6
11,CO,GO,1
11,CO,H,6
11,CO,HCG,2
11,CO,HCGO,7
11,CO,HG,2
11,CO,O,6
11,G,C,352
11,G,CG,15
11,G,CGO,6
11,G,CO,1
11,G,G,536
11,G,GO,7
11,G,H,358
11,G,HC,190
11,G,HCG,432
11,G,HCGO,2220
11,G,HCO,7
11,G,HG,13
11,G,HGO,2
11,G,HO,1
11,G,O,907
11,GO,C,2
11,GO,G,10
11,GO,H,4
11,GO,HC,3
11,GO,HCG,3
11,GO,HCGO,26
11,GO,O,7
11,H,C,299
11,H,CG,19
11,H,CGO,3
11,H,CO,2
11,H,G,341
11,H,GO,6
11,H,H,281
11,H,HC,76
11,H,HCG,333
11,H,HCGO,1611
11,H,HCO,2
11,H,HG,21
11,H,HGO,5
11,H,HO,4
11,H,O,740
11,HC,C,92
11,HC,CGO,2
11,HC,G,186
11,HC,GO,7
11,HC,H,91
11,HC,HC,70
11,HC,HCG,127
11,HC,HCGO,704
11,HC,HCO,3
11,HC,O,292
11,HCG,C,334
11,HCG,CG,16
11,HCG,CGO,4
11,HCG,CO,1
11,HCG,G,405
11,HCG,GO,2
11,HCG,H,343
11,HCG,HC,124
11,HCG,HCG,483
11,HCG,HCGO,2011
11,HCG,HCO,7
11,HCG,HG,12
11,HCG,HGO,6
11,HCG,HO,2
11,HCG,O,949
11,HCGO,C,1586
11,HCGO,CG,86
11,HCGO,CGO,19
11,HCGO,CO,12
11,HCGO,G,2214
11,HCGO,GO,24
11,HCGO,H,1607
11,HCGO,HC,686
11,HCGO,HCG,2082
11,HCGO,HCGO,10313
11,HCGO,HCO,46
11,HCGO,HG,76
11,HCGO,HGO,28
11,HCGO,HO,10
11,HCGO,O,4380
11,HCO,C,3
11,HCO,CG,1
11,HCO,CGO,1
11,HCO,G,13
11,HCO,H,4
11,HCO,HC,3
11,HCO,HCG,3
11,HCO,HCGO,32
11,HCO,HCO,1
11,HCO,O,18
11,HG,C,24
11,HG,G,18
11,HG,GO,1
11,HG,H,11
11,HG,HCG,15
11,HG,HCGO,80
11,HG,HCO,1
11,HG,HG,11
11,HG,O,29
11,HGO,C,5
11,HGO,G,3
11,HGO,H,1
11,HGO,HC,2
11,HGO,HCG,8
11,HGO,HCGO,17
11,HGO,O,12
11,HO,CGO,1
11,HO,G,2
11,HO,H,4
11,HO,HC,1
11,HO,HCG,5
11,HO,HCGO,8
11,HO,O,3
11,O,C,701
11,O,CG,28
11,O,CGO,9
11,O,CO,4
11,O,G,1002
11,O,GO,6
11,O,H,713
11,O,HC,312
11,O,HCG,908
11,O,HCGO,4417
11,O,HCO,18
11,O,HG,31
11,O,HGO,11
11,O,HO,5
11,O,O,2058
117,C,C,265
117,C,CG,15
117,C,CGO,5
117,C,CO,5
117,C,G,358
117,C,GO,4
117,C,H,265
117,C,HC,97
117,C,HCG,316
117,C,HCGO,1572
117,C,HCO,1
117,C,HG,22
117,C,HGO,2
117,C,HO,2
117,C,O,734
117,CG,C,19
117,CG,CG,6
117,CG,CO,1
117,CG,G,13
117,CG,H,23
117,CG,HC,3
117,CG,HCG,19
117,CG,HCGO,80
117,CG,HG,2
117,CG,O,32
117,CGO,C,1
117,CGO,G,3
117,CGO,H,6
117,CGO,HCG,2
117,CGO,HCGO,18
117,CGO,O,9
117,CO,C,6
117,CO,G,2
117,CO,H,2
117,CO,HCG,1
117,CO,HCGO,7
117,CO,HG,1
117,G,C,348
117,G,CG,24
117,G,CGO,3
117,G,CO,3
117,G,G,559
117,G,GO,4
117,G,H,348
117,G,HC,166
117,G,HCG,430
117,G,HCGO,2195
117,G,HCO,9
117,G,HG,18
117,G,HGO,4
117,G,HO,7
117,G,O,1048
117,GO,G,12
117,GO,H,5
117,GO,HC,4
117,GO,HCG,6
117,GO,HCGO,25
117,GO,O,13
117,H,C,292
117,H,CG,17
117,H,CGO,5
117,H,G,332
117,H,GO,6
117,H,H,298
117,H,HC,96
117,H,HCG,324
117,H,HCGO,1535
117,H,HCO,4
117,H,HG,10
117,H,HGO,2
117,H,HO,2
117,H,O,747
117,HC,C,69
117,HC,CG,1
117,HC,G,164
117,HC,GO,3
117,HC,H,98
117,HC,HC,74
117,HC,HCG,138
117,HC,HCGO,710
117,HC,HG,5
117,HC,HGO,1
117,HC,HO,1
117,HC,O,314
117,HCG,C,302
117,HCG,CG,12
117,HCG,CGO,5
117,HCG,G,441
117,HCG,GO,3
117,HCG,H,342
117,HCG,HC,147
117,HCG,HCG,448
117,HCG,HCGO,2038
117,HCG,HCO,9
117,HCG,HG,16
117,HCG,HGO,4
117,HCG,O,912
117,HCGO,C,1633
117,HCGO,CG,78
117,HCGO,CGO,19
117,HCGO,CO,8
117,HCGO,G,2296
117,HCGO,GO,19
117,HCGO,H,1590
117,HCGO,HC,672
117,HCGO,HCG,2080
117,HCGO,HCGO,10018
117,HCGO,HCO,31
117,HCGO,HG,80
117,HCGO,HGO,21
117,HCGO,HO,8
117,HCGO,O,4530
117,HCO,C,6
117,HCO,CG,1
117,HCO,G,10
117,HCO,GO,1
117,HCO,H,7
117,HCO,HC,3
117,HCO,HCG,5
117,HCO,HCGO,23
117,HCO,HG,1
117,HCO,HGO,1
117,HCO,O,23
117,HG,C,21
117,HG,CG,3
117,HG,CGO,1
117,HG,G,13
117,HG,H,17
117,HG,HC,3
117,HG,HCG,11
117,HG,HCGO,82
117,HG,HCO,1
117,HG,HG,5
117,HG,O,32
117,HGO,C,6
