distance,from,to,n
1,C,C,372
1,C,CG,25
1,C,CGO,5
1,C,CO,4
1,C,G,395
1,C,GO,4
1,C,H,362
1,C,HC,87
1,C,HCG,375
1,C,HCGO,1861
1,C,HCO,3
1,C,HG,40
1,C,HGO,1
1,C,HO,1
1,C,O,815
1,CG,C,24
1,CG,CG,11
1,CG,G,24
1,CG,H,29
1,CG,HCG,24
1,CG,HCGO,114
1,CG,O,48
1,CGO,C,5
1,CGO,CG,1
1,CGO,G,5
1,CGO,H,7
1,CGO,HCG,7
1,CGO,HCGO,22
1,CGO,HO,1
1,CGO,O,11
1,CO,C,5
1,CO,CG,1
1,CO,CO,1
1,CO,G,3
1,CO,HCG,2
1,CO,HCGO,10
1,CO,HG,1
1,CO,O,11
1,G,C,413
1,G,CG,19
1,G,CGO,5
1,G,CO,2
1,G,G,502
1,G,GO,2
1,G,H,382
1,G,HC,129
1,G,HCG,423
1,G,HCGO,2243
1,G,HCO,8
1,G,HG,22
1,G,HGO,9
1,G,HO,1
1,G,O,948
1,GO,C,7
1,GO,G,5
1,GO,H,3
1,GO,HC,3
1,GO,HCG,6
1,GO,HCGO,15
1,GO,O,13
1,H,C,340
1,H,CG,35
1,H,CGO,4
1,H,CO,1
1,H,G,397
1,H,H,348
1,H,HC,91
1,H,HCG,352
1,H,HCGO,1885
1,H,HCO,10
1,H,HG,17
1,H,HGO,3
1,H,HO,1
1,H,O,851
1,HC,C,76
1,HC,CGO,1
1,HC,G,124
1,HC,GO,1
1,HC,H,90
1,HC,HC,51
1,HC,HCG,60
1,HC,HCGO,457
1,HC,HCO,4
1,HC,HO,1
1,HC,O,169
1,HCG,C,385
1,HCG,CG,16
1,HCG,CGO,4
1,HCG,G,415
1,HCG,GO,6
1,HCG,H,364
1,HCG,HC,83
1,HCG,HCG,474
1,HCG,HCGO,1964
1,HCG,HCO,5
1,HCG,HG,13
1,HCG,HGO,7
1,HCG,HO,3
1,HCG,O,955
1,HCGO,C,1834
1,HCGO,CG,120
1,HCGO,CGO,23
1,HCGO,CO,15
1,HCGO,G,2205
