distance,from,to,n
1,C,C,323
1,C,CG,17
1,C,CGO,5
1,C,CO,2
1,C,G,381
1,C,GO,2
1,C,H,286
1,C,HC,83
1,C,HCG,335
1,C,HCGO,1712
1,C,HCO,4
1,C,HG,28
1,C,HGO,5
1,C,HO,1
1,C,O,739
1,CG,C,23
1,CG,CG,13
1,CG,CGO,1
1,CG,G,17
1,CG,H,31
1,CG,HC,1
1,CG,HCG,23
1,CG,HCGO,105
1,CG,HO,1
1,CG,O,48
1,CGO,C,2
1,CGO,G,3
1,CGO,H,2
1,CGO,HC,2
1,CGO,HCG,3
1,CGO,HCGO,23
1,CGO,HGO,1
1,CGO,O,10
1,CO,C,3
1,CO,G,4
1,CO,H,3
1,CO,HC,1
1,CO,HCG,6
1,CO,HCGO,10
1,CO,O,2
1,G,C,386
1,G,CG,19
1,G,CGO,7
1,G,CO,1
1,G,G,525
1,G,GO,6
1,G,H,366
1,G,HC,155
1,G,HCG,471
1,G,HCGO,2170
1,G,HCO,5
1,G,HG,17
1,G,HGO,1
1,G,HO,1
1,G,O,960
1,GO,C,1
1,GO,G,9
1,GO,H,3
1,GO,HC,3
1,GO,HCG,5
1,GO,HCGO,11
1,GO,O,8
1,H,C,316
1,H,CG,21
1,H,CGO,5
1,H,CO,1
1,H,G,331
1,H,GO,7
1,H,H,323
1,H,HC,78
1,H,HCG,349
1,H,HCGO,1709
1,H,HCO,5
1,H,HG,14
1,H,HGO,2
1,H,HO,2
1,H,O,770
1,HC,C,74
1,HC,G,163
1,HC,GO,1
1,HC,H,94
1,HC,HC,74
1,HC,HCG,110
1,HC,HCGO,596
1,HC,HCO,2
1,HC,HGO,2
1,HC,O,260
1,HCG,C,337
1,HCG,CG,13
1,HCG,CGO,2
1,HCG,CO,2
1,HCG,G,411
1,HCG,GO,6
1,HCG,H,312
1,HCG,HC,139
1,HCG,HCG,517
1,HCG,HCGO,2060
1,HCG,HCO,6
1,HCG,HG,15
1,HCG,HGO,4
1,HCG,HO,5
1,HCG,O,954
1,HCGO,C,1736
1,HCGO,CG,98
1,HCGO,CGO,28
1,HCGO,CO,13
1,HCGO,G,2242
1,HCGO,GO,20
1,HCGO,H,1598
1,HCGO,HC,602
1,HCGO,HCG,1914
1,HCGO,HCGO,10167
1,HCGO,HCO,29
1,HCGO,HG,90
1,HCGO,HGO,13
1,HCGO,HO,15
1,HCGO,O,4289
1,HCO,C,9
1,HCO,G,8
1,HCO,GO,1
1,HCO,H,4
1,HCO,HC,1
1,HCO,HCG,4
1,HCO,HCGO,40
1,HCO,HCO,1
1,HCO,O,10
1,HG,C,27
1,HG,CO,2
1,HG,G,11
1,HG,H,19
1,HG,HC,1
1,HG,HCG,16
1,HG,HCGO,100
1,HG,HCO,1
1,HG,HG,10
1,HG,HGO,2
1,HG,O,44
1,HGO,C,1
1,HGO,G,5
1,HGO,H,4
1,HGO,HC,2
1,HGO,HCG,4
1,HGO,HCGO,21
1,HGO,HGO,1
1,HGO,O,8
1,HO,C,3
1,HO,G,4
1,HO,H,3
1,HO,HCG,1
1,HO,HCGO,8
1,HO,O,7
1,O,C,755
1,O,CG,36
1,O,CGO,11
1,O,CO,8
1,O,G,958
1,O,GO,14
1,O,H,765
1,O,HC,241
1,O,HCG,984
1,O,HCGO,4252
1,O,HCO,19
1,O,HG,34
1,O,HGO,8
1,O,HO,6
1,O,O,1932
100000,C,C,269
100000,C,CG,17
100000,C,CGO,4
100000,C,CO,1
100000,C,G,387
100000,C,GO,2
100000,C,H,242
100000,C,HC,87
100000,C,HCG,329
100000,C,HCGO,1631
100000,C,HCO,6
100000,C,HG,18
100000,C,HGO,4
100000,C,HO,1
100000,C,O,739
100000,CG,C,14
100000,CG,CG,2
100000,CG,CGO,1
100000,CG,G,23
100000,CG,H,15
100000,CG,HC,9
100000,CG,HCG,23
100000,CG,HCGO,87
100000,CG,HCO,1
100000,CG,O,32
100000,CGO,C,6
100000,CGO,CO,1
100000,CGO,G,4
100000,CGO,H,2
100000,CGO,HC,3
100000,CGO,HCG,1
100000,CGO,HCGO,24
100000,CGO,HCO,1
100000,CGO,O,10
100000,CO,C,3
100000,CO,G,2
100000,CO,H,2
100000,CO,HCGO,9
100000,CO,O,2
100000,G,C,356
100000,G,CG,18
100000,G,CGO,7
100000,G,CO,3
100000,G,G,493
100000,G,GO,3
100000,G,H,381
100000,G,HC,140
100000,G,HCG,433
100000,G,HCGO,2226
100000,G,HCO,6
100000,G,HG,19
100000,G,HGO,5
100000,G,HO,2
100000,G,O,932
100000,GO,C,4
100000,GO,G,5
100000,GO,H,8
100000,GO,HC,2
100000,GO,HCG,6
100000,GO,HCGO,21
100000,GO,O,9
100000,H,C,305
100000,H,CG,15
100000,H,CGO,3
100000,H,G,375
100000,H,GO,2
100000,H,H,280
100000,H,HC,93
100000,H,HCG,350
100000,H,HCGO,1644
100000,H,HCO,9
100000,H,HG,8
100000,H,HGO,5
100000,H,HO,1
100000,H,O,711
100000,HC,C,95
100000,HC,CG,4
100000,HC,CO,1
100000,HC,G,148
100000,HC,GO,1
100000,HC,H,104
100000,HC,HC,37
100000,HC,HCG,136
100000,HC,HCGO,637
100000,HC,HG,7
100000,HC,HGO,1
100000,HC,HO,1
100000,HC,O,273
100000,HCG,C,375
100000,HCG,CG,19
100000,HCG,CGO,1
100000,HCG,CO,4
100000,HCG,G,428
100000,HCG,GO,1
100000,HCG,H,369
100000,HCG,HC,121
100000,HCG,HCG,411
100000,HCG,HCGO,1991
100000,HCG,HCO,4
100000,HCG,HG,16
100000,HCG,HGO,2
100000,HCG,HO,1
100000,HCG,O,855
100000,HCGO,C,1695
100000,HCGO,CG,86
100000,HCGO,CGO,20
100000,HCGO,CO,11
100000,HCGO,G,2115
100000,HCGO,GO,18
100000,HCGO,H,1662
100000,HCGO,HC,637
100000,HCGO,HCG,1997
100000,HCGO,HCGO,9876
100000,HCGO,HCO,31
100000,HCGO,HG,79
100000,HCGO,HGO,19
100000,HCGO,HO,12
100000,HCGO,O,4227
100000,HCO,C,2
100000,HCO,CGO,1
100000,HCO,G,3
100000,HCO,H,7
100000,HCO,HC,2
100000,HCO,HCG,7
100000,HCO,HCGO,33
100000,HCO,HCO,1
100000,HCO,O,20
100000,HG,C,18
100000,HG,CG,2
100000,HG,G,20
100000,HG,GO,1
100000,HG,H,14
100000,HG,HC,7
100000,HG,HCG,11
100000,HG,HCGO,99
100000,HG,HCO,1
100000,HG,O,39
100000,HGO,C,2
100000,HGO,G,5
100000,HGO,H,3
100000,HGO,HC,2
100000,HGO,HCG,2
100000,HGO,HCGO,22
100000,HGO,HG,1
100000,HGO,O,9
100000,HO,C,3
100000,HO,G,1
100000,HO,H,1
100000,HO,HCG,2
100000,HO,HCGO,16
100000,HO,O,5
100000,O,C,774
100000,O,CG,41
100000,O,CGO,18
100000,O,CO,6
100000,O,G,979
100000,O,GO,10
100000,O,H,765
100000,O,HC,258
100000,O,HCG,928
100000,O,HCGO,4349
100000,O,HCO,14
100000,O,HG,37
100000,O,HGO,9
100000,O,HO,3
100000,O,O,1915
11,C,C,317
11,C,CG,18
11,C,CGO,7
11,C,CO,4
11,C,G,395
11,C,GO,5
11,C,H,296
11,C,HC,67
11,C,HCG,365
11,C,HCGO,1730
11,C,HCO,3
11,C,HG,27
11,C,HGO,2
11,C,HO,1
11,C,O,739
11,CG,C,15
11,CG,CG,2
11,CG,CGO,3
11,CG,G,15
11,CG,H,30
11,CG,HC,1
11,CG,HCG,9
11,CG,HCGO,70
11,CG,O,43
11,CGO,C,2
11,CGO,G,3
11,CGO,H,6
11,CGO,HC,1
11,CGO,HCG,6
11,CGO,HCGO,22
11,CGO,HCO,1
11,CGO,HG,1
11,CGO,O,8
11,CO,C,2
11,CO,G,1
11,CO,HCG,1
11,CO,HCGO,9
11,CO,HG,1
11,CO,O,6
11,G,C,362
11,G,CG,31
11,G,CGO,4
11,G,CO,4
11,G,G,503
11,G,GO,8
11,G,H,391
11,G,HC,146
11,G,HCG,447
11,G,HCGO,2242
11,G,HCO,13
11,G,HG,14
11,G,HGO,5
11,G,HO,4
11,G,O,959
11,GO,C,1
11,GO,G,6
11,GO,H,4
11,GO,HC,5
11,GO,HCG,1
11,GO,HCGO,19
11,GO,HCO,1
11,GO,O,6
11,H,C,306
11,H,CG,21
11,H,CGO,1
11,H,CO,4
11,H,G,339
11,H,GO,4
11,H,H,330
11,H,HC,93
11,H,HCG,339
11,H,HCGO,1712
11,H,HCO,5
11,H,HG,22
11,H,HGO,4
11,H,HO,1
11,H,O,769
11,HC,C,94
11,HC,CG,1
11,HC,CGO,1
11,HC,G,154
11,HC,GO,3
11,HC,H,69
11,HC,HC,80
11,HC,HCG,97
11,HC,HCGO,609
11,HC,HCO,6
11,HC,HGO,1
11,HC,O,241
11,HCG,C,329
11,HCG,CG,17
11,HCG,CGO,2
11,HCG,CO,4
11,HCG,G,433
11,HCG,GO,3
11,HCG,H,335
11,HCG,HC,113
11,HCG,HCG,509
11,HCG,HCGO,2098
11,HCG,HG,18
11,HCG,HGO,3
11,HCG,O,991
11,HCGO,C,1687
11,HCGO,CG,78
11,HCGO,CGO,25
11,HCGO,CO,6
11,HCGO,G,2282
11,HCGO,GO,13
11,HCGO,H,1677
11,HCGO,HC,608
11,HCGO,HCG,2080
11,HCGO,HCGO,10043
11,HCGO,HCO,31
11,HCGO,HG,92
11,HCGO,HGO,24
11,HCGO,HO,16
11,HCGO,O,4359
11,HCO,C,10
11,HCO,G,10
11,HCO,GO,1
11,HCO,H,2
11,HCO,HCG,5
11,HCO,HCGO,32
11,HCO,HCO,1
11,HCO,O,14
11,HG,C,22
11,HG,G,15
11,HG,H,22
11,HG,HC,1
11,HG,HCG,15
11,HG,HCGO,83
11,HG,HG,10
11,HG,O,33
11,HGO,C,4
11,HGO,G,4
11,HGO,H,4
11,HGO,HCG,3
11,HGO,HCGO,17
11,HGO,O,8
11,HO,C,5
11,HO,CO,1
11,HO,G,2
11,HO,H,2
11,HO,HC,1
11,HO,HCG,4
11,HO,HCGO,11
11,HO,HO,2
11,HO,O,9
11,O,C,717
11,O,CG,35
11,O,CGO,12
11,O,CO,3
11,O,G,918
11,O,GO,8
11,O,H,713
11,O,HC,250
11,O,HCG,1001
11,O,HCGO,4286
11,O,HCO,12
11,O,HG,43
11,O,HGO,9
11,O,HO,6
11,O,O,1998
117,C,C,327
117,C,CG,15
117,C,CGO,2
117,C,CO,4
117,C,G,375
117,C,GO,3
117,C,H,292
117,C,HC,86
117,C,HCG,338
117,C,HCGO,1649
117,C,HCO,6
117,C,HG,29
117,C,HGO,4
117,C,HO,3
117,C,O,736
117,CG,C,18
117,CG,CG,3
117,CG,G,13
117,CG,GO,1
117,CG,H,20
117,CG,HC,1
117,CG,HCG,16
117,CG,HCGO,96
117,CG,O,38
117,CGO,C,1
117,CGO,G,3
117,CGO,GO,1
117,CGO,H,3
117,CGO,HC,3
117,CGO,HCG,5
117,CGO,HCGO,22
117,CGO,HGO,1
117,CGO,O,9
117,CO,G,4
117,CO,H,3
117,CO,HCG,4
117,CO,HCGO,7
117,CO,O,4
117,G,C,334
117,G,CG,16
117,G,CGO,6
117,G,CO,3
117,G,G,488
117,G,GO,7
117,G,H,367
117,G,HC,125
117,G,HCG,420
117,G,HCGO,2205
117,G,HCO,8
117,G,HG,20
117,G,HGO,5
117,G,HO,5
117,G,O,974
117,GO,C,5
117,GO,CG,1
117,GO,CGO,1
117,GO,G,5
117,GO,H,2
117,GO,HC,6
117,GO,HCG,3
117,GO,HCGO,17
117,GO,HCO,1
117,GO,O,7
117,H,C,311
117,H,CG,23
117,H,CGO,2
117,H,G,370
117,H,GO,3
117,H,H,322
117,H,HC,94
117,H,HCG,334
117,H,HCGO,1671
117,H,HCO,4
117,H,HG,11
117,H,HGO,5
117,H,O,713
117,HC,C,82
117,HC,CG,3
117,HC,CGO,1
117,HC,G,158
117,HC,GO,1
117,HC,H,98
117,HC,HC,56
117,HC,HCG,109
117,HC,HCGO,593
117,HC,HCO,3
117,HC,HG,3
117,HC,O,262
117,HCG,C,339
117,HCG,CG,14
117,HCG,CGO,5
117,HCG,CO,5
117,HCG,G,463
117,HCG,GO,3
117,HCG,H,345
117,HCG,HC,113
117,HCG,HCG,455
117,HCG,HCGO,2116
117,HCG,HCO,10
117,HCG,HG,16
117,HCG,HGO,5
117,HCG,HO,6
117,HCG,O,901
117,HCGO,C,1623
117,HCGO,CG,101
117,HCGO,CGO,22
117,HCGO,CO,7
117,HCGO,G,2191
