distance,from,to,n
1,C,C,301
1,C,CG,20
1,C,CGO,5
1,C,CO,3
1,C,G,356
1,C,GO,4
1,C,H,277
1,C,HC,88
1,C,HCG,314
1,C,HCGO,1698
1,C,HCO,6
1,C,HG,15
1,C,HGO,4
1,C,O,738
1,CG,C,18
1,CG,CG,11
1,CG,G,18
1,CG,H,24
1,CG,HCG,15
1,CG,HCGO,77
1,CG,HGO,1
1,CG,O,38
1,CGO,C,2
1,CGO,G,8
1,CGO,H,7
1,CGO,HCG,3
1,CGO,HCGO,24
1,CGO,O,8
1,CO,C,3
1,CO,G,1
1,CO,H,8
1,CO,HCG,1
1,CO,HCGO,11
1,CO,HG,1
1,CO,O,6
1,G,C,361
1,G,CG,19
1,G,CGO,4
1,G,CO,2
1,G,G,572
1,G,GO,7
1,G,H,366
1,G,HC,171
1,G,HCG,455
1,G,HCGO,2207
1,G,HCO,8
1,G,HG,18
1,G,HGO,8
1,G,HO,2
1,G,O,980
1,GO,C,7
1,GO,G,3
1,GO,H,5
1,GO,HC,3
1,GO,HCG,4
1,GO,HCGO,18
1,GO,O,10
1,H,C,313
1,H,CG,24
1,H,CGO,1
1,H,CO,4
1,H,G,380
1,H,GO,3
1,H,H,320
1,H,HC,105
1,H,HCG,340
1,H,HCGO,1676
1,H,HCO,8
1,H,HG,23
1,H,HGO,2
1,H,HO,4
1,H,O,699
1,HC,C,110
1,HC,CGO,1
1,HC,G,174
1,HC,GO,3
1,HC,H,86
1,HC,HC,75
1,HC,HCG,123
1,HC,HCGO,639
1,HC,HCO,6
1,HC,HG,1
1,HC,HGO,1
1,HC,HO,1
1,HC,O,301
1,HCG,C,354
1,HCG,CG,12
1,HCG,CGO,2
1,HCG,CO,4
1,HCG,G,434
1,HCG,GO,3
1,HCG,H,310
1,HCG,HC,120
1,HCG,HCG,483
1,HCG,HCGO,1997
1,HCG,HCO,6
1,HCG,HG,12
1,HCG,HGO,4
1,HCG,HO,1
1,HCG,O,888
1,HCGO,C,1610
1,HCGO,CG,71
1,HCGO,CGO,23
1,HCGO,CO,5
1,HCGO,G,2187
1,HCGO,GO,21
1,HCGO,H,1563
1,HCGO,HC,680
1,HCGO,HCG,2034
1,HCGO,HCGO,10107
1,HCGO,HCO,30
1,HCGO,HG,70
1,HCGO,HGO,17
1,HCGO,HO,12
1,HCGO,O,4321
1,HCO,C,10
1,HCO,G,10
1,HCO,H,5
1,HCO,HC,2
1,HCO,HCG,7
1,HCO,HCGO,31
1,HCO,HCO,1
1,HCO,O,11
1,HG,C,21
1,HG,CO,2
1,HG,G,16
1,HG,H,12
1,HG,HC,1
1,HG,HCG,6
1,HG,HCGO,70
1,HG,HG,4
1,HG,O,38
1,HGO,C,5
1,HGO,CG,1
1,HGO,G,7
1,HGO,H,2
1,HGO,HC,1
1,HGO,HCG,1
1,HGO,HCGO,16
1,HGO,HG,1
1,HGO,O,10
1,HO,CG,2
1,HO,H,2
1,HO,HC,1
1,HO,HCG,2
1,HO,HCGO,10
1,HO,O,3
1,O,C,699
1,O,CG,37
1,O,CGO,7
1,O,CO,5
1,O,G,932
1,O,GO,8
1,O,H,677
1,O,HC,294
1,O,HCG,930
1,O,HCGO,4466
1,O,HCO,18
1,O,HG,31
1,O,HGO,12
1,O,HO,5
1,O,O,1953
100000,C,C,240
100000,C,CG,16
100000,C,CGO,1
100000,C,CO,2
100000,C,G,378
100000,C,GO,6
100000,C,H,279
100000,C,HC,99
100000,C,HCG,346
100000,C,HCGO,1663
100000,C,HCO,6
100000,C,HG,12
100000,C,HGO,2
100000,C,HO,1
100000,C,O,653
100000,CG,C,21
100000,CG,CG,2
100000,CG,G,11
100000,CG,H,12
100000,CG,HC,6
100000,CG,HCG,16
100000,CG,HCGO,97
100000,CG,HG,1
100000,CG,HO,1
100000,CG,O,32
100000,CGO,C,5
100000,CGO,G,6
100000,CGO,H,7
100000,CGO,HC,1
100000,CGO,HCG,4
100000,CGO,HCGO,19
100000,CGO,O,8
100000,CO,G,3
100000,CO,H,3
100000,CO,HC,1
100000,CO,HCG,2
100000,CO,HCGO,12
100000,CO,O,3
100000,G,C,340
100000,G,CG,15
100000,G,CGO,6
100000,G,CO,1
100000,G,G,498
100000,G,GO,9
100000,G,H,351
100000,G,HC,135
100000,G,HCG,462
100000,G,HCGO,2222
100000,G,HCO,6
100000,G,HG,17
100000,G,HGO,4
100000,G,HO,2
100000,G,O,950
100000,GO,C,6
100000,GO,G,7
100000,GO,H,5
100000,GO,HC,2
100000,GO,HCG,9
100000,GO,HCGO,23
100000,GO,O,6
100000,H,C,252
100000,H,CG,17
100000,H,CGO,3
100000,H,CO,3
100000,H,G,377
100000,H,GO,3
100000,H,H,282
100000,H,HC,114
100000,H,HCG,318
100000,H,HCGO,1617
100000,H,HCO,13
100000,H,HG,11
100000,H,HO,2
100000,H,O,709
100000,HC,C,104
100000,HC,CG,4
100000,HC,CGO,4
100000,HC,CO,3
100000,HC,G,145
100000,HC,H,123
100000,HC,HC,36
100000,HC,HCG,139
100000,HC,HCGO,692
100000,HC,HCO,2
100000,HC,HG,5
100000,HC,HO,2
100000,HC,O,326
100000,HCG,C,348
100000,HCG,CG,16
100000,HCG,CGO,5
100000,HCG,CO,4
100000,HCG,G,431
100000,HCG,GO,7
100000,HCG,H,287
100000,HCG,HC,138
100000,HCG,HCG,419
100000,HCG,HCGO,2007
100000,HCG,HCO,6
100000,HCG,HG,19
100000,HCG,HGO,7
100000,HCG,HO,1
100000,HCG,O,835
100000,HCGO,C,1609
100000,HCGO,CG,86
100000,HCGO,CGO,19
100000,HCGO,CO,9
100000,HCGO,G,2212
100000,HCGO,GO,19
100000,HCGO,H,1585
100000,HCGO,HC,674
100000,HCGO,HCG,2052
100000,HCGO,HCGO,9808
100000,HCGO,HCO,31
100000,HCGO,HG,71
100000,HCGO,HGO,23
100000,HCGO,HO,7
100000,HCGO,O,4372
100000,HCO,C,7
100000,HCO,G,4
100000,HCO,H,9
100000,HCO,HC,2
100000,HCO,HCG,8
100000,HCO,HCGO,38
100000,HCO,O,10
100000,HG,C,14
100000,HG,CG,3
100000,HG,G,16
100000,HG,GO,1
100000,HG,H,9
100000,HG,HC,5
100000,HG,HCG,13
100000,HG,HCGO,79
100000,HG,HG,1
100000,HG,O,35
100000,HGO,C,2
100000,HGO,G,2
100000,HGO,H,3
100000,HGO,HCG,4
100000,HGO,HCGO,26
100000,HGO,O,8
100000,HO,G,2
100000,HO,H,2
100000,HO,HCG,2
100000,HO,HCGO,13
100000,HO,HG,1
100000,HO,O,4
100000,O,C,702
100000,O,CG,34
100000,O,CGO,4
100000,O,CO,3
100000,O,G,986
100000,O,GO,12
100000,O,H,739
100000,O,HC,305
100000,O,HCG,925
100000,O,HCGO,4447
100000,O,HCO,16
100000,O,HG,40
100000,O,HGO,11
100000,O,HO,1
100000,O,O,1857
11,C,C,300
11,C,CG,13
11,C,CGO,5
11,C,CO,2
11,C,G,326
11,C,GO,6
11,C,H,275
11,C,HC,91
11,C,HCG,324
11,C,HCGO,1741
11,C,HCO,9
11,C,HG,18
11,C,HO,1
11,C,O,732
11,CG,C,14
11,CG,CG,11
11,CG,CGO,1
11,CG,G,16
11,CG,H,20
11,CG,HCG,14
11,CG,HCGO,76
11,CG,HG,1
11,CG,HO,2
11,CG,O,43
11,CGO,C,2
11,CGO,G,5
11,CGO,H,4
11,CGO,HCG,6
11,CGO,HCGO,21
11,CGO,O,5
11,CO,C,3
11,CO,CGO,1
11,CO,G,4
11,CO,H,4
11,CO,HCGO,8
11,CO,O,5
11,G,C,360
11,G,CG,18
11,G,CGO,2
11,G,CO,2
11,G,G,526
11,G,GO,6
11,G,H,419
11,G,HC,180
11,G,HCG,416
11,G,HCGO,2216
11,G,HCO,11
11,G,HG,12
11,G,HGO,5
11,G,HO,2
11,G,O,978
11,GO,C,5
11,GO,G,9
11,GO,H,2
11,GO,HC,2
11,GO,HCG,6
11,GO,HCGO,17
11,GO,HG,1
11,GO,O,10
11,H,C,266
11,H,CG,18
11,H,CGO,2
11,H,G,351
11,H,GO,5
11,H,H,294
11,H,HC,109
11,H,HCG,323
11,H,HCGO,1687
11,H,HCO,4
11,H,HG,17
11,H,HGO,3
11,H,HO,2
11,H,O,731
11,HC,C,90
11,HC,CG,2
11,HC,CGO,1
11,HC,G,187
11,HC,GO,4
11,HC,H,74
11,HC,HC,93
11,HC,HCG,110
11,HC,HCGO,661
11,HC,HCO,4
11,HC,HGO,1
11,HC,O,259
11,HCG,C,317
11,HCG,CG,16
11,HCG,CGO,4
11,HCG,CO,5
11,HCG,G,413
11,HCG,GO,4
11,HCG,H,353
11,HCG,HC,118
11,HCG,HCG,489
11,HCG,HCGO,1992
11,HCG,HCO,3
11,HCG,HG,8
11,HCG,HO,1
11,HCG,O,952
11,HCGO,C,1647
11,HCGO,CG,77
11,HCGO,CGO,20
11,HCGO,CO,12
11,HCGO,G,2170
11,HCGO,GO,23
11,HCGO,H,1623
11,HCGO,HC,733
11,HCGO,HCG,1976
11,HCGO,HCGO,10140
11,HCGO,HCO,39
11,HCGO,HG,95
11,HCGO,HGO,16
11,HCGO,HO,18
11,HCGO,O,4326
11,HCO,C,3
11,HCO,G,16
11,HCO,GO,1
11,HCO,H,6
11,HCO,HC,5
11,HCO,HCG,9
11,HCO,HCGO,37
11,HCO,HCO,3
11,HCO,O,15
11,HG,C,19
11,HG,CG,1
11,HG,G,9
11,HG,H,8
11,HG,HCG,11
11,HG,HCGO,71
11,HG,HG,10
11,HG,HGO,1
11,HG,HO,1
11,HG,O,25
11,HGO,C,7
11,HGO,G,9
11,HGO,H,7
11,HGO,HC,2
11,HGO,HCG,3
11,HGO,HCGO,19
11,HGO,HCO,1
11,HGO,O,11
11,HO,C,1
11,HO,G,2
11,HO,H,2
11,HO,HCG,1
11,HO,HCGO,6
11,HO,O,8
11,O,C,694
11,O,CG,35
11,O,CGO,9
11,O,CO,7
11,O,G,960
11,O,GO,14
11,O,H,694
11,O,HC,327
11,O,HCG,959
11,O,HCGO,4450
11,O,HCO,13
11,O,HG,28
11,O,HGO,8
11,O,HO,1
11,O,O,1952
117,C,C,284
117,C,CG,17
117,C,CGO,2
117,C,CO,3
117,C,G,366
117,C,GO,5
117,C,H,292
117,C,HC,99
117,C,HCG,336
117,C,HCGO,1658
117,C,HCO,5
117,C,HG,18
117,C,HGO,3
117,C,HO,2
117,C,O,746
117,CG,C,8
117,CG,CG,12
117,CG,CGO,1
