distance,from,to,n
1,C,C,316
1,C,CG,10
1,C,CGO,6
1,C,CO,2
1,C,G,365
1,C,GO,5
1,C,H,317
1,C,HC,94
1,C,HCG,315
1,C,HCGO,1720
1,C,HCO,4
1,C,HG,29
1,C,HGO,6
1,C,O,792
1,CG,C,21
1,CG,CG,11
1,CG,G,14
1,CG,H,17
1,CG,HCG,16
1,CG,HCGO,92
1,CG,O,36
1,CGO,C,6
1,CGO,G,8
1,CGO,H,7
1,CGO,HCG,1
1,CGO,HCGO,12
1,CGO,HGO,1
1,CGO,O,10
1,CO,C,4
1,CO,G,1
1,CO,H,1
1,CO,HC,1
1,CO,HCG,1
1,CO,HCGO,8
1,CO,O,5
1,G,C,382
1,G,CG,17
1,G,CGO,8
1,G,CO,4
1,G,G,528
1,G,GO,14
1,G,H,367
1,G,HC,176
1,G,HCG,429
1,G,HCGO,2263
1,G,HCO,14
1,G,HG,13
1,G,HGO,5
1,G,HO,2
1,G,O,969
1,GO,C,3
1,GO,G,8
1,GO,GO,1
1,GO,H,3
1,GO,HC,6
1,GO,HCG,3
1,GO,HCGO,30
1,GO,O,13
1,H,C,294
1,H,CG,22
1,H,CGO,7
1,H,G,391
1,H,GO,5
1,H,H,318
1,H,HC,94
1,H,HCG,337
1,H,HCGO,1619
1,H,HCO,2
1,H,HG,21
1,H,HGO,4
1,H,HO,1
1,H,O,767
1,HC,C,89
1,HC,G,170
1,HC,GO,2
1,HC,H,77
1,HC,HC,82
1,HC,HCG,102
1,HC,HCGO,640
1,HC,HCO,5
1,HC,O,270
1,HCG,C,316
1,HCG,CG,13
1,HCG,CGO,7
1,HCG,CO,6
1,HCG,G,440
1,HCG,GO,7
1,HCG,H,323
1,HCG,HC,118
1,HCG,HCG,475
1,HCG,HCGO,1904
1,HCG,HCO,3
1,HCG,HG,8
1,HCG,HGO,2
1,HCG,HO,2
1,HCG,O,908
1,HCGO,C,1640
1,HCGO,CG,80
1,HCGO,CGO,21
1,HCGO,CO,9
1,HCGO,G,2243
1,HCGO,GO,13
1,HCGO,H,1656
1,HCGO,HC,619
1,HCGO,HCG,2031
1,HCGO,HCGO,10162
1,HCGO,HCO,31
1,HCGO,HG,90
1,HCGO,HGO,20
1,HCGO,HO,10
1,HCGO,O,4355
1,HCO,C,4
1,HCO,CG,1
1,HCO,G,7
1,HCO,H,3
1,HCO,HC,1
1,HCO,HCG,8
1,HCO,HCGO,28
1,HCO,HG,1
1,HCO,O,20
1,HG,C,33
1,HG,G,13
1,HG,H,15
1,HG,HC,2
1,HG,HCG,10
1,HG,HCGO,97
1,HG,HCO,1
1,HG,HG,8
1,HG,HGO,1
1,HG,O,40
1,HGO,C,7
1,HGO,CG,1
1,HGO,G,7
1,HGO,H,5
1,HGO,HC,2
1,HGO,HCG,8
1,HGO,HCGO,14
1,HGO,O,8
1,HO,C,1
1,HO,G,3
1,HO,HC,1
1,HO,HCG,4
1,HO,HCGO,7
1,HO,O,2
1,O,C,735
1,O,CG,29
1,O,CGO,13
1,O,CO,6
1,O,G,967
1,O,GO,11
1,O,H,777
1,O,HC,249
1,O,HCG,875
1,O,HCGO,4320
1,O,HCO,18
1,O,HG,37
1,O,HGO,11
1,O,HO,3
1,O,O,1979
100000,C,C,290
100000,C,CG,14
100000,C,CGO,5
100000,C,CO,3
100000,C,G,363
100000,C,GO,3
100000,C,H,302
100000,C,HC,108
100000,C,HCG,348
100000,C,HCGO,1712
100000,C,HCO,8
100000,C,HG,14
100000,C,HGO,4
100000,C,HO,1
100000,C,O,736
100000,CG,C,12
100000,CG,CG,1
100000,CG,G,24
100000,CG,H,16
100000,CG,HC,5
100000,CG,HCG,18
100000,CG,HCGO,91
100000,CG,HCO,1
100000,CG,HG,1
100000,CG,HGO,1
100000,CG,O,36
100000,CGO,C,3
100000,CGO,G,2
100000,CGO,H,4
100000,CGO,HC,2
100000,CGO,HCG,3
100000,CGO,HCGO,27
100000,CGO,O,8
100000,CO,C,1
100000,CO,G,4
100000,CO,H,5
100000,CO,HCG,1
100000,CO,HCGO,7
100000,CO,HG,1
100000,CO,O,4
100000,G,C,373
100000,G,CG,17
100000,G,CGO,2
100000,G,CO,2
100000,G,G,471
100000,G,GO,9
100000,G,H,363
100000,G,HC,127
100000,G,HCG,448
100000,G,HCGO,2254
100000,G,HCO,4
100000,G,HG,19
100000,G,HGO,5
100000,G,HO,3
100000,G,O,991
100000,GO,C,4
100000,GO,G,6
100000,GO,H,8
100000,GO,HC,3
100000,GO,HCG,6
100000,GO,HCGO,23
100000,GO,O,12
100000,H,C,311
100000,H,CG,13
100000,H,CGO,4
100000,H,CO,1
100000,H,G,438
100000,H,GO,5
100000,H,H,290
100000,H,HC,117
100000,H,HCG,305
100000,H,HCGO,1624
100000,H,HCO,3
100000,H,HG,18
100000,H,HGO,3
100000,H,O,732
100000,HC,C,104
100000,HC,CG,3
100000,HC,CGO,4
100000,HC,CO,1
100000,HC,G,147
100000,HC,H,108
100000,HC,HC,45
100000,HC,HCG,123
100000,HC,HCGO,640
100000,HC,HCO,3
100000,HC,HG,3
100000,HC,HGO,1
100000,HC,O,250
100000,HCG,C,350
100000,HCG,CG,13
100000,HCG,CGO,3
100000,HCG,G,472
100000,HCG,GO,7
100000,HCG,H,343
100000,HCG,HC,130
100000,HCG,HCG,377
100000,HCG,HCGO,2025
100000,HCG,HCO,4
100000,HCG,HG,17
100000,HCG,HGO,3
100000,HCG,HO,3
100000,HCG,O,881
100000,HCGO,C,1633
100000,HCGO,CG,97
100000,HCGO,CGO,23
100000,HCGO,CO,3
100000,HCGO,G,2281
100000,HCGO,GO,33
100000,HCGO,H,1655
100000,HCGO,HC,642
100000,HCGO,HCG,2008
100000,HCGO,HCGO,10064
100000,HCGO,HCO,39
100000,HCGO,HG,93
100000,HCGO,HGO,21
100000,HCGO,HO,12
100000,HCGO,O,4319
100000,HCO,C,7
100000,HCO,G,5
100000,HCO,GO,1
100000,HCO,H,2
100000,HCO,HC,1
100000,HCO,HCG,5
100000,HCO,HCGO,35
100000,HCO,O,14
100000,HG,C,19
100000,HG,CG,2
100000,HG,G,23
100000,HG,H,14
100000,HG,HC,7
100000,HG,HCG,16
100000,HG,HCGO,83
100000,HG,HG,1
100000,HG,O,40
100000,HGO,C,5
100000,HGO,G,2
100000,HGO,H,3
100000,HGO,HCG,5
100000,HGO,HCGO,19
100000,HGO,O,9
100000,HO,C,1
100000,HO,CG,1
100000,HO,G,3
100000,HO,H,1
100000,HO,HC,2
100000,HO,HCG,2
100000,HO,HCGO,14
100000,HO,O,1
100000,O,C,735
100000,O,CG,34
100000,O,CGO,6
100000,O,CO,10
100000,O,G,1031
100000,O,GO,13
100000,O,H,766
100000,O,HC,264
100000,O,HCG,939
100000,O,HCGO,4432
100000,O,HCO,10
100000,O,HG,42
100000,O,HGO,4
100000,O,HO,3
100000,O,O,1901
11,C,C,307
11,C,CG,16
11,C,CGO,5
11,C,CO,1
11,C,G,386
11,C,GO,3
11,C,H,278
11,C,HC,98
11,C,HCG,331
11,C,HCGO,1678
11,C,HCO,4
11,C,HG,31
11,C,HGO,8
11,C,HO,1
11,C,O,768
11,CG,C,15
11,CG,CG,8
11,CG,CGO,1
11,CG,G,20
11,CG,H,21
11,CG,HCG,16
11,CG,HCGO,91
11,CG,HCO,1
11,CG,HO,1
11,CG,O,37
11,CGO,C,2
11,CGO,CG,1
11,CGO,G,5
11,CGO,H,6
11,CGO,HC,3
11,CGO,HCG,4
11,CGO,HCGO,20
11,CGO,O,14
11,CO,C,1
11,CO,G,3
11,CO,H,3
11,CO,HCG,2
11,CO,HCGO,13
11,CO,O,5
11,G,C,370
11,G,CG,13
11,G,CGO,7
11,G,CO,3
11,G,G,556
11,G,GO,7
11,G,H,408
11,G,HC,176
11,G,HCG,418
11,G,HCGO,2222
11,G,HCO,11
11,G,HG,10
11,G,HGO,2
11,G,HO,4
11,G,O,998
11,GO,C,9
11,GO,G,9
11,GO,GO,1
11,GO,H,1
11,GO,HC,4
11,GO,HCG,1
11,GO,HCGO,28
11,GO,HG,1
11,GO,O,8
11,H,C,287
11,H,CG,27
11,H,CGO,2
11,H,CO,3
11,H,G,383
11,H,GO,5
11,H,H,319
11,H,HC,96
11,H,HCG,353
11,H,HCGO,1633
11,H,HCO,3
11,H,HG,18
11,H,HGO,3
11,H,HO,1
11,H,O,787
11,HC,C,92
11,HC,CG,1
11,HC,CGO,2
11,HC,G,175
11,HC,GO,6
11,HC,H,110
11,HC,HC,84
11,HC,HCG,105
11,HC,HCGO,600
11,HC,HCO,5
11,HC,O,312
11,HCG,C,307
11,HCG,CG,20
11,HCG,CGO,7
11,HCG,G,423
11,HCG,GO,6
11,HCG,H,308
11,HCG,HC,94
11,HCG,HCG,446
11,HCG,HCGO,2016
11,HCG,HCO,7
11,HCG,HG,12
11,HCG,HGO,2
11,HCG,HO,1
11,HCG,O,920
11,HCGO,C,1641
11,HCGO,CG,98
11,HCGO,CGO,27
11,HCGO,CO,11
11,HCGO,G,2221
11,HCGO,GO,23
11,HCGO,H,1650
11,HCGO,HC,658
11,HCGO,HCG,1947
11,HCGO,HCGO,10222
11,HCGO,HCO,35
11,HCGO,HG,94
11,HCGO,HGO,21
11,HCGO,HO,10
11,HCGO,O,4376
11,HCO,C,8
11,HCO,CGO,1
11,HCO,G,4
11,HCO,H,9
11,HCO,HC,3
11,HCO,HCG,6
11,HCO,HCGO,40
11,HCO,O,17
11,HG,C,26
11,HG,CO,1
11,HG,G,13
11,HG,H,21
11,HG,HCG,8
11,HG,HCGO,100
11,HG,HG,8
11,HG,HGO,1
11,HG,HO,1
11,HG,O,34
11,HGO,C,6
11,HGO,G,3
11,HGO,H,3
11,HGO,HC,1
11,HGO,HCG,4
11,HGO,HCGO,16
11,HGO,O,7
11,HO,C,3
11,HO,G,1
11,HO,H,6
11,HO,HC,1
11,HO,HCG,2
11,HO,HCGO,13
11,HO,HG,1
11,HO,O,6
11,O,C,760
11,O,CG,28
11,O,CGO,15
11,O,CO,6
11,O,G,984
11,O,GO,11
11,O,H,752
11,O,HC,259
11,O,HCG,992
11,O,HCGO,4321
11,O,HCO,13
11,O,HG,30
11,O,HGO,12
11,O,HO,8
11,O,O,1961
117,C,C,302
117,C,CG,13
117,C,CGO,13
117,C,CO,3
117,C,G,387
117,C,GO,5
117,C,H,307
117,C,HC,104
117,C,HCG,346
117,C,HCGO,1717
117,C,HCO,6
117,C,HG,22
117,C,HGO,2
117,C,HO,4
117,C,O,801
117,CG,C,19
117,CG,CG,4
117,CG,CGO,1
117,CG,G,21
117,CG,H,21
117,CG,HC,4
117,CG,HCG,13
117,CG,HCGO,89
117,CG,HCO,2
117,CG,HO,1
117,CG,O,36
117,CGO,C,3
117,CGO,G,4
117,CGO,H,4
117,CGO,HCG,3
117,CGO,HCGO,21
117,CGO,O,7
117,CO,C,2
117,CO,G,1
117,CO,GO,1
117,CO,H,3
117,CO,HCG,2
117,CO,HCGO,7
117,CO,HG,1
117,CO,O,6
117,G,C,385
117,G,CG,27
117,G,CGO,3
117,G,CO,5
117,G,G,506
117,G,GO,3
117,G,H,362
117,G,HC,145
117,G,HCG,424
117,G,HCGO,2215
117,G,HCO,8
117,G,HG,14
117,G,HGO,4
117,G,HO,2
117,G,O,1020
117,GO,C,4
117,GO,G,7
117,GO,H,3
117,GO,HC,5
117,GO,HCG,3
117,GO,HCGO,23
117,GO,O,11
117,H,C,294
117,H,CG,23
117,H,CGO,1
117,H,CO,1
117,H,G,370
117,H,GO,8
117,H,H,322
117,H,HC,87
117,H,HCG,334
117,H,HCGO,1649
117,H,HCO,1
117,H,HG,14
117,H,HGO,3
117,H,HO,4
117,H,O,769
117,HC,C,90
117,HC,CG,2
117,HC,CGO,1
117,HC,CO,1
117,HC,G,170
117,HC,GO,3
117,HC,H,83
117,HC,HC,57
117,HC,HCG,101
117,HC,HCGO,606
117,HC,HCO,1
117,HC,HG,1
117,HC,HGO,2
117,HC,O,290
117,HCG,C,307
117,HCG,CG,6
117,HCG,CGO,7
117,HCG,G,441
117,HCG,GO,2
117,HCG,H,337
117,HCG,HC,125
117,HCG,HCG,481
117,HCG,HCGO,2024
117,HCG,HCO,5
117,HCG,HG,14
117,HCG,HGO,5
117,HCG,HO,3
117,HCG,O,920
117,HCGO,C,1767
117,HCGO,CG,102
117,HCGO,CGO,21
117,HCGO,CO,8
117,HCGO,G,2237
117,HCGO,GO,19
117,HCGO,H,1672
117,HCGO,HC,649
117,HCGO,HCG,1918
117,HCGO,HCGO,9837
117,HCGO,HCO,35
117,HCGO,HG,95
117,HCGO,HGO,18
117,HCGO,HO,7
117,HCGO,O,4310
117,HCO,C,11
117,HCO,G,10
117,HCO,H,9
117,HCO,HC,1
117,HCO,HCG,8
117,HCO,HCGO,31
117,HCO,HCO,1
117,HCO,O,11
117,HG,C,24
117,HG,CG,1
117,HG,G,16
117,HG,H,17
117,HG,HC,1
117,HG,HCG,17
117,HG,HCGO,85
117,HG,HG,5
117,HG,O,42
117,HGO,C,5
117,HGO,CG,1
117,HGO,G,4
117,HGO,H,4
117,HGO,HCG,4
117,HGO,HCGO,19
117,HGO,O,9
117,HO,C,3
117,HO,CG,1
117,HO,G,3
117,HO,H,1
117,HO,HC,2
117,HO,HCG,2
117,HO,HCGO,11
117,HO,O,4
117,O,C,738
117,O,CG,41
117,O,CGO,9
117,O,CO,2
117,O,G,984
117,O,GO,8
117,O,H,734
117,O,HC,281
117,O,HCG,953
117,O,HCGO,4325
117,O,HCO,10
117,O,HG,40
117,O,HGO,7
117,O,HO,3
117,O,O,1997
1269,C,C,315
1269,C,CG,8
1269,C,CGO,3
1269,C,CO,3
1269,C,G,396
1269,C,GO,4
1269,C,H,292
1269,C,HC,104
1269,C,HCG,372
1269,C,HCGO,1644
1269,C,HCO,6
1269,C,HG,14
1269,C,HGO,1
1269,C,HO,1
1269,C,O,651
1269,CG,C,15
1269,CG,CG,1
1269,CG,CO,1
1269,CG,G,17
1269,CG,H,14
1269,CG,HC,3
1269,CG,HCG,23
1269,CG,HCGO,94
1269,CG,O,42
1269,CGO,C,7
1269,CGO,CG,1
1269,CGO,G,4
1269,CGO,H,6
1269,CGO,HC,3
1269,CGO,HCG,3
1269,CGO,HCGO,22
1269,CGO,O,10
1269,CO,C,2
1269,CO,G,3
1269,CO,H,2
1269,CO,HC,2
1269,CO,HCG,2
1269,CO,HCGO,14
1269,CO,O,7
1269,G,C,411
1269,G,CG,16
1269,G,CGO,6
1269,G,CO,3
1269,G,G,475
1269,G,GO,10
1269,G,H,424
1269,G,HC,140
1269,G,HCG,448
