distance,from,to,n
1,C,C,291
1,C,CG,16
1,C,CGO,5
1,C,CO,5
1,C,G,360
1,C,GO,1
1,C,H,279
1,C,HC,89
1,C,HCG,315
1,C,HCGO,1628
1,C,HCO,2
1,C,HG,24
1,C,HGO,3
1,C,HO,3
1,C,O,721
1,CG,C,12
1,CG,CG,6
1,CG,CGO,1
1,CG,G,8
1,CG,GO,1
1,CG,H,22
1,CG,HCG,8
1,CG,HCGO,87
1,CG,O,38
1,CGO,C,4
1,CGO,CG,1
1,CGO,G,3
1,CGO,HCG,2
1,CGO,HCGO,23
1,CGO,O,7
1,CO,C,4
1,CO,G,2
1,CO,H,1
1,CO,HC,3
1,CO,HCG,3
1,CO,HCGO,6
1,CO,O,4
1,G,C,337
1,G,CG,17
1,G,CGO,4
1,G,CO,2
1,G,G,519
1,G,GO,6
1,G,H,352
1,G,HC,179
1,G,HCG,429
1,G,HCGO,2275
1,G,HCO,11
1,G,HG,19
1,G,HGO,10
1,G,HO,2
1,G,O,981
1,GO,C,1
1,GO,G,9
1,GO,H,4
1,GO,HC,7
1,GO,HCG,4
1,GO,HCGO,17
1,GO,O,17
1,H,C,285
1,H,CG,22
1,H,CGO,2
1,H,CO,2
1,H,G,338
1,H,GO,1
1,H,H,279
1,H,HC,86
1,H,HCG,312
1,H,HCGO,1592
1,H,HCO,1
1,H,HG,9
1,H,HGO,1
1,H,HO,2
1,H,O,717
1,HC,C,77
1,HC,G,194
1,HC,GO,3
1,HC,H,101
1,HC,HC,81
1,HC,HCG,126
1,HC,HCGO,679
1,HC,HCO,2
1,HC,HG,2
1,HC,HGO,1
1,HC,O,313
1,HCG,C,299
1,HCG,CG,10
1,HCG,CGO,2
1,HCG,G,460
1,HCG,GO,4
1,HCG,H,316
1,HCG,HC,126
1,HCG,HCG,465
1,HCG,HCGO,2042
1,HCG,HCO,4
1,HCG,HG,11
1,HCG,HO,3
1,HCG,O,986
1,HCGO,C,1637
1,HCGO,CG,64
1,HCGO,CGO,19
1,HCGO,CO,8
1,HCGO,G,2218
1,HCGO,GO,24
1,HCGO,H,1739
1,HCGO,HC,690
1,HCGO,HCG,2115
1,HCGO,HCGO,10325
1,HCGO,HCO,34
1,HCGO,HG,61
1,HCGO,HGO,13
1,HCGO,HO,8
1,HCGO,O,4408
1,HCO,C,5
1,HCO,G,6
1,HCO,H,6
1,HCO,HC,5
1,HCO,HCG,3
1,HCO,HCGO,33
1,HCO,HCO,1
1,HCO,O,8
1,HG,C,15
1,HG,G,14
1,HG,H,10
1,HG,HC,2
1,HG,HCG,13
1,HG,HCGO,73
1,HG,HG,10
1,HG,HGO,1
1,HG,O,30
1,HGO,C,5
1,HGO,G,5
1,HGO,H,4
1,HGO,HC,2
1,HGO,HCG,4
1,HGO,HCGO,20
1,HGO,HGO,1
1,HGO,O,5
1,HO,C,1
1,HO,H,2
1,HO,HCGO,13
1,HO,HO,1
1,HO,O,1
1,O,C,721
1,O,CG,35
1,O,CGO,6
1,O,CO,5
1,O,G,932
1,O,GO,12
1,O,H,754
1,O,HC,297
1,O,HCG,926
1,O,HCGO,4347
1,O,HCO,17
1,O,HG,25
1,O,HGO,9
1,O,HO,3
1,O,O,1962
100000,C,C,286
100000,C,CG,18
100000,C,CGO,4
100000,C,CO,1
100000,C,G,345
100000,C,GO,6
100000,C,H,241
100000,C,HC,109
100000,C,HCG,363
100000,C,HCGO,1615
100000,C,HCO,2
100000,C,HG,13
100000,C,HGO,2
100000,C,HO,2
100000,C,O,730
100000,CG,C,11
100000,CG,CG,1
100000,CG,G,20
100000,CG,H,9
100000,CG,HC,5
100000,CG,HCG,9
100000,CG,HCGO,72
100000,CG,HGO,1
100000,CG,O,36
100000,CGO,C,2
100000,CGO,CG,1
100000,CGO,G,2
100000,CGO,H,4
100000,CGO,HC,3
100000,CGO,HCG,7
100000,CGO,HCGO,26
100000,CGO,O,8
100000,CO,C,1
100000,CO,G,2
100000,CO,H,2
100000,CO,HC,1
100000,CO,HCGO,9
100000,CO,O,3
100000,G,C,342
100000,G,CG,12
100000,G,CGO,3
100000,G,CO,2
100000,G,G,519
100000,G,GO,4
100000,G,H,366
100000,G,HC,161
100000,G,HCG,461
100000,G,HCGO,2237
100000,G,HCO,4
100000,G,HG,21
100000,G,HGO,2
100000,G,HO,3
100000,G,O,946
100000,GO,C,1
100000,GO,G,8
100000,GO,H,7
100000,GO,HCG,2
100000,GO,HCGO,18
100000,GO,O,15
100000,H,C,263
100000,H,CG,14
100000,H,CGO,5
100000,H,CO,2
100000,H,G,360
100000,H,GO,5
100000,H,H,273
100000,H,HC,101
100000,H,HCG,317
100000,H,HCGO,1692
100000,H,HCO,3
100000,H,HG,5
100000,H,HO,2
100000,H,O,684
100000,HC,C,114
100000,HC,CG,6
100000,HC,CGO,4
100000,HC,G,158
100000,HC,H,98
100000,HC,HC,54
100000,HC,HCG,124
100000,HC,HCGO,659
100000,HC,HCO,1
100000,HC,HG,3
100000,HC,HGO,1
100000,HC,O,296
100000,HCG,C,337
100000,HCG,CG,8
100000,HCG,CGO,3
100000,HCG,CO,2
100000,HCG,G,433
100000,HCG,GO,6
100000,HCG,H,350
100000,HCG,HC,167
100000,HCG,HCG,394
100000,HCG,HCGO,2020
100000,HCG,HCO,9
100000,HCG,HG,11
100000,HCG,HGO,3
100000,HCG,HO,1
100000,HCG,O,871
100000,HCGO,C,1669
100000,HCGO,CG,68
100000,HCGO,CGO,22
100000,HCGO,CO,9
100000,HCGO,G,2183
100000,HCGO,GO,31
100000,HCGO,H,1635
100000,HCGO,HC,677
100000,HCGO,HCG,2080
100000,HCGO,HCGO,9812
100000,HCGO,HCO,39
100000,HCGO,HG,86
100000,HCGO,HGO,23
100000,HCGO,HO,8
100000,HCGO,O,4503
100000,HCO,C,7
100000,HCO,G,8
100000,HCO,H,9
100000,HCO,HC,1
100000,HCO,HCG,7
100000,HCO,HCGO,36
100000,HCO,O,14
100000,HG,C,5
100000,HG,CG,1
100000,HG,G,25
100000,HG,H,9
100000,HG,HC,4
100000,HG,HCG,15
100000,HG,HCGO,75
100000,HG,HG,1
100000,HG,O,40
100000,HGO,C,5
100000,HGO,G,5
100000,HGO,H,3
100000,HGO,HC,2
100000,HGO,HCG,2
100000,HGO,HCGO,29
100000,HGO,HO,1
100000,HGO,O,11
100000,HO,G,2
100000,HO,H,4
100000,HO,HCGO,12
100000,O,C,722
100000,O,CG,33
100000,O,CGO,5
100000,O,CO,8
100000,O,G,1002
100000,O,GO,12
100000,O,H,723
100000,O,HC,308
100000,O,HCG,888
100000,O,HCGO,4408
100000,O,HCO,12
100000,O,HG,33
100000,O,HGO,8
100000,O,HO,2
100000,O,O,1894
11,C,C,316
11,C,CG,16
11,C,CGO,1
11,C,CO,1
11,C,G,379
11,C,GO,3
11,C,H,267
11,C,HC,101
11,C,HCG,316
11,C,HCGO,1595
11,C,HCO,2
11,C,HG,20
11,C,HGO,3
11,C,HO,2
11,C,O,660
11,CG,C,18
11,CG,CG,3
11,CG,G,12
11,CG,H,19
11,CG,HC,1
11,CG,HCG,11
11,CG,HCGO,80
11,CG,O,32
11,CGO,C,5
11,CGO,CGO,1
11,CGO,G,4
11,CGO,H,2
11,CGO,HC,1
11,CGO,HCG,3
11,CGO,HCGO,23
11,CGO,O,8
11,CO,C,2
11,CO,CG,1
11,CO,G,2
11,CO,H,3
11,CO,HC,1
11,CO,HCG,2
11,CO,HCGO,6
11,CO,O,5
11,G,C,383
11,G,CG,9
11,G,CGO,4
11,G,CO,5
11,G,G,525
11,G,GO,2
11,G,H,377
11,G,HC,165
11,G,HCG,410
11,G,HCGO,2204
11,G,HCO,4
11,G,HG,20
11,G,HGO,9
11,G,HO,6
11,G,O,1007
11,GO,C,5
11,GO,G,6
11,GO,GO,2
11,GO,H,1
11,GO,HC,2
11,GO,HCG,2
11,GO,HCGO,13
11,GO,O,16
11,H,C,297
11,H,CG,20
11,H,CGO,4
11,H,CO,3
11,H,G,365
11,H,GO,9
11,H,H,289
11,H,HC,103
11,H,HCG,355
11,H,HCGO,1626
11,H,HCO,7
11,H,HG,11
11,H,HGO,4
11,H,HO,2
11,H,O,735
11,HC,C,104
11,HC,CGO,1
11,HC,CO,1
11,HC,G,176
11,HC,GO,3
11,HC,H,90
11,HC,HC,101
11,HC,HCG,131
11,HC,HCGO,679
11,HC,HCO,7
11,HC,HG,1
11,HC,O,308
11,HCG,C,334
11,HCG,CG,11
11,HCG,CGO,9
11,HCG,CO,2
11,HCG,G,441
11,HCG,GO,3
11,HCG,H,310
11,HCG,HC,135
11,HCG,HCG,503
11,HCG,HCGO,1996
11,HCG,HCO,6
11,HCG,HG,9
11,HCG,HGO,4
11,HCG,HO,2
11,HCG,O,974
11,HCGO,C,1632
11,HCGO,CG,75
11,HCGO,CGO,21
11,HCGO,CO,7
11,HCGO,G,2207
11,HCGO,GO,30
11,HCGO,H,1593
11,HCGO,HC,688
11,HCGO,HCG,1923
11,HCGO,HCGO,10289
11,HCGO,HCO,27
