distance,from,to,n
1,C,C,291
1,C,CG,17
1,C,CGO,5
1,C,G,388
1,C,GO,7
1,C,H,293
1,C,HC,90
1,C,HCG,342
1,C,HCGO,1648
1,C,HCO,3
1,C,HG,22
1,C,HGO,3
1,C,HO,2
1,C,O,791
1,CG,C,20
1,CG,CG,8
1,CG,G,18
1,CG,H,31
1,CG,HC,2
1,CG,HCG,10
1,CG,HCGO,95
1,CG,HO,1
1,CG,O,51
1,CGO,C,1
1,CGO,CG,2
1,CGO,G,6
1,CGO,H,4
1,CGO,HC,1
1,CGO,HCG,6
1,CGO,HCGO,31
1,CGO,HG,1
1,CGO,O,6
1,CO,G,4
1,CO,H,1
1,CO,HCG,3
1,CO,HCGO,9
1,CO,HG,1
1,CO,O,3
1,G,C,389
1,G,CG,18
1,G,CGO,7
1,G,CO,5
1,G,G,521
1,G,GO,8
1,G,H,410
1,G,HC,173
1,G,HCG,389
1,G,HCGO,2244
1,G,HCO,8
1,G,HG,13
1,G,HGO,5
1,G,HO,4
1,G,O,964
1,GO,C,3
1,GO,G,4
1,GO,GO,1
1,GO,H,4
1,GO,HC,2
1,GO,HCG,3
1,GO,HCGO,21
1,GO,HGO,1
1,GO,O,8
1,H,C,300
1,H,CG,31
1,H,CGO,3
1,H,CO,5
1,H,G,361
1,H,GO,7
1,H,H,285
1,H,HC,98
1,H,HCG,370
1,H,HCGO,1659
1,H,HCO,4
1,H,HG,14
1,H,HGO,3
1,H,HO,2
1,H,O,728
1,HC,C,79
1,HC,CGO,1
1,HC,CO,2
1,HC,G,170
1,HC,GO,2
1,HC,H,93
1,HC,HC,81
1,HC,HCG,124
1,HC,HCGO,592
1,HC,HCO,4
1,HC,HO,1
1,HC,O,276
1,HCG,C,347
1,HCG,CG,9
1,HCG,CGO,1
1,HCG,CO,4
1,HCG,G,448
1,HCG,GO,3
1,HCG,H,341
1,HCG,HC,99
1,HCG,HCG,489
1,HCG,HCGO,1997
1,HCG,HCO,6
1,HCG,HG,19
1,HCG,HGO,2
1,HCG,HO,3
1,HCG,O,915
1,HCGO,C,1761
1,HCGO,CG,85
1,HCGO,CGO,20
1,HCGO,CO,16
1,HCGO,G,2146
1,HCGO,GO,29
1,HCGO,H,1729
1,HCGO,HC,652
