distance,from,to,n
1,C,C,297
1,C,CG,11
1,C,CGO,7
1,C,CO,1
1,C,G,363
1,C,GO,4
1,C,H,272
1,C,HC,84
1,C,HCG,352
1,C,HCGO,1676
1,C,HCO,5
1,C,HG,26
1,C,HGO,6
1,C,HO,2
1,C,O,795
1,CG,C,17
1,CG,CG,8
1,CG,CGO,1
1,CG,G,18
1,CG,H,24
1,CG,HCG,12
1,CG,HCGO,89
1,CG,O,37
1,CGO,C,6
1,CGO,G,3
1,CGO,GO,1
1,CGO,H,8
1,CGO,HC,1
1,CGO,HCG,6
1,CGO,HCGO,26
1,CGO,O,7
1,CO,C,2
1,CO,H,4
1,CO,HC,2
1,CO,HCGO,14
1,CO,HG,2
1,CO,HGO,1
1,CO,O,6
1,G,C,368
1,G,CG,15
1,G,CGO,1
1,G,CO,2
1,G,G,525
1,G,GO,7
1,G,H,362
1,G,HC,154
1,G,HCG,472
1,G,HCGO,2230
1,G,HCO,9
1,G,HG,19
1,G,HGO,2
1,G,HO,3
1,G,O,950
1,GO,C,1
1,GO,GO,1
1,GO,H,4
1,GO,HC,2
1,GO,HCG,4
1,GO,HCGO,28
1,GO,O,15
1,H,C,303
1,H,CG,25
1,H,CGO,2
1,H,CO,1
1,H,G,369
1,H,GO,4
1,H,H,303
1,H,HC,98
1,H,HCG,335
1,H,HCGO,1775
1,H,HCO,2
1,H,HG,16
1,H,HGO,4
1,H,HO,3
1,H,O,761
1,HC,C,85
1,HC,CG,1
1,HC,CGO,1
1,HC,G,152
1,HC,GO,5
1,HC,H,86
1,HC,HC,77
1,HC,HCG,97
1,HC,HCGO,564
1,HC,HCO,5
1,HC,HG,2
1,HC,HO,1
1,HC,O,266
1,HCG,C,347
1,HCG,CG,12
1,HCG,CGO,4
1,HCG,CO,2
1,HCG,G,441
1,HCG,GO,2
1,HCG,H,322
1,HCG,HC,105
1,HCG,HCG,492
1,HCG,HCGO,1981
1,HCG,HCO,9
1,HCG,HG,20
1,HCG,HGO,2
1,HCG,HO,1
1,HCG,O,948
1,HCGO,C,1718
1,HCGO,CG,93
1,HCGO,CGO,15
1,HCGO,CO,11
1,HCGO,G,2291
1,HCGO,GO,27
1,HCGO,H,1737
1,HCGO,HC,594
1,HCGO,HCG,2015
1,HCGO,HCGO,10307
1,HCGO,HCO,37
1,HCGO,HG,98
1,HCGO,HGO,21
1,HCGO,HO,7
1,HCGO,O,4417
1,HCO,C,3
1,HCO,G,6
1,HCO,H,3
1,HCO,HC,2
1,HCO,HCG,6
1,HCO,HCGO,35
1,HCO,O,16
1,HG,C,23
1,HG,G,17
1,HG,GO,1
1,HG,H,18
1,HG,HCG,17
1,HG,HCGO,77
1,HG,HG,11
1,HG,O,34
1,HGO,C,4
1,HGO,G,7
1,HGO,H,4
1,HGO,HCG,2
1,HGO,HCGO,23
1,HGO,HG,1
1,HGO,O,9
1,HO,CG,2
1,HO,G,1
1,HO,H,2
1,HO,HC,1
1,HO,HCGO,7
1,HO,HG,1
1,HO,O,2
1,O,C,751
1,O,CG,45
1,O,CGO,11
1,O,CO,3
1,O,G,966
1,O,GO,7
1,O,H,814
1,O,HC,251
1,O,HCG,894
1,O,HCGO,4342
1,O,HCO,14
1,O,HG,40
1,O,HGO,9
1,O,HO,11
1,O,O,1943
100000,C,C,287
100000,C,CG,18
100000,C,CGO,3
100000,C,CO,1
100000,C,G,400
100000,C,GO,4
100000,C,H,308
100000,C,HC,105
100000,C,HCG,312
100000,C,HCGO,1626
100000,C,HCO,7
100000,C,HG,22
100000,C,HGO,1
100000,C,HO,2
100000,C,O,700
100000,CG,C,19
100000,CG,CGO,1
100000,CG,G,16
100000,CG,H,12
100000,CG,HC,8
100000,CG,HCG,14
100000,CG,HCGO,76
100000,CG,HG,1
100000,CG,O,33
100000,CGO,C,2
100000,CGO,CG,2
100000,CGO,G,3
100000,CGO,H,3
100000,CGO,HCG,2
100000,CGO,HCGO,29
100000,CGO,HGO,1
100000,CGO,O,5
100000,CO,C,2
100000,CO,G,5
100000,CO,H,2
100000,CO,HC,1
100000,CO,HCG,3
100000,CO,HCGO,17
100000,CO,HO,1
100000,CO,O,5
100000,G,C,387
100000,G,CG,23
100000,G,CGO,5
100000,G,CO,2
