distance,from,to,n
1,C,C,381
1,C,CG,16
1,C,CGO,7
1,C,G,405
1,C,GO,5
1,C,H,344
1,C,HC,76
1,C,HCG,369
1,C,HCGO,1811
1,C,HCO,5
1,C,HG,35
1,C,HGO,5
1,C,HO,2
1,C,O,842
1,CG,C,24
1,CG,CG,7
1,CG,G,19
1,CG,H,41
1,CG,HC,2
1,CG,HCG,20
1,CG,HCGO,115
1,CG,HO,2
1,CG,O,43
1,CGO,C,5
1,CGO,CG,2
1,CGO,G,8
1,CGO,H,4
1,CGO,HCG,5
1,CGO,HCGO,25
1,CGO,O,10
1,CO,C,4
1,CO,G,1
1,CO,H,2
1,CO,HC,1
1,CO,HCG,2
1,CO,HCGO,14
1,CO,O,6
1,G,C,410
1,G,CG,18
1,G,CGO,2
1,G,CO,3
1,G,G,555
1,G,GO,2
1,G,H,378
1,G,HC,119
1,G,HCG,432
1,G,HCGO,2268
1,G,HCO,7
1,G,HG,15
1,G,HGO,3
1,G,HO,3
1,G,O,986
1,GO,C,2
1,GO,G,10
1,GO,H,4
1,GO,HC,3
1,GO,HCG,2
1,GO,HCGO,22
1,GO,O,8
1,H,C,333
1,H,CG,38
1,H,CGO,8
1,H,CO,3
1,H,G,376
1,H,GO,4
1,H,H,325
1,H,HC,58
1,H,HCG,366
1,H,HCGO,1901
1,H,HCO,6
1,H,HG,12
1,H,HGO,5
1,H,O,846
1,HC,C,77
1,HC,CGO,1
1,HC,CO,1
1,HC,G,122
1,HC,GO,2
1,HC,H,78
1,HC,HC,54
1,HC,HCG,67
1,HC,HCGO,426
1,HC,HCO,6
1,HC,O,173
1,HCG,C,379
1,HCG,CG,19
1,HCG,CGO,2
1,HCG,G,435
1,HCG,GO,1
1,HCG,H,399
1,HCG,HC,80
1,HCG,HCG,464
1,HCG,HCGO,1967
1,HCG,HCO,6
1,HCG,HG,21
1,HCG,HGO,5
1,HCG,HO,4
1,HCG,O,854
1,HCGO,C,1807
1,HCGO,CG,114
1,HCGO,CGO,25
1,HCGO,CO,12
1,HCGO,G,2215
1,HCGO,GO,17
1,HCGO,H,1835
1,HCGO,HC,443
1,HCGO,HCG,1976
1,HCGO,HCGO,10193
1,HCGO,HCO,29
1,HCGO,HG,97
1,HCGO,HGO,30
1,HCGO,HO,5
1,HCGO,O,4460
1,HCO,C,1
1,HCO,CG,2
1,HCO,G,4
1,HCO,H,5
1,HCO,HC,4
1,HCO,HCG,8
1,HCO,HCGO,19
1,HCO,HCO,1
1,HCO,O,13
1,HG,C,29
1,HG,CGO,2
1,HG,G,24
1,HG,H,20
1,HG,HCG,12
1,HG,HCGO,125
1,HG,HG,14
1,HG,HGO,2
1,HG,O,46
1,HGO,C,6
1,HGO,G,4
1,HGO,H,4
1,HGO,HC,1
1,HGO,HCG,5
1,HGO,HCGO,25
1,HGO,HGO,1
1,HGO,O,9
1,HO,C,3
1,HO,CG,1
1,HO,G,1
1,HO,H,1
1,HO,HCG,3
1,HO,HCGO,13
1,HO,O,4
1,O,C,787
1,O,CG,49
1,O,CGO,16
1,O,CO,4
1,O,G,924
1,O,GO,12
1,O,H,798
1,O,HC,195
1,O,HCG,939
1,O,HCGO,4298
1,O,HCO,12
1,O,HG,54
1,O,HGO,8
1,O,HO,3
1,O,O,1897
100000,C,C,327
100000,C,CG,22
100000,C,CGO,6
100000,C,CO,1
100000,C,G,382
100000,C,GO,1
100000,C,H,331
100000,C,HC,80
100000,C,HCG,355
100000,C,HCGO,1879
100000,C,HCO,7
100000,C,HG,20
100000,C,HGO,2
100000,C,HO,2
100000,C,O,758
100000,CG,C,27
100000,CG,CG,2
100000,CG,CO,1
100000,CG,G,27
100000,CG,H,20
100000,CG,HC,5
100000,CG,HCG,18
100000,CG,HCGO,118
100000,CG,HG,1
100000,CG,HGO,1
100000,CG,O,41
100000,CGO,C,3
100000,CGO,G,7
100000,CGO,H,3
100000,CGO,HC,1
100000,CGO,HCG,5
100000,CGO,HCGO,25
100000,CGO,HO,1
100000,CGO,O,17
100000,CO,C,2
100000,CO,CGO,1
100000,CO,G,2
100000,CO,H,2
100000,CO,HC,2
100000,CO,HCG,1
100000,CO,HCGO,13
100000,CO,O,11
100000,G,C,420
100000,G,CG,26
100000,G,CGO,2
100000,G,CO,1
100000,G,G,463
100000,G,GO,7
100000,G,H,403
100000,G,HC,109
100000,G,HCG,445
100000,G,HCGO,2252
100000,G,HCO,6
100000,G,HG,28
100000,G,HGO,4
100000,G,O,990
100000,GO,C,2
100000,GO,G,4
100000,GO,H,4
100000,GO,HCG,4
100000,GO,HCGO,25
100000,GO,O,10
100000,H,C,308
100000,H,CG,15
100000,H,CGO,5
100000,H,CO,2
100000,H,G,401
100000,H,GO,3
100000,H,H,333
100000,H,HC,90
100000,H,HCG,393
100000,H,HCGO,1822
100000,H,HCO,10
100000,H,HG,20
100000,H,HGO,3
100000,H,HO,2
100000,H,O,794
100000,HC,C,74
100000,HC,CG,5
100000,HC,G,102
100000,HC,GO,1
100000,HC,H,93
100000,HC,HC,16
100000,HC,HCG,75
100000,HC,HCGO,456
100000,HC,HCO,3
100000,HC,HG,2
100000,HC,HGO,1
100000,HC,HO,1
100000,HC,O,193
100000,HCG,C,357
100000,HCG,CG,15
100000,HCG,CGO,4
100000,HCG,CO,6
100000,HCG,G,408
100000,HCG,GO,6
100000,HCG,H,374
100000,HCG,HC,90
100000,HCG,HCG,427
100000,HCG,HCGO,2065
100000,HCG,HCO,5
100000,HCG,HG,24
100000,HCG,HGO,4
100000,HCG,HO,3
100000,HCG,O,838
100000,HCGO,C,1879
100000,HCGO,CG,112
100000,HCGO,CGO,28
100000,HCGO,CO,17
100000,HCGO,G,2116
100000,HCGO,GO,21
100000,HCGO,H,1828
100000,HCGO,HC,449
100000,HCGO,HCG,2032
100000,HCGO,HCGO,9699
100000,HCGO,HCO,31
100000,HCGO,HG,104
100000,HCGO,HGO,32
100000,HCGO,HO,12
100000,HCGO,O,4463
100000,HCO,C,5
100000,HCO,G,9
100000,HCO,H,7
100000,HCO,HC,1
100000,HCO,HCG,7
100000,HCO,HCGO,31
100000,HCO,HCO,1
100000,HCO,HG,1
100000,HCO,O,10
100000,HG,C,21
100000,HG,G,31
100000,HG,H,26
100000,HG,HC,2
100000,HG,HCG,19
100000,HG,HCGO,106
100000,HG,HG,1
100000,HG,O,45
100000,HGO,C,3
100000,HGO,CG,1
100000,HGO,G,7
100000,HGO,H,2
100000,HGO,HCG,5
100000,HGO,HCGO,23
100000,HGO,O,14
100000,HO,G,2
100000,HO,HCG,1
100000,HO,HCGO,12
100000,HO,O,4
100000,O,C,759
100000,O,CG,51
100000,O,CGO,9
100000,O,CO,6
100000,O,G,956
100000,O,GO,10
100000,O,H,818
100000,O,HC,188
100000,O,HCG,895
100000,O,HCGO,4302
100000,O,HCO,15
100000,O,HG,60
100000,O,HGO,12
100000,O,HO,6
100000,O,O,1898
11,C,C,386
11,C,CG,26
11,C,CGO,8
11,C,CO,3
11,C,G,387
11,C,GO,5
11,C,H,355
11,C,HC,76
11,C,HCG,395
11,C,HCGO,1866
11,C,HCO,2
11,C,HG,29
11,C,HGO,3
11,C,HO,1
11,C,O,776
11,CG,C,20
11,CG,CG,10
11,CG,G,23
11,CG,H,34
11,CG,HCG,17
11,CG,HCGO,108
11,CG,O,51
11,CGO,C,6
11,CGO,CGO,2
11,CGO,G,5
11,CGO,H,5
11,CGO,HC,1
11,CGO,HCG,5
11,CGO,HCGO,26
11,CGO,HG,1
11,CGO,O,7
11,CO,C,4
11,CO,G,1
11,CO,H,2
11,CO,HCG,2
11,CO,HCGO,16
11,CO,HG,1
11,CO,O,3
11,G,C,417
11,G,CG,19
11,G,CGO,5
11,G,CO,4
11,G,G,551
11,G,GO,4
11,G,H,413
11,G,HC,130
11,G,HCG,425
11,G,HCGO,2186
11,G,HCO,12
11,G,HG,17
11,G,HGO,5
11,G,HO,1
11,G,O,987
11,GO,C,5
11,GO,G,10
11,GO,H,3
11,GO,HC,2
11,GO,HCG,3
11,GO,HCGO,20
11,GO,O,6
11,H,C,338
11,H,CG,32
11,H,CGO,6
11,H,G,376
11,H,GO,4
11,H,H,366
11,H,HC,58
11,H,HCG,376
11,H,HCGO,1905
11,H,HCO,3
11,H,HG,17
11,H,HGO,5
11,H,HO,2
11,H,O,811
11,HC,C,70
11,HC,CG,1
11,HC,CGO,2
11,HC,G,141
11,HC,GO,2
11,HC,H,72
11,HC,HC,59
11,HC,HCG,79
11,HC,HCGO,456
11,HC,HCO,1
11,HC,HGO,2
11,HC,HO,2
11,HC,O,202
11,HCG,C,381
11,HCG,CG,15
11,HCG,CGO,3
11,HCG,CO,1
11,HCG,G,412
11,HCG,GO,7
11,HCG,H,346
11,HCG,HC,84
11,HCG,HCG,512
11,HCG,HCGO,1971
11,HCG,HCO,4
11,HCG,HG,21
11,HCG,HGO,4
11,HCG,HO,3
11,HCG,O,920
11,HCGO,C,1822
11,HCGO,CG,86
11,HCGO,CGO,26
11,HCGO,CO,7
11,HCGO,G,2174
11,HCGO,GO,23
11,HCGO,H,1894
11,HCGO,HC,445
11,HCGO,HCG,1940
11,HCGO,HCGO,10150
11,HCGO,HCO,34
11,HCGO,HG,122
11,HCGO,HGO,25
11,HCGO,HO,10
11,HCGO,O,4245
11,HCO,C,9
11,HCO,G,13
11,HCO,H,6
11,HCO,HC,1
11,HCO,HCG,4
11,HCO,HCGO,32
11,HCO,HCO,2
11,HCO,O,14
11,HG,C,36
11,HG,CG,1
11,HG,CGO,1
11,HG,CO,1
11,HG,G,21
11,HG,H,17
11,HG,HC,1
11,HG,HCG,16
11,HG,HCGO,109
11,HG,HG,14
11,HG,HGO,2
11,HG,O,45
11,HGO,C,5
11,HGO,CG,1
11,HGO,G,3
11,HGO,H,4
11,HGO,HCG,2
11,HGO,HCGO,17
11,HGO,O,14
11,HO,C,5
11,HO,CG,1
11,HO,G,2
11,HO,H,5
11,HO,HCG,1
11,HO,HCGO,3
11,HO,O,1
11,O,C,844
11,O,CG,47
11,O,CGO,6
11,O,CO,2
11,O,G,1036
11,O,GO,11
11,O,H,837
11,O,HC,210
11,O,HCG,921
11,O,HCGO,4407
11,O,HCO,12
11,O,HG,45
11,O,HGO,10
11,O,HO,11
11,O,O,2033
117,C,C,344
117,C,CG,18
117,C,CGO,4
117,C,CO,2
117,C,G,413
117,C,H,327
117,C,HC,82
117,C,HCG,359
117,C,HCGO,1791
117,C,HCO,7
117,C,HG,22
117,C,HGO,6
117,C,HO,1
117,C,O,781
117,CG,C,23
117,CG,CG,4
117,CG,G,28
117,CG,H,21
117,CG,HC,1
117,CG,HCG,15
117,CG,HCGO,106
117,CG,O,38
117,CGO,C,6
117,CGO,G,6
117,CGO,H,6
