distance,from,to,n
1,C,C,342
1,C,CG,15
1,C,CGO,6
1,C,CO,3
1,C,G,362
1,C,GO,5
1,C,H,327
1,C,HC,72
1,C,HCG,385
1,C,HCGO,1724
1,C,HCO,5
1,C,HG,31
1,C,HGO,3
1,C,O,824
1,CG,C,13
1,CG,CG,7
1,CG,G,19
1,CG,H,26
1,CG,HCG,11
1,CG,HCGO,95
1,CG,O,35
1,CGO,C,1
1,CGO,CG,1
1,CGO,G,8
1,CGO,H,5
1,CGO,HC,2
1,CGO,HCG,4
1,CGO,HCGO,15
1,CGO,O,15
1,CO,C,2
1,CO,G,5
1,CO,HC,1
1,CO,HCG,3
1,CO,HCGO,11
1,CO,HG,1
1,CO,O,7
1,G,C,366
1,G,CG,29
1,G,CGO,2
1,G,CO,2
1,G,G,509
1,G,GO,7
1,G,H,395
1,G,HC,139
1,G,HCG,426
1,G,HCGO,2263
1,G,HCO,8
1,G,HG,17
1,G,HGO,3
1,G,HO,2
1,G,O,991
1,GO,C,6
1,GO,CG,1
1,GO,G,7
1,GO,GO,2
1,GO,H,5
1,GO,HC,4
1,GO,HCG,7
1,GO,HCGO,20
1,GO,HGO,1
1,GO,O,9
1,H,C,360
1,H,CG,30
1,H,CGO,5
1,H,CO,3
1,H,G,360
1,H,GO,6
1,H,H,364
1,H,HC,90
1,H,HCG,334
1,H,HCGO,1808
1,H,HCO,5
1,H,HG,18
1,H,HGO,11
1,H,HO,1
1,H,O,790
1,HC,C,86
1,HC,CGO,1
1,HC,G,155
1,HC,GO,1
1,HC,H,81
1,HC,HC,54
1,HC,HCG,94
1,HC,HCGO,559
1,HC,HCO,2
1,HC,HG,1
1,HC,HGO,1
1,HC,HO,2
1,HC,O,233
1,HCG,C,338
1,HCG,CG,12
1,HCG,CGO,6
1,HCG,CO,3
1,HCG,G,426
1,HCG,GO,1
1,HCG,H,354
1,HCG,HC,79
1,HCG,HCG,457
1,HCG,HCGO,1979
1,HCG,HCO,6
1,HCG,HG,16
1,HCG,HGO,4
1,HCG,O,906
1,HCGO,C,1783
1,HCGO,CG,106
1,HCGO,CGO,23
1,HCGO,CO,9
1,HCGO,G,2215
1,HCGO,GO,19
1,HCGO,H,1768
1,HCGO,HC,514
1,HCGO,HCG,2059
1,HCGO,HCGO,10202
1,HCGO,HCO,37
1,HCGO,HG,102
1,HCGO,HGO,26
1,HCGO,HO,8
1,HCGO,O,4319
1,HCO,C,8
1,HCO,G,8
1,HCO,H,1
1,HCO,HC,5
1,HCO,HCG,9
1,HCO,HCGO,45
1,HCO,O,11
1,HG,C,26
1,HG,G,17
1,HG,H,20
1,HG,HCG,7
1,HG,HCGO,93
1,HG,HCO,1
1,HG,HG,7
1,HG,HGO,2
1,HG,O,68
1,HGO,C,5
1,HGO,G,5
1,HGO,H,4
1,HGO,HCG,7
1,HGO,HCGO,27
1,HGO,HG,1
1,HGO,O,9
1,HO,C,2
1,HO,CG,1
1,HO,G,4
1,HO,H,3
1,HO,HCG,2
1,HO,HCGO,12
1,HO,O,5
1,O,C,751
1,O,CG,52
1,O,CGO,10
1,O,CO,5
1,O,G,971
1,O,GO,15
1,O,H,774
1,O,HC,221
1,O,HCG,912
1,O,HCGO,4302
1,O,HCO,10
1,O,HG,46
1,O,HGO,7
1,O,HO,10
1,O,O,1957
100000,C,C,318
100000,C,CG,21
100000,C,CGO,3
100000,C,CO,3
100000,C,G,396
100000,C,GO,6
100000,C,H,331
100000,C,HC,88
100000,C,HCG,353
100000,C,HCGO,1738
100000,C,HCO,6
100000,C,HG,18
100000,C,HGO,2
100000,C,HO,1
100000,C,O,821
100000,CG,C,14
100000,CG,CG,2
100000,CG,G,17
100000,CG,H,19
100000,CG,HC,6
100000,CG,HCG,21
100000,CG,HCGO,115
100000,CG,HG,1
100000,CG,HGO,1
100000,CG,O,43
100000,CGO,C,2
100000,CGO,G,6
100000,CGO,H,1
100000,CGO,HCG,4
100000,CGO,HCGO,17
100000,CGO,O,11
100000,CO,C,1
100000,CO,G,1
100000,CO,H,2
100000,CO,HC,1
100000,CO,HCG,6
100000,CO,HCGO,8
100000,CO,O,2
100000,G,C,372
100000,G,CG,14
100000,G,CGO,5
100000,G,CO,5
100000,G,G,486
100000,G,GO,2
100000,G,H,422
100000,G,HC,135
100000,G,HCG,428
100000,G,HCGO,2217
100000,G,HCO,8
100000,G,HG,16
100000,G,HGO,5
100000,G,HO,2
100000,G,O,976
100000,GO,C,1
100000,GO,G,13
100000,GO,H,2
100000,GO,HCG,8
100000,GO,HCGO,19
100000,GO,O,11
100000,H,C,323
100000,H,CG,13
100000,H,CGO,4
100000,H,CO,1
100000,H,G,395
100000,H,GO,6
100000,H,H,272
100000,H,HC,83
100000,H,HCG,355
100000,H,HCGO,1719
100000,H,HCO,6
100000,H,HG,16
100000,H,HGO,4
100000,H,HO,5
100000,H,O,809
100000,HC,C,98
100000,HC,CG,6
100000,HC,CO,1
100000,HC,G,126
100000,HC,H,101
100000,HC,HC,17
100000,HC,HCG,99
100000,HC,HCGO,528
100000,HC,HCO,1
100000,HC,HG,4
100000,HC,HO,1
100000,HC,O,227
100000,HCG,C,354
100000,HCG,CG,17
100000,HCG,CGO,6
100000,HCG,CO,1
100000,HCG,G,470
100000,HCG,GO,2
100000,HCG,H,337
100000,HCG,HC,94
100000,HCG,HCG,438
100000,HCG,HCGO,2035
100000,HCG,HCO,8
100000,HCG,HG,19
100000,HCG,HGO,4
100000,HCG,HO,2
100000,HCG,O,912
100000,HCGO,C,1718
100000,HCGO,CG,90
100000,HCGO,CGO,22
100000,HCGO,CO,13
100000,HCGO,G,2237
100000,HCGO,GO,30
100000,HCGO,H,1776
100000,HCGO,HC,525
100000,HCGO,HCG,1970
100000,HCGO,HCGO,9780
100000,HCGO,HCO,35
100000,HCGO,HG,97
100000,HCGO,HGO,24
100000,HCGO,HO,10
100000,HCGO,O,4328
100000,HCO,C,8
100000,HCO,G,13
100000,HCO,H,4
100000,HCO,HC,3
100000,HCO,HCG,9
100000,HCO,HCGO,27
100000,HCO,O,12
100000,HG,C,12
100000,HG,CG,2
100000,HG,CGO,2
100000,HG,G,12
100000,HG,H,17
100000,HG,HC,1
100000,HG,HCG,38
100000,HG,HCGO,87
100000,HG,O,54
100000,HGO,C,10
100000,HGO,G,6
100000,HGO,GO,1
100000,HGO,H,4
100000,HGO,HC,1
100000,HGO,HCGO,31
100000,HGO,O,9
100000,HO,C,1
100000,HO,G,1
100000,HO,H,3
100000,HO,HCG,4
100000,HO,HCGO,13
100000,HO,O,4
100000,O,C,770
100000,O,CG,41
100000,O,CGO,9
100000,O,CO,4
100000,O,G,928
100000,O,GO,7
100000,O,H,741
100000,O,HC,225
100000,O,HCG,867
100000,O,HCGO,4464
100000,O,HCO,11
100000,O,HG,37
100000,O,HGO,12
100000,O,HO,7
100000,O,O,1918
11,C,C,370
11,C,CG,13
11,C,CGO,1
11,C,CO,3
11,C,G,338
11,C,GO,4
11,C,H,333
11,C,HC,79
11,C,HCG,364
11,C,HCGO,1794
11,C,HCO,4
11,C,HG,28
11,C,HGO,4
11,C,HO,1
11,C,O,764
11,CG,C,9
