distance,from,to,n
1,C,C,289
1,C,CG,17
1,C,CGO,3
1,C,CO,5
1,C,G,380
1,C,GO,5
1,C,H,297
1,C,HC,96
1,C,HCG,322
1,C,HCGO,1754
1,C,HCO,5
1,C,HG,25
1,C,HGO,2
1,C,HO,2
1,C,O,748
1,CG,C,16
1,CG,CG,12
1,CG,G,20
1,CG,H,22
1,CG,HC,1
1,CG,HCG,20
1,CG,HCGO,83
1,CG,O,37
1,CGO,C,5
1,CGO,G,4
1,CGO,H,4
1,CGO,HC,1
1,CGO,HCG,1
1,CGO,HCGO,20
1,CGO,O,11
1,CO,C,2
1,CO,G,5
1,CO,H,1
1,CO,HCG,2
1,CO,HCGO,8
1,CO,O,5
1,G,C,375
1,G,CG,19
1,G,CGO,5
1,G,CO,2
1,G,G,542
1,G,GO,7
1,G,H,372
1,G,HC,174
1,G,HCG,407
1,G,HCGO,2287
1,G,HCO,8
1,G,HG,21
1,G,HGO,5
1,G,HO,2
1,G,O,991
1,GO,C,3
1,GO,G,6
1,GO,GO,1
1,GO,H,1
1,GO,HC,2
1,GO,HCG,3
1,GO,HCGO,18
1,GO,HCO,1
1,GO,O,14
1,H,C,298
1,H,CG,22
1,H,CGO,5
1,H,CO,5
1,H,G,377
1,H,GO,7
1,H,H,326
1,H,HC,90
1,H,HCG,344
1,H,HCGO,1730
1,H,HCO,7
1,H,HG,17
1,H,HGO,5
1,H,HO,1
1,H,O,779
1,HC,C,88
1,HC,CG,1
1,HC,CGO,1
1,HC,G,136
1,HC,GO,2
1,HC,H,84
1,HC,HC,79
1,HC,HCG,114
1,HC,HCGO,613
1,HC,HCO,2
1,HC,HG,1
1,HC,HGO,1
1,HC,O,261
1,HCG,C,338
1,HCG,CG,9
1,HCG,CGO,5
1,HCG,CO,1
1,HCG,G,455
1,HCG,H,320
1,HCG,HC,106
1,HCG,HCG,474
1,HCG,HCGO,1981
1,HCG,HCO,5
1,HCG,HG,13
1,HCG,HGO,4
1,HCG,HO,1
1,HCG,O,915
1,HCGO,C,1717
1,HCGO,CG,105
1,HCGO,CGO,28
1,HCGO,CO,9
1,HCGO,G,2332
1,HCGO,GO,22
1,HCGO,H,1780
1,HCGO,HC,642
1,HCGO,HCG,2026
1,HCGO,HCGO,10167
1,HCGO,HCO,31
1,HCGO,HG,98
1,HCGO,HGO,15
1,HCGO,HO,10
1,HCGO,O,4310
1,HCO,C,11
1,HCO,G,7
1,HCO,H,6
1,HCO,HC,5
1,HCO,HCG,6
1,HCO,HCGO,34
1,HCO,HCO,1
1,HCO,HG,1
1,HCO,HGO,1
1,HCO,O,17
1,HG,C,26
1,HG,CO,2
1,HG,G,14
1,HG,H,15
1,HG,HC,1
1,HG,HCG,9
1,HG,HCGO,86
1,HG,HG,10
1,HG,HGO,1
1,HG,O,36
1,HGO,C,5
1,HGO,G,3
1,HGO,H,2
1,HGO,HCG,4
1,HGO,HCGO,23
1,HGO,O,12
1,HO,C,1
1,HO,CG,2
1,HO,G,4
1,HO,HCG,2
1,HO,HCGO,8
1,HO,O,7
1,O,C,786
1,O,CG,39
1,O,CGO,9
1,O,CO,7
1,O,G,991
1,O,GO,11
1,O,H,777
1,O,HC,272
1,O,HCG,867
1,O,HCGO,4377
1,O,HCO,12
1,O,HG,42
1,O,HGO,3
1,O,HO,4
1,O,O,2028
100000,C,C,279
100000,C,CG,18
100000,C,CGO,1
100000,C,CO,4
100000,C,G,380
100000,C,GO,6
100000,C,H,265
100000,C,HC,86
100000,C,HCG,354
100000,C,HCGO,1678
100000,C,HCO,7
100000,C,HG,14
100000,C,HGO,6
100000,C,O,713
100000,CG,C,18
100000,CG,CG,1
100000,CG,G,22
100000,CG,H,12
100000,CG,HC,9
100000,CG,HCG,15
100000,CG,HCGO,69
100000,CG,HG,1
100000,CG,HGO,1
100000,CG,O,31
100000,CGO,C,4
100000,CGO,G,3
100000,CGO,H,5
100000,CGO,HC,6
100000,CGO,HCG,5
100000,CGO,HCGO,27
100000,CGO,O,7
100000,CO,G,3
100000,CO,H,2
100000,CO,HC,1
100000,CO,HCG,3
100000,CO,HCGO,9
100000,CO,O,4
100000,G,C,355
100000,G,CG,14
100000,G,CGO,3
100000,G,CO,1
100000,G,G,470
100000,G,GO,6
100000,G,H,355
100000,G,HC,127
100000,G,HCG,446
100000,G,HCGO,2200
100000,G,HCO,7
100000,G,HG,28
100000,G,HGO,7
100000,G,HO,3
100000,G,O,960
100000,GO,C,3
100000,GO,G,5
100000,GO,H,4
100000,GO,HC,2
100000,GO,HCG,3
100000,GO,HCGO,16
100000,GO,HG,1
100000,GO,O,12
100000,H,C,298
100000,H,CG,11
100000,H,CGO,1
100000,H,CO,2
100000,H,G,386
100000,H,GO,1
100000,H,H,286
100000,H,HC,114
100000,H,HCG,330
100000,H,HCGO,1678
100000,H,HCO,5
100000,H,HG,14
100000,H,HGO,2
100000,H,O,740
100000,HC,C,91
100000,HC,CG,4
100000,HC,CGO,1
100000,HC,G,136
100000,HC,GO,3
100000,HC,H,104
100000,HC,HC,37
100000,HC,HCG,127
100000,HC,HCGO,622
100000,HC,HCO,5
100000,HC,HG,2
100000,HC,HGO,1
100000,HC,HO,1
100000,HC,O,285
100000,HCG,C,365
100000,HCG,CG,14
100000,HCG,CGO,3
100000,HCG,CO,2
100000,HCG,G,463
100000,HCG,GO,1
100000,HCG,H,353
100000,HCG,HC,130
100000,HCG,HCG,405
100000,HCG,HCGO,1985
100000,HCG,HCO,4
100000,HCG,HG,22
100000,HCG,HGO,4
100000,HCG,O,886
100000,HCGO,C,1659
100000,HCGO,CG,105
100000,HCGO,CGO,27
100000,HCGO,CO,14
100000,HCGO,G,2272
100000,HCGO,GO,24
100000,HCGO,H,1706
100000,HCGO,HC,645
100000,HCGO,HCG,2055
100000,HCGO,HCGO,9818
100000,HCGO,HCO,30
100000,HCGO,HG,93
100000,HCGO,HGO,19
100000,HCGO,HO,9
100000,HCGO,O,4453
100000,HCO,C,6
100000,HCO,G,12
100000,HCO,GO,1
100000,HCO,H,4
100000,HCO,HC,3
100000,HCO,HCG,3
100000,HCO,HCGO,32
100000,HCO,HGO,1
100000,HCO,O,13
100000,HG,C,17
100000,HG,G,14
100000,HG,GO,1
100000,HG,H,14
100000,HG,HC,4
