distance,from,to,n
1,C,C,318
1,C,CG,13
1,C,CGO,8
1,C,CO,2
1,C,G,375
1,C,GO,5
1,C,H,319
1,C,HC,84
1,C,HCG,365
1,C,HCGO,1706
1,C,HCO,6
1,C,HG,28
1,C,HGO,6
1,C,HO,3
1,C,O,726
1,CG,C,13
1,CG,CG,10
1,CG,G,23
1,CG,H,38
1,CG,HCG,9
1,CG,HCGO,87
1,CG,HCO,1
1,CG,HO,2
1,CG,O,36
1,CGO,C,1
1,CGO,G,4
1,CGO,H,3
1,CGO,HCG,9
1,CGO,HCGO,27
1,CGO,HG,1
1,CGO,O,13
1,CO,C,2
1,CO,CG,1
1,CO,H,2
1,CO,HC,1
1,CO,HCG,4
1,CO,HCGO,9
1,CO,O,6
1,G,C,362
1,G,CG,25
1,G,CGO,4
1,G,CO,3
1,G,G,521
1,G,GO,7
1,G,H,327
1,G,HC,159
1,G,HCG,420
1,G,HCGO,2214
1,G,HCO,3
1,G,HG,25
1,G,HGO,7
1,G,HO,1
1,G,O,1031
1,GO,C,5
1,GO,H,3
1,GO,HC,1
1,GO,HCG,4
1,GO,HCGO,23
1,GO,O,9
1,H,C,309
1,H,CG,22
1,H,CGO,6
1,H,CO,4
1,H,G,370
1,H,GO,3
1,H,H,345
1,H,HC,90
1,H,HCG,342
1,H,HCGO,1692
1,H,HCO,4
1,H,HG,11
1,H,HGO,3
1,H,HO,2
1,H,O,725
1,HC,C,76
1,HC,CG,1
1,HC,CGO,1
1,HC,CO,1
1,HC,G,186
1,HC,GO,4
1,HC,H,73
1,HC,HC,71
1,HC,HCG,104
1,HC,HCGO,616
1,HC,HO,2
1,HC,O,277
1,HCG,C,333
1,HCG,CG,12
1,HCG,CGO,4
1,HCG,G,425
1,HCG,GO,4
1,HCG,H,322
1,HCG,HC,99
1,HCG,HCG,462
1,HCG,HCGO,1955
1,HCG,HCO,4
1,HCG,HG,16
1,HCG,HGO,7
1,HCG,HO,2
1,HCG,O,934
1,HCGO,C,1760
1,HCGO,CG,79
1,HCGO,CGO,21
1,HCGO,CO,14
1,HCGO,G,2305
1,HCGO,GO,17
1,HCGO,H,1665
1,HCGO,HC,592
1,HCGO,HCG,1966
1,HCGO,HCGO,10215
1,HCGO,HCO,31
1,HCGO,HG,100
1,HCGO,HGO,20
1,HCGO,HO,4
1,HCGO,O,4338
