distance,from,to,n
1,C,C,314
1,C,CG,18
1,C,CGO,5
1,C,CO,3
1,C,G,399
1,C,GO,7
1,C,H,274
1,C,HC,102
1,C,HCG,317
1,C,HCGO,1703
1,C,HCO,7
1,C,HG,23
1,C,HGO,4
1,C,HO,2
1,C,O,728
1,CG,C,19
1,CG,CG,10
1,CG,G,20
1,CG,H,38
1,CG,HCG,12
1,CG,HCGO,86
1,CG,O,33
1,CGO,C,4
1,CGO,CG,1
1,CGO,G,4
1,CGO,H,5
1,CGO,HC,1
1,CGO,HCG,3
1,CGO,HCGO,15
1,CGO,O,9
1,CO,C,2
1,CO,CG,1
1,CO,G,2
1,CO,H,2
1,CO,HC,1
1,CO,HCG,5
1,CO,HCGO,5
1,CO,O,7
1,G,C,368
1,G,CG,21
1,G,CGO,5
1,G,G,518
1,G,GO,6
1,G,H,396
1,G,HC,169
1,G,HCG,467
1,G,HCGO,2240
1,G,HCO,11
1,G,HG,11
1,G,HGO,4
1,G,HO,2
1,G,O,1006
1,GO,C,4
1,GO,G,3
1,GO,GO,2
1,GO,H,3
1,GO,HC,3
1,GO,HCG,3
1,GO,HCGO,24
1,GO,O,11
1,H,C,326
1,H,CG,17
1,H,CGO,5
1,H,CO,5
1,H,G,367
1,H,GO,4
1,H,H,292
1,H,HC,82
1,H,HCG,333
1,H,HCGO,1711
1,H,HCO,5
1,H,HG,11
1,H,HGO,2
1,H,HO,7
1,H,O,701
1,HC,C,76
1,HC,CGO,3
1,HC,G,162
1,HC,GO,3
1,HC,H,89
1,HC,HC,78
1,HC,HCG,100
1,HC,HCGO,643
1,HC,HCO,3
1,HC,HGO,7
1,HC,HO,1
1,HC,O,270
1,HCG,C,317
1,HCG,CG,13
1,HCG,CGO,2
1,HCG,CO,4
1,HCG,G,397
1,HCG,H,359
1,HCG,HC,98
1,HCG,HCG,462
1,HCG,HCGO,1986
1,HCG,HCO,3
1,HCG,HG,12
1,HCG,HGO,1
1,HCG,HO,1
1,HCG,O,961
1,HCGO,C,1683
1,HCGO,CG,71
1,HCGO,CGO,21
1,HCGO,CO,16
1,HCGO,G,2243
1,HCGO,GO,27
1,HCGO,H,1701
