distance,from,to,n
1,C,C,253
1,C,CG,15
1,C,CGO,6
1,C,CO,2
1,C,G,362
1,C,GO,3
1,C,H,262
1,C,HC,103
1,C,HCG,320
1,C,HCGO,1503
1,C,HCO,7
1,C,HG,16
1,C,HGO,5
1,C,HO,1
1,C,O,721
1,CG,C,12
1,CG,CG,7
1,CG,G,16
1,CG,H,22
1,CG,HC,3
1,CG,HCG,9
1,CG,HCGO,66
1,CG,HO,1
1,CG,O,30
1,CGO,C,2
1,CGO,G,6
1,CGO,H,2
1,CGO,HC,6
1,CGO,HCG,4
1,CGO,HCGO,20
1,CGO,HGO,1
1,CGO,O,8
1,CO,C,2
1,CO,G,1
1,CO,HCG,2
1,CO,HCGO,8
1,CO,HG,2
1,CO,O,6
1,G,C,336
1,G,CG,19
1,G,CGO,4
1,G,CO,6
1,G,G,594
1,G,GO,2
1,G,H,304
1,G,HC,202
1,G,HCG,443
1,G,HCGO,2294
1,G,HCO,10
1,G,HG,10
1,G,HGO,5
1,G,HO,1
1,G,O,1010
1,GO,C,3
1,GO,G,5
1,GO,H,3
1,GO,HC,2
1,GO,HCG,3
1,GO,HCGO,26
1,GO,O,9
1,H,C,264
1,H,CG,24
1,H,CGO,3
1,H,CO,2
1,H,G,368
1,H,GO,2
1,H,H,239
1,H,HC,106
1,H,HCG,290
1,H,HCGO,1471
1,H,HCO,6
1,H,HG,15
1,H,HGO,3
1,H,HO,2
1,H,O,670
1,HC,C,101
1,HC,CG,1
1,HC,CGO,3
1,HC,G,202
1,HC,GO,1
1,HC,H,108
1,HC,HC,111
1,HC,HCG,135
1,HC,HCGO,751
1,HC,HCO,2
1,HC,O,342
1,HCG,C,315
1,HCG,CG,13
1,HCG,CGO,5
1,HCG,CO,2
1,HCG,G,449
1,HCG,GO,5
1,HCG,H,352
1,HCG,HC,118
1,HCG,HCG,513
1,HCG,HCGO,2061
1,HCG,HCO,6
1,HCG,HG,6
1,HCG,HGO,4
1,HCG,O,931
1,HCGO,C,1476
1,HCGO,CG,70
1,HCGO,CGO,25
1,HCGO,CO,10
1,HCGO,G,2246
1,HCGO,GO,25
1,HCGO,H,1546
1,HCGO,HC,770
1,HCGO,HCG,1983
1,HCGO,HCGO,10125
1,HCGO,HCO,33
1,HCGO,HG,60
1,HCGO,HGO,17
1,HCGO,HO,7
1,HCGO,O,4423
1,HCO,C,6
1,HCO,CG,1
1,HCO,CGO,1
1,HCO,G,13
1,HCO,H,5
1,HCO,HC,5
1,HCO,HCG,5
1,HCO,HCGO,43
1,HCO,HCO,1
1,HCO,O,19
1,HG,C,15
1,HG,CGO,1
1,HG,G,16
1,HG,H,14
1,HG,HC,2
1,HG,HCG,9
1,HG,HCGO,70
1,HG,HG,8
1,HG,O,29
1,HGO,C,5
1,HGO,G,10
1,HGO,H,2
1,HGO,HC,1
1,HGO,HCG,6
1,HGO,HCGO,25
1,HGO,O,7
1,HO,C,1
1,HO,G,1
1,HO,H,3
1,HO,HCGO,10
1,HO,O,4
1,O,C,702
1,O,CG,28
1,O,CGO,5
1,O,CO,4
1,O,G,985
1,O,GO,9
1,O,H,682
1,O,HC,336
1,O,HCG,916
1,O,HCGO,4406
1,O,HCO,6
1,O,HG,26
1,O,HGO,12
1,O,HO,4
1,O,O,1976
100000,C,C,233
100000,C,CG,10
100000,C,CGO,2
100000,C,CO,2
100000,C,G,351
100000,C,GO,2
100000,C,H,253
100000,C,HC,118
100000,C,HCG,327
100000,C,HCGO,1519
100000,C,HCO,4
100000,C,HG,9
