distance,from,to,n
1,C,C,282
1,C,CG,13
1,C,CGO,4
1,C,CO,2
1,C,G,389
1,C,GO,7
1,C,H,270
1,C,HC,87
1,C,HCG,346
1,C,HCGO,1556
1,C,HCO,5
1,C,HG,20
1,C,HGO,6
1,C,HO,1
1,C,O,726
1,CG,C,16
1,CG,CG,6
1,CG,G,16
1,CG,H,32
1,CG,HCG,6
1,CG,HCGO,75
1,CG,O,35
1,CGO,C,3
1,CGO,CG,1
1,CGO,G,3
1,CGO,H,1
1,CGO,HCG,4
1,CGO,HCGO,19
1,CGO,O,4
1,CO,C,3
1,CO,CG,1
1,CO,G,4
1,CO,HC,1
1,CO,HCG,4
1,CO,HCGO,4
1,CO,HG,1
1,CO,O,3
1,G,C,325
1,G,CG,16
1,G,CGO,9
1,G,CO,1
1,G,G,532
1,G,GO,2
1,G,H,349
1,G,HC,174
1,G,HCG,455
1,G,HCGO,2201
1,G,HCO,10
1,G,HG,17
1,G,HGO,5
1,G,HO,4
1,G,O,941
1,GO,C,5
1,GO,G,8
1,GO,H,1
1,GO,HC,4
1,GO,HCG,2
1,GO,HCGO,23
1,GO,O,15
1,H,C,302
1,H,CG,25
1,H,CGO,3
1,H,CO,1
1,H,G,387
1,H,GO,6
1,H,H,296
1,H,HC,98
1,H,HCG,343
1,H,HCGO,1646
1,H,HCO,5
1,H,HG,16
1,H,HGO,3
1,H,HO,3
1,H,O,726
1,HC,C,111
1,HC,CG,1
1,HC,CGO,1
1,HC,G,181
1,HC,GO,3
1,HC,H,82
1,HC,HC,83
1,HC,HCG,131
1,HC,HCGO,738
1,HC,HCO,2
1,HC,HO,1
1,HC,O,279
1,HCG,C,349
1,HCG,CG,17
1,HCG,CGO,1
1,HCG,CO,3
1,HCG,G,405
1,HCG,GO,6
1,HCG,H,316
1,HCG,HC,128
1,HCG,HCG,495
1,HCG,HCGO,2023
1,HCG,HCO,5
1,HCG,HG,10
1,HCG,HGO,5
1,HCG,HO,5
1,HCG,O,918
1,HCGO,C,1579
1,HCGO,CG,83
1,HCGO,CGO,25
1,HCGO,CO,10
1,HCGO,G,2259
1,HCGO,GO,17
1,HCGO,H,1674
1,HCGO,HC,694
1,HCGO,HCG,1982
1,HCGO,HCGO,10172
1,HCGO,HCO,22
1,HCGO,HG,80
1,HCGO,HGO,17
1,HCGO,HO,7
1,HCGO,O,4384
1,HCO,C,4
1,HCO,G,11
1,HCO,H,9
1,HCO,HC,3
1,HCO,HCG,6
1,HCO,HCGO,35
1,HCO,O,15
1,HG,C,23
1,HG,CO,1
1,HG,G,13
1,HG,H,15
1,HG,HCG,14
1,HG,HCGO,78
1,HG,HG,9
1,HG,O,35
1,HGO,C,4
1,HGO,CG,1
1,HGO,CGO,1
1,HGO,G,5
1,HGO,H,5
1,HGO,HC,1
1,HGO,HCG,1
1,HGO,HCGO,13
1,HGO,HO,1
1,HGO,O,5
1,HO,C,2
1,HO,CG,2
1,HO,G,1
1,HO,H,2
1,HO,HCG,1
1,HO,HCGO,12
1,HO,HG,1
1,HO,O,5
1,O,C,681
1,O,CG,38
1,O,CGO,3
1,O,CO,4
1,O,G,986
1,O,GO,10
1,O,H,760
1,O,HC,307
1,O,HCG,909
1,O,HCGO,4295
1,O,HCO,17
1,O,HG,31
1,O,HGO,13
1,O,HO,5
1,O,O,1904
100000,C,C,281
100000,C,CG,12
100000,C,CGO,4
100000,C,G,351
100000,C,GO,3
100000,C,H,275
100000,C,HC,108
100000,C,HCG,322
100000,C,HCGO,1622
100000,C,HCO,6
100000,C,HG,12
100000,C,HGO,4
100000,C,HO,3
100000,C,O,716
100000,CG,C,12
100000,CG,CG,1
100000,CG,CO,1
100000,CG,G,17
100000,CG,H,11
100000,CG,HC,9
100000,CG,HCG,21
100000,CG,HCGO,77
100000,CG,HG,1
100000,CG,O,37
100000,CGO,C,4
100000,CGO,G,2
100000,CGO,H,8
100000,CGO,HC,1
100000,CGO,HCG,6
100000,CGO,HCGO,18
100000,CGO,O,10
100000,CO,G,3
100000,CO,H,3
100000,CO,HCG,4
100000,CO,HCGO,9
100000,CO,O,4
100000,G,C,354
100000,G,CG,9
100000,G,CGO,5
100000,G,CO,1
100000,G,G,472
100000,G,GO,8
100000,G,H,352
100000,G,HC,137
100000,G,HCG,444
100000,G,HCGO,2134
100000,G,HCO,7
100000,G,HG,18
100000,G,HGO,5
100000,G,HO,2
100000,G,O,911
100000,GO,C,5
100000,GO,G,3
100000,GO,H,5
100000,GO,HC,1
100000,GO,HCG,5
100000,GO,HCGO,24
100000,GO,O,8
100000,H,C,257
100000,H,CG,9
100000,H,CGO,3
100000,H,CO,2
100000,H,G,364
100000,H,GO,7
100000,H,H,294
100000,H,HC,106
100000,H,HCG,358
100000,H,HCGO,1621
100000,H,HCO,1
100000,H,HG,7
100000,H,HGO,1
100000,H,HO,2
100000,H,O,702
100000,HC,C,103
100000,HC,CG,8
100000,HC,CGO,1
100000,HC,CO,1
100000,HC,G,137
100000,HC,GO,1
100000,HC,H,94
100000,HC,HC,46
100000,HC,HCG,165
100000,HC,HCGO,680
100000,HC,HCO,2
100000,HC,HG,6
100000,HC,O,291
100000,HCG,C,314
100000,HCG,CG,15
100000,HCG,CGO,3
100000,HCG,CO,2
100000,HCG,G,438
100000,HCG,GO,6
100000,HCG,H,326
100000,HCG,HC,137
100000,HCG,HCG,407
100000,HCG,HCGO,2025
100000,HCG,HCO,7
