distance,from,to,n
1,C,C,233
1,C,CG,11
1,C,G,329
1,C,GO,6
1,C,H,249
1,C,HC,102
1,C,HCG,288
1,C,HCGO,1606
1,C,HCO,8
1,C,HG,17
1,C,HGO,4
1,C,HO,1
1,C,O,700
1,CG,C,10
1,CG,CG,9
1,CG,G,11
1,CG,H,16
1,CG,HC,1
1,CG,HCG,8
1,CG,HCGO,67
1,CG,O,32
1,CGO,C,2
1,CGO,CG,1
1,CGO,G,5
1,CGO,H,6
1,CGO,HCG,2
1,CGO,HCGO,11
1,CGO,HG,1
1,CGO,O,8
1,CO,C,5
1,CO,CO,1
1,CO,G,2
1,CO,H,1
1,CO,HCGO,7
1,CO,O,3
1,G,C,340
1,G,CG,8
1,G,CGO,6
1,G,CO,3
1,G,G,566
1,G,GO,7
1,G,H,358
1,G,HC,196
1,G,HCG,480
1,G,HCGO,2286
1,G,HCO,13
1,G,HG,10
1,G,HGO,4
1,G,HO,4
1,G,O,973
1,GO,C,2
1,GO,G,11
1,GO,H,3
1,GO,HC,5
1,GO,HCG,2
1,GO,HCGO,36
1,GO,O,7
1,H,C,228
1,H,CG,18
1,H,CGO,12
1,H,CO,1
1,H,G,332
1,H,GO,2
1,H,H,221
1,H,HC,95
1,H,HCG,318
1,H,HCGO,1615
1,H,HCO,5
1,H,HG,8
1,H,HGO,3
1,H,HO,3
1,H,O,660
1,HC,C,117
1,HC,G,214
1,HC,GO,10
1,HC,H,111
1,HC,HC,88
1,HC,HCG,142
1,HC,HCGO,792
1,HC,HCO,3
1,HC,HG,3
1,HC,HGO,1
1,HC,O,350
1,HCG,C,305
1,HCG,CG,11
1,HCG,CGO,5
1,HCG,CO,3
1,HCG,G,434
1,HCG,GO,4
1,HCG,H,347
1,HCG,HC,153
1,HCG,HCG,508
1,HCG,HCGO,2094
1,HCG,HCO,4
1,HCG,HG,10
1,HCG,HGO,3
1,HCG,HO,4
1,HCG,O,906
1,HCGO,C,1640
1,HCGO,CG,72
1,HCGO,CGO,14
1,HCGO,CO,6
1,HCGO,G,2381
1,HCGO,GO,28
1,HCGO,H,1490
1,HCGO,HC,772
1,HCGO,HCG,2078
1,HCGO,HCGO,10196
1,HCGO,HCO,29
1,HCGO,HG,76
1,HCGO,HGO,24
1,HCGO,HO,7
1,HCGO,O,4360
1,HCO,C,9
1,HCO,CGO,1
1,HCO,G,7
1,HCO,H,6
1,HCO,HC,2
1,HCO,HCG,6
1,HCO,HCGO,35
1,HCO,O,11
1,HG,C,23
1,HG,CO,1
1,HG,G,11
1,HG,GO,1
1,HG,H,8
1,HG,HCG,10
1,HG,HCGO,66
1,HG,HCO,1
1,HG,HG,3
1,HG,HO,1
1,HG,O,21
1,HGO,C,3
1,HGO,CO,1
1,HGO,G,1
1,HGO,H,4
1,HGO,HC,1
1,HGO,HCG,5
1,HGO,HCGO,21
1,HGO,O,5
1,HO,C,2
1,HO,CG,1
1,HO,G,1
1,HO,H,3
1,HO,HCG,3
1,HO,HCGO,11
1,HO,O,5
1,O,C,659
1,O,CG,22
1,O,CGO,5
1,O,CO,4
1,O,G,1019
1,O,GO,17
1,O,H,679
1,O,HC,351
1,O,HCG,971
1,O,HCGO,4364
1,O,HCO,15
1,O,HG,20
1,O,HGO,8
1,O,HO,5
1,O,O,1964
100000,C,C,232
100000,C,CG,12
100000,C,CGO,2
100000,C,G,382
100000,C,GO,4
100000,C,H,243
100000,C,HC,130
100000,C,HCG,309
100000,C,HCGO,1580
100000,C,HCO,3
100000,C,HG,10
100000,C,HGO,4
100000,C,HO,3
100000,C,O,688
100000,CG,C,5
100000,CG,G,22
100000,CG,H,10
100000,CG,HC,7
100000,CG,HCG,20
100000,CG,HCGO,68
100000,CG,O,20
100000,CGO,C,1
100000,CGO,G,2
100000,CGO,H,2
100000,CGO,HC,2
100000,CGO,HCG,3
100000,CGO,HCGO,23
100000,CGO,O,7
100000,CO,C,1
100000,CO,G,3
100000,CO,H,2
100000,CO,HCG,2
100000,CO,HCGO,7
100000,CO,O,3
100000,G,C,357
100000,G,CG,9
100000,G,CGO,2
100000,G,CO,3
100000,G,G,516
100000,G,GO,10
100000,G,H,328
100000,G,HC,163
100000,G,HCG,433
100000,G,HCGO,2286
100000,G,HCO,10
100000,G,HG,11
100000,G,HGO,4
100000,G,HO,5
100000,G,O,1045
100000,GO,C,10
100000,GO,G,7
100000,GO,H,5
100000,GO,HC,4
100000,GO,HCG,4
100000,GO,HCGO,44
100000,GO,O,11
100000,H,C,242
100000,H,CG,5
100000,H,CGO,3
100000,H,CO,1
100000,H,G,363
100000,H,GO,1
100000,H,H,245
100000,H,HC,115
100000,H,HCG,311
100000,H,HCGO,1568
100000,H,HCO,5
100000,H,HG,6
100000,H,HGO,3
100000,H,HO,2
100000,H,O,714
100000,HC,C,128
100000,HC,CG,8
100000,HC,G,165
100000,HC,GO,1
100000,HC,H,141
100000,HC,HC,56
100000,HC,HCG,162
100000,HC,HCGO,722
100000,HC,HCO,1
100000,HC,HG,5
100000,HC,HGO,2
100000,HC,HO,1
100000,HC,O,324
100000,HCG,C,330
100000,HCG,CG,15
100000,HCG,CGO,4
100000,HCG,CO,1
100000,HCG,G,475
100000,HCG,GO,8
100000,HCG,H,298
100000,HCG,HC,166
100000,HCG,HCG,432
100000,HCG,HCGO,2000
100000,HCG,HCO,3
100000,HCG,HG,16
100000,HCG,HO,3
100000,HCG,O,897
100000,HCGO,C,1541
100000,HCGO,CG,71
100000,HCGO,CGO,22
100000,HCGO,CO,7
100000,HCGO,G,2244
100000,HCGO,GO,28
100000,HCGO,H,1495
100000,HCGO,HC,804
100000,HCGO,HCG,2060
100000,HCGO,HCGO,9939
100000,HCGO,HCO,28
100000,HCGO,HG,58
100000,HCGO,HGO,20
100000,HCGO,HO,10
100000,HCGO,O,4249
100000,HCO,C,1
100000,HCO,G,10
100000,HCO,H,2
100000,HCO,HC,1
100000,HCO,HCG,6
100000,HCO,HCGO,27
100000,HCO,O,16
100000,HG,C,17
100000,HG,CG,1
100000,HG,G,13
100000,HG,H,7
100000,HG,HC,4
100000,HG,HCG,15
100000,HG,HCGO,66
100000,HG,O,25
100000,HGO,C,6
100000,HGO,G,2
100000,HGO,H,2
100000,HGO,HC,3
100000,HGO,HCG,5
100000,HGO,HCGO,14
100000,HGO,HG,1
100000,HGO,O,7
100000,HO,C,4
100000,HO,G,2
100000,HO,HC,1
100000,HO,HCG,1
100000,HO,HCGO,16
100000,HO,O,1
100000,O,C,683
100000,O,CG,31
100000,O,CGO,11
100000,O,CO,6
100000,O,G,1004
100000,O,GO,10
100000,O,H,694
100000,O,HC,327
100000,O,HCG,935
100000,O,HCGO,4378
100000,O,HCO,14
100000,O,HG,25
100000,O,HGO,8
100000,O,HO,4
100000,O,O,1910
11,C,C,257
11,C,CG,10
11,C,CGO,3
11,C,CO,1
11,C,G,377
11,C,GO,4
11,C,H,239
11,C,HC,115
11,C,HCG,338
11,C,HCGO,1635
11,C,HCO,5
11,C,HG,13
11,C,HGO,3
11,C,HO,3
11,C,O,659
11,CG,C,9
11,CG,CG,5
11,CG,G,10
11,CG,H,19
11,CG,HC,1
11,CG,HCG,6
11,CG,HCGO,62
11,CG,O,35
11,CGO,C,3
11,CGO,G,6
11,CGO,H,3
11,CGO,HC,1
11,CGO,HCG,6
11,CGO,HCGO,18
11,CGO,HO,1
11,CGO,O,10
11,CO,C,2
11,CO,G,1
11,CO,H,1
11,CO,HC,2
11,CO,HCG,2
11,CO,HCGO,5
11,CO,O,4
11,G,C,373
11,G,CG,11
11,G,CGO,3
11,G,G,540
11,G,GO,9
11,G,H,351
11,G,HC,203
11,G,HCG,427
11,G,HCGO,2269
11,G,HCO,8
11,G,HG,12
11,G,HGO,4
11,G,HO,3
11,G,O,1067
11,GO,G,10
11,GO,GO,1
11,GO,H,2
11,GO,HC,6
11,GO,HCG,5
11,GO,HCGO,22
11,GO,HO,1
11,GO,O,15
11,H,C,261
11,H,CG,21
11,H,CGO,6
11,H,CO,1
11,H,G,360
11,H,GO,6
11,H,H,254
11,H,HC,118
11,H,HCG,297
11,H,HCGO,1450
11,H,HCO,6
11,H,HG,11
11,H,HGO,4
11,H,HO,1
11,H,O,678
11,HC,C,107
11,HC,CG,3
11,HC,CGO,1
11,HC,G,219
11,HC,GO,4
11,HC,H,112
11,HC,HC,102
11,HC,HCG,153
11,HC,HCGO,773
11,HC,HCO,1
11,HC,HG,2
11,HC,HGO,3
11,HC,HO,1
11,HC,O,339
11,HCG,C,255
11,HCG,CG,9
11,HCG,CO,1
11,HCG,G,434
11,HCG,GO,6
11,HCG,H,320
11,HCG,HC,135
11,HCG,HCG,494
11,HCG,HCGO,1989
11,HCG,HCO,9
11,HCG,HG,11
11,HCG,HGO,2
11,HCG,HO,2
11,HCG,O,895
11,HCGO,C,1542
11,HCGO,CG,57
11,HCGO,CGO,15
11,HCGO,CO,10
11,HCGO,G,2263
11,HCGO,GO,26
11,HCGO,H,1563
11,HCGO,HC,823
11,HCGO,HCG,2074
11,HCGO,HCGO,10123
11,HCGO,HCO,37
11,HCGO,HG,59
11,HCGO,HGO,21
11,HCGO,HO,8
11,HCGO,O,4255
11,HCO,C,6
11,HCO,G,13
11,HCO,H,9
11,HCO,HC,1
11,HCO,HCG,7
11,HCO,HCGO,53
11,HCO,HCO,1
11,HCO,HG,2
11,HCO,O,12
11,HG,C,20
11,HG,G,12
11,HG,H,14
11,HG,HC,2
11,HG,HCG,12
11,HG,HCGO,68
11,HG,HCO,1
11,HG,HG,3
11,HG,O,26
11,HGO,C,2
11,HGO,G,5
11,HGO,H,2
11,HGO,HCG,5
11,HGO,HCGO,23
11,HGO,HGO,1
11,HGO,O,6
11,HO,C,1
11,HO,CG,1
11,HO,G,3
11,HO,H,1
11,HO,HC,1
11,HO,HCG,2
11,HO,HCGO,11
11,HO,O,8
11,O,C,668
11,O,CG,36
11,O,CGO,10
11,O,G,969
11,O,GO,20
11,O,H,679
11,O,HC,341
11,O,HCG,959
11,O,HCGO,4466
11,O,HCO,13
11,O,HG,25
11,O,HGO,5
11,O,HO,4
11,O,O,1904
117,C,C,251
117,C,CG,13
117,C,CGO,2
117,C,CO,1
117,C,G,349
117,C,GO,7
117,C,H,275
117,C,HC,128
117,C,HCG,349
117,C,HCGO,1524
117,C,HCO,2
117,C,HG,7
117,C,O,665
117,CG,C,7
117,CG,G,9
117,CG,H,11
117,CG,HC,2
117,CG,HCG,6
117,CG,HCGO,68
117,CG,HGO,1
117,CG,O,25
117,CGO,C,2
117,CGO,CG,2
117,CGO,G,3
117,CGO,H,1
117,CGO,HC,4
117,CGO,HCG,3
117,CGO,HCGO,18
117,CGO,O,8
117,CO,C,2
117,CO,G,4
117,CO,H,2
117,CO,HC,1
117,CO,HCG,1
117,CO,HCGO,9
117,CO,HG,1
117,CO,O,4
117,G,C,336
117,G,CG,16
117,G,CGO,3
117,G,CO,1
117,G,G,523
117,G,GO,13
117,G,H,344
117,G,HC,228
117,G,HCG,468
117,G,HCGO,2280
117,G,HCO,9
117,G,HG,12
117,G,HGO,2
117,G,HO,2
117,G,O,972
117,GO,C,6
117,GO,G,9
117,GO,H,3
117,GO,HC,5
117,GO,HCG,6
117,GO,HCGO,30
117,GO,O,16
117,H,C,237
117,H,CG,18
117,H,CGO,3
117,H,CO,1
117,H,G,346
117,H,GO,5
117,H,H,236
117,H,HC,104
117,H,HCG,297
117,H,HCGO,1566
