distance,from,to,n
1,C,C,272
1,C,CG,10
1,C,CGO,2
1,C,G,354
1,C,GO,5
1,C,H,262
1,C,HC,96
1,C,HCG,289
1,C,HCGO,1443
1,C,HCO,6
1,C,HG,18
1,C,HGO,3
1,C,HO,2
1,C,O,679
1,CG,C,12
1,CG,CG,4
1,CG,G,11
1,CG,H,17
1,CG,HC,1
1,CG,HCG,13
1,CG,HCGO,51
1,CG,HO,1
1,CG,O,27
1,CGO,C,1
1,CGO,CG,1
1,CGO,G,5
1,CGO,HC,1
1,CGO,HCG,4
1,CGO,HCGO,13
1,CGO,HG,1
1,CGO,O,13
1,CO,C,3
1,CO,CG,1
1,CO,H,2
1,CO,HCG,2
1,CO,HCGO,11
1,CO,O,4
1,G,C,362
1,G,CG,8
1,G,CGO,4
1,G,CO,1
1,G,G,530
1,G,GO,8
1,G,H,336
1,G,HC,188
1,G,HCG,421
1,G,HCGO,2341
1,G,HCO,8
1,G,HG,12
1,G,HGO,2
1,G,O,1006
1,GO,C,5
1,GO,G,6
1,GO,GO,1
1,GO,H,3
1,GO,HC,8
1,GO,HCG,8
1,GO,HCGO,28
1,GO,HCO,1
1,GO,O,11
1,H,C,260
1,H,CG,18
1,H,CGO,1
1,H,CO,1
1,H,G,321
1,H,GO,7
1,H,H,236
1,H,HC,105
1,H,HCG,318
1,H,HCGO,1552
1,H,HCO,3
1,H,HG,16
1,H,HGO,4
1,H,HO,2
1,H,O,705
1,HC,C,102
1,HC,CGO,2
1,HC,CO,2
1,HC,G,203
1,HC,GO,1
1,HC,H,87
1,HC,HC,97
1,HC,HCG,134
1,HC,HCGO,788
1,HC,HCO,7
1,HC,HG,1
1,HC,O,311
1,HCG,C,313
1,HCG,CG,6
1,HCG,CGO,4
1,HCG,CO,2
1,HCG,G,437
1,HCG,GO,9
1,HCG,H,335
1,HCG,HC,140
1,HCG,HCG,487
1,HCG,HCGO,2067
1,HCG,HCO,10
1,HCG,HG,10
1,HCG,HGO,5
1,HCG,HO,2
1,HCG,O,939
1,HCGO,C,1580
1,HCGO,CG,59
1,HCGO,CGO,20
1,HCGO,CO,7
1,HCGO,G,2158
1,HCGO,GO,22
1,HCGO,H,1522
1,HCGO,HC,763
1,HCGO,HCG,2088
1,HCGO,HCGO,10150
1,HCGO,HCO,42
1,HCGO,HG,69
1,HCGO,HGO,16
1,HCGO,HO,9
1,HCGO,O,4360
1,HCO,C,6
1,HCO,G,10
1,HCO,H,7
