distance,from,to,n
1,C,C,263
1,C,CG,27
1,C,CGO,1
1,C,CO,1
1,C,G,372
1,C,GO,3
1,C,H,283
1,C,HC,89
1,C,HCG,300
1,C,HCGO,1633
1,C,HCO,3
1,C,HG,20
1,C,HGO,4
1,C,O,744
1,CG,C,18
1,CG,CG,8
1,CG,CGO,2
1,CG,G,20
1,CG,H,30
1,CG,HC,1
1,CG,HCG,12
1,CG,HCGO,82
1,CG,O,33
1,CGO,C,2
1,CGO,CG,2
1,CGO,G,5
1,CGO,H,4
1,CGO,HC,1
1,CGO,HCG,6
1,CGO,HCGO,22
1,CGO,O,6
1,CO,C,1
1,CO,G,1
1,CO,HC,1
1,CO,HCG,1
1,CO,HCGO,9
1,CO,O,9
1,G,C,342
1,G,CG,13
1,G,CGO,3
1,G,G,533
1,G,GO,5
1,G,H,354
1,G,HC,169
1,G,HCG,466
1,G,HCGO,2353
1,G,HCO,13
1,G,HG,18
1,G,HGO,1
1,G,HO,1
1,G,O,1021
1,GO,C,4
1,GO,G,7
1,GO,H,2
1,GO,HC,2
1,GO,HCG,1
1,GO,HCGO,15
1,GO,HCO,1
1,GO,O,15
1,H,C,276
1,H,CG,22
1,H,CGO,8
1,H,CO,2
1,H,G,348
1,H,GO,3
1,H,H,275
1,H,HC,92
1,H,HCG,323
1,H,HCGO,1659
1,H,HCO,5
1,H,HG,19
1,H,HGO,7
1,H,HO,2
1,H,O,689
1,HC,C,102
1,HC,CG,1
1,HC,CGO,1
1,HC,G,205
1,HC,GO,6
1,HC,H,81
1,HC,HC,92
1,HC,HCG,129
1,HC,HCGO,711
1,HC,HCO,1
1,HC,HG,1
1,HC,HGO,1
1,HC,O,323
1,HCG,C,324
1,HCG,CG,6
1,HCG,CGO,6
1,HCG,CO,2
1,HCG,G,432
1,HCG,GO,1
1,HCG,H,346
1,HCG,HC,135
1,HCG,HCG,446
1,HCG,HCGO,1997
1,HCG,HCO,5
1,HCG,HG,9
1,HCG,HGO,4
1,HCG,O,926
1,HCGO,C,1622
1,HCGO,CG,87
1,HCGO,CGO,23
1,HCGO,CO,14
1,HCGO,G,2116
1,HCGO,GO,22
1,HCGO,H,1588
1,HCGO,HC,694
1,HCGO,HCG,2032
1,HCGO,HCGO,9956
1,HCGO,HCO,32
1,HCGO,HG,74
1,HCGO,HGO,18
1,HCGO,HO,5
1,HCGO,O,4192
1,HCO,C,7
1,HCO,G,13
1,HCO,GO,1
1,HCO,H,4
1,HCO,HC,7
1,HCO,HCG,6
1,HCO,HCGO,34
1,HCO,HCO,2
1,HCO,O,7
1,HG,C,24
1,HG,G,14
1,HG,H,13
1,HG,HCG,13
1,HG,HCGO,61
1,HG,HG,4
1,HG,HGO,1
1,HG,O,35
1,HGO,C,7
1,HGO,G,5
1,HGO,H,5
1,HGO,HC,1
1,HGO,HCG,3
1,HGO,HCGO,20
1,HGO,HG,1
1,HGO,O,8
1,HO,C,2
1,HO,G,3
1,HO,H,1
1,HO,HCGO,10
1,HO,O,2
1,O,C,721
1,O,CG,29
1,O,CGO,4
1,O,CO,1
1,O,G,980
