distance,from,to,n
1,C,C,301
1,C,CG,23
1,C,CGO,8
1,C,CO,4
1,C,G,396
1,C,GO,3
1,C,H,309
1,C,HC,89
1,C,HCG,331
1,C,HCGO,1711
1,C,HCO,5
1,C,HG,31
1,C,HGO,3
1,C,O,751
1,CG,C,15
1,CG,CG,11
1,CG,CGO,1
1,CG,G,29
1,CG,H,22
1,CG,HC,1
1,CG,HCG,18
1,CG,HCGO,101
1,CG,O,37
1,CGO,C,1
1,CGO,CG,1
1,CGO,G,2
1,CGO,H,5
1,CGO,HC,2
1,CGO,HCG,2
1,CGO,HCGO,26
1,CGO,O,7
1,CO,C,1
1,CO,G,2
1,CO,H,3
1,CO,HCG,2
1,CO,HCGO,14
1,CO,HG,1
1,CO,O,2
1,G,C,380
1,G,CG,18
1,G,CGO,6
1,G,CO,2
1,G,G,542
1,G,GO,5
1,G,H,392
1,G,HC,167
1,G,HCG,437
1,G,HCGO,2261
1,G,HCO,9
1,G,HG,20
1,G,HGO,5
1,G,HO,2
1,G,O,1001
1,GO,C,3
1,GO,G,3
1,GO,H,2
1,GO,HC,2
1,GO,HCG,6
1,GO,HCGO,31
1,GO,O,8
1,H,C,271
1,H,CG,30
1,H,CGO,4
1,H,CO,2
1,H,G,398
1,H,GO,2
1,H,H,312
1,H,HC,82
1,H,HCG,339
1,H,HCGO,1667
1,H,HCO,4
1,H,HG,21
1,H,HGO,5
1,H,HO,4
1,H,O,757
1,HC,C,106
1,HC,CGO,2
1,HC,G,167
1,HC,GO,4
1,HC,H,87
1,HC,HC,75
1,HC,HCG,97
1,HC,HCGO,616
1,HC,HCO,4
1,HC,HG,1
1,HC,HO,1
1,HC,O,242
1,HCG,C,330
1,HCG,CG,10
1,HCG,CGO,7
1,HCG,CO,3
1,HCG,G,450
1,HCG,GO,2
1,HCG,H,346
1,HCG,HC,115
1,HCG,HCG,494
1,HCG,HCGO,1987
1,HCG,HCO,2
1,HCG,HG,15
1,HCG,HGO,7
1,HCG,HO,3
1,HCG,O,956
1,HCGO,C,1717
1,HCGO,CG,109
1,HCGO,CGO,21
1,HCGO,CO,15
1,HCGO,G,2233
1,HCGO,GO,16
1,HCGO,H,1734
1,HCGO,HC,635
1,HCGO,HCG,2040
1,HCGO,HCGO,10271
1,HCGO,HCO,40
1,HCGO,HG,81
1,HCGO,HGO,23
1,HCGO,HO,13
1,HCGO,O,4364
1,HCO,C,6
1,HCO,G,12
1,HCO,GO,1
1,HCO,H,12
1,HCO,HC,1
1,HCO,HCG,2
1,HCO,HCGO,39
1,HCO,HCO,1
1,HCO,O,8
1,HG,C,20
1,HG,G,26
1,HG,H,21
1,HG,HC,1
1,HG,HCG,23
1,HG,HCGO,79
1,HG,HG,9
1,HG,O,25
1,HGO,C,8
1,HGO,CG,2
1,HGO,G,7
1,HGO,H,4
1,HGO,HCG,4
1,HGO,HCGO,23
1,HGO,O,10
1,HO,C,2
1,HO,G,1
1,HO,H,4
1,HO,HCG,6
1,HO,HCGO,7
1,HO,O,9
1,O,C,725
1,O,CG,31
1,O,CGO,10
1,O,CO,6
1,O,G,1013
1,O,GO,10
1,O,H,748
1,O,HC,259
1,O,HCG,893
1,O,HCGO,4439
1,O,HCO,9
1,O,HG,46
1,O,HGO,7
1,O,HO,4
1,O,O,2002
100000,C,C,333
100000,C,CG,7
100000,C,CGO,3
100000,C,CO,3
100000,C,G,366
100000,C,GO,5
100000,C,H,288
100000,C,HC,126
100000,C,HCG,332
100000,C,HCGO,1720
100000,C,HCO,3
100000,C,HG,9
100000,C,HGO,3
100000,C,HO,1
100000,C,O,767
100000,CG,C,20
100000,CG,CG,4
100000,CG,G,19
100000,CG,H,14
100000,CG,HC,2
100000,CG,HCG,18
100000,CG,HCGO,91
100000,CG,HG,2
100000,CG,O,46
100000,CGO,C,6
100000,CGO,G,2
100000,CGO,H,5
100000,CGO,HC,2
100000,CGO,HCG,4
100000,CGO,HCGO,21
100000,CGO,O,11
100000,CO,C,3
100000,CO,G,1
100000,CO,H,4
100000,CO,HC,1
100000,CO,HCG,1
100000,CO,HCGO,15
100000,CO,O,8
100000,G,C,378
100000,G,CG,24
100000,G,CGO,5
100000,G,CO,3
100000,G,G,499
100000,G,GO,8
100000,G,H,373
100000,G,HC,141
100000,G,HCG,488
100000,G,HCGO,2223
100000,G,HCO,12
100000,G,HG,17
100000,G,HGO,7
100000,G,HO,4
100000,G,O,959
100000,GO,C,4
100000,GO,G,6
100000,GO,H,8
100000,GO,HC,3
100000,GO,HCG,4
100000,GO,HCGO,14
100000,GO,O,8
100000,H,C,308
100000,H,CG,16
100000,H,CGO,3
100000,H,CO,1
100000,H,G,365
100000,H,GO,4
100000,H,H,308
100000,H,HC,107
100000,H,HCG,368
100000,H,HCGO,1634
100000,H,HCO,4
100000,H,HG,18
100000,H,HGO,4
100000,H,HO,3
100000,H,O,765
100000,HC,C,111
100000,HC,CG,2
100000,HC,CGO,2
100000,HC,CO,2
100000,HC,G,135
100000,HC,GO,1
100000,HC,H,112
