distance,from,to,n
1,C,C,322
1,C,CG,11
1,C,CGO,2
1,C,CO,1
1,C,G,383
1,C,GO,6
1,C,H,313
1,C,HC,62
1,C,HCG,338
1,C,HCGO,1708
1,C,HCO,6
1,C,HG,31
1,C,HGO,3
1,C,HO,2
1,C,O,748
1,CG,C,18
1,CG,CG,11
1,CG,CGO,2
1,CG,G,14
1,CG,H,29
1,CG,HCG,16
1,CG,HCGO,102
1,CG,HCO,1
1,CG,HO,2
1,CG,O,42
1,CGO,C,2
1,CGO,CG,1
1,CGO,G,4
1,CGO,H,4
1,CGO,HC,2
1,CGO,HCG,5
1,CGO,HCGO,23
1,CGO,O,7
1,CO,C,1
1,CO,H,4
1,CO,HCG,3
1,CO,HCGO,10
1,CO,O,4
1,G,C,408
1,G,CG,30
1,G,CGO,11
1,G,CO,4
1,G,G,489
1,G,GO,6
1,G,H,402
1,G,HC,154
1,G,HCG,476
1,G,HCGO,2261
1,G,HCO,15
1,G,HG,19
1,G,HGO,3
1,G,O,924
1,GO,C,3
1,GO,G,4
1,GO,GO,1
1,GO,H,5
1,GO,HC,4
1,GO,HCG,2
1,GO,HCGO,22
1,GO,O,6
1,H,C,315
1,H,CG,27
1,H,CGO,4
1,H,CO,3
1,H,G,376
1,H,GO,3
1,H,H,352
1,H,HC,92
1,H,HCG,351
1,H,HCGO,1788
1,H,HCO,7
1,H,HG,24
1,H,HGO,4
1,H,HO,4
1,H,O,730
1,HC,C,76
1,HC,CGO,2
1,HC,G,136
1,HC,GO,4
1,HC,H,71
1,HC,HC,75
1,HC,HCG,96
1,HC,HCGO,514
1,HC,HCO,2
1,HC,HGO,1
1,HC,O,265
1,HCG,C,331
1,HCG,CG,10
1,HCG,CGO,3
1,HCG,CO,2
1,HCG,G,438
1,HCG,GO,5
1,HCG,H,353
1,HCG,HC,96
1,HCG,HCG,494
1,HCG,HCGO,1987
1,HCG,HCO,5
1,HCG,HG,12
1,HCG,HGO,12
1,HCG,HO,2
1,HCG,O,896
1,HCGO,C,1770
1,HCGO,CG,105
1,HCGO,CGO,21
1,HCGO,CO,14
1,HCGO,G,2138
1,HCGO,GO,25
1,HCGO,H,1807
1,HCGO,HC,580
1,HCGO,HCG,1867
1,HCGO,HCGO,10295
1,HCGO,HCO,22
1,HCGO,HG,91
1,HCGO,HGO,32
1,HCGO,HO,6
1,HCGO,O,4370
1,HCO,C,6
1,HCO,G,7
1,HCO,H,8
1,HCO,HC,1
1,HCO,HCG,1
1,HCO,HCGO,33
1,HCO,O,16
1,HG,C,19
1,HG,G,19
1,HG,H,23
1,HG,HCG,16
1,HG,HCGO,91
1,HG,HG,12
1,HG,O,43
1,HGO,C,4
1,HGO,G,3
1,HGO,H,4
1,HGO,HC,1
1,HGO,HCG,3
1,HGO,HCGO,21
1,HGO,HG,1
1,HGO,O,9
1,HO,C,2
1,HO,CG,1
1,HO,G,4
1,HO,H,4
1,HO,HCG,4
1,HO,HCGO,12
1,HO,O,5
1,O,C,813
1,O,CG,48
1,O,CGO,10
1,O,CO,7
1,O,G,1016
1,O,GO,9
1,O,H,793
1,O,HC,246
1,O,HCG,914
1,O,HCGO,4288
1,O,HCO,15
1,O,HG,46
1,O,HGO,15
1,O,HO,5
1,O,O,1972
100000,C,C,314
100000,C,CG,19
100000,C,CGO,4
100000,C,CO,2
100000,C,G,390
100000,C,GO,2
100000,C,H,316
100000,C,HC,98
100000,C,HCG,384
100000,C,HCGO,1795
100000,C,HCO,11
100000,C,HG,15
100000,C,HGO,1
100000,C,HO,1
100000,C,O,788
100000,CG,C,26
100000,CG,CG,2
100000,CG,G,16
100000,CG,H,16
100000,CG,HC,4
100000,CG,HCG,26
100000,CG,HCGO,96
100000,CG,HGO,1
100000,CG,HO,1
100000,CG,O,44
100000,CGO,C,1
100000,CGO,G,5
100000,CGO,H,1
100000,CGO,HC,2
100000,CGO,HCG,2
100000,CGO,HCGO,21
100000,CGO,O,12
100000,CO,C,3
100000,CO,G,4
100000,CO,H,1
100000,CO,HC,1
100000,CO,HCG,2
100000,CO,HCGO,10
100000,CO,HG,1
100000,CO,O,6
100000,G,C,379
100000,G,CG,20
100000,G,CGO,6
100000,G,CO,3
100000,G,G,515
100000,G,GO,3
100000,G,H,392
100000,G,HC,111
100000,G,HCG,484
100000,G,HCGO,2115
100000,G,HCO,6
100000,G,HG,27
100000,G,HGO,5
100000,G,HO,1
100000,G,O,984
100000,GO,C,1
100000,GO,CG,1
100000,GO,G,3
100000,GO,H,4
100000,GO,HC,2
100000,GO,HCG,4
100000,GO,HCGO,19
100000,GO,HCO,1
100000,GO,O,9
100000,H,C,306
100000,H,CG,19
100000,H,CO,1
100000,H,G,364
100000,H,GO,3
100000,H,H,330
100000,H,HC,93
100000,H,HCG,357
100000,H,HCGO,1714
100000,H,HCO,3
100000,H,HG,13
100000,H,HGO,1
100000,H,HO,2
100000,H,O,804
100000,HC,C,96
100000,HC,CG,4
100000,HC,CO,1
100000,HC,G,115
100000,HC,H,85
100000,HC,HC,31
100000,HC,HCG,112
100000,HC,HCGO,580
100000,HC,HG,5
100000,HC,HO,1
100000,HC,O,214
100000,HCG,C,368
100000,HCG,CG,20
100000,HCG,CGO,5
100000,HCG,CO,2
100000,HCG,G,456
100000,HCG,GO,4
100000,HCG,H,366
100000,HCG,HC,103
100000,HCG,HCG,424
100000,HCG,HCGO,2000
100000,HCG,HCO,7
100000,HCG,HG,19
100000,HCG,HGO,2
100000,HCG,HO,4
100000,HCG,O,863
100000,HCGO,C,1781
100000,HCGO,CG,102
100000,HCGO,CGO,28
100000,HCGO,CO,7
100000,HCGO,G,2118
100000,HCGO,GO,24
100000,HCGO,H,1677
100000,HCGO,HC,513
100000,HCGO,HCG,1914
100000,HCGO,HCGO,10093
100000,HCGO,HCO,42
100000,HCGO,HG,102
100000,HCGO,HGO,19
100000,HCGO,HO,8
100000,HCGO,O,4320
100000,HCO,C,6
100000,HCO,CG,1
100000,HCO,G,5
100000,HCO,H,9
100000,HCO,HC,2
100000,HCO,HCG,4
100000,HCO,HCGO,35
100000,HCO,O,14
100000,HG,C,11
100000,HG,CG,2
100000,HG,G,16
100000,HG,H,11
100000,HG,HC,4
100000,HG,HCG,19
100000,HG,HCGO,95
100000,HG,HG,1
100000,HG,O,45
100000,HGO,C,1
100000,HGO,G,5
100000,HGO,H,7
100000,HGO,HC,4
100000,HGO,HCG,3
100000,HGO,HCGO,18
100000,HGO,O,13
100000,HO,C,1
100000,HO,H,1
100000,HO,HCG,4
100000,HO,HCGO,14
100000,HO,O,1
100000,O,C,760
100000,O,CG,46
100000,O,CGO,8
100000,O,CO,4
100000,O,G,989
100000,O,GO,9
100000,O,H,795
100000,O,HC,249
100000,O,HCG,883
100000,O,HCGO,4347
100000,O,HCO,14
100000,O,HG,48
100000,O,HGO,11
100000,O,HO,2
100000,O,O,1885
11,C,C,340
11,C,CG,21
11,C,CGO,4
11,C,CO,2
11,C,G,427
11,C,GO,4
11,C,H,305
11,C,HC,78
11,C,HCG,351
11,C,HCGO,1772
11,C,HCO,1
11,C,HG,28
11,C,HGO,8
11,C,HO,1
11,C,O,783
11,CG,C,34
11,CG,CG,8
11,CG,G,22
11,CG,GO,1
11,CG,H,31
11,CG,HCG,16
11,CG,HCGO,90
11,CG,HG,1
11,CG,HO,1
11,CG,O,39
11,CGO,C,3
11,CGO,G,3
11,CGO,H,4
11,CGO,HCG,8
11,CGO,HCGO,31
11,CGO,O,7
11,CO,C,2
11,CO,G,5
11,CO,H,5
11,CO,HCG,4
11,CO,HCGO,13
11,CO,O,1
11,G,C,413
11,G,CG,17
11,G,CGO,2
11,G,CO,2
11,G,G,536
