distance,from,to,n
1,C,C,283
1,C,CG,15
1,C,CGO,3
1,C,CO,3
1,C,G,360
1,C,H,280
1,C,HC,90
1,C,HCG,369
1,C,HCGO,1613
1,C,HCO,3
1,C,HG,28
1,C,HGO,1
1,C,HO,1
1,C,O,732
1,CG,C,14
1,CG,CG,4
1,CG,CGO,1
1,CG,G,13
1,CG,H,32
1,CG,HC,1
1,CG,HCG,19
1,CG,HCGO,85
1,CG,HO,1
1,CG,O,37
1,CGO,C,3
1,CGO,G,3
1,CGO,H,3
1,CGO,HCG,4
1,CGO,HCGO,16
1,CGO,O,6
1,CO,C,1
1,CO,G,3
1,CO,H,1
1,CO,HCG,2
1,CO,HCGO,5
1,CO,O,6
1,G,C,392
1,G,CG,20
1,G,CGO,6
1,G,CO,4
1,G,G,501
1,G,GO,2
1,G,H,350
1,G,HC,179
1,G,HCG,433
1,G,HCGO,2274
1,G,HCO,5
1,G,HG,14
1,G,HGO,7
1,G,HO,2
1,G,O,970
1,GO,C,2
1,GO,G,11
1,GO,H,3
1,GO,HC,4
1,GO,HCG,6
1,GO,HCGO,16
1,GO,O,9
1,H,C,294
1,H,CG,26
1,H,CGO,3
1,H,CO,1
1,H,G,356
1,H,GO,4
1,H,H,304
1,H,HC,74
1,H,HCG,342
1,H,HCGO,1612
1,H,HCO,6
1,H,HG,20
1,H,HGO,5
1,H,HO,1
1,H,O,755
1,HC,C,110
1,HC,G,207
1,HC,GO,5
1,HC,H,98
1,HC,HC,93
1,HC,HCG,110
1,HC,HCGO,646
1,HC,HCO,4
1,HC,HGO,1
1,HC,O,269
1,HCG,C,329
1,HCG,CG,11
1,HCG,CGO,3
1,HCG,CO,2
1,HCG,G,419
1,HCG,GO,2
1,HCG,H,343
1,HCG,HC,114
1,HCG,HCG,504
1,HCG,HCGO,2028
1,HCG,HCO,3
1,HCG,HG,11
1,HCG,HGO,4
1,HCG,HO,1
1,HCG,O,916
1,HCGO,C,1643
1,HCGO,CG,86
1,HCGO,CGO,18
1,HCGO,CO,9
1,HCGO,G,2337
1,HCGO,GO,29
1,HCGO,H,1641
1,HCGO,HC,686
1,HCGO,HCG,2084
1,HCGO,HCGO,10121
1,HCGO,HCO,31
1,HCGO,HG,74
1,HCGO,HGO,24
1,HCGO,HO,8
1,HCGO,O,4328
1,HCO,C,5
1,HCO,G,12
1,HCO,H,5
1,HCO,HC,4
1,HCO,HCG,3
1,HCO,HCGO,34
1,HCO,O,11
1,HG,C,20
1,HG,G,11
1,HG,H,11
1,HG,HC,1
1,HG,HCG,14
1,HG,HCGO,78
1,HG,HG,8
1,HG,O,30
1,HGO,C,3
1,HGO,CG,1
1,HGO,G,6
1,HGO,H,6
1,HGO,HC,3
1,HGO,HCG,3
1,HGO,HCGO,16
1,HGO,HGO,1
1,HGO,O,7
1,HO,C,1
1,HO,CG,3
1,HO,HCG,1
1,HO,HCGO,9
1,HO,HO,1
1,HO,O,3
1,O,C,794
1,O,CG,35
1,O,CGO,11
1,O,CO,1
1,O,G,943
1,O,GO,15
1,O,H,775
1,O,HC,280
1,O,HCG,938
1,O,HCGO,4360
1,O,HCO,9
1,O,HG,39
1,O,HGO,10
1,O,HO,3
1,O,O,1964
100000,C,C,263
100000,C,CG,16
100000,C,CGO,6
100000,C,CO,2
100000,C,G,360
100000,C,GO,6
100000,C,H,256
100000,C,HC,125
100000,C,HCG,357
100000,C,HCGO,1627
100000,C,HCO,2
100000,C,HG,12
100000,C,HGO,3
100000,C,O,673
100000,CG,C,9
100000,CG,CO,1
100000,CG,G,15
100000,CG,H,7
100000,CG,HC,3
100000,CG,HCG,17
100000,CG,HCGO,75
100000,CG,HCO,1
100000,CG,O,30
100000,CGO,C,2
100000,CGO,G,9
100000,CGO,H,3
100000,CGO,HCG,6
100000,CGO,HCGO,23
100000,CGO,HG,1
100000,CGO,O,7
100000,CO,C,2
100000,CO,G,2
100000,CO,GO,1
100000,CO,H,1
100000,CO,HCG,1
100000,CO,HCGO,3
100000,CO,O,11
100000,G,C,364
100000,G,CG,25
100000,G,CGO,10
100000,G,G,480
100000,G,GO,4
100000,G,H,377
100000,G,HC,159
100000,G,HCG,447
100000,G,HCGO,2206
100000,G,HCO,5
100000,G,HG,14
100000,G,HGO,3
100000,G,HO,1
100000,G,O,1044
100000,GO,C,7
100000,GO,G,6
100000,GO,H,4
100000,GO,HC,2
100000,GO,HCG,4
100000,GO,HCGO,28
100000,GO,O,12
100000,H,C,251
100000,H,CG,10
100000,H,CGO,1
100000,H,G,362
100000,H,GO,6
100000,H,H,245
100000,H,HC,121
100000,H,HCG,326
100000,H,HCGO,1634
100000,H,HCO,5
100000,H,HG,15
100000,H,HGO,5
100000,H,O,732
100000,HC,C,104
100000,HC,CG,7
100000,HC,G,136
100000,HC,GO,2
100000,HC,H,102
100000,HC,HC,50
100000,HC,HCG,173
100000,HC,HCGO,677
100000,HC,HCO,4
100000,HC,HG,6
100000,HC,HGO,2
100000,HC,O,284
100000,HCG,C,351
100000,HCG,CG,12
100000,HCG,CGO,3
100000,HCG,CO,2
100000,HCG,G,421
100000,HCG,GO,5
100000,HCG,H,344
100000,HCG,HC,111
100000,HCG,HCG,450
100000,HCG,HCGO,2024
100000,HCG,HCO,16
100000,HCG,HG,17
100000,HCG,HGO,2
100000,HCG,HO,2
100000,HCG,O,935
100000,HCGO,C,1592
100000,HCGO,CG,76
100000,HCGO,CGO,21
100000,HCGO,CO,9
100000,HCGO,G,2252
100000,HCGO,GO,22
100000,HCGO,H,1653
100000,HCGO,HC,665
100000,HCGO,HCG,2034
100000,HCGO,HCGO,9930
100000,HCGO,HCO,32
100000,HCGO,HG,74
100000,HCGO,HGO,16
100000,HCGO,HO,9
100000,HCGO,O,4312
100000,HCO,C,4
100000,HCO,G,13
100000,HCO,H,8
100000,HCO,HC,7
100000,HCO,HCG,6
100000,HCO,HCGO,20
100000,HCO,HG,1
100000,HCO,O,17
100000,HG,C,12
100000,HG,G,19
100000,HG,H,8
100000,HG,HC,6
100000,HG,HCG,17
100000,HG,HCGO,81
100000,HG,O,33
100000,HGO,C,7
100000,HGO,G,9
100000,HGO,H,2
100000,HGO,HC,1
100000,HGO,HCG,7
100000,HGO,HCGO,22
100000,HGO,O,9
100000,HO,G,1
100000,HO,H,2
100000,HO,HCG,4
100000,HO,HCGO,7
100000,HO,O,3
100000,O,C,690
100000,O,CG,39
100000,O,CGO,7
100000,O,CO,8
100000,O,G,1010
100000,O,GO,15
100000,O,H,704
100000,O,HC,291
100000,O,HCG,864
100000,O,HCGO,4346
100000,O,HCO,18
100000,O,HG,35
100000,O,HGO,10
100000,O,HO,6
100000,O,O,1982
11,C,C,281
11,C,CG,21
11,C,CGO,8
11,C,G,365
11,C,GO,6
11,C,H,267
11,C,HC,90
11,C,HCG,319
11,C,HCGO,1699
11,C,HCO,1
11,C,HG,25
11,C,HGO,5
11,C,HO,2
11,C,O,703
11,CG,C,13
11,CG,CG,7
11,CG,G,10
11,CG,H,18
11,CG,HCG,9
11,CG,HCGO,70
11,CG,HO,1
11,CG,O,39
11,CGO,C,3
11,CGO,G,4
11,CGO,H,1
11,CGO,HCG,4
11,CGO,HCGO,24
11,CGO,O,7
11,CO,C,2
11,CO,G,2
11,CO,H,3
11,CO,HCG,3
11,CO,HCGO,8
11,CO,HG,1
11,CO,O,2
11,G,C,364
11,G,CG,13
11,G,CGO,5
11,G,CO,2
11,G,G,543
11,G,GO,10
11,G,H,358
11,G,HC,184
11,G,HCG,434
11,G,HCGO,2251
11,G,HCO,14
11,G,HG,19
11,G,HGO,3
