distance,from,to,n
1,C,C,247
1,C,CG,17
1,C,CGO,8
1,C,CO,4
1,C,G,357
1,C,GO,5
1,C,H,253
1,C,HC,106
1,C,HCG,300
1,C,HCGO,1541
1,C,HCO,9
1,C,HG,22
1,C,HGO,6
1,C,HO,1
1,C,O,725
1,CG,C,12
1,CG,CG,8
1,CG,CGO,1
1,CG,G,12
1,CG,H,20
1,CG,HCG,9
1,CG,HCGO,58
1,CG,O,23
1,CGO,C,3
1,CGO,CG,1
1,CGO,G,6
1,CGO,H,2
1,CGO,HC,1
1,CGO,HCG,3
1,CGO,HCGO,15
1,CGO,O,10
1,CO,C,2
1,CO,CO,1
1,CO,G,3
1,CO,GO,1
1,CO,H,2
1,CO,HCG,2
1,CO,HCGO,9
1,CO,HG,1
1,CO,O,3
1,G,C,343
1,G,CG,10
1,G,CGO,1
1,G,G,520
1,G,GO,7
1,G,H,334
1,G,HC,201
1,G,HCG,449
1,G,HCGO,2194
1,G,HCO,8
1,G,HG,16
1,G,HGO,6
1,G,HO,1
1,G,O,1002
1,GO,C,3
1,GO,G,9
1,GO,GO,2
1,GO,H,3
1,GO,HCG,4
1,GO,HCGO,25
1,GO,HO,1
1,GO,O,8
1,H,C,277
1,H,CG,24
1,H,CGO,2
1,H,CO,2
1,H,G,369
1,H,H,285
1,H,HC,100
1,H,HCG,294
1,H,HCGO,1528
1,H,HCO,3
1,H,HG,15
1,H,HO,3
1,H,O,680
1,HC,C,79
1,HC,CGO,3
1,HC,G,199
1,HC,GO,1
1,HC,H,79
1,HC,HC,103
1,HC,HCG,126
1,HC,HCGO,767
1,HC,HCO,4
1,HC,HGO,1
1,HC,O,352
1,HCG,C,313
1,HCG,CG,7
1,HCG,CGO,2
1,HCG,CO,2
1,HCG,G,444
1,HCG,GO,5
1,HCG,H,327
1,HCG,HC,132
1,HCG,HCG,461
1,HCG,HCGO,2064
1,HCG,HCO,3
1,HCG,HG,5
1,HCG,HGO,3
1,HCG,HO,1
1,HCG,O,940
1,HCGO,C,1541
1,HCGO,CG,64
1,HCGO,CGO,16
1,HCGO,CO,10
1,HCGO,G,2209
1,HCGO,GO,23
