distance,from,to,n
1,C,C,303
1,C,CG,11
1,C,CGO,4
1,C,CO,3
1,C,G,363
1,C,GO,3
1,C,H,328
1,C,HC,81
1,C,HCG,348
1,C,HCGO,1638
1,C,HCO,2
1,C,HG,23
1,C,HGO,3
1,C,HO,3
1,C,O,754
1,CG,C,17
1,CG,CG,7
1,CG,CGO,3
1,CG,G,23
1,CG,H,26
1,CG,HCG,13
1,CG,HCGO,92
1,CG,HGO,1
1,CG,HO,2
1,CG,O,36
1,CGO,C,2
1,CGO,G,4
1,CGO,H,1
1,CGO,HC,1
1,CGO,HCG,4
1,CGO,HCGO,28
1,CGO,O,8
1,CO,C,1
1,CO,G,2
1,CO,H,1
1,CO,HC,2
1,CO,HCG,2
1,CO,HCGO,6
1,CO,O,3
1,G,C,380
1,G,CG,11
1,G,CGO,2
1,G,G,535
1,G,GO,4
1,G,H,416
1,G,HC,155
1,G,HCG,426
1,G,HCGO,2249
1,G,HCO,6
1,G,HG,16
1,G,HGO,8
1,G,HO,4
1,G,O,920
1,GO,C,6
1,GO,G,6
1,GO,GO,3
1,GO,H,9
1,GO,HC,6
1,GO,HCG,1
1,GO,HCGO,25
1,GO,O,7
1,H,C,324
1,H,CG,33
1,H,CGO,5
1,H,CO,3
1,H,G,377
1,H,GO,3
1,H,H,317
1,H,HC,95
1,H,HCG,359
1,H,HCGO,1687
1,H,HCO,7
1,H,HG,22
1,H,HGO,6
1,H,HO,4
1,H,O,714
1,HC,C,107
1,HC,G,159
1,HC,GO,3
1,HC,H,85
1,HC,HC,78
1,HC,HCG,111
1,HC,HCGO,582
1,HC,HCO,5
1,HC,HGO,3
1,HC,HO,1
1,HC,O,257
1,HCG,C,329
1,HCG,CG,18
1,HCG,CGO,6
1,HCG,CO,1
1,HCG,G,399
1,HCG,GO,5
1,HCG,H,337
1,HCG,HC,109
1,HCG,HCG,480
1,HCG,HCGO,1993
1,HCG,HCO,4
1,HCG,HG,15
1,HCG,HGO,5
1,HCG,HO,1
1,HCG,O,900
1,HCGO,C,1701
1,HCGO,CG,90
1,HCGO,CGO,21
1,HCGO,CO,4
1,HCGO,G,2217
1,HCGO,GO,25
1,HCGO,H,1714
1,HCGO,HC,644
1,HCGO,HCG,1930
1,HCGO,HCGO,9954
1,HCGO,HCO,32
1,HCGO,HG,87
1,HCGO,HGO,19
1,HCGO,HO,11
1,HCGO,O,4300
1,HCO,C,3
1,HCO,CGO,1
1,HCO,G,7
1,HCO,H,5
1,HCO,HC,2
1,HCO,HCG,6
1,HCO,HCGO,26
1,HCO,HCO,2
1,HCO,O,11
1,HG,C,30
1,HG,CG,1
1,HG,G,14
1,HG,H,21
1,HG,HC,3
1,HG,HCG,10
1,HG,HCGO,107
1,HG,HG,6
1,HG,O,30
1,HGO,C,3
1,HGO,CG,1
1,HGO,G,4
1,HGO,H,3
1,HGO,HCG,4
1,HGO,HCGO,15
1,HGO,HGO,1
1,HGO,O,6
1,HO,C,1
1,HO,CO,1
1,HO,G,2
1,HO,H,1
1,HO,HCG,3
1,HO,HCGO,6
1,HO,HO,1
1,HO,O,6
1,O,C,772
1,O,CG,45
