distance,from,to,n
1,C,C,259
1,C,CG,19
1,C,CGO,6
1,C,G,328
1,C,GO,6
1,C,H,266
1,C,HC,105
1,C,HCG,297
1,C,HCGO,1543
1,C,HCO,5
1,C,HG,17
1,C,HGO,5
1,C,HO,4
1,C,O,629
1,CG,C,15
1,CG,CG,6
1,CG,CGO,1
1,CG,G,15
1,CG,H,19
1,CG,HCG,8
1,CG,HCGO,57
1,CG,HO,1
1,CG,O,26
1,CGO,C,3
1,CGO,G,4
1,CGO,H,5
1,CGO,HC,2
1,CGO,HCG,2
1,CGO,HCGO,12
1,CGO,O,11
1,CO,C,3
1,CO,G,4
1,CO,H,2
1,CO,HCG,1
1,CO,HCGO,11
1,CO,O,1
1,G,C,327
1,G,CG,14
1,G,CGO,4
1,G,G,567
1,G,GO,10
1,G,H,345
1,G,HC,173
1,G,HCG,432
1,G,HCGO,2236
1,G,HCO,8
1,G,HG,8
1,G,HGO,3
1,G,HO,2
1,G,O,1009
1,GO,C,3
1,GO,G,4
1,GO,GO,1
1,GO,H,4
1,GO,HC,2
1,GO,HCG,7
1,GO,HCGO,22
1,GO,O,5
1,H,C,261
1,H,CG,17
1,H,CGO,4
1,H,G,319
1,H,GO,3
1,H,H,244
1,H,HC,83
1,H,HCG,314
1,H,HCGO,1503
1,H,HCO,9
1,H,HG,12
1,H,HGO,5
1,H,HO,3
1,H,O,683
1,HC,C,101
1,HC,CGO,1
1,HC,G,195
1,HC,GO,2
1,HC,H,126
1,HC,HC,95
1,HC,HCG,143
1,HC,HCGO,714
1,HC,HCO,4
1,HC,HG,1
1,HC,HGO,3
1,HC,HO,1
1,HC,O,313
1,HCG,C,334
1,HCG,CG,11
1,HCG,CGO,4
1,HCG,CO,2
1,HCG,G,399
1,HCG,GO,1
1,HCG,H,321
1,HCG,HC,135
1,HCG,HCG,481
1,HCG,HCGO,2018
1,HCG,HCO,5
1,HCG,HG,10
1,HCG,HGO,5
1,HCG,HO,2
1,HCG,O,967
1,HCGO,C,1549
1,HCGO,CG,64
1,HCGO,CGO,21
1,HCGO,CO,12
1,HCGO,G,2291
1,HCGO,GO,17
1,HCGO,H,1571
1,HCGO,HC,706
1,HCGO,HCG,1984
1,HCGO,HCGO,10366
1,HCGO,HCO,37
1,HCGO,HG,57
1,HCGO,HGO,13
1,HCGO,HO,10
1,HCGO,O,4258
1,HCO,C,5
1,HCO,G,11
1,HCO,H,3
1,HCO,HC,3
1,HCO,HCG,7
1,HCO,HCGO,27
1,HCO,O,15
1,HG,C,23
1,HG,G,12
1,HG,H,7
1,HG,HC,1
1,HG,HCG,6
1,HG,HCGO,72
1,HG,HG,5
1,HG,HGO,1
1,HG,O,20
1,HGO,C,3
1,HGO,H,2
1,HGO,HC,2
1,HGO,HCG,2
1,HGO,HCGO,16
1,HGO,HG,1
1,HGO,HGO,1
1,HGO,O,10
1,HO,C,1
1,HO,G,1
1,HO,H,1
1,HO,HC,2
1,HO,HCG,2
1,HO,HCGO,10
1,HO,O,2
1,O,C,638
1,O,CG,22
1,O,CGO,14
1,O,CO,4
1,O,G,1029
1,O,GO,13
1,O,H,659
1,O,HC,334
1,O,HCG,980
1,O,HCGO,4415
1,O,HCO,17
1,O,HG,25
1,O,HGO,10
1,O,HO,2
1,O,O,1989
100000,C,C,268
100000,C,CG,11
100000,C,CGO,1
100000,C,CO,3
100000,C,G,333
100000,C,GO,2
100000,C,H,266
100000,C,HC,110
